TimeSlice	Time	LH_BicepsFemorisPosterior	BFP
22446	4.04028	0.0225415	-0.06
22447	4.04046	0.0225415	-0.06
22448	4.04064	0.0225415	-0.06
22449	4.04082	0.0225415	-0.06
22450	4.041	0.0225415	-0.06
22451	4.04118	0.0225415	-0.06
22452	4.04136	0.0225415	-0.06
22453	4.04154	0.0225415	-0.06
22454	4.04172	0.0225415	-0.06
22455	4.0419	0.0225415	-0.06
22456	4.04208	0.0225415	-0.06
22457	4.04226	0.0225415	-0.06
22458	4.04244	0.0225415	-0.06
22459	4.04262	0.0225415	-0.06
22460	4.0428	0.0225415	-0.06
22461	4.04298	0.0225415	-0.06
22462	4.04316	0.0225415	-0.06
22463	4.04334	0.0225415	-0.06
22464	4.04352	0.0225415	-0.06
22465	4.0437	0.0225415	-0.06
22466	4.04388	0.0225415	-0.06
22467	4.04406	0.0225415	-0.06
22468	4.04424	0.0225415	-0.06
22469	4.04442	0.0225415	-0.06
22470	4.0446	0.0225415	-0.06
22471	4.04478	0.0225415	-0.06
22472	4.04496	0.0225415	-0.06
22473	4.04514	0.0225415	-0.06
22474	4.04532	0.0225415	-0.06
22475	4.0455	0.0225415	-0.06
22476	4.04568	0.0225415	-0.06
22477	4.04586	0.0225415	-0.06
22478	4.04604	0.0225415	-0.06
22479	4.04622	0.0225415	-0.06
22480	4.0464	0.0225415	-0.06
22481	4.04658	0.0225415	-0.06
22482	4.04676	0.0225415	-0.06
22483	4.04694	0.0225415	-0.06
22484	4.04712	0.0225415	-0.06
22485	4.0473	0.0225415	-0.06
22486	4.04748	0.0225415	-0.06
22487	4.04766	0.0225415	-0.06
22488	4.04784	0.0225415	-0.06
22489	4.04802	0.0225415	-0.06
22490	4.0482	0.0225415	-0.06
22491	4.04838	0.0225415	-0.06
22492	4.04856	0.0225415	-0.06
22493	4.04874	0.0225415	-0.06
22494	4.04892	0.0225415	-0.06
22495	4.0491	0.0225415	-0.06
22496	4.04928	0.0225415	-0.06
22497	4.04946	0.0225415	-0.06
22498	4.04964	0.0225415	-0.06
22499	4.04982	0.0225415	-0.06
22500	4.05	0.0225415	-0.06
22501	4.05018	0.0225415	-0.06
22502	4.05036	0.0225415	-0.06
22503	4.05054	0.0225415	-0.06
22504	4.05072	0.0225415	-0.06
22505	4.0509	0.0225415	-0.06
22506	4.05108	0.0225415	-0.06
22507	4.05126	0.0225415	-0.06
22508	4.05144	0.0225415	-0.06
22509	4.05162	0.0225415	-0.06
22510	4.0518	0.0225415	-0.06
22511	4.05198	0.0225415	-0.06
22512	4.05216	0.0225415	-0.06
22513	4.05234	0.0225415	-0.06
22514	4.05252	0.0225415	-0.06
22515	4.0527	0.0225415	-0.06
22516	4.05288	0.0225415	-0.06
22517	4.05306	0.0225415	-0.06
22518	4.05324	0.0225415	-0.06
22519	4.05342	0.0225415	-0.06
22520	4.0536	0.0225415	-0.06
22521	4.05378	0.0225415	-0.06
22522	4.05396	0.0225415	-0.06
22523	4.05414	0.0225415	-0.06
22524	4.05432	0.0225415	-0.06
22525	4.0545	0.0225415	-0.06
22526	4.05468	0.0225415	-0.06
22527	4.05486	0.0225415	-0.06
22528	4.05504	0.0225415	-0.06
22529	4.05522	0.0225415	-0.06
22530	4.0554	0.0225415	-0.06
22531	4.05558	0.0225415	-0.06
22532	4.05576	0.0225415	-0.06
22533	4.05594	0.0225415	-0.06
22534	4.05612	0.0225415	-0.06
22535	4.0563	0.0225415	-0.06
22536	4.05648	0.0225415	-0.06
22537	4.05666	0.0225415	-0.06
22538	4.05684	0.0225415	-0.06
22539	4.05702	0.0225415	-0.06
22540	4.0572	0.0225415	-0.06
22541	4.05738	0.0225415	-0.06
22542	4.05756	0.0225415	-0.06
22543	4.05774	0.0225415	-0.06
22544	4.05792	0.0225415	-0.06
22545	4.0581	0.0225415	-0.06
22546	4.05828	0.0225415	-0.06
22547	4.05846	0.0225415	-0.06
22548	4.05864	0.0225415	-0.06
22549	4.05882	0.0225415	-0.06
22550	4.059	0.0225415	-0.06
22551	4.05918	0.0225415	-0.06
22552	4.05936	0.0225415	-0.06
22553	4.05954	0.0225415	-0.06
22554	4.05972	0.0225415	-0.06
22555	4.0599	0.0225415	-0.06
22556	4.06008	0.0225415	-0.06
22557	4.06026	0.0225415	-0.06
22558	4.06044	0.0225415	-0.06
22559	4.06062	0.0225415	-0.06
22560	4.0608	0.0225415	-0.06
22561	4.06098	0.0225415	-0.06
22562	4.06116	0.0225415	-0.06
22563	4.06134	0.0225415	-0.06
22564	4.06152	0.0225415	-0.06
22565	4.0617	0.0225415	-0.06
22566	4.06188	0.0225415	-0.06
22567	4.06206	0.0225415	-0.06
22568	4.06224	0.0225415	-0.06
22569	4.06242	0.0225415	-0.06
22570	4.0626	0.0225415	-0.06
22571	4.06278	0.0225415	-0.06
22572	4.06296	0.0225415	-0.06
22573	4.06314	0.0225415	-0.06
22574	4.06332	0.0225415	-0.06
22575	4.0635	0.0225415	-0.06
22576	4.06368	0.0225415	-0.06
22577	4.06386	0.0225415	-0.06
22578	4.06404	0.0225415	-0.06
22579	4.06422	0.0225415	-0.06
22580	4.0644	0.0225415	-0.06
22581	4.06458	0.0225415	-0.06
22582	4.06476	0.0225415	-0.06
22583	4.06494	0.0225415	-0.06
22584	4.06512	0.0225415	-0.06
22585	4.0653	0.0225415	-0.06
22586	4.06548	0.0225415	-0.06
22587	4.06566	0.0225415	-0.06
22588	4.06584	0.0225415	-0.06
22589	4.06602	0.0225415	-0.06
22590	4.0662	0.0225415	-0.06
22591	4.06638	0.0225415	-0.06
22592	4.06656	0.0225415	-0.06
22593	4.06674	0.0225415	-0.06
22594	4.06692	0.0225415	-0.06
22595	4.0671	0.0225415	-0.06
22596	4.06728	0.0225415	-0.06
22597	4.06746	0.0225415	-0.06
22598	4.06764	0.0225415	-0.06
22599	4.06782	0.0225415	-0.06
22600	4.068	0.0225415	-0.06
22601	4.06818	0.0225415	-0.06
22602	4.06836	0.0225415	-0.06
22603	4.06854	0.0225415	-0.06
22604	4.06872	0.0225415	-0.06
22605	4.0689	0.0225415	-0.06
22606	4.06908	0.0225415	-0.06
22607	4.06926	0.0225415	-0.06
22608	4.06944	0.0225415	-0.06
22609	4.06962	0.0225415	-0.06
22610	4.0698	0.0225415	-0.06
22611	4.06998	0.0225415	-0.06
22612	4.07016	0.0225415	-0.06
22613	4.07034	0.0225415	-0.06
22614	4.07052	0.0225415	-0.06
22615	4.0707	0.0225415	-0.06
22616	4.07088	0.0225415	-0.06
22617	4.07106	0.0225415	-0.06
22618	4.07124	0.0225415	-0.06
22619	4.07142	0.0225415	-0.06
22620	4.0716	0.0225415	-0.06
22621	4.07178	0.0225415	-0.06
22622	4.07196	0.0225415	-0.06
22623	4.07214	0.0225415	-0.06
22624	4.07232	0.0225415	-0.06
22625	4.0725	0.0225415	-0.06
22626	4.07268	0.0225415	-0.06
22627	4.07286	0.0225415	-0.06
22628	4.07304	0.0225415	-0.06
22629	4.07322	0.0225415	-0.06
22630	4.0734	0.0225415	-0.06
22631	4.07358	0.0225415	-0.06
22632	4.07376	0.0225415	-0.06
22633	4.07394	0.0225415	-0.06
22634	4.07412	0.0225415	-0.06
22635	4.0743	0.0225415	-0.06
22636	4.07448	0.0225415	-0.06
22637	4.07466	0.0225415	-0.06
22638	4.07484	0.0225415	-0.06
22639	4.07502	0.0225415	-0.06
22640	4.0752	0.0225415	-0.06
22641	4.07538	0.0225415	-0.06
22642	4.07556	0.0225415	-0.06
22643	4.07574	0.0225415	-0.06
22644	4.07592	0.0225415	-0.06
22645	4.0761	0.0225415	-0.06
22646	4.07628	0.0225415	-0.06
22647	4.07646	0.0225415	-0.06
22648	4.07664	0.0225415	-0.06
22649	4.07682	0.0225415	-0.06
22650	4.077	0.0225415	-0.06
22651	4.07718	0.0225415	-0.06
22652	4.07736	0.0225415	-0.06
22653	4.07754	0.0225415	-0.06
22654	4.07772	0.0225415	-0.06
22655	4.0779	0.0225415	-0.06
22656	4.07808	0.0225415	-0.06
22657	4.07826	0.0225415	-0.06
22658	4.07844	0.0225415	-0.06
22659	4.07862	0.0225415	-0.06
22660	4.0788	0.0225415	-0.06
22661	4.07898	0.0225415	-0.06
22662	4.07916	0.0225415	-0.06
22663	4.07934	0.0225415	-0.06
22664	4.07952	0.0225415	-0.06
22665	4.0797	0.0225415	-0.06
22666	4.07988	0.0225415	-0.06
22667	4.08006	0.0225415	-0.06
22668	4.08024	0.0225415	-0.06
22669	4.08042	0.0225415	-0.06
22670	4.0806	0.0225415	-0.06
22671	4.08078	0.0225415	-0.06
22672	4.08096	0.0225415	-0.06
22673	4.08114	0.0225415	-0.06
22674	4.08132	0.0225415	-0.06
22675	4.0815	0.0225415	-0.06
22676	4.08168	0.0225415	-0.06
22677	4.08186	0.0225415	-0.06
22678	4.08204	0.0225415	-0.06
22679	4.08222	0.0225415	-0.06
22680	4.0824	0.0225415	-0.06
22681	4.08258	0.0225415	-0.06
22682	4.08276	0.0225415	-0.06
22683	4.08294	0.0225415	-0.06
22684	4.08312	0.0225415	-0.06
22685	4.0833	0.0225415	-0.06
22686	4.08348	0.0225415	-0.06
22687	4.08366	0.0225415	-0.06
22688	4.08384	0.0225415	-0.06
22689	4.08402	0.0225415	-0.06
22690	4.0842	0.0225415	-0.06
22691	4.08438	0.0225415	-0.06
22692	4.08456	0.0225415	-0.06
22693	4.08474	0.0225415	-0.06
22694	4.08492	0.0225415	-0.06
22695	4.0851	0.0225415	-0.06
22696	4.08528	0.0225415	-0.06
22697	4.08546	0.0225415	-0.06
22698	4.08564	0.0225415	-0.06
22699	4.08582	0.0225415	-0.06
22700	4.086	0.0225415	-0.06
22701	4.08618	0.0225415	-0.06
22702	4.08636	0.0225415	-0.06
22703	4.08654	0.0225415	-0.06
22704	4.08672	0.0225415	-0.06
22705	4.0869	0.0225415	-0.06
22706	4.08708	0.0225415	-0.06
22707	4.08726	0.0225415	-0.06
22708	4.08744	0.0225415	-0.06
22709	4.08762	0.0225415	-0.06
22710	4.0878	0.0225415	-0.06
22711	4.08798	0.0225415	-0.06
22712	4.08816	0.0225415	-0.06
22713	4.08834	0.0225415	-0.06
22714	4.08852	0.0225415	-0.06
22715	4.0887	0.0225415	-0.06
22716	4.08888	0.0225415	-0.06
22717	4.08906	0.0225415	-0.06
22718	4.08924	0.0225415	-0.06
22719	4.08942	0.0225415	-0.06
22720	4.0896	0.0225415	-0.06
22721	4.08978	0.0225415	-0.06
22722	4.08996	0.0225415	-0.06
22723	4.09014	0.0225415	-0.06
22724	4.09032	0.0225415	-0.06
22725	4.0905	0.0225415	-0.06
22726	4.09068	0.0225415	-0.06
22727	4.09086	0.0225415	-0.06
22728	4.09104	0.0225415	-0.06
22729	4.09122	0.0225415	-0.06
22730	4.0914	0.0225415	-0.06
22731	4.09158	0.0225415	-0.06
22732	4.09176	0.0225415	-0.06
22733	4.09194	0.0225415	-0.06
22734	4.09212	0.0225415	-0.06
22735	4.0923	0.0225415	-0.06
22736	4.09248	0.0225415	-0.06
22737	4.09266	0.0225415	-0.06
22738	4.09284	0.0225415	-0.06
22739	4.09302	0.0225415	-0.06
22740	4.0932	0.0225415	-0.06
22741	4.09338	0.0225415	-0.06
22742	4.09356	0.0225415	-0.06
22743	4.09374	0.0225415	-0.06
22744	4.09392	0.0225415	-0.06
22745	4.0941	0.0225415	-0.06
22746	4.09428	0.0225415	-0.06
22747	4.09446	0.0225415	-0.06
22748	4.09464	0.0225415	-0.06
22749	4.09482	0.0225415	-0.06
22750	4.095	0.0225415	-0.06
22751	4.09518	0.0225415	-0.06
22752	4.09536	0.0225415	-0.06
22753	4.09554	0.0225415	-0.06
22754	4.09572	0.0225415	-0.06
22755	4.0959	0.0225415	-0.06
22756	4.09608	0.0225415	-0.06
22757	4.09626	0.0225415	-0.06
22758	4.09644	0.0225415	-0.06
22759	4.09662	0.0225415	-0.06
22760	4.0968	0.0225415	-0.06
22761	4.09698	0.0225415	-0.06
22762	4.09716	0.0225415	-0.06
22763	4.09734	0.0225415	-0.06
22764	4.09752	0.0225415	-0.06
22765	4.0977	0.0225415	-0.06
22766	4.09788	0.0225415	-0.06
22767	4.09806	0.0225415	-0.06
22768	4.09824	0.0225415	-0.06
22769	4.09842	0.0225415	-0.06
22770	4.0986	0.0225415	-0.06
22771	4.09878	0.0225415	-0.06
22772	4.09896	0.0225415	-0.06
22773	4.09914	0.0225415	-0.06
22774	4.09932	0.0225415	-0.06
22775	4.0995	0.0225415	-0.06
22776	4.09968	0.0225415	-0.06
22777	4.09986	0.0225415	-0.06
22778	4.10004	0.0225415	-0.06
22779	4.10022	0.0225415	-0.06
22780	4.1004	0.0225415	-0.06
22781	4.10058	0.0225415	-0.06
22782	4.10076	0.0225415	-0.06
22783	4.10094	0.0225415	-0.06
22784	4.10112	0.0225415	-0.06
22785	4.1013	0.0225415	-0.06
22786	4.10148	0.0225415	-0.06
22787	4.10166	0.0225415	-0.06
22788	4.10184	0.0225415	-0.06
22789	4.10202	0.0225415	-0.06
22790	4.1022	0.0225415	-0.06
22791	4.10238	0.0225415	-0.06
22792	4.10256	0.0225415	-0.06
22793	4.10274	0.0225415	-0.06
22794	4.10292	0.0225415	-0.06
22795	4.1031	0.0225415	-0.06
22796	4.10328	0.0225415	-0.06
22797	4.10346	0.0225415	-0.06
22798	4.10364	0.0225415	-0.06
22799	4.10382	0.0225415	-0.06
22800	4.104	0.0225415	-0.06
22801	4.10418	0.0225415	-0.06
22802	4.10436	0.0225415	-0.06
22803	4.10454	0.0225415	-0.06
22804	4.10472	0.0225415	-0.06
22805	4.1049	0.0225415	-0.06
22806	4.10508	0.0225415	-0.06
22807	4.10526	0.0225415	-0.06
22808	4.10544	0.0225415	-0.06
22809	4.10562	0.0225415	-0.06
22810	4.1058	0.0225415	-0.06
22811	4.10598	0.0225415	-0.06
22812	4.10616	0.0225415	-0.06
22813	4.10634	0.0225415	-0.06
22814	4.10652	0.0225415	-0.06
22815	4.1067	0.0225415	-0.06
22816	4.10688	0.0225415	-0.06
22817	4.10706	0.0225415	-0.06
22818	4.10724	0.0225415	-0.06
22819	4.10742	0.0225415	-0.06
22820	4.1076	0.0225415	-0.06
22821	4.10778	0.0225415	-0.06
22822	4.10796	0.0225415	-0.06
22823	4.10814	0.0225415	-0.06
22824	4.10832	0.0225415	-0.06
22825	4.1085	0.0225415	-0.06
22826	4.10868	0.0225415	-0.06
22827	4.10886	0.0225415	-0.06
22828	4.10904	0.0225415	-0.06
22829	4.10922	0.0225415	-0.06
22830	4.1094	0.0225415	-0.06
22831	4.10958	0.0225415	-0.06
22832	4.10976	0.0225415	-0.06
22833	4.10994	0.0225415	-0.06
22834	4.11012	0.0225415	-0.06
22835	4.1103	0.0225415	-0.06
22836	4.11048	0.0225415	-0.06
22837	4.11066	0.0225415	-0.06
22838	4.11084	0.0225415	-0.06
22839	4.11102	0.0225415	-0.06
22840	4.1112	0.0225415	-0.06
22841	4.11138	0.0225415	-0.06
22842	4.11156	0.0225415	-0.06
22843	4.11174	0.0225415	-0.06
22844	4.11192	0.0225415	-0.06
22845	4.1121	0.0225415	-0.06
22846	4.11228	0.0225415	-0.06
22847	4.11246	0.0225415	-0.06
22848	4.11264	0.0225415	-0.06
22849	4.11282	0.0225415	-0.06
22850	4.113	0.0225415	-0.06
22851	4.11318	0.0225415	-0.06
22852	4.11336	0.0225415	-0.06
22853	4.11354	0.0225415	-0.06
22854	4.11372	0.0225415	-0.06
22855	4.1139	0.0225415	-0.06
22856	4.11408	0.0225415	-0.06
22857	4.11426	0.0225415	-0.06
22858	4.11444	0.0225415	-0.06
22859	4.11462	0.0225415	-0.06
22860	4.1148	0.0225415	-0.06
22861	4.11498	0.0225415	-0.06
22862	4.11516	0.0225415	-0.06
22863	4.11534	0.0225415	-0.06
22864	4.11552	0.0225415	-0.06
22865	4.1157	0.0225415	-0.06
22866	4.11588	0.0225415	-0.06
22867	4.11606	0.0225415	-0.06
22868	4.11624	0.0225415	-0.06
22869	4.11642	0.0225415	-0.06
22870	4.1166	0.0225415	-0.06
22871	4.11678	0.0225415	-0.06
22872	4.11696	0.0225415	-0.06
22873	4.11714	0.0225415	-0.06
22874	4.11732	0.0225415	-0.06
22875	4.1175	0.0225415	-0.06
22876	4.11768	0.0225415	-0.06
22877	4.11786	0.0225415	-0.06
22878	4.11804	0.0225415	-0.06
22879	4.11822	0.0225415	-0.06
22880	4.1184	0.0225415	-0.06
22881	4.11858	0.0225415	-0.06
22882	4.11876	0.0225415	-0.06
22883	4.11894	0.0225415	-0.06
22884	4.11912	0.0225415	-0.06
22885	4.1193	0.0225415	-0.06
22886	4.11948	0.0225415	-0.06
22887	4.11966	0.0225415	-0.06
22888	4.11984	0.0225415	-0.06
22889	4.12002	0.0225415	-0.06
22890	4.1202	0.0225415	-0.06
22891	4.12038	0.0225415	-0.06
22892	4.12056	0.0225415	-0.06
22893	4.12074	0.0225415	-0.06
22894	4.12092	0.0225415	-0.06
22895	4.1211	0.0225415	-0.06
22896	4.12128	0.0225415	-0.06
22897	4.12146	0.0225415	-0.06
22898	4.12164	0.0225415	-0.06
22899	4.12182	0.0225415	-0.06
22900	4.122	0.0225415	-0.06
22901	4.12218	0.0225415	-0.06
22902	4.12236	0.0225415	-0.06
22903	4.12254	0.0225415	-0.06
22904	4.12272	0.0225415	-0.06
22905	4.1229	0.0225415	-0.06
22906	4.12308	0.0225415	-0.06
22907	4.12326	0.0225415	-0.06
22908	4.12344	0.0225415	-0.06
22909	4.12362	0.0225415	-0.06
22910	4.1238	0.0225415	-0.06
22911	4.12398	0.0225415	-0.06
22912	4.12416	0.0225415	-0.06
22913	4.12434	0.0225415	-0.06
22914	4.12452	0.0225415	-0.06
22915	4.1247	0.0225415	-0.06
22916	4.12488	0.0225415	-0.06
22917	4.12506	0.0225415	-0.06
22918	4.12524	0.0225415	-0.06
22919	4.12542	0.0225415	-0.06
22920	4.1256	0.0225415	-0.06
22921	4.12578	0.0225415	-0.06
22922	4.12596	0.0225415	-0.06
22923	4.12614	0.0225415	-0.06
22924	4.12632	0.0225415	-0.06
22925	4.1265	0.0225415	-0.06
22926	4.12668	0.0225415	-0.06
22927	4.12686	0.0225415	-0.06
22928	4.12704	0.0225415	-0.06
22929	4.12722	0.0225415	-0.06
22930	4.1274	0.0225415	-0.06
22931	4.12758	0.0225415	-0.06
22932	4.12776	0.0225415	-0.06
22933	4.12794	0.0225415	-0.06
22934	4.12812	0.0225415	-0.06
22935	4.1283	0.0225415	-0.06
22936	4.12848	0.0225415	-0.06
22937	4.12866	0.0225415	-0.06
22938	4.12884	0.0225415	-0.06
22939	4.12902	0.0225415	-0.06
22940	4.1292	0.0225415	-0.06
22941	4.12938	0.0225415	-0.06
22942	4.12956	0.0225415	-0.06
22943	4.12974	0.0225415	-0.06
22944	4.12992	0.0225415	-0.06
22945	4.1301	0.0225415	-0.06
22946	4.13028	0.0225415	-0.06
22947	4.13046	0.0225415	-0.06
22948	4.13064	0.0225415	-0.06
22949	4.13082	0.0225415	-0.06
22950	4.131	0.0225415	-0.06
22951	4.13118	0.0225415	-0.06
22952	4.13136	0.0225415	-0.06
22953	4.13154	0.0225415	-0.06
22954	4.13172	0.0225415	-0.06
22955	4.1319	0.0225415	-0.06
22956	4.13208	0.0225415	-0.06
22957	4.13226	0.0225415	-0.06
22958	4.13244	0.0225415	-0.06
22959	4.13262	0.0225415	-0.06
22960	4.1328	0.0225415	-0.06
22961	4.13298	0.0225415	-0.06
22962	4.13316	0.0225415	-0.06
22963	4.13334	0.0225415	-0.06
22964	4.13352	0.0225415	-0.06
22965	4.1337	0.0225415	-0.06
22966	4.13388	0.0225415	-0.06
22967	4.13406	0.0225415	-0.06
22968	4.13424	0.0225415	-0.06
22969	4.13442	0.0225415	-0.06
22970	4.1346	0.0225415	-0.06
22971	4.13478	0.0225415	-0.06
22972	4.13496	0.0225415	-0.06
22973	4.13514	0.0225415	-0.06
22974	4.13532	0.0225415	-0.06
22975	4.1355	0.0225415	-0.06
22976	4.13568	0.0225415	-0.06
22977	4.13586	0.0225415	-0.06
22978	4.13604	0.0225415	-0.06
22979	4.13622	0.0225415	-0.06
22980	4.1364	0.0225415	-0.06
22981	4.13658	0.0225415	-0.06
22982	4.13676	0.0225415	-0.06
22983	4.13694	0.0225415	-0.06
22984	4.13712	0.0225415	-0.06
22985	4.1373	0.0225415	-0.06
22986	4.13748	0.0225415	-0.06
22987	4.13766	0.0225415	-0.06
22988	4.13784	0.0225415	-0.06
22989	4.13802	0.0225415	-0.06
22990	4.1382	0.0225415	-0.06
22991	4.13838	0.0225415	-0.06
22992	4.13856	0.0225415	-0.06
22993	4.13874	0.0225415	-0.06
22994	4.13892	0.0225415	-0.06
22995	4.1391	0.0225415	-0.06
22996	4.13928	0.0225415	-0.06
22997	4.13946	0.0225415	-0.06
22998	4.13964	0.0225415	-0.06
22999	4.13982	0.0225415	-0.06
23000	4.14	0.0225415	-0.06
23001	4.14018	0.0225415	-0.06
23002	4.14036	0.0225415	-0.06
23003	4.14054	0.0225415	-0.06
23004	4.14072	0.0225415	-0.06
23005	4.1409	0.0225415	-0.06
23006	4.14108	0.0225415	-0.06
23007	4.14126	0.0225415	-0.06
23008	4.14144	0.0225415	-0.06
23009	4.14162	0.0225415	-0.06
23010	4.1418	0.0225415	-0.06
23011	4.14198	0.0225415	-0.06
23012	4.14216	0.0225415	-0.06
23013	4.14234	0.0225415	-0.06
23014	4.14252	0.0225415	-0.06
23015	4.1427	0.0225415	-0.06
23016	4.14288	0.0225415	-0.06
23017	4.14306	0.0225415	-0.06
23018	4.14324	0.0225415	-0.06
23019	4.14342	0.0225415	-0.06
23020	4.1436	0.0225415	-0.06
23021	4.14378	0.0225415	-0.06
23022	4.14396	0.0225415	-0.06
23023	4.14414	0.0225415	-0.06
23024	4.14432	0.0225415	-0.06
23025	4.1445	0.0225415	-0.06
23026	4.14468	0.0225415	-0.06
23027	4.14486	0.0225415	-0.06
23028	4.14504	0.0225415	-0.06
23029	4.14522	0.0225415	-0.06
23030	4.1454	0.0225415	-0.06
23031	4.14558	0.0225415	-0.06
23032	4.14576	0.0225415	-0.06
23033	4.14594	0.0225415	-0.06
23034	4.14612	0.0225415	-0.06
23035	4.1463	0.0225415	-0.06
23036	4.14648	0.0225415	-0.06
23037	4.14666	0.0225415	-0.06
23038	4.14684	0.0225415	-0.06
23039	4.14702	0.0225415	-0.06
23040	4.1472	0.0225415	-0.06
23041	4.14738	0.0225415	-0.06
23042	4.14756	0.0225415	-0.06
23043	4.14774	0.0225415	-0.06
23044	4.14792	0.0225415	-0.06
23045	4.1481	0.0225415	-0.06
23046	4.14828	0.0225415	-0.06
23047	4.14846	0.0225415	-0.06
23048	4.14864	0.0225415	-0.06
23049	4.14882	0.0225415	-0.06
23050	4.149	0.0225415	-0.06
23051	4.14918	0.0225415	-0.06
23052	4.14936	0.0225415	-0.06
23053	4.14954	0.0225415	-0.06
23054	4.14972	0.0225415	-0.06
23055	4.1499	0.0225415	-0.06
23056	4.15008	0.0225415	-0.06
23057	4.15026	0.0225415	-0.06
23058	4.15044	0.0225415	-0.06
23059	4.15062	0.0225415	-0.06
23060	4.1508	0.0225415	-0.06
23061	4.15098	0.0225415	-0.06
23062	4.15116	0.0225415	-0.06
23063	4.15134	0.0225415	-0.06
23064	4.15152	0.0225415	-0.06
23065	4.1517	0.0225415	-0.06
23066	4.15188	0.0225415	-0.06
23067	4.15206	0.0225415	-0.06
23068	4.15224	0.0225415	-0.06
23069	4.15242	0.0225415	-0.06
23070	4.1526	0.0225415	-0.06
23071	4.15278	0.0225415	-0.06
23072	4.15296	0.0225415	-0.06
23073	4.15314	0.0225415	-0.06
23074	4.15332	0.0225415	-0.06
23075	4.1535	0.0225415	-0.06
23076	4.15368	0.0225415	-0.06
23077	4.15386	0.0225415	-0.06
23078	4.15404	0.0225415	-0.06
23079	4.15422	0.0225415	-0.06
23080	4.1544	0.0225415	-0.06
23081	4.15458	0.0225415	-0.06
23082	4.15476	0.0225415	-0.06
23083	4.15494	0.0225415	-0.06
23084	4.15512	0.0225415	-0.06
23085	4.1553	0.0225415	-0.06
23086	4.15548	0.0225415	-0.06
23087	4.15566	0.0225415	-0.06
23088	4.15584	0.0225415	-0.06
23089	4.15602	0.0225415	-0.06
23090	4.1562	0.0225415	-0.06
23091	4.15638	0.0225415	-0.06
23092	4.15656	0.0225415	-0.06
23093	4.15674	0.0225415	-0.06
23094	4.15692	0.0225415	-0.06
23095	4.1571	0.0225415	-0.06
23096	4.15728	0.0225415	-0.06
23097	4.15746	0.0225415	-0.06
23098	4.15764	0.0225415	-0.06
23099	4.15782	0.0225415	-0.06
23100	4.158	0.0225415	-0.06
23101	4.15818	0.0225415	-0.06
23102	4.15836	0.0225415	-0.06
23103	4.15854	0.0225415	-0.06
23104	4.15872	0.0225415	-0.06
23105	4.1589	0.0225415	-0.06
23106	4.15908	0.0225415	-0.06
23107	4.15926	0.0225415	-0.06
23108	4.15944	0.0225415	-0.06
23109	4.15962	0.0225415	-0.06
23110	4.1598	0.0225415	-0.06
23111	4.15998	0.0225415	-0.06
23112	4.16016	0.0225415	-0.06
23113	4.16034	0.0225415	-0.06
23114	4.16052	0.0225415	-0.06
23115	4.1607	0.0225415	-0.06
23116	4.16088	0.0225415	-0.06
23117	4.16106	0.0225415	-0.06
23118	4.16124	0.0225415	-0.06
23119	4.16142	0.0225415	-0.06
23120	4.1616	0.0225415	-0.06
23121	4.16178	0.0225415	-0.06
23122	4.16196	0.0225415	-0.06
23123	4.16214	0.0225415	-0.06
23124	4.16232	0.0225415	-0.06
23125	4.1625	0.0225415	-0.06
23126	4.16268	0.0225415	-0.06
23127	4.16286	0.0225415	-0.06
23128	4.16304	0.0225415	-0.06
23129	4.16322	0.0225415	-0.06
23130	4.1634	0.0225415	-0.06
23131	4.16358	0.0225415	-0.06
23132	4.16376	0.0225415	-0.06
23133	4.16394	0.0225415	-0.06
23134	4.16412	0.0225415	-0.06
23135	4.1643	0.0225415	-0.06
23136	4.16448	0.0225415	-0.06
23137	4.16466	0.0225415	-0.06
23138	4.16484	0.0225415	-0.06
23139	4.16502	0.0225415	-0.06
23140	4.1652	0.0225415	-0.06
23141	4.16538	0.0225415	-0.06
23142	4.16556	0.0225415	-0.06
23143	4.16574	0.0225415	-0.06
23144	4.16592	0.0225415	-0.06
23145	4.1661	0.0225415	-0.06
23146	4.16628	0.0225415	-0.06
23147	4.16646	0.0225415	-0.06
23148	4.16664	0.0225415	-0.06
23149	4.16682	0.0225415	-0.06
23150	4.167	0.0225415	-0.06
23151	4.16718	0.0225415	-0.06
23152	4.16736	0.0225415	-0.06
23153	4.16754	0.0225415	-0.06
23154	4.16772	0.0225415	-0.06
23155	4.1679	0.0225415	-0.06
23156	4.16808	0.0225415	-0.06
23157	4.16826	0.0225415	-0.06
23158	4.16844	0.0225415	-0.06
23159	4.16862	0.0225415	-0.06
23160	4.1688	0.0225415	-0.06
23161	4.16898	0.0225415	-0.06
23162	4.16916	0.0225415	-0.06
23163	4.16934	0.0225415	-0.06
23164	4.16952	0.0225415	-0.06
23165	4.1697	0.0225415	-0.06
23166	4.16988	0.0225415	-0.06
23167	4.17006	0.0225415	-0.06
23168	4.17024	0.0225415	-0.06
23169	4.17042	0.0225415	-0.06
23170	4.1706	0.0225415	-0.06
23171	4.17078	0.0225415	-0.06
23172	4.17096	0.0225415	-0.06
23173	4.17114	0.0225415	-0.06
23174	4.17132	0.0225415	-0.06
23175	4.1715	0.0225415	-0.06
23176	4.17168	0.0225415	-0.06
23177	4.17186	0.0225415	-0.06
23178	4.17204	0.0225415	-0.06
23179	4.17222	0.0225415	-0.06
23180	4.1724	0.0225415	-0.06
23181	4.17258	0.0225415	-0.06
