TimeSlice	Time	LH_AdductorLongus
32469	5.84442	-0.06
32472	5.84496	-0.06
32475	5.8455	-0.06
32478	5.84604	-0.06
32481	5.84658	-0.06
32484	5.84712	-0.06
32487	5.84766	-0.06
32490	5.8482	-0.06
32493	5.84874	-0.06
32496	5.84928	-0.06
32499	5.84982	-0.06
32502	5.85036	-0.06
32505	5.8509	-0.06
32508	5.85144	-0.06
32511	5.85198	-0.06
32514	5.85252	-0.06
32517	5.85306	-0.06
32520	5.8536	-0.06
32523	5.85414	-0.06
32526	5.85468	-0.06
32529	5.85522	-0.06
32532	5.85576	-0.06
32535	5.8563	-0.06
32538	5.85684	-0.06
32541	5.85738	-0.06
32544	5.85792	-0.06
32547	5.85846	-0.06
32550	5.859	-0.06
32553	5.85954	-0.06
32556	5.86008	-0.06
32559	5.86062	-0.06
32562	5.86116	-0.06
32565	5.8617	-0.06
32568	5.86224	-0.06
32571	5.86278	-0.06
32574	5.86332	-0.06
32577	5.86386	-0.06
32580	5.8644	-0.06
32583	5.86494	-0.06
32586	5.86548	-0.06
32589	5.86602	-0.06
32592	5.86656	-0.06
32595	5.8671	-0.06
32598	5.86764	-0.06
32601	5.86818	-0.06
32604	5.86872	-0.06
32607	5.86926	-0.06
32610	5.8698	-0.06
32613	5.87034	-0.06
32616	5.87088	-0.06
32619	5.87142	-0.06
32622	5.87196	-0.06
32625	5.8725	-0.06
32628	5.87304	-0.06
32631	5.87358	-0.06
32634	5.87412	-0.06
32637	5.87466	-0.06
32640	5.8752	-0.06
32643	5.87574	-0.06
32646	5.87628	-0.06
32649	5.87682	-0.06
32652	5.87736	-0.06
32655	5.8779	-0.06
32658	5.87844	-0.06
32661	5.87898	-0.06
32664	5.87952	-0.06
32667	5.88006	-0.06
32670	5.8806	-0.06
32673	5.88114	-0.06
32676	5.88168	-0.06
32679	5.88222	-0.06
32682	5.88276	-0.06
32685	5.8833	-0.06
32688	5.88384	-0.06
32691	5.88438	-0.06
32694	5.88492	-0.06
32697	5.88546	-0.06
32700	5.886	-0.06
32703	5.88654	-0.06
32706	5.88708	-0.06
32709	5.88762	-0.06
32712	5.88816	-0.06
32715	5.8887	-0.06
32718	5.88924	-0.06
32721	5.88978	-0.06
32724	5.89032	-0.06
32727	5.89086	-0.06
32730	5.8914	-0.06
32733	5.89194	-0.06
32736	5.89248	-0.06
32739	5.89302	-0.06
32742	5.89356	-0.06
32745	5.8941	-0.06
32748	5.89464	-0.06
32751	5.89518	-0.06
32754	5.89572	-0.06
32757	5.89626	-0.06
32760	5.8968	-0.06
32763	5.89734	-0.06
32766	5.89788	-0.06
32769	5.89842	-0.06
32772	5.89896	-0.06
32775	5.8995	-0.06
32778	5.90004	-0.06
32781	5.90058	-0.06
32784	5.90112	-0.06
32787	5.90166	-0.06
32790	5.9022	-0.06
32793	5.90274	-0.06
32796	5.90328	-0.06
32799	5.90382	-0.06
32802	5.90436	-0.06
32805	5.9049	-0.06
32808	5.90544	-0.06
32811	5.90598	-0.06
32814	5.90652	-0.06
32817	5.90706	-0.06
32820	5.9076	-0.06
32823	5.90814	-0.06
32826	5.90868	-0.06
32829	5.90922	-0.06
32832	5.90976	-0.06
32835	5.9103	-0.06
32838	5.91084	-0.06
32841	5.91138	-0.06
32844	5.91192	-0.06
32847	5.91246	-0.06
32850	5.913	-0.06
32853	5.91354	-0.06
32856	5.91408	-0.06
32859	5.91462	-0.06
32862	5.91516	-0.06
32865	5.9157	-0.06
32868	5.91624	-0.06
32871	5.91678	-0.06
32874	5.91732	-0.06
32877	5.91786	-0.06
32880	5.9184	-0.06
32883	5.91894	-0.06
32886	5.91948	-0.06
32889	5.92002	-0.06
32892	5.92056	-0.06
32895	5.9211	-0.06
32898	5.92164	-0.06
32901	5.92218	-0.06
32904	5.92272	-0.06
32907	5.92326	-0.06
32910	5.9238	-0.06
32913	5.92434	-0.06
32916	5.92488	-0.06
32919	5.92542	-0.06
32922	5.92596	-0.06
32925	5.9265	-0.06
32928	5.92704	-0.06
32931	5.92758	-0.06
32934	5.92812	-0.06
32937	5.92866	-0.06
32940	5.9292	-0.06
32943	5.92974	-0.06
32946	5.93028	-0.06
32949	5.93082	-0.06
32952	5.93136	-0.06
32955	5.9319	-0.06
32958	5.93244	-0.06
32961	5.93298	-0.06
32964	5.93352	-0.06
32967	5.93406	-0.06
32970	5.9346	-0.06
32973	5.93514	-0.06
32976	5.93568	-0.06
32979	5.93622	-0.06
32982	5.93676	-0.06
32985	5.9373	-0.06
32988	5.93784	-0.06
32991	5.93838	-0.06
32994	5.93892	-0.06
32997	5.93946	-0.06
33000	5.94	-0.06
33003	5.94054	-0.06
33006	5.94108	-0.06
33009	5.94162	-0.06
33012	5.94216	-0.06
33015	5.9427	-0.06
33018	5.94324	-0.06
33021	5.94378	-0.06
33024	5.94432	-0.06
33027	5.94486	-0.06
33030	5.9454	-0.06
33033	5.94594	-0.06
33036	5.94648	-0.06
33039	5.94702	-0.06
33042	5.94756	-0.06
33045	5.9481	-0.06
33048	5.94864	-0.06
33051	5.94918	-0.06
33054	5.94972	-0.06
33057	5.95026	-0.06
33060	5.9508	-0.06
33063	5.95134	-0.06
33066	5.95188	-0.06
33069	5.95242	-0.06
33072	5.95296	-0.06
33075	5.9535	-0.06
33078	5.95404	-0.06
33081	5.95458	-0.06
33084	5.95512	-0.06
33087	5.95566	-0.06
33090	5.9562	-0.06
33093	5.95674	-0.06
33096	5.95728	-0.06
33099	5.95782	-0.06
33102	5.95836	-0.06
33105	5.9589	-0.06
33108	5.95944	-0.06
33111	5.95998	-0.06
33114	5.96052	-0.06
33117	5.96106	-0.06
33120	5.9616	-0.06
33123	5.96214	-0.06
33126	5.96268	-0.06
33129	5.96322	-0.06
33132	5.96376	-0.06
33135	5.9643	-0.06
33138	5.96484	-0.06
33141	5.96538	-0.06
33144	5.96592	-0.06
33147	5.96646	-0.06
33150	5.967	-0.06
33153	5.96754	-0.06
33156	5.96808	-0.06
33159	5.96862	-0.06
33162	5.96916	-0.06
33165	5.9697	-0.06
33168	5.97024	-0.06
33171	5.97078	-0.06
33174	5.97132	-0.06
33177	5.97186	-0.06
33180	5.9724	-0.06
33183	5.97294	-0.06
33186	5.97348	-0.06
33189	5.97402	-0.06
33192	5.97456	-0.06
33195	5.9751	-0.06
33198	5.97564	-0.06
33201	5.97618	-0.06
33204	5.97672	-0.06
33207	5.97726	-0.06
33210	5.9778	-0.06
33213	5.97834	-0.06
33216	5.97888	-0.06
33219	5.97942	-0.06
33222	5.97996	-0.06
33225	5.9805	-0.06
33228	5.98104	-0.06
33231	5.98158	-0.06
33234	5.98212	-0.06
33237	5.98266	-0.06
33240	5.9832	-0.06
33243	5.98374	-0.06
33246	5.98428	-0.06
33249	5.98482	-0.06
33252	5.98536	-0.06
33255	5.9859	-0.06
33258	5.98644	-0.06
33261	5.98698	-0.06
33264	5.98752	-0.06
33267	5.98806	-0.06
33270	5.9886	-0.06
33273	5.98914	-0.06
33276	5.98968	-0.06
33279	5.99022	-0.06
33282	5.99076	-0.06
33285	5.9913	-0.06
33288	5.99184	-0.06
33291	5.99238	-0.06
33294	5.99292	-0.06
33297	5.99346	-0.06
33300	5.994	-0.06
33303	5.99454	-0.06
33306	5.99508	-0.06
33309	5.99562	-0.06
33312	5.99616	-0.06
33315	5.9967	-0.06
33318	5.99724	-0.06
33321	5.99778	-0.06
33324	5.99832	-0.06
33327	5.99886	-0.06
33330	5.9994	-0.06
33333	5.99994	-0.06
33336	6.00048	-0.06
33339	6.00102	-0.06
33342	6.00156	-0.06
33345	6.0021	-0.06
33348	6.00264	-0.06
33351	6.00318	-0.06
33354	6.00372	-0.06
33357	6.00426	-0.06
33360	6.0048	-0.06
33363	6.00534	-0.06
33366	6.00588	-0.06
33369	6.00642	-0.06
33372	6.00696	-0.06
33375	6.0075	-0.06
33378	6.00804	-0.06
33381	6.00858	-0.06
33384	6.00912	-0.06
33387	6.00966	-0.06
33390	6.0102	-0.06
33393	6.01074	-0.06
33396	6.01128	-0.06
33399	6.01182	-0.06
33402	6.01236	-0.06
33405	6.0129	-0.06
33408	6.01344	-0.06
33411	6.01398	-0.06
33414	6.01452	-0.06
33417	6.01506	-0.06
33420	6.0156	-0.06
33423	6.01614	-0.06
33426	6.01668	-0.06
33429	6.01722	-0.06
33432	6.01776	-0.06
33435	6.0183	-0.06
33438	6.01884	-0.06
33441	6.01938	-0.06
33444	6.01992	-0.06
33447	6.02046	-0.06
33450	6.021	-0.06
33453	6.02154	-0.06
33456	6.02208	-0.06
33459	6.02262	-0.06
33462	6.02316	-0.06
33465	6.0237	-0.06
33468	6.02424	-0.06
33471	6.02478	-0.06
33474	6.02532	-0.06
33477	6.02586	-0.06
33480	6.0264	-0.06
33483	6.02694	-0.06
33486	6.02748	-0.06
33489	6.02802	-0.06
33492	6.02856	-0.06
33495	6.0291	-0.06
33498	6.02964	-0.06
33501	6.03018	-0.06
33504	6.03072	-0.06
33507	6.03126	-0.06
33510	6.0318	-0.06
33513	6.03234	-0.06
33516	6.03288	-0.06
33519	6.03342	-0.06
33522	6.03396	-0.06
33525	6.0345	-0.06
33528	6.03504	-0.06
33531	6.03558	-0.06
33534	6.03612	-0.06
33537	6.03666	-0.06
33540	6.0372	-0.06
33543	6.03774	-0.06
33546	6.03828	-0.06
33549	6.03882	-0.06
33552	6.03936	-0.06
33555	6.0399	-0.06
33558	6.04044	-0.06
33561	6.04098	-0.06
33564	6.04152	-0.06
33567	6.04206	-0.06
33570	6.0426	-0.06
33573	6.04314	-0.06
33576	6.04368	-0.06
33579	6.04422	-0.06
33582	6.04476	-0.06
33585	6.0453	-0.06
33588	6.04584	-0.06
33591	6.04638	-0.06
33594	6.04692	-0.06
33597	6.04746	-0.06
33600	6.048	-0.06
33603	6.04854	-0.06
33606	6.04908	-0.06
33609	6.04962	-0.06
33612	6.05016	-0.06
33615	6.0507	-0.06
33618	6.05124	-0.06
33621	6.05178	-0.06
33624	6.05232	-0.06
33627	6.05286	-0.06
33630	6.0534	-0.06
33633	6.05394	-0.06
33636	6.05448	-0.06
33639	6.05502	-0.06
33642	6.05556	-0.06
33645	6.0561	-0.06
33648	6.05664	-0.06
33651	6.05718	-0.06
33654	6.05772	-0.06
33657	6.05826	-0.06
33660	6.0588	-0.06
33663	6.05934	-0.06
33666	6.05988	-0.06
33669	6.06042	-0.06
33672	6.06096	-0.06
33675	6.0615	-0.06
33678	6.06204	-0.06
33681	6.06258	-0.06
33684	6.06312	-0.06
33687	6.06366	-0.06
33690	6.0642	-0.06
33693	6.06474	-0.06
33696	6.06528	-0.06
33699	6.06582	-0.06
33702	6.06636	-0.06
33705	6.0669	-0.06
33708	6.06744	-0.06
33711	6.06798	-0.06
33714	6.06852	-0.06
33717	6.06906	-0.06
33720	6.0696	-0.06
33723	6.07014	-0.06
33726	6.07068	-0.06
33729	6.07122	-0.06
33732	6.07176	-0.06
33735	6.0723	-0.06
33738	6.07284	-0.06
33741	6.07338	-0.06
33744	6.07392	-0.06
33747	6.07446	-0.06
33750	6.075	-0.06
33753	6.07554	-0.06
33756	6.07608	-0.06
33759	6.07662	-0.06
33762	6.07716	-0.06
33765	6.0777	-0.06
33768	6.07824	-0.06
33771	6.07878	-0.06
33774	6.07932	-0.06
33777	6.07986	-0.06
33780	6.0804	-0.06
33783	6.08094	-0.06
33786	6.08148	-0.06
33789	6.08202	-0.06
33792	6.08256	-0.06
33795	6.0831	-0.06
33798	6.08364	-0.06
33801	6.08418	-0.06
33804	6.08472	-0.06
33807	6.08526	-0.06
33810	6.0858	-0.06
33813	6.08634	-0.06
33816	6.08688	-0.06
33819	6.08742	-0.06
33822	6.08796	-0.06
33825	6.0885	-0.06
33828	6.08904	-0.06
33831	6.08958	-0.06
33834	6.09012	-0.06
33837	6.09066	-0.06
33840	6.0912	-0.06
33843	6.09174	-0.06
33846	6.09228	-0.06
33849	6.09282	-0.06
33852	6.09336	-0.06
33855	6.0939	-0.06
33858	6.09444	-0.06
33861	6.09498	-0.06
33864	6.09552	-0.06
33867	6.09606	-0.06
33870	6.0966	-0.06
33873	6.09714	-0.06
33876	6.09768	-0.06
33879	6.09822	-0.06
33882	6.09876	-0.06
33885	6.0993	-0.06
33888	6.09984	-0.06
33891	6.10038	-0.06
33894	6.10092	-0.06
33897	6.10146	-0.06
33900	6.102	-0.06
33903	6.10254	-0.06
33906	6.10308	-0.06
33909	6.10362	-0.06
33912	6.10416	-0.06
33915	6.1047	-0.06
33918	6.10524	-0.06
33921	6.10578	-0.06
33924	6.10632	-0.06
33927	6.10686	-0.06
33930	6.1074	-0.06
33933	6.10794	-0.06
33936	6.10848	-0.06
33939	6.10902	-0.06
33942	6.10956	-0.06
33945	6.1101	-0.06
33948	6.11064	-0.06
33951	6.11118	-0.06
33954	6.11172	-0.06
33957	6.11226	-0.06
33960	6.1128	-0.06
33963	6.11334	-0.06
33966	6.11388	-0.06
33969	6.11442	-0.06
33972	6.11496	-0.06
33975	6.1155	-0.06
33978	6.11604	-0.06
33981	6.11658	-0.06
33984	6.11712	-0.06
33987	6.11766	-0.06
33990	6.1182	-0.06
33993	6.11874	-0.06
33996	6.11928	-0.06
33999	6.11982	-0.06
34002	6.12036	-0.06
34005	6.1209	-0.06
34008	6.12144	-0.06
34011	6.12198	-0.06
34014	6.12252	-0.06
34017	6.12306	-0.06
34020	6.1236	-0.06
34023	6.12414	-0.06
34026	6.12468	-0.06
34029	6.12522	-0.06
34032	6.12576	-0.06
34035	6.1263	-0.06
34038	6.12684	-0.06
34041	6.12738	-0.06
34044	6.12792	-0.06
34047	6.12846	-0.06
34050	6.129	-0.06
34053	6.12954	-0.06
34056	6.13008	-0.06
34059	6.13062	-0.06
34062	6.13116	-0.06
34065	6.1317	-0.06
34068	6.13224	-0.06
34071	6.13278	-0.06
34074	6.13332	-0.06
34077	6.13386	-0.06
34080	6.1344	-0.06
34083	6.13494	-0.06
34086	6.13548	-0.06
34089	6.13602	-0.06
34092	6.13656	-0.06
34095	6.1371	-0.06
34098	6.13764	-0.06
34101	6.13818	-0.06
34104	6.13872	-0.06
34107	6.13926	-0.06
34110	6.1398	-0.06
34113	6.14034	-0.06
34116	6.14088	-0.06
34119	6.14142	-0.06
34122	6.14196	-0.06
34125	6.1425	-0.06
34128	6.14304	-0.06
34131	6.14358	-0.06
34134	6.14412	-0.06
34137	6.14466	-0.06
34140	6.1452	-0.06
34143	6.14574	-0.06
34146	6.14628	-0.06
34149	6.14682	-0.06
34152	6.14736	-0.06
34155	6.1479	-0.06
34158	6.14844	-0.06
34161	6.14898	-0.06
34164	6.14952	-0.06
34167	6.15006	-0.06
34170	6.1506	-0.06
34173	6.15114	-0.06
34176	6.15168	-0.06
34179	6.15222	-0.06
34182	6.15276	-0.06
34185	6.1533	-0.06
34188	6.15384	-0.06
34191	6.15438	-0.06
34194	6.15492	-0.06
34197	6.15546	-0.06
34200	6.156	-0.06
34203	6.15654	-0.06
34206	6.15708	-0.06
34209	6.15762	-0.06
34212	6.15816	-0.06
34215	6.1587	-0.06
34218	6.15924	-0.06
34221	6.15978	-0.06
34224	6.16032	-0.06
34227	6.16086	-0.06
34230	6.1614	-0.06
34233	6.16194	-0.06
34236	6.16248	-0.06
34239	6.16302	-0.06
34242	6.16356	-0.06
34245	6.1641	-0.06
34248	6.16464	-0.06
34251	6.16518	-0.06
34254	6.16572	-0.06
34257	6.16626	-0.06
34260	6.1668	-0.06
34263	6.16734	-0.06
34266	6.16788	-0.06
34269	6.16842	-0.06
34272	6.16896	-0.06
34275	6.1695	-0.06
34278	6.17004	-0.06
34281	6.17058	-0.06
34284	6.17112	-0.06
34287	6.17166	-0.06
34290	6.1722	-0.06
34293	6.17274	-0.06
34296	6.17328	-0.06
34299	6.17382	-0.06
34302	6.17436	-0.06
34305	6.1749	-0.06
34308	6.17544	-0.06
34311	6.17598	-0.06
34314	6.17652	-0.06
34317	6.17706	-0.06
34320	6.1776	-0.06
34323	6.17814	-0.06
34326	6.17868	-0.06
34329	6.17922	-0.06
34332	6.17976	-0.06
34335	6.1803	-0.06
34338	6.18084	-0.06
34341	6.18138	-0.06
34344	6.18192	-0.06
34347	6.18246	-0.06
34350	6.183	-0.06
34353	6.18354	-0.06
34356	6.18408	-0.06
34359	6.18462	-0.06
34362	6.18516	-0.06
34365	6.1857	-0.06
34368	6.18624	-0.06
34371	6.18678	-0.06
34374	6.18732	-0.06
34377	6.18786	-0.06
34380	6.1884	-0.06
34383	6.18894	-0.06
34386	6.18948	-0.06
34389	6.19002	-0.06
34392	6.19056	-0.06
34395	6.1911	-0.06
34398	6.19164	-0.06
34401	6.19218	-0.06
34404	6.19272	-0.06
34407	6.19326	-0.06
34410	6.1938	-0.06
34413	6.19434	-0.06
34416	6.19488	-0.06
34419	6.19542	-0.06
34422	6.19596	-0.06
34425	6.1965	-0.06
34428	6.19704	-0.06
34431	6.19758	-0.06
34434	6.19812	-0.06
34437	6.19866	-0.06
34440	6.1992	-0.06
34443	6.19974	-0.06
34446	6.20028	-0.06
34449	6.20082	-0.06
34452	6.20136	-0.06
34455	6.2019	-0.06
34458	6.20244	-0.06
34461	6.20298	-0.06
34464	6.20352	-0.06
34467	6.20406	-0.06
34470	6.2046	-0.06
34473	6.20514	-0.06
34476	6.20568	-0.06
34479	6.20622	-0.06
34482	6.20676	-0.06
34485	6.2073	-0.06
34488	6.20784	-0.06
34491	6.20838	-0.06
34494	6.20892	-0.06
34497	6.20946	-0.06
34500	6.21	-0.06
34503	6.21054	-0.06
34506	6.21108	-0.06
34509	6.21162	-0.06
34512	6.21216	-0.06
34515	6.2127	-0.06
34518	6.21324	-0.06
34521	6.21378	-0.06
34524	6.21432	-0.06
34527	6.21486	-0.06
34530	6.2154	-0.06
34533	6.21594	-0.06
34536	6.21648	-0.06
34539	6.21702	-0.06
34542	6.21756	-0.06
34545	6.2181	-0.06
34548	6.21864	-0.06
34551	6.21918	-0.06
34554	6.21972	-0.06
34557	6.22026	-0.06
34560	6.2208	-0.06
34563	6.22134	-0.06
34566	6.22188	-0.06
34569	6.22242	-0.06
34572	6.22296	-0.06
34575	6.2235	-0.06
34578	6.22404	-0.06
34581	6.22458	-0.06
34584	6.22512	-0.06
34587	6.22566	-0.06
34590	6.2262	-0.06
34593	6.22674	-0.06
34596	6.22728	-0.06
34599	6.22782	-0.06
34602	6.22836	-0.06
34605	6.2289	-0.06
34608	6.22944	-0.06
34611	6.22998	-0.06
34614	6.23052	-0.06
34617	6.23106	-0.06
34620	6.2316	-0.06
34623	6.23214	-0.06
34626	6.23268	-0.06
34629	6.23322	-0.06
34632	6.23376	-0.06
34635	6.2343	-0.06
34638	6.23484	-0.06
34641	6.23538	-0.06
34644	6.23592	-0.06
34647	6.23646	-0.06
34650	6.237	-0.06
34653	6.23754	-0.06
34656	6.23808	-0.06
34659	6.23862	-0.06
34662	6.23916	-0.06
34665	6.2397	-0.06
34668	6.24024	-0.06
34671	6.24078	-0.06
34674	6.24132	-0.06
34677	6.24186	-0.06
34680	6.2424	-0.06
34683	6.24294	-0.06
34686	6.24348	-0.06
34689	6.24402	-0.06
34692	6.24456	-0.06
34695	6.2451	-0.06
34698	6.24564	-0.06
34701	6.24618	-0.06
34704	6.24672	-0.06
34707	6.24726	-0.06
34710	6.2478	-0.06
34713	6.24834	-0.06
34716	6.24888	-0.06
34719	6.24942	-0.06
34722	6.24996	-0.06
34725	6.2505	-0.06
34728	6.25104	-0.06
34731	6.25158	-0.06
34734	6.25212	-0.06
34737	6.25266	-0.06
34740	6.2532	-0.06
34743	6.25374	-0.06
34746	6.25428	-0.06
34749	6.25482	-0.06
34752	6.25536	-0.06
34755	6.2559	-0.06
34758	6.25644	-0.06
34761	6.25698	-0.06
34764	6.25752	-0.06
34767	6.25806	-0.06
34770	6.2586	-0.06
34773	6.25914	-0.06
34776	6.25968	-0.06
34779	6.26022	-0.06
34782	6.26076	-0.06
34785	6.2613	-0.06
34788	6.26184	-0.06
34791	6.26238	-0.06
34794	6.26292	-0.06
34797	6.26346	-0.06
34800	6.264	-0.06
34803	6.26454	-0.06
34806	6.26508	-0.06
34809	6.26562	-0.06
34812	6.26616	-0.06
34815	6.2667	-0.06
34818	6.26724	-0.06
34821	6.26778	-0.06
34824	6.26832	-0.06
34827	6.26886	-0.06
34830	6.2694	-0.06
34833	6.26994	-0.06
34836	6.27048	-0.06
34839	6.27102	-0.06
34842	6.27156	-0.06
34845	6.2721	-0.06
34848	6.27264	-0.06
34851	6.27318	-0.06
34854	6.27372	-0.06
34857	6.27426	-0.06
34860	6.2748	-0.06
34863	6.27534	-0.06
34866	6.27588	-0.06
34869	6.27642	-0.06
34872	6.27696	-0.06
34875	6.2775	-0.06
34878	6.27804	-0.06
34881	6.27858	-0.06
34884	6.27912	-0.06
34887	6.27966	-0.06
34890	6.2802	-0.06
34893	6.28074	-0.06
34896	6.28128	-0.06
34899	6.28182	-0.06
34902	6.28236	-0.06
34905	6.2829	-0.06
34908	6.28344	-0.06
34911	6.28398	-0.06
34914	6.28452	-0.06
34917	6.28506	-0.06
34920	6.2856	-0.06
34923	6.28614	-0.06
34926	6.28668	-0.06
34929	6.28722	-0.06
34932	6.28776	-0.06
34935	6.2883	-0.06
34938	6.28884	-0.06
34941	6.28938	-0.06
34944	6.28992	-0.06
34947	6.29046	-0.06
34950	6.291	-0.06
34953	6.29154	-0.06
34956	6.29208	-0.06
34959	6.29262	-0.06
34962	6.29316	-0.06
34965	6.2937	-0.06
34968	6.29424	-0.06
34971	6.29478	-0.06
34974	6.29532	-0.06
34977	6.29586	-0.06
34980	6.2964	-0.06
34983	6.29694	-0.06
34986	6.29748	-0.06
34989	6.29802	-0.06
34992	6.29856	-0.06
34995	6.2991	-0.06
34998	6.29964	-0.06
35001	6.30018	-0.06
35004	6.30072	-0.06
35007	6.30126	-0.06
35010	6.3018	-0.06
35013	6.30234	-0.06
35016	6.30288	-0.06
35019	6.30342	-0.06
35022	6.30396	-0.06
35025	6.3045	-0.06
35028	6.30504	-0.06
35031	6.30558	-0.06
35034	6.30612	-0.06
35037	6.30666	-0.06
35040	6.3072	-0.06
35043	6.30774	-0.06
35046	6.30828	-0.06
35049	6.30882	-0.06
35052	6.30936	-0.06
35055	6.3099	-0.06
35058	6.31044	-0.06
35061	6.31098	-0.06
35064	6.31152	-0.06
35067	6.31206	-0.06
35070	6.3126	-0.06
35073	6.31314	-0.06
35076	6.31368	-0.06
35079	6.31422	-0.06
35082	6.31476	-0.06
35085	6.3153	-0.06
35088	6.31584	-0.06
35091	6.31638	-0.06
35094	6.31692	-0.06
35097	6.31746	-0.06
35100	6.318	-0.06
35103	6.31854	-0.06
35106	6.31908	-0.06
35109	6.31962	-0.06
35112	6.32016	-0.06
35115	6.3207	-0.06
35118	6.32124	-0.06
35121	6.32178	-0.06
35124	6.32232	-0.06
35127	6.32286	-0.06
35130	6.3234	-0.06
35133	6.32394	-0.06
35136	6.32448	-0.06
35139	6.32502	-0.06
35142	6.32556	-0.06
35145	6.3261	-0.06
35148	6.32664	-0.06
35151	6.32718	-0.06
35154	6.32772	-0.06
35157	6.32826	-0.06
35160	6.3288	-0.06
35163	6.32934	-0.06
35166	6.32988	-0.06
35169	6.33042	-0.06
35172	6.33096	-0.06
35175	6.3315	-0.06
35178	6.33204	-0.06
35181	6.33258	-0.06
35184	6.33312	-0.06
35187	6.33366	-0.06
35190	6.3342	-0.06
35193	6.33474	-0.06
35196	6.33528	-0.06
35199	6.33582	-0.06
35202	6.33636	-0.06
35205	6.3369	-0.06
35208	6.33744	-0.06
35211	6.33798	-0.06
35214	6.33852	-0.06
35217	6.33906	-0.06
35220	6.3396	-0.06
35223	6.34014	-0.06
35226	6.34068	-0.06
35229	6.34122	-0.06
35232	6.34176	-0.06
35235	6.3423	-0.06
35238	6.34284	-0.06
35241	6.34338	-0.06
35244	6.34392	-0.06
35247	6.34446	-0.06
35250	6.345	-0.06
35253	6.34554	-0.06
35256	6.34608	-0.06
35259	6.34662	-0.06
35262	6.34716	-0.06
35265	6.3477	-0.06
35268	6.34824	-0.06
35271	6.34878	-0.06
35274	6.34932	-0.06
35277	6.34986	-0.06
35280	6.3504	-0.06
35283	6.35094	-0.06
35286	6.35148	-0.06
35289	6.35202	-0.06
35292	6.35256	-0.06
35295	6.3531	-0.06
35298	6.35364	-0.06
35301	6.35418	-0.06
35304	6.35472	-0.06
35307	6.35526	-0.06
35310	6.3558	-0.06
35313	6.35634	-0.06
35316	6.35688	-0.06
35319	6.35742	-0.06
35322	6.35796	-0.06
35325	6.3585	-0.06
35328	6.35904	-0.06
35331	6.35958	-0.06
35334	6.36012	-0.06
35337	6.36066	-0.06
35340	6.3612	-0.06
35343	6.36174	-0.06
35346	6.36228	-0.06
35349	6.36282	-0.06
35352	6.36336	-0.06
35355	6.3639	-0.06
35358	6.36444	-0.06
35361	6.36498	-0.06
35364	6.36552	-0.06
35367	6.36606	-0.06
35370	6.3666	-0.06
35373	6.36714	-0.06
35376	6.36768	-0.06
35379	6.36822	-0.06
35382	6.36876	-0.06
35385	6.3693	-0.06
35388	6.36984	-0.06
35391	6.37038	-0.06
35394	6.37092	-0.06
35397	6.37146	-0.06
35400	6.372	-0.06
35403	6.37254	-0.06
35406	6.37308	-0.06
35409	6.37362	-0.06
35412	6.37416	-0.06
35415	6.3747	-0.06
35418	6.37524	-0.06
35421	6.37578	-0.06
35424	6.37632	-0.06
35427	6.37686	-0.06
35430	6.3774	-0.06
35433	6.37794	-0.06
35436	6.37848	-0.06
35439	6.37902	-0.06
35442	6.37956	-0.06
35445	6.3801	-0.06
35448	6.38064	-0.06
35451	6.38118	-0.06
35454	6.38172	-0.06
35457	6.38226	-0.06
35460	6.3828	-0.06
35463	6.38334	-0.06
35466	6.38388	-0.06
35469	6.38442	-0.06
35472	6.38496	-0.06
35475	6.3855	-0.06
35478	6.38604	-0.06
35481	6.38658	-0.06
35484	6.38712	-0.06
35487	6.38766	-0.06
35490	6.3882	-0.06
35493	6.38874	-0.06
35496	6.38928	-0.06
35499	6.38982	-0.06
35502	6.39036	-0.06
35505	6.3909	-0.06
35508	6.39144	-0.06
35511	6.39198	-0.06
35514	6.39252	-0.06
35517	6.39306	-0.06
35520	6.3936	-0.06
35523	6.39414	-0.06
35526	6.39468	-0.06
35529	6.39522	-0.06
35532	6.39576	-0.06
35535	6.3963	-0.06
35538	6.39684	-0.06
35541	6.39738	-0.06
35544	6.39792	-0.06
35547	6.39846	-0.06
35550	6.399	-0.06
35553	6.39954	-0.06
35556	6.40008	-0.06
35559	6.40062	-0.06
35562	6.40116	-0.06
35565	6.4017	-0.06
35568	6.40224	-0.06
35571	6.40278	-0.06
35574	6.40332	-0.06
35577	6.40386	-0.06
35580	6.4044	-0.06
35583	6.40494	-0.06
35586	6.40548	-0.06
35589	6.40602	-0.06
35592	6.40656	-0.06
35595	6.4071	-0.06
35598	6.40764	-0.06
35601	6.40818	-0.06
35604	6.40872	-0.06
35607	6.40926	-0.06
35610	6.4098	-0.06
35613	6.41034	-0.06
35616	6.41088	-0.06
35619	6.41142	-0.06
35622	6.41196	-0.06
35625	6.4125	-0.06
35628	6.41304	-0.06
35631	6.41358	-0.06
35634	6.41412	-0.06
35637	6.41466	-0.06
35640	6.4152	-0.06
35643	6.41574	-0.06
35646	6.41628	-0.06
35649	6.41682	-0.06
35652	6.41736	-0.06
35655	6.4179	-0.06
35658	6.41844	-0.06
35661	6.41898	-0.06
35664	6.41952	-0.06
35667	6.42006	-0.06
35670	6.4206	-0.06
35673	6.42114	-0.06
35676	6.42168	-0.06
35679	6.42222	-0.06
35682	6.42276	-0.06
35685	6.4233	-0.06
35688	6.42384	-0.06
35691	6.42438	-0.06
35694	6.42492	-0.06
