TimeSlice	Time	LH_Knee	LH_AnkleZ	LH_HipZ
34971	6.29478	-0.302662	-0.745386	-0.99637
34974	6.29532	-0.301912	-0.744348	-0.996417
34977	6.29586	-0.301162	-0.743311	-0.996463
34980	6.2964	-0.300412	-0.742274	-0.996509
34983	6.29694	-0.299662	-0.741236	-0.996554
34986	6.29748	-0.298912	-0.740198	-0.996598
34989	6.29802	-0.298163	-0.73916	-0.996641
34992	6.29856	-0.297414	-0.738122	-0.996684
34995	6.2991	-0.296665	-0.737084	-0.996726
34998	6.29964	-0.295917	-0.736046	-0.996767
35001	6.30018	-0.295169	-0.735008	-0.996807
35004	6.30072	-0.294421	-0.73397	-0.996846
35007	6.30126	-0.293673	-0.732932	-0.996885
35010	6.3018	-0.292926	-0.731893	-0.996923
35013	6.30234	-0.292178	-0.730855	-0.99696
35016	6.30288	-0.291432	-0.729817	-0.996996
35019	6.30342	-0.290685	-0.728778	-0.997032
35022	6.30396	-0.289939	-0.72774	-0.997067
35025	6.3045	-0.289193	-0.726701	-0.997101
35028	6.30504	-0.288447	-0.725663	-0.997134
35031	6.30558	-0.287702	-0.724625	-0.997166
35034	6.30612	-0.286957	-0.723586	-0.997198
35037	6.30666	-0.286212	-0.722548	-0.997229
35040	6.3072	-0.285468	-0.721509	-0.997259
35043	6.30774	-0.284724	-0.720471	-0.997289
35046	6.30828	-0.28398	-0.719432	-0.997317
35049	6.30882	-0.283237	-0.718394	-0.997345
35052	6.30936	-0.282494	-0.717356	-0.997372
35055	6.3099	-0.281752	-0.716317	-0.997399
35058	6.31044	-0.281009	-0.715279	-0.997424
35061	6.31098	-0.280267	-0.714241	-0.997449
35064	6.31152	-0.279526	-0.713203	-0.997473
35067	6.31206	-0.278785	-0.712165	-0.997497
35070	6.3126	-0.278044	-0.711127	-0.997519
35073	6.31314	-0.277303	-0.710089	-0.997541
35076	6.31368	-0.276563	-0.709051	-0.997562
35079	6.31422	-0.275824	-0.708014	-0.997583
35082	6.31476	-0.275084	-0.706976	-0.997602
35085	6.3153	-0.274345	-0.705939	-0.997621
35088	6.31584	-0.273607	-0.704901	-0.997639
35091	6.31638	-0.272869	-0.703864	-0.997657
35094	6.31692	-0.272131	-0.702827	-0.997674
35097	6.31746	-0.271394	-0.70179	-0.997689
35100	6.318	-0.270657	-0.700754	-0.997705
35103	6.31854	-0.269921	-0.699717	-0.997719
35106	6.31908	-0.269185	-0.698681	-0.997733
35109	6.31962	-0.268449	-0.697644	-0.997746
35112	6.32016	-0.267714	-0.696608	-0.997758
35115	6.3207	-0.266979	-0.695572	-0.99777
35118	6.32124	-0.266245	-0.694537	-0.99778
35121	6.32178	-0.265511	-0.693501	-0.997791
35124	6.32232	-0.264778	-0.692466	-0.9978
35127	6.32286	-0.264045	-0.691431	-0.997809
35130	6.3234	-0.263312	-0.690396	-0.997816
35133	6.32394	-0.26258	-0.689361	-0.997824
35136	6.32448	-0.261849	-0.688326	-0.99783
35139	6.32502	-0.261118	-0.687292	-0.997836
35142	6.32556	-0.260387	-0.686258	-0.997841
35145	6.3261	-0.259657	-0.685225	-0.997845
35148	6.32664	-0.258927	-0.684191	-0.997849
35151	6.32718	-0.258198	-0.683158	-0.997852
35154	6.32772	-0.25747	-0.682125	-0.997854
35157	6.32826	-0.256742	-0.681092	-0.997855
35160	6.3288	-0.256014	-0.68006	-0.997856
35163	6.32934	-0.255287	-0.679028	-0.997856
35166	6.32988	-0.25456	-0.677996	-0.997855
35169	6.33042	-0.253834	-0.676964	-0.997854
35172	6.33096	-0.253109	-0.675933	-0.997852
35175	6.3315	-0.252384	-0.674902	-0.997849
35178	6.33204	-0.251659	-0.673872	-0.997846
35181	6.33258	-0.250935	-0.672841	-0.997841
35184	6.33312	-0.250212	-0.671811	-0.997837
35187	6.33366	-0.249489	-0.670782	-0.997831
35190	6.3342	-0.248767	-0.669753	-0.997825
35193	6.33474	-0.248045	-0.668724	-0.997818
35196	6.33528	-0.247324	-0.667695	-0.99781
35199	6.33582	-0.246603	-0.666667	-0.997802
35202	6.33636	-0.245883	-0.665639	-0.997793
35205	6.3369	-0.245163	-0.664612	-0.997783
35208	6.33744	-0.244444	-0.663585	-0.997773
35211	6.33798	-0.243726	-0.662558	-0.997762
35214	6.33852	-0.243008	-0.661532	-0.99775
35217	6.33906	-0.242291	-0.660506	-0.997737
35220	6.3396	-0.241574	-0.659481	-0.997724
35223	6.34014	-0.240858	-0.658456	-0.99771
35226	6.34068	-0.240143	-0.657431	-0.997696
35229	6.34122	-0.239428	-0.656407	-0.997681
35232	6.34176	-0.238714	-0.655383	-0.997665
35235	6.3423	-0.238	-0.65436	-0.997648
35238	6.34284	-0.237287	-0.653337	-0.997631
35241	6.34338	-0.236575	-0.652315	-0.997613
35244	6.34392	-0.235863	-0.651293	-0.997595
35247	6.34446	-0.235152	-0.650272	-0.997575
35250	6.345	-0.234442	-0.649251	-0.997556
35253	6.34554	-0.233732	-0.648231	-0.997535
35256	6.34608	-0.233022	-0.647211	-0.997514
35259	6.34662	-0.232314	-0.646191	-0.997492
35262	6.34716	-0.231606	-0.645172	-0.997469
35265	6.3477	-0.230899	-0.644154	-0.997446
35268	6.34824	-0.230192	-0.643136	-0.997422
35271	6.34878	-0.229486	-0.642119	-0.997398
35274	6.34932	-0.228781	-0.641102	-0.997373
35277	6.34986	-0.228076	-0.640085	-0.997347
35280	6.3504	-0.227373	-0.63907	-0.997321
35283	6.35094	-0.226669	-0.638054	-0.997293
35286	6.35148	-0.225967	-0.63704	-0.997266
35289	6.35202	-0.225265	-0.636026	-0.997237
35292	6.35256	-0.224564	-0.635012	-0.997208
35295	6.3531	-0.223863	-0.633999	-0.997178
35298	6.35364	-0.223164	-0.632987	-0.997148
35301	6.35418	-0.222464	-0.631975	-0.997117
35304	6.35472	-0.221766	-0.630964	-0.997086
35307	6.35526	-0.221068	-0.629954	-0.997053
35310	6.3558	-0.220372	-0.628944	-0.99702
35313	6.35634	-0.219675	-0.627934	-0.996987
35316	6.35688	-0.21898	-0.626926	-0.996953
35319	6.35742	-0.218285	-0.625917	-0.996918
35322	6.35796	-0.217591	-0.62491	-0.996882
35325	6.3585	-0.216898	-0.623903	-0.996846
35328	6.35904	-0.216205	-0.622897	-0.99681
35331	6.35958	-0.215514	-0.621892	-0.996772
35334	6.36012	-0.214823	-0.620887	-0.996734
35337	6.36066	-0.214132	-0.619883	-0.996696
35340	6.3612	-0.213443	-0.618879	-0.996657
35343	6.36174	-0.212754	-0.617876	-0.996617
35346	6.36228	-0.212066	-0.616874	-0.996576
35349	6.36282	-0.211379	-0.615873	-0.996535
35352	6.36336	-0.210692	-0.614872	-0.996494
35355	6.3639	-0.210007	-0.613872	-0.996451
35358	6.36444	-0.209322	-0.612873	-0.996408
35361	6.36498	-0.208638	-0.611874	-0.996365
35364	6.36552	-0.207954	-0.610876	-0.996321
35367	6.36606	-0.207272	-0.609879	-0.996276
35370	6.3666	-0.20659	-0.608883	-0.996231
35373	6.36714	-0.205909	-0.607887	-0.996185
35376	6.36768	-0.205229	-0.606892	-0.996138
35379	6.36822	-0.20455	-0.605898	-0.996091
35382	6.36876	-0.203871	-0.604905	-0.996043
35385	6.3693	-0.203194	-0.603912	-0.995995
35388	6.36984	-0.202517	-0.602921	-0.995946
35391	6.37038	-0.201841	-0.60193	-0.995897
35394	6.37092	-0.201166	-0.60094	-0.995846
35397	6.37146	-0.200491	-0.59995	-0.995796
35400	6.372	-0.199818	-0.598962	-0.995744
35403	6.37254	-0.199145	-0.597974	-0.995692
35406	6.37308	-0.198474	-0.596987	-0.99564
35409	6.37362	-0.197803	-0.596001	-0.995587
35412	6.37416	-0.197133	-0.595015	-0.995533
35415	6.3747	-0.196463	-0.594031	-0.995479
35418	6.37524	-0.195795	-0.593047	-0.995424
35421	6.37578	-0.195127	-0.592064	-0.995369
35424	6.37632	-0.194461	-0.591082	-0.995313
35427	6.37686	-0.193795	-0.590101	-0.995256
35430	6.3774	-0.19313	-0.589121	-0.995199
35433	6.37794	-0.192466	-0.588142	-0.995141
35436	6.37848	-0.191803	-0.587163	-0.995083
35439	6.37902	-0.191141	-0.586186	-0.995024
35442	6.37956	-0.190479	-0.585209	-0.994964
35445	6.3801	-0.189819	-0.584233	-0.994904
35448	6.38064	-0.189159	-0.583259	-0.994844
35451	6.38118	-0.188501	-0.582285	-0.994783
35454	6.38172	-0.187843	-0.581312	-0.994721
35457	6.38226	-0.187186	-0.58034	-0.994659
35460	6.3828	-0.18653	-0.579368	-0.994596
35463	6.38334	-0.185875	-0.578398	-0.994532
35466	6.38388	-0.185221	-0.577429	-0.994468
35469	6.38442	-0.184568	-0.576461	-0.994404
35472	6.38496	-0.183916	-0.575493	-0.994339
35475	6.3855	-0.183265	-0.574527	-0.994273
35478	6.38604	-0.182615	-0.573561	-0.994207
35481	6.38658	-0.181965	-0.572597	-0.99414
35484	6.38712	-0.181317	-0.571633	-0.994073
35487	6.38766	-0.180669	-0.570671	-0.994005
35490	6.3882	-0.180023	-0.56971	-0.993937
35493	6.38874	-0.179377	-0.568749	-0.993868
35496	6.38928	-0.178733	-0.56779	-0.993798
35499	6.38982	-0.178089	-0.566831	-0.993728
35502	6.39036	-0.177446	-0.565874	-0.993658
35505	6.3909	-0.176805	-0.564917	-0.993587
35508	6.39144	-0.176164	-0.563962	-0.993515
35511	6.39198	-0.175524	-0.563007	-0.993443
35514	6.39252	-0.174885	-0.562054	-0.99337
35517	6.39306	-0.174248	-0.561102	-0.993297
35520	6.3936	-0.173611	-0.560151	-0.993223
35523	6.39414	-0.172975	-0.559201	-0.993149
35526	6.39468	-0.17234	-0.558252	-0.993074
35529	6.39522	-0.171707	-0.557304	-0.992999
35532	6.39576	-0.171074	-0.556357	-0.992923
35535	6.3963	-0.170442	-0.555411	-0.992847
35538	6.39684	-0.169811	-0.554466	-0.99277
35541	6.39738	-0.169182	-0.553522	-0.992692
35544	6.39792	-0.168553	-0.55258	-0.992615
35547	6.39846	-0.167925	-0.551638	-0.992536
35550	6.399	-0.167298	-0.550698	-0.992457
35553	6.39954	-0.166673	-0.549759	-0.992378
35556	6.40008	-0.166048	-0.548821	-0.992298
35559	6.40062	-0.165425	-0.547884	-0.992217
35562	6.40116	-0.164802	-0.546948	-0.992136
35565	6.4017	-0.164181	-0.546014	-0.992055
35568	6.40224	-0.16356	-0.54508	-0.991973
35571	6.40278	-0.162941	-0.544148	-0.99189
35574	6.40332	-0.162323	-0.543217	-0.991807
35577	6.40386	-0.161705	-0.542287	-0.991724
35580	6.4044	-0.161089	-0.541358	-0.991639
35583	6.40494	-0.160474	-0.54043	-0.991555
35586	6.40548	-0.15986	-0.539504	-0.99147
35589	6.40602	-0.159247	-0.538579	-0.991384
35592	6.40656	-0.158635	-0.537655	-0.991298
35595	6.4071	-0.158024	-0.536732	-0.991212
35598	6.40764	-0.157414	-0.535811	-0.991125
35601	6.40818	-0.156806	-0.53489	-0.991037
35604	6.40872	-0.156198	-0.533971	-0.99095
35607	6.40926	-0.155592	-0.533053	-0.990861
35610	6.4098	-0.154986	-0.532136	-0.990772
35613	6.41034	-0.154382	-0.531221	-0.990683
35616	6.41088	-0.153779	-0.530307	-0.990593
35619	6.41142	-0.153177	-0.529394	-0.990502
35622	6.41196	-0.152576	-0.528482	-0.990412
35625	6.4125	-0.151976	-0.527572	-0.99032
35628	6.41304	-0.151377	-0.526663	-0.990228
35631	6.41358	-0.150779	-0.525755	-0.990136
35634	6.41412	-0.150183	-0.524848	-0.990043
35637	6.41466	-0.149587	-0.523943	-0.98995
35640	6.4152	-0.148993	-0.523039	-0.989856
35643	6.41574	-0.1484	-0.522136	-0.989762
35646	6.41628	-0.147808	-0.521235	-0.989668
35649	6.41682	-0.147217	-0.520335	-0.989573
35652	6.41736	-0.146627	-0.519436	-0.989477
35655	6.4179	-0.146039	-0.518539	-0.989381
35658	6.41844	-0.145451	-0.517643	-0.989285
35661	6.41898	-0.144865	-0.516748	-0.989188
35664	6.41952	-0.14428	-0.515855	-0.98909
35667	6.42006	-0.143696	-0.514963	-0.988993
35670	6.4206	-0.143113	-0.514072	-0.988894
35673	6.42114	-0.142532	-0.513183	-0.988796
35676	6.42168	-0.141951	-0.512295	-0.988696
35679	6.42222	-0.141372	-0.511408	-0.988597
35682	6.42276	-0.140794	-0.510523	-0.988497
35685	6.4233	-0.140217	-0.509639	-0.988396
35688	6.42384	-0.139641	-0.508757	-0.988295
35691	6.42438	-0.139066	-0.507875	-0.988194
35694	6.42492	-0.138493	-0.506996	-0.988092
35697	6.42546	-0.137921	-0.506118	-0.98799
35700	6.426	-0.13735	-0.505241	-0.987887
35703	6.42654	-0.13678	-0.504365	-0.987784
35706	6.42708	-0.136211	-0.503491	-0.98768
35709	6.42762	-0.135644	-0.502619	-0.987576
35712	6.42816	-0.135078	-0.501747	-0.987472
35715	6.4287	-0.134513	-0.500878	-0.987367
35718	6.42924	-0.133949	-0.50001	-0.987261
35721	6.42978	-0.133386	-0.499143	-0.987156
35724	6.43032	-0.132825	-0.498277	-0.98705
35727	6.43086	-0.132265	-0.497413	-0.986943
35730	6.4314	-0.131706	-0.496551	-0.986836
35733	6.43194	-0.131148	-0.49569	-0.986729
35736	6.43248	-0.130591	-0.494831	-0.986621
35739	6.43302	-0.130036	-0.493972	-0.986512
35742	6.43356	-0.129482	-0.493116	-0.986404
35745	6.4341	-0.128929	-0.492261	-0.986295
35748	6.43464	-0.128378	-0.491407	-0.986185
35751	6.43518	-0.127827	-0.490555	-0.986075
35754	6.43572	-0.127278	-0.489705	-0.985965
35757	6.43626	-0.126731	-0.488856	-0.985854
35760	6.4368	-0.126184	-0.488008	-0.985743
35763	6.43734	-0.125639	-0.487162	-0.985632
35766	6.43788	-0.125095	-0.486318	-0.98552
35769	6.43842	-0.124552	-0.485475	-0.985407
35772	6.43896	-0.12401	-0.484634	-0.985294
35775	6.4395	-0.12347	-0.483794	-0.985181
35778	6.44004	-0.122931	-0.482956	-0.985068
35781	6.44058	-0.122393	-0.482119	-0.984954
35784	6.44112	-0.121857	-0.481284	-0.984839
35787	6.44166	-0.121321	-0.48045	-0.984725
35790	6.4422	-0.120787	-0.479618	-0.98461
35793	6.44274	-0.120255	-0.478788	-0.984494
35796	6.44328	-0.119723	-0.477959	-0.984378
35799	6.44382	-0.119193	-0.477131	-0.984262
35802	6.44436	-0.118665	-0.476306	-0.984145
35805	6.4449	-0.118137	-0.475482	-0.984028
35808	6.44544	-0.117611	-0.474659	-0.983911
35811	6.44598	-0.117086	-0.473838	-0.983793
35814	6.44652	-0.116562	-0.473019	-0.983675
35817	6.44706	-0.11604	-0.472201	-0.983556
35820	6.4476	-0.115519	-0.471385	-0.983437
35823	6.44814	-0.114999	-0.470571	-0.983318
35826	6.44868	-0.114481	-0.469758	-0.983198
35829	6.44922	-0.113964	-0.468947	-0.983078
35832	6.44976	-0.113448	-0.468138	-0.982958
35835	6.4503	-0.112933	-0.46733	-0.982837
35838	6.45084	-0.11242	-0.466524	-0.982716
35841	6.45138	-0.111909	-0.465719	-0.982594
35844	6.45192	-0.111398	-0.464916	-0.982472
35847	6.45246	-0.110889	-0.464115	-0.98235
35850	6.453	-0.110381	-0.463316	-0.982228
35853	6.45354	-0.109874	-0.462518	-0.982104
35856	6.45408	-0.109369	-0.461722	-0.981981
35859	6.45462	-0.108865	-0.460927	-0.981857
35862	6.45516	-0.108363	-0.460135	-0.981733
35865	6.4557	-0.107862	-0.459343	-0.981609
35868	6.45624	-0.107362	-0.458554	-0.981484
35871	6.45678	-0.106863	-0.457766	-0.981359
35874	6.45732	-0.106366	-0.45698	-0.981234
35877	6.45786	-0.105871	-0.456196	-0.981108
35880	6.4584	-0.105376	-0.455414	-0.980982
35883	6.45894	-0.104883	-0.454633	-0.980855
35886	6.45948	-0.104391	-0.453854	-0.980728
35889	6.46002	-0.103901	-0.453077	-0.980601
35892	6.46056	-0.103412	-0.452301	-0.980474
35895	6.4611	-0.102924	-0.451527	-0.980346
35898	6.46164	-0.102438	-0.450755	-0.980218
35901	6.46218	-0.101953	-0.449985	-0.980089
35904	6.46272	-0.10147	-0.449216	-0.97996
35907	6.46326	-0.100987	-0.448449	-0.979831
35910	6.4638	-0.100507	-0.447684	-0.979702
35913	6.46434	-0.100027	-0.446921	-0.979572
35916	6.46488	-0.0995492	-0.44616	-0.979441
35919	6.46542	-0.0990725	-0.4454	-0.979311
35922	6.46596	-0.0985973	-0.444642	-0.97918
35925	6.4665	-0.0981234	-0.443886	-0.979049
35928	6.46704	-0.0976509	-0.443132	-0.978917
35931	6.46758	-0.0971798	-0.442379	-0.978786
35934	6.46812	-0.0967101	-0.441628	-0.978654
35937	6.46866	-0.0962417	-0.44088	-0.978521
35940	6.4692	-0.0957748	-0.440132	-0.978388
35943	6.46974	-0.0953093	-0.439387	-0.978255
35946	6.47028	-0.0948452	-0.438644	-0.978122
35949	6.47082	-0.0943825	-0.437902	-0.977988
35952	6.47136	-0.0939211	-0.437162	-0.977854
35955	6.4719	-0.0934612	-0.436424	-0.97772
35958	6.47244	-0.0930027	-0.435688	-0.977585
35961	6.47298	-0.0925456	-0.434954	-0.97745
35964	6.47352	-0.09209	-0.434222	-0.977315
35967	6.47406	-0.0916357	-0.433491	-0.977179
35970	6.4746	-0.0911828	-0.432763	-0.977044
35973	6.47514	-0.0907314	-0.432036	-0.976907
35976	6.47568	-0.0902814	-0.431311	-0.976771
35979	6.47622	-0.0898328	-0.430588	-0.976634
35982	6.47676	-0.0893856	-0.429866	-0.976497
35985	6.4773	-0.0889399	-0.429147	-0.97636
35988	6.47784	-0.0884956	-0.42843	-0.976222
35991	6.47838	-0.0880527	-0.427714	-0.976084
35994	6.47892	-0.0876113	-0.427	-0.975946
35997	6.47946	-0.0871712	-0.426289	-0.975808
36000	6.48	-0.0867326	-0.425579	-0.975669
36003	6.48054	-0.0862955	-0.424871	-0.97553
36006	6.48108	-0.0858598	-0.424165	-0.97539
36009	6.48162	-0.0854255	-0.423461	-0.975251
36012	6.48216	-0.0849927	-0.422758	-0.975111
36015	6.4827	-0.0845613	-0.422058	-0.97497
36018	6.48324	-0.0841314	-0.42136	-0.97483
36021	6.48378	-0.0837029	-0.420663	-0.974689
36024	6.48432	-0.0832758	-0.419969	-0.974548
36027	6.48486	-0.0828502	-0.419276	-0.974407
36030	6.4854	-0.0824261	-0.418586	-0.974265
36033	6.48594	-0.0820034	-0.417897	-0.974123
36036	6.48648	-0.0815822	-0.41721	-0.973981
36039	6.48702	-0.0811624	-0.416526	-0.973839
36042	6.48756	-0.0807441	-0.415843	-0.973696
36045	6.4881	-0.0803272	-0.415162	-0.973553
36048	6.48864	-0.0799118	-0.414483	-0.97341
36051	6.48918	-0.0794979	-0.413806	-0.973266
36054	6.48972	-0.0790854	-0.413131	-0.973123
36057	6.49026	-0.0786745	-0.412458	-0.972979
36060	6.4908	-0.0782649	-0.411787	-0.972834
36063	6.49134	-0.0778569	-0.411118	-0.97269
36066	6.49188	-0.0774503	-0.410451	-0.972545
36069	6.49242	-0.0770452	-0.409786	-0.9724
36072	6.49296	-0.0766415	-0.409123	-0.972255
36075	6.4935	-0.0762393	-0.408462	-0.972109
36078	6.49404	-0.0758387	-0.407803	-0.971963
36081	6.49458	-0.0754394	-0.407146	-0.971817
36084	6.49512	-0.0750417	-0.406491	-0.971671
36087	6.49566	-0.0746455	-0.405838	-0.971524
36090	6.4962	-0.0742507	-0.405187	-0.971378
36093	6.49674	-0.0738574	-0.404538	-0.971231
36096	6.49728	-0.0734656	-0.403892	-0.971083
36099	6.49782	-0.0730753	-0.403247	-0.970936
36102	6.49836	-0.0726865	-0.402604	-0.970788
36105	6.4989	-0.0722992	-0.401963	-0.97064
36108	6.49944	-0.0719133	-0.401324	-0.970492
36111	6.49998	-0.071529	-0.400688	-0.970343
36114	6.50052	-0.0711461	-0.400053	-0.970194
36117	6.50106	-0.0707648	-0.39942	-0.970045
36120	6.5016	-0.0703849	-0.39879	-0.969896
36123	6.50214	-0.0700065	-0.398161	-0.969747
36126	6.50268	-0.0696297	-0.397535	-0.969597
36129	6.50322	-0.0692543	-0.39691	-0.969447
36132	6.50376	-0.0688804	-0.396288	-0.969297
36135	6.5043	-0.0685081	-0.395668	-0.969147
36138	6.50484	-0.0681372	-0.39505	-0.968996
36141	6.50538	-0.0677679	-0.394434	-0.968845
36144	6.50592	-0.0674	-0.39382	-0.968694
36147	6.50646	-0.0670337	-0.393208	-0.968543
36150	6.507	-0.0666688	-0.392598	-0.968392
36153	6.50754	-0.0663055	-0.39199	-0.96824
36156	6.50808	-0.0659437	-0.391385	-0.968088
36159	6.50862	-0.0655834	-0.390781	-0.967936
36162	6.50916	-0.0652246	-0.39018	-0.967784
36165	6.5097	-0.0648673	-0.38958	-0.967631
36168	6.51024	-0.0645116	-0.388983	-0.967478
36171	6.51078	-0.0641573	-0.388388	-0.967325
36174	6.51132	-0.0638046	-0.387795	-0.967172
36177	6.51186	-0.0634534	-0.387204	-0.967019
36180	6.5124	-0.0631037	-0.386615	-0.966865
36183	6.51294	-0.0627555	-0.386029	-0.966711
36186	6.51348	-0.0624088	-0.385444	-0.966557
36189	6.51402	-0.0620637	-0.384862	-0.966403
36192	6.51456	-0.0617201	-0.384282	-0.966249
36195	6.5151	-0.061378	-0.383704	-0.966094
36198	6.51564	-0.0610375	-0.383128	-0.965939
36201	6.51618	-0.0606984	-0.382554	-0.965784
36204	6.51672	-0.0603609	-0.381982	-0.965629
36207	6.51726	-0.0600249	-0.381413	-0.965473
36210	6.5178	-0.0596905	-0.380845	-0.965318
36213	6.51834	-0.0593576	-0.38028	-0.965162
36216	6.51888	-0.0590262	-0.379717	-0.965006
36219	6.51942	-0.0586963	-0.379156	-0.96485
36222	6.51996	-0.058368	-0.378597	-0.964693
36225	6.5205	-0.0580412	-0.378041	-0.964537
36228	6.52104	-0.0577159	-0.377486	-0.96438
36231	6.52158	-0.0573922	-0.376934	-0.964223
36234	6.52212	-0.05707	-0.376384	-0.964066
36237	6.52266	-0.0567493	-0.375836	-0.963909
36240	6.5232	-0.0564302	-0.375291	-0.963751
36243	6.52374	-0.0561126	-0.374747	-0.963593
36246	6.52428	-0.0557965	-0.374206	-0.963436
36249	6.52482	-0.055482	-0.373667	-0.963278
36252	6.52536	-0.055169	-0.37313	-0.963119
36255	6.5259	-0.0548576	-0.372595	-0.962961
36258	6.52644	-0.0545477	-0.372062	-0.962802
36261	6.52698	-0.0542393	-0.371532	-0.962644
36264	6.52752	-0.0539325	-0.371004	-0.962485
36267	6.52806	-0.0536272	-0.370478	-0.962325
36270	6.5286	-0.0533235	-0.369954	-0.962166
36273	6.52914	-0.0530213	-0.369433	-0.962007
36276	6.52968	-0.0527207	-0.368913	-0.961847
36279	6.53022	-0.0524216	-0.368396	-0.961687
36282	6.53076	-0.052124	-0.367881	-0.961527
36285	6.5313	-0.051828	-0.367369	-0.961367
36288	6.53184	-0.0515335	-0.366858	-0.961207
36291	6.53238	-0.0512406	-0.36635	-0.961046
36294	6.53292	-0.0509492	-0.365844	-0.960886
36297	6.53346	-0.0506594	-0.36534	-0.960725
36300	6.534	-0.0503711	-0.364839	-0.960564
36303	6.53454	-0.0500844	-0.36434	-0.960403
36306	6.53508	-0.0497992	-0.363842	-0.960242
36309	6.53562	-0.0495156	-0.363348	-0.96008
36312	6.53616	-0.0492335	-0.362855	-0.959919
36315	6.5367	-0.0489529	-0.362365	-0.959757
36318	6.53724	-0.0486739	-0.361877	-0.959595
36321	6.53778	-0.0483965	-0.361391	-0.959433
36324	6.53832	-0.0481206	-0.360907	-0.959271
36327	6.53886	-0.0478463	-0.360426	-0.959109
36330	6.5394	-0.0475735	-0.359947	-0.958946
36333	6.53994	-0.0473022	-0.35947	-0.958784
36336	6.54048	-0.0470326	-0.358995	-0.958621
36339	6.54102	-0.0467644	-0.358523	-0.958458
36342	6.54156	-0.0464979	-0.358053	-0.958295
36345	6.5421	-0.0462328	-0.357585	-0.958132
36348	6.54264	-0.0459694	-0.35712	-0.957968
36351	6.54318	-0.0457074	-0.356656	-0.957805
36354	6.54372	-0.0454471	-0.356195	-0.957641
36357	6.54426	-0.0451883	-0.355737	-0.957477
36360	6.5448	-0.044931	-0.35528	-0.957314
36363	6.54534	-0.0446753	-0.354826	-0.95715
36366	6.54588	-0.0444211	-0.354374	-0.956985
36369	6.54642	-0.0441685	-0.353925	-0.956821
36372	6.54696	-0.0439175	-0.353477	-0.956657
36375	6.5475	-0.043668	-0.353032	-0.956492
36378	6.54804	-0.0434201	-0.352589	-0.956327
36381	6.54858	-0.0431737	-0.352149	-0.956162
36384	6.54912	-0.0429288	-0.351711	-0.955997
36387	6.54966	-0.0426856	-0.351275	-0.955832
36390	6.5502	-0.0424438	-0.350841	-0.955667
36393	6.55074	-0.0422037	-0.35041	-0.955502
36396	6.55128	-0.0419651	-0.349981	-0.955336
36399	6.55182	-0.041728	-0.349554	-0.955171
36402	6.55236	-0.0414925	-0.34913	-0.955005
36405	6.5529	-0.0412586	-0.348708	-0.954839
36408	6.55344	-0.0410262	-0.348288	-0.954673
36411	6.55398	-0.0407953	-0.34787	-0.954507
36414	6.55452	-0.040566	-0.347455	-0.954341
36417	6.55506	-0.0403383	-0.347042	-0.954175
36420	6.5556	-0.0401121	-0.346632	-0.954008
36423	6.55614	-0.0398875	-0.346224	-0.953842
36426	6.55668	-0.0396644	-0.345818	-0.953675
36429	6.55722	-0.0394429	-0.345414	-0.953508
36432	6.55776	-0.039223	-0.345013	-0.953341
36435	6.5583	-0.0390046	-0.344614	-0.953174
36438	6.55884	-0.0387877	-0.344217	-0.953007
36441	6.55938	-0.0385724	-0.343823	-0.95284
36444	6.55992	-0.0383587	-0.343431	-0.952672
36447	6.56046	-0.0381465	-0.343041	-0.952505
36450	6.561	-0.0379358	-0.342654	-0.952337
36453	6.56154	-0.0377267	-0.342269	-0.95217
36456	6.56208	-0.0375192	-0.341886	-0.952002
36459	6.56262	-0.0373132	-0.341505	-0.951834
36462	6.56316	-0.0371088	-0.341127	-0.951666
36465	6.5637	-0.0369059	-0.340752	-0.951498
36468	6.56424	-0.0367045	-0.340378	-0.95133
36471	6.56478	-0.0365047	-0.340007	-0.951162
36474	6.56532	-0.0363065	-0.339638	-0.950993
36477	6.56586	-0.0361098	-0.339272	-0.950825
36480	6.5664	-0.0359147	-0.338908	-0.950656
36483	6.56694	-0.0357211	-0.338546	-0.950487
36486	6.56748	-0.0355291	-0.338187	-0.950319
36489	6.56802	-0.0353386	-0.33783	-0.95015
36492	6.56856	-0.0351496	-0.337475	-0.949981
36495	6.5691	-0.0349622	-0.337123	-0.949812
36498	6.56964	-0.0347764	-0.336773	-0.949643
36501	6.57018	-0.0345921	-0.336425	-0.949473
36504	6.57072	-0.0344093	-0.33608	-0.949304
36507	6.57126	-0.0342281	-0.335737	-0.949135
36510	6.5718	-0.0340484	-0.335396	-0.948965
36513	6.57234	-0.0338703	-0.335058	-0.948795
36516	6.57288	-0.0336937	-0.334722	-0.948626
36519	6.57342	-0.0335187	-0.334388	-0.948456
36522	6.57396	-0.0333452	-0.334057	-0.948286
36525	6.5745	-0.0331733	-0.333728	-0.948116
36528	6.57504	-0.0330029	-0.333401	-0.947946
36531	6.57558	-0.032834	-0.333077	-0.947776
36534	6.57612	-0.0326667	-0.332755	-0.947606
36537	6.57666	-0.0325009	-0.332436	-0.947436
36540	6.5772	-0.0323366	-0.332119	-0.947265
36543	6.57774	-0.0321739	-0.331804	-0.947095
36546	6.57828	-0.0320127	-0.331492	-0.946924
36549	6.57882	-0.0318531	-0.331182	-0.946754
36552	6.57936	-0.031695	-0.330874	-0.946583
36555	6.5799	-0.0315385	-0.330569	-0.946412
