Time	LH_RectusFemoris	LH_RectusFemoris	
4.30164	0.04476759	0.00487737	
4.30218	0.04477022	0.004870472	
4.30272	0.04477285	0.00487737	
4.30326	0.04477548	0.004870472	
4.3038	0.04477811	0.004863573	
4.30434	0.04478074	0.004870472	
4.30488	0.04478336	0.004863573	
4.30542	0.04478599	0.004863573	
4.30596	0.04478861	0.004856674	
4.3065	0.04479124	0.004863573	
4.30704	0.04479387	0.004863573	
4.30758	0.04479649	0.004863573	
4.30812	0.04479911	0.004842877	
4.30866	0.04480173	0.004863573	
4.3092	0.04480435	0.004849776	
4.30974	0.04480698	0.004856674	
4.31028	0.04480959	0.004842877	
4.31082	0.04481221	0.004849776	
4.31136	0.04481483	0.004842877	
4.3119	0.04481744	0.004849776	
4.31244	0.04482006	0.004842877	
4.31298	0.04482267	0.004842877	
4.31352	0.04482529	0.004842877	
4.31406	0.0448279	0.00482908	
4.3146	0.04483051	0.004842877	
4.31514	0.04483312	0.00482908	
4.31568	0.04483573	0.00482908	
4.31622	0.04483834	0.004835978	
4.31676	0.04484095	0.00482908	
4.3173	0.04484355	0.00482908	
4.31784	0.04484616	0.00482908	
4.31838	0.04484877	0.00482908	
4.31892	0.04485137	0.004822181	
4.31946	0.04485397	0.004815282	
4.32	0.04485658	0.004822181	
4.32054	0.04485918	0.004815282	
4.32108	0.04486177	0.004808384	
4.32162	0.04486438	0.004822181	
4.32216	0.04486698	0.004808384	
4.3227	0.04486957	0.004808384	
4.32324	0.04487217	0.004815282	
4.32378	0.04487477	0.004808384	
4.32432	0.04487736	0.004801485	
4.32486	0.04487995	0.004794586	
4.3254	0.04488254	0.004801485	
4.32594	0.04488514	0.004801485	
4.32648	0.04488773	0.004801485	
4.32702	0.04489031	0.004787688	
4.32756	0.0448929	0.004794586	
4.3281	0.04489549	0.004787688	
4.32864	0.04489807	0.004787688	
4.32918	0.04490066	0.004787688	
4.32972	0.04490324	0.004787688	
4.33026	0.04490582	0.00477389	
4.3308	0.0449084	0.004780789	
4.33134	0.04491099	0.004780789	
4.33188	0.04491356	0.00477389	
4.33242	0.04491614	0.00477389	
4.33296	0.04491872	0.004766991	
4.3335	0.04492129	0.004766991	
4.33404	0.04492387	0.00477389	
4.33458	0.04492644	0.004766991	
4.33512	0.04492901	0.004760093	
4.33566	0.04493158	0.004760093	
4.3362	0.04493415	0.004760093	
4.33674	0.04493672	0.004753194	
4.33728	0.04493929	0.004753194	
4.33782	0.04494185	0.004753194	
4.33836	0.04494442	0.004746296	
4.3389	0.04494698	0.004746296	
4.33944	0.04494954	0.004746296	
4.33998	0.04495211	0.004746296	
4.34052	0.04495467	0.004739397	
4.34106	0.04495722	0.004732498	
4.3416	0.04495978	0.004739397	
4.34214	0.04496234	0.004732498	
4.34268	0.04496489	0.004732498	
4.34322	0.04496744	0.004725599	
4.34376	0.04497	0.004732498	
4.3443	0.04497255	0.004725599	
4.34484	0.0449751	0.004718701	
4.34538	0.04497765	0.004718701	
4.34592	0.04498019	0.004718701	
4.34646	0.04498274	0.004711802	
4.347	0.04498528	0.004711802	
4.34754	0.04498783	0.004711802	
4.34808	0.04499037	0.004704903	
4.34862	0.04499291	0.004698005	
4.34916	0.04499545	0.004704903	
4.3497	0.04499798	0.004698005	
4.35024	0.04500052	0.004698005	
4.35078	0.04500305	0.004691106	
4.35132	0.04500559	0.004691106	
4.35186	0.04500812	0.004691106	
4.3524	0.04501065	0.004691106	
4.35294	0.04501318	0.004677309	
4.35348	0.04501571	0.004691106	
4.35402	0.04501823	0.00467041	
4.35456	0.04502076	0.004684207	
4.3551	0.04502329	0.004677309	
4.35564	0.04502581	0.004663511	
4.35618	0.04502833	0.00467041	
4.35672	0.04503085	0.00467041	
4.35726	0.04503337	0.004656612	
4.3578	0.04503588	0.004656612	
4.35834	0.0450384	0.004663511	
4.35888	0.04504091	0.004656612	
4.35942	0.04504342	0.004649714	
4.35996	0.04504593	0.004649714	
4.3605	0.04504845	0.004649714	
4.36104	0.04505095	0.004642815	
4.36158	0.04505346	0.004642815	
4.36212	0.04505596	0.004635917	
4.36266	0.04505847	0.004635917	
4.3632	0.04506097	0.004629018	
4.36374	0.04506347	0.004635917	
4.36428	0.04506597	0.004622119	
4.36482	0.04506847	0.004629018	
4.36536	0.04507096	0.00461522	
4.3659	0.04507346	0.004629018	
4.36644	0.04507595	0.00461522	
4.36698	0.04507844	0.004608322	
4.36752	0.04508093	0.004608322	
4.36806	0.04508341	0.004608322	
4.3686	0.0450859	0.004608322	
4.36914	0.04508839	0.004601423	
4.36968	0.04509087	0.004594524	
4.37022	0.04509335	0.004601423	
4.37076	0.04509583	0.004580727	
4.3713	0.04509831	0.004594524	
4.37184	0.04510079	0.004594524	
4.37238	0.04510326	0.004580727	
4.37292	0.04510574	0.004580727	
4.37346	0.04510821	0.004573829	
4.374	0.04511068	0.004573829	
4.37454	0.04511315	0.004573829	
4.37508	0.04511562	0.004573829	
4.37562	0.04511808	0.004560031	
4.37616	0.04512054	0.00456693	
4.3767	0.045123	0.004553132	
4.37724	0.04512547	0.004560031	
4.37778	0.04512792	0.004553132	
4.37832	0.04513038	0.004553132	
4.37886	0.04513284	0.004546233	
4.3794	0.04513529	0.004546233	
4.37994	0.04513774	0.004539335	
4.38048	0.04514019	0.004525538	
4.38102	0.04514264	0.004546233	
4.38156	0.04514509	0.004525538	
4.3821	0.04514753	0.004532436	
4.38264	0.04514998	0.004525538	
4.38318	0.04515242	0.004525538	
4.38372	0.04515485	0.004504841	
4.38426	0.04515729	0.004518639	
4.3848	0.04515973	0.004518639	
4.38534	0.04516217	0.004504841	
4.38588	0.0451646	0.00451174	
4.38642	0.04516704	0.004504841	
4.38696	0.04516946	0.004491044	
4.3875	0.04517189	0.004491044	
4.38804	0.04517431	0.004491044	
4.38858	0.04517674	0.004497943	
4.38912	0.04517917	0.004491044	
4.38966	0.04518158	0.004477247	
4.3902	0.04518401	0.004484145	
4.39074	0.04518642	0.004470348	
4.39128	0.04518884	0.004477247	
4.39182	0.04519125	0.00446345	
4.39236	0.04519366	0.00446345	
4.3929	0.04519607	0.00446345	
4.39344	0.04519848	0.00446345	
4.39398	0.04520088	0.004449652	
4.39452	0.04520329	0.004456551	
4.39506	0.04520569	0.004449652	
4.3956	0.04520809	0.004435854	
4.39614	0.04521049	0.004449652	
4.39668	0.04521288	0.004435854	
4.39722	0.04521528	0.004435854	
4.39776	0.04521767	0.004428956	
4.3983	0.04522007	0.004435854	
4.39884	0.04522245	0.004422057	
4.39938	0.04522484	0.004422057	
4.39992	0.04522723	0.004415159	
4.40046	0.04522961	0.004415159	
4.401	0.04523199	0.004401361	
4.40154	0.04523437	0.00440826	
4.40208	0.04523675	0.00440826	
4.40262	0.04523912	0.004401361	
4.40316	0.0452415	0.004401361	
4.4037	0.04524387	0.004387564	
4.40424	0.04524624	0.004387564	
4.40478	0.04524861	0.004380665	
4.40532	0.04525097	0.004387564	
4.40586	0.04525334	0.004380665	
4.4064	0.0452557	0.004373766	
4.40694	0.04525806	0.004366868	
4.40748	0.04526042	0.004366868	
