TimeSlice	Time	bicepsfemorisposterior	gemellussuperior	gracilisanterior	gracilisposterior	illiopsoas	rectusfemoris	semimembranosus	semitendinosus	tibialisanterior	vastusintermedius	vastuslateralis	vastusmedialis
7545	4.0743	0.0414892	0.37	0.0542493	0.0441823	0.128863	0.194355	0.0167991	0.0283422	0	0.0364699	0.0301646	0.0299039
7546	4.07484	0.0416123	0.37	0.054188	0.0442472	0.128861	0.194308	0.0168735	0.0284167	0	0.0364143	0.030112	0.0298132
7547	4.07538	0.041723	0.37	0.0541199	0.044298	0.128851	0.194254	0.016956	0.0284612	0	0.0363627	0.0300653	0.029734
7548	4.07592	0.0418132	0.37	0.054045	0.0443319	0.128835	0.194199	0.0170489	0.0284748	0	0.0363172	0.0300263	0.0296623
7549	4.07646	0.0418821	0.37	0.0539626	0.0443498	0.128813	0.194144	0.017149	0.0284576	0	0.0362777	0.0299912	0.0296013
7550	4.077	0.041931	0.37	0.053873	0.0443534	0.128784	0.194088	0.0172523	0.0284115	0	0.0362452	0.0299635	0.029547
7551	4.07754	0.0419574	0.37	0.0537781	0.0443415	0.128747	0.194031	0.0173623	0.0283381	0	0.0362197	0.0299448	0.0295028
7552	4.07808	0.0419625	0.37	0.0536779	0.0443155	0.128706	0.193971	0.0174777	0.0282406	0	0.0361998	0.0299313	0.0294682
7553	4.07862	0.0419511	0.37	0.0535727	0.0442749	0.128661	0.193909	0.0175956	0.028121	0	0.0361854	0.0299266	0.0294393
7554	4.07916	0.0419242	0.37	0.0534632	0.0442212	0.12861	0.193845	0.0177177	0.0279836	0	0.0361764	0.0299269	0.0294194
7555	4.0797	0.0418809	0.37	0.0533506	0.0441571	0.128554	0.193779	0.0178446	0.0278321	0.00127212	0.0361739	0.0299301	0.0294065
7556	4.08024	0.0418274	0.37	0.0532368	0.0440853	0.128495	0.193716	0.0179753	0.0276726	0.00283713	0.0361766	0.0299381	0.0294019
7557	4.08078	0.0417643	0.37	0.0531225	0.0440058	0.128434	0.19365	0.0181033	0.0275096	0.00451175	0.036182	0.0299526	0.0294127
7558	4.08132	0.0416903	0.37	0.0530076	0.0439196	0.128371	0.193583	0.018225	0.027345	0.00624944	0.036189	0.0299716	0.0294364
7559	4.08186	0.0416098	0.37	0.0528942	0.0438303	0.128308	0.193519	0.01834	0.0271827	0.00799974	0.0361988	0.0299933	0.0294726
7560	4.0824	0.0415229	0.37	0.0527833	0.043738	0.128248	0.193457	0.0184395	0.027025	0.00971371	0.0362112	0.0300121	0.0295207
7561	4.08294	0.0414302	0.37	0.0526746	0.0436468	0.128193	0.193397	0.0185206	0.0268738	0.011344	0.0362215	0.03003	0.0295766
7562	4.08348	0.0413355	0.37	0.0525703	0.0435567	0.128143	0.193343	0.0185835	0.0267312	0.012841	0.03623	0.0300487	0.0296383
7563	4.08402	0.0412353	0.37	0.0524714	0.0434687	0.128102	0.193297	0.0186236	0.0266021	0.014164	0.0362376	0.030061	0.0297074
7564	4.08456	0.0411335	0.37	0.0523772	0.0433874	0.128069	0.193257	0.0186365	0.0264876	0.0152626	0.0362422	0.0300725	0.0297818
7565	4.0851	0.0410321	0.37	0.0522885	0.0433115	0.128047	0.193224	0.0186236	0.0263895	0.0161061	0.0362427	0.0300814	0.0298522
7566	4.08564	0.0409309	0.37	0.0522066	0.0432431	0.128037	0.193201	0.0185844	0.0263094	0.0166754	0.0362379	0.0300824	0.029917
7567	4.08618	0.0408336	0.37	0.0521304	0.0431848	0.128039	0.193182	0.0185156	0.0262477	0.0169502	0.0362269	0.0300774	0.0299782
7568	4.08672	0.0407436	0.37	0.0520615	0.0431363	0.128052	0.193171	0.0184205	0.0262067	0.0169128	0.0362074	0.0300665	0.0300343
7569	4.08726	0.0406587	0.37	0.0519999	0.0430991	0.128078	0.19317	0.0183031	0.0261873	0.0165603	0.0361831	0.0300481	0.0300817
7570	4.0878	0.0405803	0.37	0.051944	0.0430751	0.128115	0.193177	0.0181653	0.0261889	0.0159059	0.0361541	0.0300224	0.0301155
7571	4.08834	0.0405135	0.37	0.0518958	0.0430638	0.128162	0.193193	0.0180098	0.0262133	0.0149646	0.0361158	0.0299895	0.0301325
7572	4.08888	0.0404576	0.37	0.051854	0.0430667	0.128219	0.193215	0.0178404	0.0262614	0.0137594	0.0360707	0.0299477	0.0301371
7573	4.08942	0.0404175	0.37	0.0518179	0.0430833	0.128284	0.193238	0.0176621	0.026332	0.0123221	0.036019	0.029899	0.0301261
7574	4.08996	0.0403957	0.37	0.0517878	0.0431132	0.128356	0.193266	0.0174789	0.0264244	0.0106903	0.0359608	0.0298455	0.0300965
7575	4.0905	0.0403932	0.37	0.051763	0.0431571	0.128433	0.193296	0.0172975	0.0265351	0.00890967	0.0358974	0.0297854	0.0300508
7576	4.09104	0.0404088	0.37	0.0517422	0.0432147	0.128514	0.193325	0.0171239	0.0266646	0.00703148	0.0358288	0.0297188	0.0299861
7577	4.09158	0.0404433	0.37	0.051725	0.0432854	0.128594	0.193354	0.0169615	0.0268142	0.00510911	0.0357552	0.0296477	0.0299031
7578	4.09212	0.0404974	0.37	0.0517102	0.0433666	0.128673	0.193381	0.016815	0.026978	0.00319964	0.035679	0.0295704	0.029808
7579	4.09266	0.0405737	0.37	0.051696	0.0434568	0.128749	0.193401	0.0166901	0.0271526	0.00135479	0.0356002	0.0294906	0.0297011
7580	4.0932	0.0406708	0.37	0.0516829	0.0435536	0.12882	0.193414	0.0165891	0.0273377	0	0.0355188	0.0294119	0.0295794
7581	4.09374	0.0407876	0.37	0.0516691	0.0436565	0.128884	0.193416	0.0165156	0.0275269	0	0.0354373	0.0293326	0.029447
7582	4.09428	0.0409195	0.37	0.0516523	0.0437639	0.128939	0.193411	0.0164717	0.0277143	0	0.0353567	0.0292545	0.029317
7583	4.09482	0.0410583	0.37	0.0516331	0.0438709	0.128984	0.193399	0.0164533	0.0278977	0	0.0352782	0.0291793	0.0291911
7584	4.09536	0.0412091	0.37	0.051611	0.0439752	0.12902	0.193379	0.0164566	0.0280713	0	0.0352006	0.0291051	0.0290708
7585	4.0959	0.0413622	0.37	0.0515835	0.0440735	0.129048	0.193351	0.0164803	0.0282268	0	0.0351273	0.0290338	0.0289561
7586	4.09644	0.0415086	0.37	0.0515497	0.0441637	0.129067	0.193318	0.0165201	0.0283611	0	0.0350583	0.0289689	0.0288465
7587	4.09698	0.0416485	0.37	0.0515105	0.0442454	0.129078	0.193277	0.016575	0.0284723	0	0.0349934	0.0289084	0.0287475
7588	4.09752	0.041777	0.37	0.0514652	0.044315	0.129081	0.193234	0.0166435	0.0285552	0	0.0349338	0.0288523	0.028653
7589	4.09806	0.0418892	0.37	0.0514123	0.0443686	0.129076	0.193185	0.0167231	0.028608	0	0.0348793	0.0288004	0.0285647
7590	4.0986	0.0419826	0.37	0.0513523	0.0444086	0.129063	0.193134	0.0168124	0.0286306	0	0.034831	0.0287563	0.0284897
7591	4.09914	0.0420582	0.37	0.051286	0.0444337	0.129043	0.193079	0.01691	0.028624	0	0.0347887	0.0287215	0.0284255
7592	4.09968	0.0421115	0.37	0.0512127	0.0444414	0.129014	0.193021	0.0170155	0.0285873	0	0.0347535	0.0286924	0.0283664
7593	4.10022	0.0421439	0.37	0.051133	0.0444334	0.128981	0.192965	0.0171249	0.0285205	0	0.0347242	0.0286705	0.0283156
7594	4.10076	0.0421565	0.37	0.0510479	0.0444107	0.128941	0.192908	0.0172407	0.0284288	0	0.0347017	0.0286575	0.0282766
7595	4.1013	0.0421469	0.37	0.0509575	0.0443733	0.128895	0.192851	0.0173636	0.0283151	0	0.0346859	0.0286496	0.0282434
7596	4.10184	0.0421216	0.37	0.0508629	0.0443215	0.128845	0.192789	0.0174904	0.0281803	0	0.0346743	0.0286467	0.0282194
7597	4.10238	0.0420815	0.37	0.0507653	0.0442581	0.128789	0.192723	0.0176202	0.0280303	0.000262837	0.0346705	0.0286487	0.0282043
7598	4.10292	0.0420258	0.37	0.0506656	0.0441858	0.12873	0.192656	0.0177536	0.0278704	0.00180344	0.0346718	0.0286573	0.0281959
7599	4.10346	0.0419624	0.37	0.0505642	0.0441059	0.128667	0.192591	0.0178905	0.0277034	0.00347418	0.034676	0.0286724	0.0281975
7600	4.104	0.0418917	0.37	0.0504631	0.0440187	0.128601	0.192525	0.0180253	0.0275355	0.00524766	0.034684	0.0286901	0.0282142
7601	4.10454	0.0418107	0.37	0.050363	0.0439261	0.128533	0.192458	0.0181537	0.0273666	0.00707037	0.0346959	0.0287105	0.0282454
7602	4.10508	0.0417234	0.37	0.0502646	0.0438313	0.128468	0.192392	0.0182713	0.0272023	0.00888507	0.0347092	0.0287317	0.0282888
7603	4.10562	0.041632	0.37	0.0501692	0.0437364	0.128407	0.192328	0.0183735	0.027047	0.0106453	0.0347216	0.0287537	0.0283419
7604	4.10616	0.0415368	0.37	0.0500781	0.0436427	0.128351	0.192272	0.0184564	0.0268998	0.0123059	0.0347344	0.0287746	0.0284028
7605	4.1067	0.0414398	0.37	0.0499912	0.0435508	0.128301	0.192218	0.0185182	0.0267615	0.0138091	0.0347462	0.0287928	0.0284728
7606	4.10724	0.0413374	0.37	0.0499087	0.0434634	0.12826	0.192169	0.0185556	0.026638	0.015111	0.0347538	0.0288099	0.0285499
7607	4.10778	0.0412354	0.37	0.0498318	0.0433815	0.128229	0.192129	0.018566	0.0265328	0.0161749	0.0347572	0.0288225	0.0286229
7608	4.10832	0.0411373	0.37	0.0497618	0.0433067	0.128209	0.192096	0.0185508	0.0264438	0.0169631	0.0347564	0.0288307	0.0286938
7609	4.10886	0.0410357	0.37	0.0496982	0.0432405	0.128201	0.192071	0.0185049	0.026369	0.0174555	0.0347493	0.028831	0.0287645
7610	4.1094	0.0409399	0.37	0.0496402	0.0431838	0.128206	0.192056	0.0184308	0.0263138	0.0176307	0.0347371	0.0288235	0.0288296
7611	4.10994	0.0408494	0.37	0.0495893	0.0431381	0.128223	0.192052	0.0183297	0.0262828	0.0174823	0.0347188	0.0288119	0.0288857
7612	4.11048	0.0407622	0.37	0.0495446	0.0431035	0.128251	0.192055	0.018203	0.0262715	0.0170132	0.0346934	0.0287911	0.0289297
7613	4.11102	0.0406871	0.37	0.0495061	0.0430814	0.128292	0.192064	0.0180573	0.0262794	0.016228	0.0346597	0.028763	0.0289601
7614	4.11156	0.0406234	0.37	0.0494743	0.0430732	0.128344	0.19208	0.0178963	0.0263093	0.0151491	0.0346192	0.0287259	0.0289738
7615	4.1121	0.0405741	0.37	0.0494489	0.0430785	0.128405	0.192105	0.0177215	0.0263675	0.0138088	0.034572	0.0286818	0.0289771
7616	4.11264	0.0405383	0.37	0.0494283	0.0430975	0.128475	0.192134	0.0175372	0.0264453	0.012237	0.0345182	0.028631	0.0289576
7617	4.11318	0.0405172	0.37	0.0494116	0.0431307	0.12855	0.192161	0.017352	0.0265406	0.0104784	0.0344579	0.0285735	0.0289216
7618	4.11372	0.0405151	0.37	0.0493995	0.0431768	0.128629	0.192194	0.0171669	0.02666	0.00858215	0.0343912	0.0285112	0.0288735
7619	4.11426	0.0405348	0.37	0.0493911	0.0432359	0.128712	0.192228	0.0169889	0.0267972	0.0066027	0.0343195	0.0284426	0.0288028
7620	4.1148	0.0405768	0.37	0.0493852	0.0433081	0.128794	0.192257	0.0168277	0.0269483	0.00459837	0.0342451	0.0283695	0.0287158
7621	4.11534	0.0406379	0.37	0.0493811	0.0433902	0.128874	0.19228	0.0166842	0.0271136	0.00262028	0.0341669	0.0282902	0.0286132
7622	4.11588	0.0407172	0.37	0.049377	0.0434807	0.128951	0.192296	0.0165648	0.0272913	0.000728699	0.034085	0.0282102	0.0284992
7623	4.11642	0.040819	0.37	0.0493718	0.0435794	0.129022	0.192308	0.0164746	0.0274765	0	0.0340041	0.0281332	0.0283742
7624	4.11696	0.0409402	0.37	0.0493652	0.0436825	0.129083	0.192314	0.0164103	0.0276631	0	0.0339241	0.0280556	0.0282423
7625	4.1175	0.0410727	0.37	0.0493559	0.0437861	0.129136	0.192308	0.0163735	0.0278492	0	0.0338439	0.0279772	0.028111
7626	4.11804	0.0412174	0.37	0.0493429	0.0438893	0.129179	0.192291	0.0163627	0.028028	0	0.0337658	0.0279018	0.0279837
7627	4.11858	0.0413666	0.37	0.0493258	0.0439901	0.129211	0.192271	0.0163732	0.0281915	0	0.0336897	0.0278292	0.027864
7628	4.11912	0.0415147	0.37	0.0493031	0.0440843	0.129236	0.192244	0.016403	0.0283381	0	0.0336168	0.0277576	0.0277498
7629	4.11966	0.041658	0.37	0.049274	0.0441694	0.129252	0.192207	0.0164512	0.0284628	0	0.0335504	0.0276942	0.0276425
7630	4.1202	0.0417915	0.37	0.0492392	0.0442428	0.129259	0.192167	0.0165151	0.0285646	0	0.0334869	0.0276389	0.027542
7631	4.12074	0.0419157	0.37	0.0491981	0.0443037	0.129258	0.192123	0.0165913	0.0286392	0	0.0334287	0.0275841	0.0274498
7632	4.12128	0.0420221	0.37	0.0491507	0.0443512	0.129249	0.192072	0.0166782	0.028681	0	0.033379	0.0275372	0.0273691
7633	4.12182	0.0421082	0.37	0.0490966	0.0443836	0.129232	0.192018	0.0167763	0.0286905	0	0.033333	0.0274979	0.0272977
7634	4.12236	0.0421751	0.37	0.0490366	0.0443995	0.129208	0.191963	0.0168823	0.0286696	0	0.0332943	0.027466	0.0272353
7635	4.1229	0.0422203	0.37	0.0489711	0.0443994	0.129176	0.191906	0.0169923	0.0286219	0	0.0332637	0.0274397	0.0271795
7636	4.12344	0.0422431	0.37	0.0488999	0.0443822	0.129138	0.191845	0.0171105	0.0285452	0	0.0332365	0.0274206	0.0271303
7637	4.12398	0.042245	0.37	0.0488241	0.0443489	0.129094	0.191786	0.0172365	0.0284412	0	0.0332173	0.0274122	0.0270963
7638	4.12452	0.0422305	0.37	0.0487444	0.0443045	0.129045	0.191726	0.0173665	0.0283165	0	0.0332059	0.0274087	0.0270716
7639	4.12506	0.0421989	0.37	0.0486624	0.0442466	0.12899	0.191661	0.0175001	0.0281754	0	0.0331986	0.0274101	0.0270485
7640	4.1256	0.0421493	0.37	0.0485789	0.0441756	0.12893	0.191595	0.017639	0.0280179	0.000450439	0.033199	0.0274146	0.0270342
7641	4.12614	0.0420864	0.37	0.0484934	0.044097	0.128866	0.191528	0.0177813	0.0278512	0.00207688	0.0332044	0.0274291	0.027032
7642	4.12668	0.0420161	0.37	0.0484073	0.0440104	0.128798	0.191461	0.0179266	0.0276799	0.0038344	0.0332126	0.0274482	0.0270415
7643	4.12722	0.0419391	0.37	0.0483233	0.0439173	0.128727	0.191392	0.0180713	0.0275061	0.00568298	0.0332246	0.0274699	0.0270639
7644	4.12776	0.0418556	0.37	0.048241	0.0438208	0.128657	0.191324	0.0182055	0.0273372	0.00757846	0.0332391	0.027496	0.0270969
7645	4.1283	0.0417678	0.37	0.0481615	0.0437232	0.128589	0.191254	0.0183289	0.0271744	0.00946367	0.0332551	0.0275209	0.027142
7646	4.12884	0.041676	0.37	0.0480861	0.0436251	0.128524	0.191185	0.0184383	0.0270185	0.0112814	0.0332713	0.0275447	0.0272042
7647	4.12938	0.0415785	0.37	0.0480152	0.0435283	0.128465	0.191125	0.0185272	0.0268707	0.0129835	0.0332866	0.0275675	0.0272718
7648	4.12992	0.0414776	0.37	0.0479495	0.0434345	0.128413	0.19107	0.0185931	0.0267351	0.0145195	0.0332986	0.0275891	0.0273429
7649	4.13046	0.0413769	0.37	0.0478894	0.0433441	0.128371	0.191021	0.0186326	0.0266155	0.0158389	0.0333075	0.0276062	0.0274192
7650	4.131	0.0412747	0.37	0.0478357	0.043261	0.128339	0.190982	0.0186442	0.0265101	0.0169018	0.0333133	0.0276205	0.0274969
7651	4.13154	0.0411747	0.37	0.0477882	0.0431845	0.12832	0.19095	0.0186266	0.0264207	0.0176782	0.0333138	0.0276285	0.027576
7652	4.13208	0.0410767	0.37	0.0477476	0.0431167	0.128313	0.190925	0.0185785	0.0263506	0.0181377	0.0333079	0.0276286	0.0276527
7653	4.13262	0.0409788	0.37	0.0477143	0.0430595	0.128318	0.190911	0.0185023	0.0262994	0.0182683	0.0332981	0.0276245	0.0277182
7654	4.13316	0.0408846	0.37	0.0476881	0.0430121	0.128336	0.190905	0.0183984	0.0262665	0.0180643	0.0332809	0.0276128	0.0277729
7655	4.1337	0.0407975	0.37	0.0476691	0.0429771	0.128367	0.190909	0.0182683	0.0262567	0.017525	0.0332543	0.0275935	0.0278172
7656	4.13424	0.0407207	0.37	0.0476564	0.042954	0.12841	0.19092	0.0181176	0.0262692	0.0166646	0.0332206	0.0275651	0.027848
7657	4.13478	0.0406536	0.37	0.0476494	0.0429443	0.128464	0.190937	0.01795	0.0262996	0.0155002	0.0331812	0.0275277	0.0278658
7658	4.13532	0.0405993	0.37	0.0476489	0.0429482	0.128527	0.190961	0.0177683	0.0263528	0.0140628	0.033134	0.0274852	0.0278657
7659	4.13586	0.0405624	0.37	0.0476537	0.0429656	0.128599	0.190994	0.0175783	0.0264277	0.012395	0.0330778	0.0274341	0.0278466
7660	4.1364	0.0405437	0.37	0.0476634	0.0429975	0.128678	0.191027	0.0173869	0.0265237	0.0105453	0.0330175	0.0273745	0.0278092
7661	4.13694	0.0405441	0.37	0.0476772	0.0430422	0.128761	0.191059	0.0171986	0.02664	0.00855891	0.032952	0.0273102	0.0277579
7662	4.13748	0.0405607	0.37	0.047694	0.0430988	0.128845	0.191093	0.0170195	0.0267725	0.00649031	0.0328791	0.0272413	0.0276878
7663	4.13802	0.0405961	0.37	0.0477135	0.0431675	0.128928	0.191124	0.0168546	0.0269211	0.00440321	0.0328035	0.0271698	0.0275977
7664	4.13856	0.0406565	0.37	0.0477349	0.0432472	0.12901	0.191149	0.0167094	0.0270838	0.00235748	0.0327265	0.0270956	0.027494
7665	4.1391	0.0407368	0.37	0.0477556	0.0433349	0.129087	0.191171	0.0165903	0.0272573	0.000412951	0.0326469	0.0270153	0.0273735
7666	4.13964	0.0408361	0.37	0.0477759	0.0434298	0.129157	0.191183	0.0164987	0.0274368	0	0.0325659	0.0269344	0.0272442
7667	4.14018	0.0409531	0.37	0.0477953	0.0435292	0.12922	0.191186	0.0164358	0.0276183	0	0.0324847	0.0268582	0.0271134
7668	4.14072	0.0410851	0.37	0.0478108	0.0436296	0.129272	0.191182	0.0164022	0.0277996	0	0.0324056	0.0267832	0.0269832
7669	4.14126	0.0412278	0.37	0.0478224	0.0437293	0.129313	0.191169	0.0163938	0.0279721	0	0.0323297	0.0267074	0.0268588
7670	4.1418	0.0413713	0.37	0.0478295	0.0438243	0.129345	0.191145	0.0164083	0.0281299	0	0.0322558	0.0266344	0.0267365
7671	4.14234	0.0415159	0.37	0.0478305	0.043913	0.129369	0.191115	0.0164429	0.0282695	0	0.032185	0.0265679	0.0266215
7672	4.14288	0.0416577	0.37	0.0478256	0.0439921	0.129384	0.19108	0.016494	0.0283861	0	0.0321195	0.0265076	0.0265172
7673	4.14342	0.0417862	0.37	0.0478137	0.0440591	0.129389	0.191038	0.0165616	0.0284788	0	0.0320593	0.0264499	0.0264177
7674	4.14396	0.0419003	0.37	0.0477949	0.0441149	0.129386	0.190993	0.0166422	0.0285417	0	0.0320042	0.0264	0.0263264
7675	4.1445	0.0420007	0.37	0.0477684	0.0441547	0.129374	0.190944	0.0167343	0.0285732	0	0.0319553	0.0263579	0.0262485
7676	4.14504	0.0420812	0.37	0.0477345	0.0441784	0.129354	0.190893	0.0168375	0.0285733	0	0.0319148	0.0263215	0.0261779
7677	4.14558	0.042141	0.37	0.0476935	0.0441864	0.129327	0.190838	0.0169465	0.0285441	0	0.031879	0.0262943	0.0261144
7678	4.14612	0.0421795	0.37	0.0476459	0.0441776	0.129293	0.190778	0.017063	0.0284854	0	0.0318491	0.0262707	0.0260613
7679	4.14666	0.0421925	0.37	0.0475921	0.0441536	0.129252	0.190717	0.0171875	0.0283972	0	0.0318271	0.0262542	0.0260182
7680	4.1472	0.0421868	0.37	0.0475319	0.0441137	0.129205	0.190655	0.0173177	0.0282847	0	0.031813	0.0262466	0.0259829
7681	4.14774	0.042167	0.37	0.047467	0.0440596	0.129151	0.190591	0.0174553	0.0281507	0	0.0318054	0.0262439	0.0259552
7682	4.14828	0.0421268	0.37	0.0473987	0.0439933	0.129092	0.190527	0.0175972	0.0279996	0	0.0318019	0.0262515	0.0259382
7683	4.14882	0.042069	0.37	0.0473277	0.0439164	0.129029	0.190459	0.0177449	0.0278366	0.000438397	0.0318048	0.0262656	0.025928
7684	4.14936	0.0420038	0.37	0.0472548	0.0438305	0.12896	0.190391	0.0178973	0.0276668	0.00212992	0.0318128	0.0262842	0.0259261
7685	4.1499	0.0419296	0.37	0.047181	0.0437379	0.128888	0.190321	0.0180497	0.0274927	0.00395408	0.0318257	0.0263072	0.0259394
7686	4.15044	0.0418471	0.37	0.0471071	0.0436402	0.128814	0.190251	0.0182011	0.0273165	0.00587803	0.0318423	0.0263327	0.0259674
7687	4.15098	0.0417601	0.37	0.0470348	0.0435391	0.12874	0.190178	0.0183463	0.0271453	0.00784474	0.0318604	0.0263607	0.0260058
7688	4.15152	0.0416655	0.37	0.0469655	0.0434366	0.128666	0.190107	0.0184801	0.0269822	0.00979897	0.0318808	0.0263894	0.0260578
7689	4.15206	0.0415691	0.37	0.0468995	0.0433342	0.128598	0.190037	0.0185968	0.0268243	0.011689	0.0319026	0.0264187	0.0261194
7690	4.1526	0.0414744	0.37	0.0468373	0.0432345	0.128536	0.189972	0.0186936	0.0266764	0.0134539	0.031921	0.0264467	0.0261901
7691	4.15314	0.0413743	0.37	0.04678	0.0431378	0.128481	0.189916	0.0187679	0.0265442	0.0150382	0.0319362	0.02647	0.0262679
7692	4.15368	0.0412709	0.37	0.0467285	0.0430452	0.128437	0.189866	0.0188145	0.0264275	0.0164009	0.0319481	0.0264922	0.0263469
7693	4.15422	0.0411714	0.37	0.046684	0.0429594	0.128402	0.189822	0.0188311	0.0263245	0.0174966	0.0319569	0.0265098	0.0264309
7694	4.15476	0.0410722	0.37	0.0466459	0.0428808	0.128381	0.189787	0.0188166	0.0262372	0.018296	0.0319603	0.0265192	0.0265123
7695	4.1553	0.0409714	0.37	0.046615	0.0428098	0.128372	0.189762	0.0187724	0.0261688	0.018774	0.0319562	0.0265242	0.0265877
7696	4.15584	0.0408744	0.37	0.0465914	0.0427513	0.128376	0.189745	0.0186981	0.0261206	0.0189083	0.0319469	0.0265214	0.0266574
7697	4.15638	0.0407847	0.37	0.0465748	0.0427038	0.128394	0.189743	0.0185952	0.026092	0.0186879	0.0319314	0.0265091	0.0267179
7698	4.15692	0.0407018	0.37	0.0465655	0.0426663	0.128425	0.189743	0.018466	0.0260824	0.0181222	0.0319075	0.0264893	0.0267661
7699	4.15746	0.0406254	0.37	0.0465633	0.0426426	0.128468	0.189751	0.0183136	0.0260931	0.0172253	0.0318743	0.0264639	0.026797
7700	4.158	0.0405605	0.37	0.0465678	0.0426322	0.128523	0.189772	0.0181435	0.0261286	0.0160147	0.0318342	0.0264295	0.0268149
7701	4.15854	0.0405064	0.37	0.0465794	0.0426354	0.128588	0.189797	0.0179594	0.0261844	0.0145218	0.0317886	0.0263864	0.0268202
7702	4.15908	0.0404698	0.37	0.0465961	0.0426534	0.12866	0.189827	0.0177664	0.0262597	0.0127877	0.0317351	0.0263363	0.0268028
7703	4.15962	0.0404514	0.37	0.0466175	0.0426846	0.12874	0.189861	0.0175712	0.0263558	0.0108593	0.031674	0.0262778	0.0267634
7704	4.16016	0.0404484	0.37	0.0466442	0.0427281	0.128824	0.189896	0.0173794	0.0264702	0.00878945	0.0316078	0.0262129	0.0267102
7705	4.1607	0.0404654	0.37	0.0466741	0.0427852	0.128911	0.18993	0.0171952	0.0266043	0.00664361	0.0315364	0.0261433	0.0266401
7706	4.16124	0.040503	0.37	0.046706	0.0428538	0.128998	0.189962	0.0170255	0.0267541	0.00447807	0.0314612	0.0260693	0.0265519
7707	4.16178	0.0405618	0.37	0.0467398	0.0429318	0.129082	0.18999	0.0168776	0.0269158	0.00235274	0.0313834	0.0259927	0.0264463
7708	4.16232	0.0406407	0.37	0.0467748	0.0430183	0.12916	0.190011	0.0167551	0.0270848	0.000332867	0.0313031	0.0259119	0.0263259
7709	4.16286	0.0407404	0.37	0.0468086	0.0431114	0.129232	0.190026	0.0166602	0.0272618	0	0.0312225	0.0258322	0.0261947
7710	4.1634	0.0408579	0.37	0.0468407	0.0432092	0.129294	0.190031	0.0165971	0.0274442	0	0.0311417	0.0257554	0.0260605
7711	4.16394	0.0409903	0.37	0.0468707	0.0433085	0.129347	0.190027	0.0165623	0.0276227	0	0.031063	0.025678	0.0259287
7712	4.16448	0.0411315	0.37	0.0468963	0.0434061	0.129391	0.190013	0.0165519	0.0277907	0	0.0309886	0.0256053	0.0258011
7713	4.16502	0.0412756	0.37	0.0469167	0.0434989	0.129424	0.189991	0.0165656	0.027946	0	0.0309151	0.0255353	0.025681
7714	4.16556	0.0414205	0.37	0.0469327	0.043585	0.129448	0.189966	0.0166022	0.0280831	0	0.0308446	0.02547	0.0255683
7715	4.1661	0.0415592	0.37	0.0469424	0.0436621	0.129463	0.18993	0.0166542	0.0281955	0	0.0307795	0.025409	0.0254607
7716	4.16664	0.0416882	0.37	0.0469445	0.0437277	0.129467	0.189885	0.016721	0.0282825	0	0.0307196	0.0253506	0.0253634
7717	4.16718	0.0418011	0.37	0.0469388	0.0437793	0.129463	0.189841	0.0168037	0.0283401	0	0.0306672	0.025302	0.0252726
7718	4.16772	0.0418968	0.37	0.0469267	0.0438155	0.129451	0.189793	0.0168969	0.0283649	0	0.0306209	0.0252609	0.0251914
7719	4.16826	0.0419728	0.37	0.0469076	0.0438352	0.129431	0.18974	0.0170002	0.0283589	0	0.0305794	0.0252256	0.0251195
7720	4.1688	0.0420284	0.37	0.0468805	0.04384	0.129403	0.189683	0.0171131	0.0283256	0	0.0305451	0.0251977	0.0250548
7721	4.16934	0.0420629	0.37	0.0468471	0.0438285	0.129367	0.189624	0.0172341	0.0282596	0	0.0305176	0.0251771	0.0250042
7722	4.16988	0.0420739	0.37	0.0468073	0.0437991	0.129324	0.189567	0.0173622	0.0281648	0	0.0304982	0.0251653	0.0249653
7723	4.17042	0.0420645	0.37	0.0467619	0.043755	0.129275	0.189506	0.0174968	0.0280478	0	0.0304865	0.0251622	0.0249322
7724	4.17096	0.0420359	0.37	0.0467116	0.0436974	0.129219	0.189438	0.0176368	0.0279079	0	0.0304801	0.0251657	0.0249047
7725	4.1715	0.0419927	0.37	0.0466577	0.0436266	0.129158	0.189372	0.0177819	0.0277512	0	0.0304814	0.0251741	0.0248899
7726	4.17204	0.0419322	0.37	0.0466014	0.043546	0.129092	0.189306	0.0179346	0.0275814	0.000164156	0.0304888	0.0251888	0.0248799
7727	4.17258	0.0418608	0.37	0.0465426	0.0434563	0.129021	0.189235	0.0180926	0.0274035	0.00189114	0.030499	0.0252081	0.0248783
7728	4.17312	0.0417825	0.37	0.0464836	0.043359	0.128947	0.189164	0.0182523	0.0272236	0.00376225	0.0305141	0.0252318	0.0248883
7729	4.17366	0.0416997	0.37	0.0464259	0.0432584	0.12887	0.189093	0.0184116	0.0270438	0.00574606	0.030534	0.0252634	0.0249148
7730	4.1742	0.041609	0.37	0.0463691	0.0431539	0.128791	0.189019	0.0185643	0.0268692	0.00777977	0.0305564	0.0252956	0.0249591
7731	4.17474	0.0415126	0.37	0.0463145	0.0430469	0.128715	0.188946	0.0187054	0.026701	0.0098115	0.03058	0.0253265	0.0250114
7732	4.17528	0.041418	0.37	0.0462639	0.0429415	0.128643	0.188877	0.0188317	0.026542	0.011782	0.0306014	0.0253598	0.025075
