TimeSlice	Time	bicepsfemorisposterior	gemellussuperior	gracilisanterior	gracilisposterior	illiopsoas	rectusfemoris	semimembranosus	semitendinosus	tibialisanterior	vastusintermedius	vastuslateralis	vastusmedialis
11715	6.3261	0.0426182	0.00677379	0.0281662	0.0320035	0.0146407	0.0456513	0.0339122	0.0401071	0.0462865	0.0363418	0.0412292	0.0399931
11716	6.32664	0.0426184	0.00677379	0.0281663	0.0320037	0.0146407	0.0456512	0.0339125	0.0401074	0.0462869	0.0363418	0.0412292	0.039993
11717	6.32718	0.0426187	0.0067738	0.0281665	0.0320041	0.0146406	0.0456511	0.0339129	0.0401077	0.0462876	0.0363418	0.0412292	0.0399929
11718	6.32772	0.0426191	0.00677381	0.0281668	0.0320045	0.0146405	0.045651	0.0339134	0.0401081	0.0462888	0.0363418	0.0412292	0.0399927
11719	6.32826	0.0426196	0.00677383	0.0281671	0.0320049	0.0146403	0.0456508	0.033914	0.0401086	0.0462903	0.0363418	0.0412292	0.0399926
11720	6.3288	0.0426202	0.00677384	0.0281675	0.0320055	0.0146402	0.0456506	0.0339146	0.0401091	0.0462922	0.0363418	0.0412292	0.0399925
11721	6.32934	0.0426208	0.00677386	0.028168	0.0320061	0.01464	0.0456504	0.0339154	0.0401098	0.0462945	0.0363418	0.0412292	0.0399924
11722	6.32988	0.0426215	0.00677388	0.0281685	0.0320068	0.0146398	0.0456501	0.0339162	0.0401105	0.0462971	0.0363418	0.0412292	0.0399923
11723	6.33042	0.0426223	0.0067739	0.028169	0.0320075	0.0146396	0.0456498	0.033917	0.0401113	0.0463001	0.0363418	0.0412292	0.0399923
11724	6.33096	0.0426232	0.00677392	0.0281696	0.0320082	0.0146394	0.0456495	0.0339179	0.0401122	0.0463034	0.0363418	0.0412292	0.0399922
11725	6.3315	0.0426241	0.00677395	0.0281703	0.032009	0.0146391	0.0456492	0.0339189	0.0401131	0.046307	0.0363418	0.0412292	0.0399922
11726	6.33204	0.042625	0.00677397	0.0281709	0.0320097	0.0146389	0.0456489	0.0339198	0.040114	0.0463107	0.0363418	0.0412292	0.0399922
11727	6.33258	0.0426259	0.006774	0.0281715	0.0320105	0.0146386	0.0456486	0.0339207	0.040115	0.0463144	0.0363418	0.0412292	0.0399922
11728	6.33312	0.0426267	0.00677402	0.0281721	0.0320112	0.0146384	0.0456483	0.0339215	0.0401159	0.0463181	0.0363418	0.0412292	0.0399923
11729	6.33366	0.0426276	0.00677405	0.0281727	0.0320118	0.0146382	0.045648	0.0339223	0.0401167	0.0463217	0.0363418	0.0412292	0.0399924
11730	6.3342	0.0426283	0.00677406	0.0281732	0.0320124	0.014638	0.0456477	0.033923	0.0401175	0.046325	0.0363418	0.0412292	0.0399925
11731	6.33474	0.042629	0.00677408	0.0281737	0.0320129	0.0146378	0.0456475	0.0339235	0.0401182	0.046328	0.0363418	0.0412292	0.0399926
11732	6.33528	0.0426296	0.0067741	0.0281741	0.0320133	0.0146376	0.0456473	0.033924	0.0401188	0.0463306	0.0363418	0.0412292	0.0399927
11733	6.33582	0.0426301	0.00677411	0.0281744	0.0320135	0.0146375	0.0456471	0.0339244	0.0401193	0.0463328	0.0363418	0.0412292	0.0399929
11734	6.33636	0.0426304	0.00677412	0.0281747	0.0320137	0.0146374	0.045647	0.0339246	0.0401196	0.0463345	0.0363418	0.0412292	0.0399931
11735	6.3369	0.0426306	0.00677413	0.0281748	0.0320138	0.0146374	0.0456469	0.0339247	0.0401198	0.0463356	0.0363418	0.0412292	0.0399932
11736	6.33744	0.0426307	0.00677413	0.0281749	0.0320138	0.0146373	0.0456469	0.0339246	0.0401199	0.0463362	0.0363418	0.0412292	0.0399934
11737	6.33798	0.0426307	0.00677413	0.0281749	0.0320136	0.0146374	0.0456469	0.0339245	0.0401199	0.0463361	0.0363418	0.0412292	0.0399936
11738	6.33852	0.0426305	0.00677412	0.0281747	0.0320134	0.0146374	0.0456469	0.0339242	0.0401197	0.0463355	0.0363418	0.0412292	0.0399937
11739	6.33906	0.0426302	0.00677412	0.0281745	0.0320131	0.0146375	0.045647	0.0339238	0.0401194	0.0463344	0.0363418	0.0412292	0.0399938
11740	6.3396	0.0426298	0.0067741	0.0281743	0.0320126	0.0146376	0.0456472	0.0339233	0.040119	0.0463328	0.0363418	0.0412292	0.0399939
11741	6.34014	0.0426293	0.00677409	0.0281739	0.0320122	0.0146377	0.0456473	0.0339227	0.0401185	0.0463307	0.0363418	0.0412292	0.039994
11742	6.34068	0.0426288	0.00677408	0.0281735	0.0320117	0.0146379	0.0456475	0.0339221	0.0401179	0.0463282	0.0363418	0.0412292	0.0399941
11743	6.34122	0.0426282	0.00677406	0.0281731	0.0320111	0.014638	0.0456478	0.0339215	0.0401173	0.0463255	0.0363418	0.0412292	0.0399941
11744	6.34176	0.0426275	0.00677404	0.0281727	0.0320106	0.0146382	0.045648	0.0339208	0.0401167	0.0463225	0.0363418	0.0412292	0.0399942
11745	6.3423	0.0426269	0.00677403	0.0281722	0.03201	0.0146384	0.0456482	0.0339202	0.040116	0.0463195	0.0363418	0.0412292	0.0399941
11746	6.34284	0.0426263	0.00677401	0.0281718	0.0320095	0.0146385	0.0456485	0.0339195	0.0401154	0.0463164	0.0363418	0.0412292	0.0399941
11747	6.34338	0.0426256	0.00677399	0.0281714	0.0320091	0.0146387	0.0456487	0.033919	0.0401147	0.0463133	0.0363418	0.0412292	0.039994
11748	6.34392	0.0426251	0.00677398	0.028171	0.0320087	0.0146389	0.0456489	0.0339185	0.0401142	0.0463105	0.0363418	0.0412292	0.0399939
11749	6.34446	0.0426246	0.00677396	0.0281706	0.0320083	0.014639	0.045649	0.0339181	0.0401137	0.0463079	0.0363418	0.0412292	0.0399938
11750	6.345	0.0426242	0.00677395	0.0281703	0.0320081	0.0146391	0.0456492	0.0339178	0.0401133	0.0463057	0.0363418	0.0412292	0.0399937
11751	6.34554	0.0426239	0.00677394	0.0281701	0.0320079	0.0146392	0.0456493	0.0339175	0.0401129	0.0463038	0.0363418	0.0412292	0.0399936
11752	6.34608	0.0426236	0.00677394	0.02817	0.0320077	0.0146392	0.0456494	0.0339174	0.0401127	0.0463023	0.0363418	0.0412292	0.0399935
11753	6.34662	0.0426235	0.00677393	0.0281698	0.0320077	0.0146393	0.0456494	0.0339173	0.0401125	0.0463012	0.0363418	0.0412292	0.0399934
11754	6.34716	0.0426234	0.00677393	0.0281698	0.0320077	0.0146393	0.0456494	0.0339173	0.0401125	0.0463004	0.0363418	0.0412292	0.0399933
11755	6.3477	0.0426235	0.00677393	0.0281698	0.0320078	0.0146393	0.0456494	0.0339174	0.0401125	0.0463	0.0363418	0.0412292	0.0399932
11756	6.34824	0.0426236	0.00677393	0.0281699	0.032008	0.0146393	0.0456494	0.0339177	0.0401126	0.0463	0.0363418	0.0412292	0.0399931
11757	6.34878	0.0426238	0.00677394	0.0281701	0.0320082	0.0146392	0.0456493	0.033918	0.0401128	0.0463004	0.0363418	0.0412292	0.039993
11758	6.34932	0.0426241	0.00677395	0.0281703	0.0320086	0.0146391	0.0456492	0.0339183	0.0401131	0.0463012	0.0363418	0.0412292	0.0399929
11759	6.34986	0.0426245	0.00677396	0.0281705	0.0320089	0.014639	0.0456491	0.0339188	0.0401135	0.0463023	0.0363418	0.0412292	0.0399928
11760	6.3504	0.0426249	0.00677397	0.0281709	0.0320094	0.0146389	0.0456489	0.0339194	0.040114	0.0463038	0.0363418	0.0412292	0.0399926
11761	6.35094	0.0426255	0.00677399	0.0281712	0.03201	0.0146387	0.0456487	0.03392	0.0401146	0.0463057	0.0363418	0.0412292	0.0399925
11762	6.35148	0.0426261	0.006774	0.0281717	0.0320105	0.0146386	0.0456485	0.0339208	0.0401152	0.0463079	0.0363418	0.0412292	0.0399924
11763	6.35202	0.0426268	0.00677402	0.0281722	0.0320112	0.0146384	0.0456482	0.0339216	0.040116	0.0463105	0.0363418	0.0412292	0.0399924
11764	6.35256	0.0426276	0.00677405	0.0281727	0.0320119	0.0146382	0.045648	0.0339224	0.0401168	0.0463135	0.0363418	0.0412292	0.0399923
11765	6.3531	0.0426285	0.00677407	0.0281733	0.0320127	0.0146379	0.0456477	0.0339233	0.0401176	0.0463167	0.0363418	0.0412292	0.0399922
11766	6.35364	0.0426293	0.00677409	0.0281739	0.0320134	0.0146377	0.0456473	0.0339242	0.0401185	0.0463203	0.0363418	0.0412292	0.0399922
11767	6.35418	0.0426302	0.00677412	0.0281746	0.0320142	0.0146375	0.045647	0.0339251	0.0401194	0.0463239	0.0363418	0.0412292	0.0399922
11768	6.35472	0.0426311	0.00677414	0.0281752	0.0320149	0.0146372	0.0456467	0.033926	0.0401204	0.0463276	0.0363418	0.0412292	0.0399923
11769	6.35526	0.042632	0.00677417	0.0281758	0.0320156	0.014637	0.0456464	0.0339268	0.0401212	0.0463313	0.0363418	0.0412292	0.0399923
11770	6.3558	0.0426328	0.00677419	0.0281764	0.0320162	0.0146368	0.0456461	0.0339276	0.0401221	0.0463348	0.0363418	0.0412292	0.0399924
11771	6.35634	0.0426336	0.00677421	0.0281769	0.0320168	0.0146366	0.0456458	0.0339283	0.0401228	0.0463381	0.0363418	0.0412292	0.0399925
11772	6.35688	0.0426343	0.00677423	0.0281774	0.0320173	0.0146364	0.0456456	0.0339288	0.0401235	0.0463411	0.0363418	0.0412292	0.0399926
11773	6.35742	0.0426348	0.00677424	0.0281778	0.0320177	0.0146362	0.0456454	0.0339293	0.0401241	0.0463437	0.0363418	0.0412292	0.0399927
11774	6.35796	0.0426353	0.00677426	0.0281781	0.0320179	0.0146361	0.0456452	0.0339297	0.0401246	0.0463458	0.0363418	0.0412292	0.0399929
11775	6.3585	0.0426356	0.00677427	0.0281783	0.0320181	0.014636	0.0456451	0.0339299	0.040125	0.0463475	0.0363418	0.0412292	0.0399931
11776	6.35904	0.0426359	0.00677427	0.0281785	0.0320182	0.014636	0.045645	0.03393	0.0401252	0.0463486	0.0363418	0.0412292	0.0399932
11777	6.35958	0.0426359	0.00677427	0.0281785	0.0320182	0.0146359	0.045645	0.0339299	0.0401253	0.0463492	0.0363418	0.0412292	0.0399934
11778	6.36012	0.0426359	0.00677427	0.0281785	0.032018	0.0146359	0.045645	0.0339298	0.0401252	0.0463492	0.0363418	0.0412292	0.0399935
11779	6.36066	0.0426357	0.00677427	0.0281784	0.0320178	0.014636	0.0456451	0.0339295	0.0401251	0.0463486	0.0363418	0.0412292	0.0399937
11780	6.3612	0.0426355	0.00677426	0.0281782	0.0320175	0.0146361	0.0456452	0.0339291	0.0401248	0.0463475	0.0363418	0.0412292	0.0399938
11781	6.36174	0.0426351	0.00677425	0.0281779	0.0320171	0.0146362	0.0456453	0.0339286	0.0401244	0.0463459	0.0363418	0.0412292	0.0399939
11782	6.36228	0.0426346	0.00677424	0.0281776	0.0320166	0.0146363	0.0456455	0.033928	0.0401239	0.0463439	0.0363418	0.0412292	0.039994
11783	6.36282	0.042634	0.00677422	0.0281772	0.0320161	0.0146364	0.0456457	0.0339274	0.0401233	0.0463415	0.0363418	0.0412292	0.0399941
11784	6.36336	0.0426334	0.0067742	0.0281768	0.0320156	0.0146366	0.0456459	0.0339268	0.0401227	0.0463388	0.0363418	0.0412292	0.0399941
11785	6.3639	0.0426328	0.00677419	0.0281764	0.032015	0.0146368	0.0456461	0.0339261	0.0401221	0.0463358	0.0363418	0.0412292	0.0399941
11786	6.36444	0.0426322	0.00677417	0.0281759	0.0320145	0.014637	0.0456464	0.0339255	0.0401214	0.0463328	0.0363418	0.0412292	0.0399941
11787	6.36498	0.0426315	0.00677415	0.0281755	0.032014	0.0146371	0.0456466	0.0339249	0.0401207	0.0463297	0.0363418	0.0412292	0.0399941
11788	6.36552	0.0426309	0.00677414	0.028175	0.0320135	0.0146373	0.0456468	0.0339243	0.0401201	0.0463268	0.0363418	0.0412292	0.039994
11789	6.36606	0.0426304	0.00677412	0.0281746	0.0320131	0.0146374	0.045647	0.0339238	0.0401196	0.0463239	0.0363418	0.0412292	0.039994
11790	6.3666	0.0426299	0.00677411	0.0281743	0.0320128	0.0146376	0.0456472	0.0339234	0.0401191	0.0463214	0.0363418	0.0412292	0.0399938
11791	6.36714	0.0426295	0.0067741	0.028174	0.0320125	0.0146377	0.0456473	0.0339231	0.0401187	0.0463192	0.0363418	0.0412292	0.0399937
11792	6.36768	0.0426292	0.00677409	0.0281738	0.0320123	0.0146378	0.0456474	0.0339229	0.0401183	0.0463173	0.0363418	0.0412292	0.0399936
11793	6.36822	0.0426289	0.00677408	0.0281736	0.0320122	0.0146378	0.0456475	0.0339227	0.0401181	0.0463158	0.0363418	0.0412292	0.0399935
11794	6.36876	0.0426288	0.00677408	0.0281735	0.0320121	0.0146379	0.0456476	0.0339226	0.0401179	0.0463147	0.0363418	0.0412292	0.0399934
11795	6.3693	0.0426287	0.00677408	0.0281735	0.0320121	0.0146379	0.0456476	0.0339227	0.0401179	0.0463139	0.0363418	0.0412292	0.0399933
11796	6.36984	0.0426287	0.00677408	0.0281735	0.0320122	0.0146379	0.0456476	0.0339228	0.0401179	0.0463136	0.0363418	0.0412292	0.0399932
11797	6.37038	0.0426288	0.00677408	0.0281736	0.0320124	0.0146378	0.0456475	0.033923	0.040118	0.0463135	0.0363418	0.0412292	0.0399931
11798	6.37092	0.042629	0.00677409	0.0281737	0.0320126	0.0146378	0.0456475	0.0339233	0.0401182	0.0463139	0.0363418	0.0412292	0.039993
11799	6.37146	0.0426293	0.00677409	0.0281739	0.032013	0.0146377	0.0456474	0.0339237	0.0401185	0.0463147	0.0363418	0.0412292	0.0399929
11800	6.372	0.0426297	0.0067741	0.0281742	0.0320133	0.0146376	0.0456472	0.0339241	0.0401189	0.0463158	0.0363418	0.0412292	0.0399928
11801	6.37254	0.0426302	0.00677411	0.0281745	0.0320138	0.0146375	0.0456471	0.0339247	0.0401194	0.0463172	0.0363418	0.0412292	0.0399927
11802	6.37308	0.0426307	0.00677413	0.0281749	0.0320143	0.0146373	0.0456469	0.0339253	0.0401199	0.0463191	0.0363418	0.0412292	0.0399925
11803	6.37362	0.0426313	0.00677415	0.0281753	0.0320149	0.0146372	0.0456466	0.033926	0.0401206	0.0463213	0.0363418	0.0412292	0.0399925
11804	6.37416	0.042632	0.00677417	0.0281758	0.0320156	0.014637	0.0456464	0.0339268	0.0401213	0.0463239	0.0363418	0.0412292	0.0399924
11805	6.3747	0.0426328	0.00677419	0.0281764	0.0320163	0.0146368	0.0456461	0.0339276	0.0401221	0.0463268	0.0363418	0.0412292	0.0399923
11806	6.37524	0.0426337	0.00677421	0.0281769	0.032017	0.0146365	0.0456458	0.0339285	0.0401229	0.04633	0.0363418	0.0412292	0.0399922
11807	6.37578	0.0426345	0.00677424	0.0281776	0.0320177	0.0146363	0.0456455	0.0339294	0.0401238	0.0463335	0.0363418	0.0412292	0.0399922
11808	6.37632	0.0426354	0.00677426	0.0281782	0.0320185	0.0146361	0.0456452	0.0339303	0.0401247	0.0463371	0.0363418	0.0412292	0.0399922
11809	6.37686	0.0426363	0.00677428	0.0281788	0.0320192	0.0146358	0.0456449	0.0339312	0.0401256	0.0463408	0.0363418	0.0412292	0.0399923
11810	6.3774	0.0426372	0.00677431	0.0281794	0.0320199	0.0146356	0.0456446	0.033932	0.0401265	0.0463444	0.0363418	0.0412292	0.0399923
11811	6.37794	0.042638	0.00677433	0.02818	0.0320205	0.0146354	0.0456443	0.0339328	0.0401273	0.0463479	0.0363418	0.0412292	0.0399924
11812	6.37848	0.0426387	0.00677435	0.0281805	0.0320211	0.0146352	0.045644	0.0339334	0.0401281	0.0463511	0.0363418	0.0412292	0.0399925
11813	6.37902	0.0426394	0.00677437	0.028181	0.0320216	0.014635	0.0456438	0.033934	0.0401288	0.0463541	0.0363418	0.0412292	0.0399926
11814	6.37956	0.04264	0.00677438	0.0281814	0.032022	0.0146349	0.0456436	0.0339345	0.0401294	0.0463567	0.0363418	0.0412292	0.0399928
11815	6.3801	0.0426404	0.0067744	0.0281817	0.0320223	0.0146347	0.0456434	0.0339348	0.0401298	0.0463588	0.0363418	0.0412292	0.0399929
11816	6.38064	0.0426408	0.00677441	0.0281819	0.0320224	0.0146346	0.0456433	0.0339351	0.0401302	0.0463605	0.0363418	0.0412292	0.0399931
11817	6.38118	0.042641	0.00677441	0.0281821	0.0320225	0.0146346	0.0456432	0.0339352	0.0401304	0.0463616	0.0363418	0.0412292	0.0399932
11818	6.38172	0.0426411	0.00677441	0.0281821	0.0320225	0.0146345	0.0456432	0.0339351	0.0401305	0.0463622	0.0363418	0.0412292	0.0399934
11819	6.38226	0.042641	0.00677441	0.0281821	0.0320223	0.0146346	0.0456432	0.033935	0.0401305	0.0463622	0.0363418	0.0412292	0.0399935
11820	6.3828	0.0426409	0.00677441	0.028182	0.0320221	0.0146346	0.0456433	0.0339347	0.0401303	0.0463616	0.0363418	0.0412292	0.0399937
11821	6.38334	0.0426406	0.0067744	0.0281818	0.0320218	0.0146347	0.0456434	0.0339343	0.04013	0.0463605	0.0363418	0.0412292	0.0399938
11822	6.38388	0.0426402	0.00677439	0.0281815	0.0320214	0.0146348	0.0456435	0.0339338	0.0401296	0.046359	0.0363418	0.0412292	0.0399939
11823	6.38442	0.0426397	0.00677438	0.0281812	0.0320209	0.0146349	0.0456437	0.0339333	0.0401291	0.046357	0.0363418	0.0412292	0.039994
11824	6.38496	0.0426392	0.00677436	0.0281808	0.0320204	0.0146351	0.0456439	0.0339327	0.0401286	0.0463546	0.0363418	0.0412292	0.0399941
11825	6.3855	0.0426386	0.00677435	0.0281804	0.0320199	0.0146352	0.0456441	0.033932	0.040128	0.0463519	0.0363418	0.0412292	0.0399941
11826	6.38604	0.042638	0.00677433	0.02818	0.0320194	0.0146354	0.0456443	0.0339314	0.0401273	0.046349	0.0363418	0.0412292	0.0399941
11827	6.38658	0.0426373	0.00677431	0.0281795	0.0320188	0.0146356	0.0456445	0.0339307	0.0401267	0.0463461	0.0363418	0.0412292	0.0399941
11828	6.38712	0.0426367	0.00677429	0.0281791	0.0320183	0.0146357	0.0456447	0.0339301	0.040126	0.046343	0.0363418	0.0412292	0.0399941
11829	6.38766	0.0426361	0.00677428	0.0281787	0.0320179	0.0146359	0.045645	0.0339296	0.0401254	0.0463401	0.0363418	0.0412292	0.039994
11830	6.3882	0.0426355	0.00677426	0.0281783	0.0320175	0.014636	0.0456451	0.0339291	0.0401249	0.0463373	0.0363418	0.0412292	0.0399939
11831	6.38874	0.0426351	0.00677425	0.0281779	0.0320171	0.0146362	0.0456453	0.0339287	0.0401244	0.0463348	0.0363418	0.0412292	0.0399938
11832	6.38928	0.0426347	0.00677424	0.0281776	0.0320168	0.0146363	0.0456455	0.0339283	0.040124	0.0463326	0.0363418	0.0412292	0.0399937
11833	6.38982	0.0426343	0.00677423	0.0281774	0.0320166	0.0146364	0.0456456	0.0339281	0.0401236	0.0463307	0.0363418	0.0412292	0.0399936
11834	6.39036	0.0426341	0.00677422	0.0281773	0.0320165	0.0146364	0.0456457	0.0339279	0.0401234	0.0463292	0.0363418	0.0412292	0.0399935
11835	6.3909	0.0426339	0.00677422	0.0281771	0.0320165	0.0146365	0.0456457	0.0339279	0.0401232	0.0463281	0.0363418	0.0412292	0.0399934
11836	6.39144	0.0426339	0.00677422	0.0281771	0.0320165	0.0146365	0.0456457	0.0339279	0.0401231	0.0463274	0.0363418	0.0412292	0.0399933
11837	6.39198	0.0426339	0.00677422	0.0281771	0.0320166	0.0146365	0.0456457	0.033928	0.0401232	0.046327	0.0363418	0.0412292	0.0399932
11838	6.39252	0.042634	0.00677422	0.0281772	0.0320167	0.0146365	0.0456457	0.0339282	0.0401233	0.046327	0.0363418	0.0412292	0.0399931
11839	6.39306	0.0426342	0.00677423	0.0281773	0.032017	0.0146364	0.0456456	0.0339285	0.0401235	0.0463273	0.0363418	0.0412292	0.039993
11840	6.3936	0.0426345	0.00677423	0.0281775	0.0320173	0.0146363	0.0456455	0.0339289	0.0401238	0.0463281	0.0363418	0.0412292	0.0399929
11841	6.39414	0.0426349	0.00677424	0.0281778	0.0320177	0.0146362	0.0456454	0.0339293	0.0401241	0.0463291	0.0363418	0.0412292	0.0399928
11842	6.39468	0.0426353	0.00677426	0.0281781	0.0320181	0.0146361	0.0456452	0.0339299	0.0401246	0.0463306	0.0363418	0.0412292	0.0399927
11843	6.39522	0.0426358	0.00677427	0.0281785	0.0320186	0.014636	0.045645	0.0339305	0.0401252	0.0463324	0.0363418	0.0412292	0.0399926
11844	6.39576	0.0426365	0.00677429	0.0281789	0.0320192	0.0146358	0.0456448	0.0339312	0.0401258	0.0463346	0.0363418	0.0412292	0.0399925
11845	6.3963	0.0426372	0.00677431	0.0281794	0.0320199	0.0146356	0.0456446	0.033932	0.0401265	0.0463371	0.0363418	0.0412292	0.0399924
11846	6.39684	0.0426379	0.00677433	0.0281799	0.0320206	0.0146354	0.0456443	0.0339328	0.0401273	0.04634	0.0363418	0.0412292	0.0399923
11847	6.39738	0.0426387	0.00677435	0.0281805	0.0320213	0.0146352	0.045644	0.0339337	0.0401281	0.0463432	0.0363418	0.0412292	0.0399923
11848	6.39792	0.0426396	0.00677437	0.0281811	0.032022	0.0146349	0.0456437	0.0339346	0.040129	0.0463467	0.0363418	0.0412292	0.0399922
11849	6.39846	0.0426405	0.0067744	0.0281817	0.0320228	0.0146347	0.0456434	0.0339355	0.0401299	0.0463502	0.0363418	0.0412292	0.0399922
11850	6.399	0.0426414	0.00677442	0.0281823	0.0320235	0.0146345	0.0456431	0.0339363	0.0401308	0.0463538	0.0363418	0.0412292	0.0399923
11851	6.39954	0.0426422	0.00677445	0.0281829	0.0320241	0.0146342	0.0456428	0.0339371	0.0401317	0.0463574	0.0363418	0.0412292	0.0399923
11852	6.40008	0.042643	0.00677447	0.0281835	0.0320248	0.014634	0.0456425	0.0339379	0.0401325	0.0463609	0.0363418	0.0412292	0.0399924
11853	6.40062	0.0426438	0.00677449	0.028184	0.0320253	0.0146338	0.0456422	0.0339386	0.0401333	0.0463641	0.0363418	0.0412292	0.0399925
11854	6.40116	0.0426444	0.00677451	0.0281845	0.0320258	0.0146336	0.045642	0.0339391	0.0401339	0.046367	0.0363418	0.0412292	0.0399926
11855	6.4017	0.042645	0.00677452	0.0281849	0.0320262	0.0146335	0.0456418	0.0339396	0.0401345	0.0463696	0.0363418	0.0412292	0.0399928
11856	6.40224	0.0426455	0.00677453	0.0281852	0.0320265	0.0146334	0.0456416	0.0339399	0.040135	0.0463717	0.0363418	0.0412292	0.0399929
11857	6.40278	0.0426458	0.00677454	0.0281854	0.0320267	0.0146333	0.0456415	0.0339402	0.0401353	0.0463734	0.0363418	0.0412292	0.0399931
11858	6.40332	0.042646	0.00677455	0.0281856	0.0320267	0.0146332	0.0456414	0.0339402	0.0401355	0.0463745	0.0363418	0.0412292	0.0399932
11859	6.40386	0.0426461	0.00677455	0.0281856	0.0320267	0.0146332	0.0456414	0.0339402	0.0401356	0.0463751	0.0363418	0.0412292	0.0399934
11860	6.4044	0.0426461	0.00677455	0.0281856	0.0320266	0.0146332	0.0456414	0.03394	0.0401356	0.0463751	0.0363418	0.0412292	0.0399935
11861	6.40494	0.0426459	0.00677455	0.0281855	0.0320263	0.0146333	0.0456415	0.0339398	0.0401354	0.0463745	0.0363418	0.0412292	0.0399937
11862	6.40548	0.0426456	0.00677454	0.0281853	0.032026	0.0146333	0.0456416	0.0339394	0.0401352	0.0463735	0.0363418	0.0412292	0.0399938
11863	6.40602	0.0426452	0.00677453	0.0281851	0.0320256	0.0146334	0.0456417	0.0339389	0.0401348	0.046372	0.0363418	0.0412292	0.0399939
11864	6.40656	0.0426448	0.00677452	0.0281847	0.0320252	0.0146336	0.0456419	0.0339384	0.0401343	0.04637	0.0363418	0.0412292	0.039994
11865	6.4071	0.0426442	0.0067745	0.0281843	0.0320247	0.0146337	0.0456421	0.0339378	0.0401337	0.0463676	0.0363418	0.0412292	0.0399941
11866	6.40764	0.0426436	0.00677448	0.0281839	0.0320241	0.0146339	0.0456423	0.0339371	0.0401331	0.046365	0.0363418	0.0412292	0.0399941
11867	6.40818	0.042643	0.00677447	0.0281835	0.0320236	0.014634	0.0456425	0.0339365	0.0401325	0.0463622	0.0363418	0.0412292	0.0399941
11868	6.40872	0.0426424	0.00677445	0.028183	0.0320231	0.0146342	0.0456427	0.0339358	0.0401318	0.0463592	0.0363418	0.0412292	0.0399941
11869	6.40926	0.0426418	0.00677443	0.0281826	0.0320226	0.0146344	0.0456429	0.0339353	0.0401312	0.0463563	0.0363418	0.0412292	0.0399941
11870	6.4098	0.0426412	0.00677442	0.0281822	0.0320221	0.0146345	0.0456432	0.0339347	0.0401306	0.0463533	0.0363418	0.0412292	0.039994
11871	6.41034	0.0426406	0.0067744	0.0281818	0.0320217	0.0146347	0.0456433	0.0339342	0.04013	0.0463506	0.0363418	0.0412292	0.0399939
11872	6.41088	0.0426401	0.00677439	0.0281815	0.0320214	0.0146348	0.0456435	0.0339338	0.0401295	0.0463481	0.0363418	0.0412292	0.0399938
11873	6.41142	0.0426397	0.00677438	0.0281812	0.0320211	0.0146349	0.0456437	0.0339335	0.0401291	0.0463459	0.0363418	0.0412292	0.0399937
11874	6.41196	0.0426394	0.00677437	0.028181	0.0320209	0.014635	0.0456438	0.0339332	0.0401288	0.0463441	0.0363418	0.0412292	0.0399936
11875	6.4125	0.0426392	0.00677436	0.0281808	0.0320208	0.0146351	0.0456439	0.0339331	0.0401285	0.0463426	0.0363418	0.0412292	0.0399935
11876	6.41304	0.042639	0.00677436	0.0281807	0.0320207	0.0146351	0.0456439	0.033933	0.0401284	0.0463415	0.0363418	0.0412292	0.0399934
11877	6.41358	0.0426389	0.00677436	0.0281806	0.0320207	0.0146351	0.0456439	0.033933	0.0401283	0.0463407	0.0363418	0.0412292	0.0399933
11878	6.41412	0.042639	0.00677436	0.0281807	0.0320208	0.0146351	0.0456439	0.0339331	0.0401283	0.0463403	0.0363418	0.0412292	0.0399932
11879	6.41466	0.0426391	0.00677436	0.0281807	0.032021	0.0146351	0.0456439	0.0339333	0.0401285	0.0463403	0.0363418	0.0412292	0.0399931
11880	6.4152	0.0426392	0.00677436	0.0281809	0.0320212	0.014635	0.0456438	0.0339336	0.0401286	0.0463407	0.0363418	0.0412292	0.039993
11881	6.41574	0.0426395	0.00677437	0.0281811	0.0320215	0.014635	0.0456437	0.033934	0.0401289	0.0463414	0.0363418	0.0412292	0.0399929
11882	6.41628	0.0426399	0.00677438	0.0281813	0.0320219	0.0146349	0.0456436	0.0339344	0.0401293	0.0463425	0.0363418	0.0412292	0.0399928
11883	6.41682	0.0426403	0.00677439	0.0281816	0.0320223	0.0146347	0.0456434	0.0339349	0.0401298	0.0463439	0.0363418	0.0412292	0.0399927
11884	6.41736	0.0426409	0.00677441	0.028182	0.0320229	0.0146346	0.0456433	0.0339356	0.0401303	0.0463457	0.0363418	0.0412292	0.0399926
11885	6.4179	0.0426415	0.00677443	0.0281824	0.0320234	0.0146344	0.045643	0.0339363	0.0401309	0.0463479	0.0363418	0.0412292	0.0399925
11886	6.41844	0.0426422	0.00677444	0.0281829	0.0320241	0.0146343	0.0456428	0.033937	0.0401316	0.0463504	0.0363418	0.0412292	0.0399924
11887	6.41898	0.0426429	0.00677447	0.0281834	0.0320248	0.014634	0.0456425	0.0339379	0.0401324	0.0463532	0.0363418	0.0412292	0.0399923
11888	6.41952	0.0426437	0.00677449	0.028184	0.0320255	0.0146338	0.0456422	0.0339387	0.0401332	0.0463564	0.0363418	0.0412292	0.0399923
11889	6.42006	0.0426446	0.00677451	0.0281846	0.0320262	0.0146336	0.0456419	0.0339396	0.0401341	0.0463598	0.0363418	0.0412292	0.0399923
