Time	LH_AnkleZ	LH_HipZ	LH_Knee	
7.45848	-0.8294321	-0.4887927	-0.3961085	
7.4601	-0.829977	-0.4869375	-0.3959773	
7.46172	-0.8305209	-0.4850802	-0.3958427	
7.46334	-0.8310637	-0.4832208	-0.3957046	
7.46496	-0.8316057	-0.4813593	-0.3955629	
7.46658	-0.8321467	-0.4794957	-0.3954178	
7.4682	-0.8326868	-0.47763	-0.3952692	
7.46982	-0.8332259	-0.4757623	-0.395117	
7.47144	-0.833764	-0.4738928	-0.3949613	
7.47306	-0.8343012	-0.4720211	-0.3948021	
7.47468	-0.8348375	-0.4701475	-0.3946393	
7.4763	-0.8353729	-0.4682719	-0.394473	
7.47792	-0.8359073	-0.4663943	-0.3943031	
7.47954	-0.8364407	-0.4645149	-0.3941297	
7.48116	-0.8369733	-0.4626336	-0.3939526	
7.48278	-0.8375049	-0.4607505	-0.393772	
7.4844	-0.8380356	-0.4588655	-0.3935879	
7.48602	-0.8385654	-0.4569786	-0.3934001	
7.48764	-0.8390942	-0.4550901	-0.3932087	
7.48926	-0.8396221	-0.4531997	-0.3930137	
7.49088	-0.8401492	-0.4513077	-0.3928151	
7.4925	-0.8406752	-0.4494138	-0.3926128	
7.49412	-0.8412003	-0.4475183	-0.3924069	
7.49574	-0.8417245	-0.4456211	-0.3921973	
7.49736	-0.8422477	-0.4437223	-0.3919841	
7.49898	-0.84277	-0.4418219	-0.3917672	
7.5006	-0.8432913	-0.4399199	-0.3915467	
7.50222	-0.8438117	-0.4380163	-0.3913224	
7.503839	-0.8443311	-0.4361111	-0.3910945	
7.50546	-0.8448496	-0.4342044	-0.3908629	
7.50708	-0.8453671	-0.4322962	-0.3906275	
7.5087	-0.8458836	-0.4303864	-0.3903884	
7.51032	-0.8463991	-0.4284752	-0.3901456	
7.51194	-0.8469136	-0.4265626	-0.3898991	
7.51356	-0.8474272	-0.4246486	-0.3896488	
7.51518	-0.8479397	-0.4227332	-0.3893947	
7.5168	-0.8484512	-0.4208164	-0.3891369	
7.51842	-0.8489617	-0.4188983	-0.3888753	
7.52004	-0.8494712	-0.4169789	-0.3886099	
7.52166	-0.8499795	-0.4150583	-0.3883408	
7.52328	-0.8504868	-0.4131363	-0.3880678	
7.524899	-0.850993	-0.4112131	-0.387791	
7.52652	-0.8514982	-0.4092886	-0.3875104	
7.52814	-0.8520023	-0.407363	-0.3872259	
7.52976	-0.8525052	-0.4054362	-0.3869376	
7.53138	-0.8530071	-0.4035083	-0.3866455	
7.533	-0.8535078	-0.4015792	-0.3863495	
7.53462	-0.8540072	-0.3996491	-0.3860496	
7.53624	-0.8545056	-0.3977179	-0.3857459	
7.53786	-0.8550028	-0.3957857	-0.3854383	
7.53948	-0.8554987	-0.3938524	-0.3851267	
7.5411	-0.8559935	-0.3919182	-0.3848113	
7.54272	-0.856487	-0.3899831	-0.384492	
7.54434	-0.8569792	-0.388047	-0.3841687	
7.545959	-0.8574702	-0.38611	-0.3838415	
7.54758	-0.8579599	-0.384172	-0.3835104	
7.5492	-0.8584482	-0.3822332	-0.3831753	
7.55082	-0.8589352	-0.3802936	-0.3828363	
7.55244	-0.859421	-0.3783532	-0.3824933	
7.55406	-0.8599052	-0.376412	-0.3821463	
7.55568	-0.8603882	-0.3744701	-0.3817953	
7.5573	-0.8608696	-0.3725274	-0.3814404	
7.55892	-0.8613496	-0.370584	-0.3810814	
7.56054	-0.8618282	-0.3686399	-0.3807184	
7.56216	-0.8623053	-0.3666953	-0.3803515	
7.56378	-0.8627808	-0.3647499	-0.3799805	
7.5654	-0.8632548	-0.362804	-0.3796054	
7.56702	-0.8637273	-0.3608575	-0.3792264	
7.56864	-0.8641981	-0.3589105	-0.3788432	
7.57026	-0.8646674	-0.356963	-0.3784561	
7.57188	-0.865135	-0.3550151	-0.3780649	
7.5735	-0.8656009	-0.3530667	-0.3776696	
7.575119	-0.8660651	-0.3511177	-0.3772702	
7.57674	-0.8665276	-0.3491684	-0.3768668	
7.57836	-0.8669883	-0.3472187	-0.3764592	
7.57998	-0.8674473	-0.3452687	-0.3760476	
7.5816	-0.8679044	-0.3433183	-0.3756318	
7.58322	-0.8683597	-0.3413677	-0.3752119	
7.58484	-0.8688131	-0.3394167	-0.374788	
7.58646	-0.8692645	-0.3374656	-0.3743599	
7.58808	-0.8697141	-0.3355142	-0.3739276	
7.5897	-0.8701617	-0.3335626	-0.3734913	
7.59132	-0.8706072	-0.3316109	-0.3730508	
7.59294	-0.8710507	-0.3296592	-0.3726062	
7.59456	-0.8714921	-0.3277073	-0.3721574	
7.596179	-0.8719315	-0.3257552	-0.3717044	
7.5978	-0.8723686	-0.3238032	-0.3712473	
7.59942	-0.8728036	-0.3218512	-0.370786	
7.60104	-0.8732364	-0.3198991	-0.3703205	
7.60266	-0.873667	-0.3179471	-0.3698509	
7.60428	-0.8740952	-0.3159951	-0.3693771	
7.6059	-0.8745211	-0.314043	-0.3688991	
7.60752	-0.8749447	-0.3120913	-0.3684169	
7.60914	-0.8753658	-0.3101397	-0.3679305	
7.61076	-0.8757845	-0.3081883	-0.3674399	
7.61238	-0.8762007	-0.3062371	-0.3669451	
7.614	-0.8766144	-0.3042863	-0.3664462	
7.61562	-0.8770255	-0.3023356	-0.365943	
7.617239	-0.877434	-0.3003853	-0.3654357	
7.61886	-0.8778399	-0.2984352	-0.3649241	
7.62048	-0.8782431	-0.2964855	-0.3644083	
7.6221	-0.8786436	-0.2945361	-0.3638883	
7.62372	-0.8790414	-0.2925872	-0.363364	
7.62534	-0.8794363	-0.2906387	-0.3628356	
7.62696	-0.8798283	-0.2886907	-0.3623029	
7.62858	-0.8802174	-0.2867432	-0.3617661	
7.6302	-0.8806037	-0.2847962	-0.361225	
7.63182	-0.8809869	-0.2828498	-0.3606797	
7.63344	-0.8813671	-0.280904	-0.3601301	
7.63506	-0.8817442	-0.2789589	-0.3595764	
7.63668	-0.8821182	-0.2770143	-0.3590185	
7.6383	-0.882489	-0.2750704	-0.3584563	
7.63992	-0.8828567	-0.2731271	-0.3578899	
7.64154	-0.8832211	-0.2711847	-0.3573193	
7.64316	-0.8835821	-0.2692429	-0.3567445	
7.64478	-0.8839399	-0.267302	-0.3561655	
7.646399	-0.8842942	-0.2653619	-0.3555822	
7.64802	-0.884645	-0.2634227	-0.3549948	
7.64964	-0.8849924	-0.2614843	-0.3544032	
7.65126	-0.8853363	-0.2595468	-0.3538073	
7.65288	-0.8856765	-0.2576103	-0.3532073	
7.6545	-0.8860131	-0.2556747	-0.3526031	
7.65612	-0.886346	-0.2537402	-0.3519947	
7.65774	-0.8866752	-0.2518067	-0.3513821	
7.65936	-0.8870006	-0.2498742	-0.3507653	
7.66098	-0.8873221	-0.2479428	-0.3501444	
7.6626	-0.8876398	-0.2460126	-0.3495193	
7.66422	-0.8879535	-0.2440836	-0.3488901	
7.66584	-0.8882632	-0.2421557	-0.3482567	
7.667459	-0.8885689	-0.2402289	-0.3476191	
7.66908	-0.8888704	-0.2383034	-0.3469774	
7.6707	-0.8891678	-0.2363792	-0.3463316	
7.67232	-0.8894611	-0.2344563	-0.3456817	
7.67394	-0.8897501	-0.2325346	-0.3450276	
7.67556	-0.8900347	-0.2306144	-0.3443694	
7.67718	-0.8903151	-0.2286955	-0.3437072	
7.6788	-0.890591	-0.2267781	-0.3430408	
7.68042	-0.8908623	-0.2248621	-0.3423704	
7.68204	-0.8911293	-0.2229476	-0.3416959	
7.68366	-0.8913916	-0.2210346	-0.3410173	
7.68528	-0.8916493	-0.2191233	-0.3403347	
7.6869	-0.8919023	-0.2172134	-0.3396481	
7.688519	-0.8921506	-0.2153051	-0.3389574	
7.69014	-0.8923942	-0.2133984	-0.3382627	
7.69176	-0.8926328	-0.2114934	-0.337564	
7.69338	-0.8928666	-0.20959	-0.3368613	
7.695	-0.8930954	-0.2076885	-0.3361547	
7.69662	-0.8933192	-0.2057886	-0.3354441	
7.69824	-0.8935379	-0.2038905	-0.3347295	
7.69986	-0.8937516	-0.2019943	-0.334011	
7.70148	-0.8939601	-0.2000999	-0.3332886	
7.7031	-0.8941633	-0.1982073	-0.3325622	
7.70472	-0.8943612	-0.1963167	-0.331832	
7.70634	-0.8945538	-0.1944281	-0.331098	
7.70796	-0.8947409	-0.1925414	-0.3303601	
7.709579	-0.8949227	-0.1906566	-0.3296183	
7.7112	-0.8950989	-0.1887739	-0.3288727	
7.71282	-0.8952696	-0.1868932	-0.3281233	
7.71444	-0.8954346	-0.1850146	-0.3273701	
7.71606	-0.895594	-0.1831381	-0.3266132	
7.71768	-0.8957476	-0.1812638	-0.3258525	
7.7193	-0.8958954	-0.1793917	-0.325088	
7.72092	-0.8960374	-0.1775217	-0.3243199	
7.72254	-0.8961735	-0.175654	-0.3235481	
7.72416	-0.8963037	-0.1737886	-0.3227726	
7.72578	-0.8964278	-0.1719255	-0.3219935	
7.7274	-0.8965458	-0.1700647	-0.3212107	
7.72902	-0.8966577	-0.1682063	-0.3204243	
7.73064	-0.8967634	-0.1663502	-0.3196344	
7.73226	-0.8968629	-0.1644966	-0.318841	
7.73388	-0.8969561	-0.1626454	-0.3180439	
7.7355	-0.897043	-0.1607969	-0.3172435	
7.73712	-0.8971234	-0.1589507	-0.3164394	
7.738739	-0.8971974	-0.157107	-0.315632	
7.74036	-0.8972648	-0.155266	-0.3148211	
7.74198	-0.8973257	-0.1534275	-0.3140068	
7.7436	-0.8973799	-0.1515917	-0.3131891	
7.74522	-0.8974274	-0.1497585	-0.3123681	
7.74684	-0.8974683	-0.147928	-0.3115437	
7.74846	-0.8975023	-0.1461003	-0.310716	
7.75008	-0.8975295	-0.1442753	-0.3098851	
7.7517	-0.8975497	-0.1424531	-0.3090509	
7.75332	-0.897563	-0.1406338	-0.3082135	
7.75494	-0.8975693	-0.1388172	-0.307373	
7.75656	-0.8975685	-0.1370037	-0.3065293	
7.75818	-0.8975606	-0.135193	-0.3056825	
7.759799	-0.8975455	-0.1333852	-0.3048325	
7.76142	-0.8975232	-0.1315803	-0.3039795	
7.76304	-0.8974935	-0.1297785	-0.3031235	
7.76466	-0.8974566	-0.1279797	-0.3022645	
7.76628	-0.8974122	-0.1261839	-0.3014025	
7.7679	-0.8973604	-0.1243913	-0.3005376	
7.76952	-0.8973011	-0.1226018	-0.2996698	
7.77114	-0.8972343	-0.1208154	-0.2987992	
7.77276	-0.8971598	-0.1190322	-0.2979257	
7.77438	-0.8970777	-0.1172522	-0.2970494	
7.776	-0.8969878	-0.1154755	-0.2961704	
7.77762	-0.8968902	-0.1137021	-0.2952887	
7.77924	-0.8967848	-0.111932	-0.2944043	
7.780859	-0.8966716	-0.1101651	-0.2935172	
7.78248	-0.8965504	-0.1084016	-0.2926275	
7.7841	-0.8964213	-0.1066416	-0.2917353	
7.78572	-0.8962841	-0.1048849	-0.2908405	
7.78734	-0.8961389	-0.1031317	-0.2899432	
7.78896	-0.8959855	-0.101382	-0.2890435	
7.79058	-0.8958241	-0.09963579	-0.2881414	
7.7922	-0.8956544	-0.09789313	-0.2872369	
7.79382	-0.8954764	-0.09615405	-0.2863301	
7.79544	-0.8952901	-0.09441856	-0.285421	
7.79706	-0.8950955	-0.09268672	-0.2845096	
7.79868	-0.8948926	-0.09095865	-0.2835961	
7.8003	-0.8946811	-0.08923417	-0.2826804	
7.801919	-0.8944612	-0.08751339	-0.2817625	
7.80354	-0.8942326	-0.08579636	-0.2808426	
7.80516	-0.8939956	-0.08408311	-0.2799207	
7.80678	-0.8937499	-0.0823738	-0.2789969	
7.8084	-0.8934956	-0.08066821	-0.278071	
7.810019	-0.8932325	-0.07896648	-0.2771432	
7.81164	-0.8929606	-0.07726865	-0.2762136	
7.81326	-0.8926799	-0.07557475	-0.2752822	
7.81488	-0.8923905	-0.07388481	-0.2743491	
7.8165	-0.8920921	-0.07219888	-0.2734142	
7.81812	-0.8917848	-0.07051694	-0.2724777	
7.81974	-0.8914685	-0.06883907	-0.2715395	
7.82136	-0.8911433	-0.06716528	-0.2705998	
7.82298	-0.8908089	-0.06549558	-0.2696587	
7.8246	-0.8904655	-0.06383003	-0.268716	
7.82622	-0.8901129	-0.06216864	-0.2677719	
7.82784	-0.8897513	-0.06051156	-0.2668266	
7.82946	-0.8893804	-0.05885859	-0.2658798	
7.831079	-0.8890002	-0.05720986	-0.2649318	
7.8327	-0.8886108	-0.05556541	-0.2639826	
7.83432	-0.888212	-0.05392526	-0.2630322	
7.83594	-0.887804	-0.05228946	-0.2620808	
7.83756	-0.8873865	-0.05065803	-0.2611282	
7.83918	-0.8869596	-0.049031	-0.2601747	
7.8408	-0.8865233	-0.04740839	-0.2592203	
7.84242	-0.8860775	-0.04579023	-0.2582649	
7.84404	-0.8856221	-0.04417656	-0.2573088	
7.84566	-0.8851573	-0.0425674	-0.2563518	
7.84728	-0.8846828	-0.04096278	-0.2553942	
7.8489	-0.8841988	-0.03936284	-0.2544359	
7.85052	-0.8837051	-0.03776738	-0.2534769	
7.852139	-0.8832017	-0.03617653	-0.2525174	
7.85376	-0.8826886	-0.03459034	-0.2515574	
7.85538	-0.8821659	-0.03300883	-0.250597	
7.857	-0.8816333	-0.03143203	-0.2496362	
7.85862	-0.8810911	-0.02985997	-0.2486751	
7.86024	-0.8805389	-0.02829267	-0.2477137	
7.86186	-0.879977	-0.02673016	-0.2467521	
7.86348	-0.8794053	-0.02517249	-0.2457903	
7.8651	-0.8788236	-0.02361965	-0.2448285	
7.86672	-0.8782321	-0.0220717	-0.2438667	
7.86834	-0.8776306	-0.02052865	-0.2429049	
7.86996	-0.8770193	-0.01899063	-0.241943	
7.87158	-0.8763979	-0.01745747	-0.2409815	
7.873199	-0.8757666	-0.01592929	-0.2400202	
7.87482	-0.8751252	-0.01440612	-0.2390591	
7.87644	-0.8744739	-0.01288799	-0.2380984	
7.87806	-0.8738126	-0.01137504	-0.2371382	
7.87968	-0.8731412	-0.009867078	-0.2361784	
7.881299	-0.8724597	-0.008364229	-0.2352191	
7.88292	-0.8717681	-0.006866532	-0.2342604	
7.88454	-0.8710665	-0.005374014	-0.2333023	
7.88616	-0.8703547	-0.003886703	-0.232345	
7.88778	-0.8696328	-0.002404624	-0.2313885	
7.8894	-0.8689008	-0.000927804	-0.2304328	
7.89102	-0.8681587	0.0005436289	-0.2294781	
7.89264	-0.8674064	0.002009851	-0.2285243	
7.89426	-0.866644	0.003470747	-0.2275716	
7.89588	-0.8658714	0.004926277	-0.22662	
7.8975	-0.8650885	0.006376415	-0.2256696	
7.89912	-0.8642956	0.007821036	-0.2247204	
7.90074	-0.8634925	0.009260312	-0.2237726	
7.902359	-0.8626791	0.01069413	-0.2228261	
7.90398	-0.8618556	0.01212245	-0.221881	
7.9056	-0.8610218	0.01354524	-0.2209375	
7.90722	-0.8601779	0.01496249	-0.2199956	
7.90884	-0.8593237	0.01637417	-0.2190553	
7.91046	-0.8584594	0.01778024	-0.2181167	
7.91208	-0.8575848	0.01918069	-0.21718	
7.9137	-0.8567001	0.02057548	-0.2162451	
7.91532	-0.8558051	0.0219646	-0.2153121	
7.91694	-0.8548999	0.02334802	-0.2143811	
7.91856	-0.8539847	0.02472571	-0.2134522	
7.92018	-0.8530592	0.02609756	-0.2125254	
7.9218	-0.8521235	0.02746372	-0.2116009	
7.923419	-0.8511776	0.0288241	-0.2106785	
7.92504	-0.8502216	0.03017865	-0.2097586	
7.92666	-0.8492554	0.03152734	-0.208841	
7.92828	-0.8482791	0.03287016	-0.2079259	
7.9299	-0.8472926	0.03420708	-0.2070134	
7.93152	-0.846296	0.03553807	-0.2061035	
7.93314	-0.8452893	0.03686311	-0.2051964	
7.93476	-0.8442725	0.03818217	-0.2042919	
7.93638	-0.8432456	0.03949524	-0.2033904	
7.938	-0.8422087	0.04080229	-0.2024917	
7.93962	-0.8411617	0.04210328	-0.201596	
7.94124	-0.8401048	0.04339812	-0.2007034	
7.94286	-0.8390377	0.04468695	-0.1998139	
7.944479	-0.8379607	0.04596968	-0.1989276	
7.9461	-0.8368737	0.04724626	-0.1980446	
7.94772	-0.8357767	0.04851668	-0.1971649	
7.94934	-0.8346698	0.04978091	-0.1962886	
7.95096	-0.833553	0.05103892	-0.1954158	
7.952579	-0.8324262	0.0522907	-0.1945465	
7.9542	-0.8312897	0.05353622	-0.1936809	
7.95582	-0.8301433	0.05477545	-0.192819	
7.95744	-0.8289871	0.05600839	-0.1919609	
7.95906	-0.8278212	0.05723499	-0.1911066	
7.96068	-0.8266454	0.05845524	-0.1902562	
7.9623	-0.8254601	0.05966904	-0.1894099	
7.96392	-0.8242649	0.06087653	-0.1885676	
7.965539	-0.8230602	0.0620776	-0.1877294	
7.96716	-0.8218458	0.06327225	-0.1868954	
7.96878	-0.8206218	0.06446041	-0.1860657	
7.9704	-0.8193883	0.06564202	-0.1852405	
7.97202	-0.8181452	0.0668172	-0.1844196	
7.973639	-0.8168927	0.06798586	-0.1836032	
7.97526	-0.8156307	0.06914797	-0.1827913	
7.97688	-0.8143592	0.07030351	-0.1819841	
7.9785	-0.8130785	0.07145245	-0.1811817	
7.98012	-0.8117884	0.07259478	-0.180384	
7.98174	-0.810489	0.07373047	-0.1795912	
7.98336	-0.8091804	0.0748595	-0.1788033	
7.98498	-0.8078626	0.07598185	-0.1780205	
7.9866	-0.8065357	0.07709751	-0.1772427	
7.98822	-0.8051996	0.07820643	-0.17647	
7.98984	-0.8038545	0.07930862	-0.1757026	
7.99146	-0.8025004	0.08040398	-0.1749406	
7.99308	-0.8011374	0.08149263	-0.1741838	
7.994699	-0.7997653	0.08257448	-0.1734325	
7.99632	-0.7983845	0.08364951	-0.1726868	
7.99794	-0.7969948	0.08471769	-0.1719466	
7.99956	-0.7955964	0.08577901	-0.171212	
8.00118	-0.7941893	0.08683345	-0.1704832	
8.0028	-0.7927735	0.08788098	-0.1697602	
8.004419	-0.7913492	0.0889216	-0.169043	
8.00604	-0.7899163	0.0899552	-0.1683318	
8.00766	-0.788475	0.09098191	-0.1676266	
8.009279	-0.7870252	0.09200164	-0.1669275	
8.0109	-0.785567	0.09301437	-0.1662345	
8.01252	-0.7841007	0.09402002	-0.1655478	
8.01414	-0.782626	0.0950187	-0.1648674	
8.015759	-0.7811431	0.09601033	-0.1641933	
8.01738	-0.7796522	0.09699481	-0.1635257	
8.019	-0.7781532	0.09797227	-0.1628645	
8.020619	-0.7766462	0.09894262	-0.1622099	
8.02224	-0.7751314	0.09990577	-0.161562	
8.02386	-0.7736086	0.1008618	-0.1609207	
8.025479	-0.7720781	0.1018107	-0.1602863	
8.0271	-0.7705399	0.1027524	-0.1596587	
8.02872	-0.768994	0.1036869	-0.159038	
8.030339	-0.7674406	0.1046142	-0.1584242	
8.03196	-0.7658796	0.1055343	-0.1578175	
8.03358	-0.7643113	0.106447	-0.157218	
8.0352	-0.7627355	0.1073526	-0.1566256	
8.036819	-0.7611525	0.1082508	-0.1560405	
8.03844	-0.7595624	0.1091417	-0.1554627	
8.04006	-0.7579651	0.1100253	-0.1548923	
8.041679	-0.7563607	0.1109016	-0.1543293	
8.0433	-0.7547494	0.1117705	-0.1537738	
8.04492	-0.7531312	0.112632	-0.1532259	
8.046539	-0.7515061	0.1134862	-0.1526857	
8.04816	-0.7498745	0.1143329	-0.1521532	
8.04978	-0.7482361	0.1151722	-0.1516284	
8.051399	-0.7465911	0.1160041	-0.1511115	
8.05302	-0.7449396	0.1168286	-0.1506024	
8.05464	-0.7432818	0.1176455	-0.1501014	
8.05626	-0.7416177	0.118455	-0.1496083	
8.057879	-0.7399473	0.119257	-0.1491233	
8.0595	-0.7382709	0.1200514	-0.1486465	
8.06112	-0.7365883	0.1208383	-0.1481779	
8.062739	-0.7348998	0.1216177	-0.1477176	
8.06436	-0.7332055	0.1223895	-0.1472656	
8.06598	-0.7315053	0.1231538	-0.146822	
8.067599	-0.7297994	0.1239105	-0.1463868	
8.06922	-0.7280881	0.1246595	-0.1459602	
8.07084	-0.7263711	0.125401	-0.1455422	
8.072459	-0.7246487	0.1261348	-0.1451327	
8.07408	-0.722921	0.126861	-0.1447319	
8.0757	-0.7211882	0.1275795	-0.1443399	
8.07732	-0.7194502	0.1282903	-0.1439567	
8.078939	-0.7177072	0.1289935	-0.1435824	
8.08056	-0.7159593	0.1296889	-0.143217	
8.08218	-0.7142065	0.1303767	-0.1428605	
8.083799	-0.7124489	0.1310567	-0.1425131	
8.08542	-0.7106868	0.1317289	-0.1421747	
8.08704	-0.7089201	0.1323935	-0.1418455	
8.088659	-0.707149	0.1330502	-0.1415255	
8.09028	-0.7053736	0.1336992	-0.1412147	
8.0919	-0.7035939	0.1343404	-0.1409132	
8.093519	-0.7018101	0.1349738	-0.1406211	
8.09514	-0.7000223	0.1355994	-0.1403383	
8.09676	-0.6982306	0.1362171	-0.140065	
8.09838	-0.6964351	0.1368271	-0.1398012	
8.099999	-0.6946358	0.1374291	-0.139547	
8.10162	-0.6928331	0.1380233	-0.1393024	
8.10324	-0.6910267	0.1386097	-0.1390674	
8.104859	-0.689217	0.1391881	-0.1388421	
8.10648	-0.6874042	0.1397587	-0.1386266	
8.1081	-0.685588	0.1403213	-0.1384208	
8.109719	-0.6837687	0.1408761	-0.1382249	
8.11134	-0.6819466	0.1414229	-0.1380389	
8.11296	-0.6801218	0.1419618	-0.1378628	
8.11458	-0.6782941	0.1424927	-0.1376967	
8.116199	-0.6764638	0.1430157	-0.1375406	
8.11782	-0.6746311	0.1435307	-0.1373946	
8.11944	-0.672796	0.1440377	-0.1372587	
8.121059	-0.6709585	0.1445367	-0.137133	
8.12268	-0.6691191	0.1450278	-0.1370174	
8.1243	-0.6672775	0.1455108	-0.136912	
8.125919	-0.6654339	0.1459859	-0.136817	
8.12754	-0.6635888	0.1464529	-0.1367323	
8.12916	-0.6617417	0.1469118	-0.1366579	
8.130779	-0.6598932	0.1473628	-0.1365939	
8.1324	-0.6580431	0.1478057	-0.1365403	
8.13402	-0.6561919	0.1482405	-0.1364972	
8.13564	-0.6543393	0.1486672	-0.1364646	
8.137259	-0.6524856	0.1490859	-0.1364426	
8.13888	-0.6506311	0.1494965	-0.1364311	
8.1405	-0.6487756	0.149899	-0.1364302	
8.142119	-0.6469194	0.1502934	-0.13644	
8.14374	-0.6450626	0.1506797	-0.1364604	
8.14536	-0.6432053	0.1510579	-0.1364916	
8.146979	-0.6413476	0.151428	-0.1365335	
8.1486	-0.6394897	0.1517899	-0.1365862	
8.15022	-0.6376317	0.1521437	-0.1366497	
8.151839	-0.6357736	0.1524894	-0.136724	
8.15346	-0.6339155	0.1528269	-0.1368092	
8.15508	-0.6320579	0.1531563	-0.1369052	
8.1567	-0.6302006	0.1534775	-0.1370122	
8.158319	-0.6283438	0.1537906	-0.1371302	
8.15994	-0.6264877	0.1540954	-0.1372591	
8.16156	-0.6246322	0.1543921	-0.137399	
8.163179	-0.6227776	0.1546806	-0.13755	
8.1648	-0.6209241	0.1549609	-0.1377119	
8.16642	-0.6190715	0.1552331	-0.137885	
8.168039	-0.6172203	0.155497	-0.1380692	
8.16966	-0.6153705	0.1557527	-0.1382644	
8.17128	-0.6135222	0.1560002	-0.1384708	
8.172899	-0.6116754	0.1562395	-0.1386884	
8.17452	-0.6098304	0.1564706	-0.1389172	
8.17614	-0.6079874	0.1566934	-0.1391571	
8.17776	-0.6061463	0.1569081	-0.1394082	
8.179379	-0.6043073	0.1571145	-0.1396706	
8.181	-0.6024707	0.1573126	-0.1399442	
8.18262	-0.6006364	0.1575026	-0.1402291	
8.184239	-0.5988045	0.1576842	-0.1405253	
8.18586	-0.5969754	0.1578577	-0.1408327	
8.18748	-0.5951491	0.1580229	-0.1411515	
8.189099	-0.5933256	0.1581798	-0.1414816	
8.19072	-0.5915052	0.1583285	-0.141823	
8.19234	-0.5896879	0.1584689	-0.1421757	
8.193959	-0.5878739	0.158601	-0.1425398	
8.19558	-0.5860634	0.1587249	-0.1429153	
8.1972	-0.5842565	0.1588406	-0.1433021	
8.19882	-0.5824531	0.1589479	-0.1437003	
8.200439	-0.5806535	0.159047	-0.1441099	
8.20206	-0.578858	0.1591378	-0.1445308	
8.20368	-0.5770665	0.1592204	-0.1449632	
8.205299	-0.5752791	0.1592947	-0.145407	
8.20692	-0.5734962	0.1593607	-0.1458621	
8.20854	-0.5717176	0.1594184	-0.1463287	
8.210159	-0.5699436	0.1594678	-0.1468067	
8.21178	-0.5681744	0.159509	-0.1472961	
8.2134	-0.5664099	0.1595419	-0.1477969	
8.215019	-0.5646504	0.1595665	-0.1483092	
8.21664	-0.562896	0.1595828	-0.1488328	
8.21826	-0.561147	0.1595908	-0.1493678	
8.21988	-0.5594031	0.1595906	-0.1499142	
8.221499	-0.5576648	0.1595822	-0.1504721	
8.22312	-0.5559322	0.1595654	-0.1510413	
8.22474	-0.5542051	0.1595404	-0.1516219	
8.226359	-0.552484	0.159507	-0.152214	
8.22798	-0.550769	0.1594654	-0.1528173	
8.2296	-0.5490599	0.1594155	-0.1534321	
8.231219	-0.5473571	0.1593574	-0.1540583	
8.23284	-0.5456609	0.1592909	-0.1546957	
8.23446	-0.5439709	0.1592162	-0.1553446	
8.236079	-0.5422876	0.1591332	-0.1560048	
8.2377	-0.5406111	0.1590419	-0.1566763	
8.23932	-0.5389416	0.1589424	-0.157359	
8.24094	-0.537279	0.1588346	-0.1580531	
8.242559	-0.5356235	0.1587185	-0.1587585	
8.24418	-0.5339753	0.1585942	-0.1594751	
8.2458	-0.5323344	0.1584616	-0.1602031	
8.247419	-0.5307011	0.1583207	-0.1609422	
8.24904	-0.5290755	0.1581716	-0.1616925	
8.25066	-0.5274575	0.1580142	-0.1624541	
8.252279	-0.5258475	0.1578486	-0.1632269	
8.2539	-0.5242455	0.1576748	-0.1640107	
8.25552	-0.5226516	0.1574927	-0.1648058	
8.257139	-0.5210659	0.1573023	-0.165612	
8.258759	-0.5194886	0.1571037	-0.1664293	
8.26038	-0.5179198	0.156897	-0.1672575	
8.262	-0.5163596	0.1566819	-0.168097	
8.263619	-0.5148081	0.1564587	-0.1689474	
8.26524	-0.5132656	0.1562272	-0.1698088	
8.26686	-0.511732	0.1559875	-0.1706812	
8.268479	-0.5102075	0.1557397	-0.1715645	
8.2701	-0.5086922	0.1554836	-0.1724588	
8.27172	-0.5071862	0.1552193	-0.1733639	
8.273339	-0.5056897	0.1549468	-0.17428	
8.27496	-0.5042028	0.1546661	-0.1752069	
8.27658	-0.5027257	0.1543773	-0.1761445	
8.2782	-0.5012582	0.1540803	-0.1770929	
8.279819	-0.4998007	0.1537751	-0.1780521	
8.28144	-0.4983533	0.1534617	-0.1790219	
8.28306	-0.496916	0.1531402	-0.1800025	
8.284679	-0.4954889	0.1528105	-0.1809937	
8.2863	-0.4940723	0.1524727	-0.1819954	
8.28792	-0.4926662	0.1521268	-0.1830078	
8.289539	-0.4912706	0.1517727	-0.1840307	
8.29116	-0.4898858	0.1514105	-0.185064	
8.29278	-0.4885118	0.1510402	-0.1861078	
8.294399	-0.4871488	0.1506617	-0.1871621	
8.29602	-0.4857968	0.1502752	-0.1882267	
8.29764	-0.484456	0.1498805	-0.1893016	
8.29926	-0.4831265	0.1494778	-0.1903868	
8.300879	-0.4818083	0.149067	-0.1914823	
8.3025	-0.4805017	0.1486482	-0.1925879	
8.30412	-0.4792066	0.1482212	-0.1937038	
8.305739	-0.4779232	0.1477862	-0.1948297	
8.30736	-0.4766518	0.1473432	-0.1959657	
8.30898	-0.4753921	0.1468921	-0.1971117	
8.310599	-0.4741445	0.146433	-0.1982678	
8.31222	-0.4729091	0.1459659	-0.1994337	
8.31384	-0.4716858	0.1454907	-0.2006095	
8.315459	-0.4704748	0.1450076	-0.2017952	
8.31708	-0.4692763	0.1445164	-0.2029907	
8.3187	-0.4680904	0.1440174	-0.2041958	
