TimeSlice	Time	adductorbrevis	bicepsfemorisposterior	flexordigitorumlongus	medialgastrocnemius	rectusfemoris	tensorfascialatae	tibialisanterior
10365	5.5971	0	0	0.015767	0	0.126243	0.276027	0
10366	5.59764	0	0	0.015767	0	0.126243	0.276027	0
10367	5.59818	0	0	0.015767	0	0.126243	0.276027	0
10368	5.59872	0	0	0.015767	0	0.126243	0.276027	0
10369	5.59926	0	0	0.015767	0	0.126243	0.276027	0
10370	5.5998	0	0	0.015767	0	0.126243	0.276027	0
10371	5.60034	0	0	0.015767	0	0.126243	0.276027	0
10372	5.60088	0	0	0.015767	0	0.126243	0.276027	0
10373	5.60142	0	0	0.015767	0	0.126243	0.276027	0
10374	5.60196	0	0	0.015767	0	0.126243	0.276027	0
10375	5.6025	0	0	0.015767	0	0.126243	0.276027	0
10376	5.60304	0	0	0.015767	0	0.126243	0.276027	0
10377	5.60358	0	0	0.015767	0	0.126243	0.276027	0
10378	5.60412	0	0	0.015767	0	0.126243	0.276027	0
10379	5.60466	0	0	0.015767	0	0.126243	0.276027	0
10380	5.6052	0	0	0.015767	0	0.126243	0.276027	0
10381	5.60574	0	0	0.015767	0	0.126243	0.276027	0
10382	5.60628	0	0	0.015767	0	0.126243	0.276027	0
10383	5.60682	0	0	0.015767	0	0.126243	0.276027	0
10384	5.60736	0	0	0.015767	0	0.126243	0.276027	0
10385	5.6079	0	0	0.015767	0	0.126243	0.276027	0
10386	5.60844	0	0	0.015767	0	0.126243	0.276027	0
10387	5.60898	0	0	0.015767	0	0.126243	0.276027	0
10388	5.60952	0	0	0.015767	0	0.126243	0.276027	0
10389	5.61006	0	0	0.015767	0	0.126243	0.276027	0
10390	5.6106	0	0	0.015767	0	0.126243	0.276027	0
10391	5.61114	0	0	0.015767	0	0.126243	0.276027	0
10392	5.61168	0	0	0.015767	0	0.126243	0.276027	0
10393	5.61222	0	0	0.015767	0	0.126243	0.276027	0
10394	5.61276	0	0	0.015767	0	0.126243	0.276027	0
10395	5.6133	0	0	0.015767	0	0.126243	0.276027	0
10396	5.61384	0	0	0.015767	0	0.126243	0.276027	0
10397	5.61438	0	0	0.015767	0	0.126243	0.276027	0
10398	5.61492	0	0	0.015767	0	0.126243	0.276027	0
10399	5.61546	0	0	0.015767	0	0.126243	0.276027	0
10400	5.616	0	0	0.015767	0	0.126243	0.276027	0
10401	5.61654	0	0	0.015767	0	0.126243	0.276027	0
10402	5.61708	0	0	0.015767	0	0.126243	0.276027	0
10403	5.61762	0	0	0.015767	0	0.126243	0.276027	0
10404	5.61816	0	0	0.015767	0	0.126243	0.276027	0
10405	5.6187	0	0	0.015767	0	0.126243	0.276027	0
10406	5.61924	0	0	0.015767	0	0.126243	0.276027	0
10407	5.61978	0	0	0.015767	0	0.126243	0.276027	0
10408	5.62032	0	0	0.015767	0	0.126243	0.276027	0
10409	5.62086	0	0	0.015767	0	0.126243	0.276027	0
10410	5.6214	0	0	0.015767	0	0.126243	0.276027	0
10411	5.62194	0	0	0.015767	0	0.126243	0.276027	0
10412	5.62248	0	0	0.015767	0	0.126243	0.276027	0
10413	5.62302	0	0	0.015767	0	0.126243	0.276027	0
10414	5.62356	0	0	0.015767	0	0.126243	0.276027	0
10415	5.6241	0	0	0.015767	0	0.126243	0.276027	0
10416	5.62464	0	0	0.015767	0	0.126243	0.276027	0
10417	5.62518	0	0	0.015767	0	0.126243	0.276027	0
10418	5.62572	0	0	0.015767	0	0.126243	0.276027	0
10419	5.62626	0	0	0.015767	0	0.126243	0.276027	0
10420	5.6268	0	0	0.015767	0	0.126243	0.276027	0
10421	5.62734	0	0	0.015767	0	0.126243	0.276027	0
10422	5.62788	0	0	0.015767	0	0.126243	0.276027	0
10423	5.62842	0	0	0.015767	0	0.126243	0.276027	0
10424	5.62896	0	0	0.015767	0	0.126243	0.276027	0
10425	5.6295	0	0	0.015767	0	0.126243	0.276027	0
10426	5.63004	0	0	0.015767	0	0.126243	0.276027	0
10427	5.63058	0	0	0.015767	0	0.126243	0.276027	0
10428	5.63112	0	0	0.015767	0	0.126243	0.276027	0
10429	5.63166	0	0	0.015767	0	0.126243	0.276027	0
10430	5.6322	0	0	0.015767	0	0.126243	0.276027	0
10431	5.63274	0	0	0.015767	0	0.126243	0.276027	0
10432	5.63328	0	0	0.015767	0	0.126243	0.276027	0
10433	5.63382	0	0	0.015767	0	0.126243	0.276027	0
10434	5.63436	0	0	0.015767	0	0.126243	0.276027	0
10435	5.6349	0	0	0.015767	0	0.126243	0.276027	0
10436	5.63544	0	0	0.015767	0	0.126243	0.276027	0
10437	5.63598	0	0	0.015767	0	0.126243	0.276027	0
10438	5.63652	0	0	0.015767	0	0.126243	0.276027	0
10439	5.63706	0	0	0.015767	0	0.126243	0.276027	0
10440	5.6376	0	0	0.015767	0	0.126243	0.276027	0
10441	5.63814	0	0	0.015767	0	0.126243	0.276027	0
10442	5.63868	0	0	0.015767	0	0.126243	0.276027	0
10443	5.63922	0	0	0.015767	0	0.126243	0.276027	0
10444	5.63976	0	0	0.015767	0	0.126243	0.276027	0
10445	5.6403	0	0	0.015767	0	0.126243	0.276027	0
10446	5.64084	0	0	0.015767	0	0.126243	0.276027	0
10447	5.64138	0	0	0.015767	0	0.126243	0.276027	0
10448	5.64192	0	0	0.015767	0	0.126243	0.276027	0
10449	5.64246	0	0	0.015767	0	0.126243	0.276027	0
10450	5.643	0	0	0.015767	0	0.126243	0.276027	0
10451	5.64354	0	0	0.015767	0	0.126243	0.276027	0
10452	5.64408	0	0	0.015767	0	0.126243	0.276027	0
10453	5.64462	0	0	0.015767	0	0.126243	0.276027	0
10454	5.64516	0	0	0.015767	0	0.126243	0.276027	0
10455	5.6457	0	0	0.015767	0	0.126243	0.276027	0
10456	5.64624	0	0	0.015767	0	0.126243	0.276027	0
10457	5.64678	0	0	0.015767	0	0.126243	0.276027	0
10458	5.64732	0	0	0.015767	0	0.126243	0.276027	0
10459	5.64786	0	0	0.015767	0	0.126243	0.276027	0
10460	5.6484	0	0	0.015767	0	0.126243	0.276027	0
10461	5.64894	0	0	0.015767	0	0.126243	0.276027	0
10462	5.64948	0	0	0.015767	0	0.126243	0.276027	0
10463	5.65002	0	0	0.015767	0	0.126243	0.276027	0
10464	5.65056	0	0	0.015767	0	0.126243	0.276027	0
10465	5.6511	0	0	0.015767	0	0.126243	0.276027	0
10466	5.65164	0	0	0.015767	0	0.126243	0.276027	0
10467	5.65218	0	0	0.015767	0	0.126243	0.276027	0
10468	5.65272	0	0	0.015767	0	0.126243	0.276027	0
10469	5.65326	0	0	0.015767	0	0.126243	0.276027	0
10470	5.6538	0	0	0.015767	0	0.126243	0.276027	0
10471	5.65434	0	0	0.015767	0	0.126243	0.276027	0
10472	5.65488	0	0	0.015767	0	0.126243	0.276027	0
10473	5.65542	0	0	0.015767	0	0.126243	0.276027	0
10474	5.65596	0	0	0.015767	0	0.126243	0.276027	0
10475	5.6565	0	0	0.015767	0	0.126243	0.276027	0
10476	5.65704	0	0	0.015767	0	0.126243	0.276027	0
10477	5.65758	0	0	0.015767	0	0.126243	0.276027	0
10478	5.65812	0	0	0.015767	0	0.126243	0.276027	0
10479	5.65866	0	0	0.015767	0	0.126243	0.276027	0
10480	5.6592	0	0	0.015767	0	0.126243	0.276027	0
10481	5.65974	0	0	0.015767	0	0.126243	0.276027	0
10482	5.66028	0	0	0.015767	0	0.126243	0.276027	0
10483	5.66082	0	0	0.015767	0	0.126243	0.276027	0
10484	5.66136	0	0	0.015767	0	0.126243	0.276027	0
10485	5.6619	0	0	0.015767	0	0.126243	0.276027	0
10486	5.66244	0	0	0.015767	0	0.126243	0.276027	0
10487	5.66298	0	0	0.015767	0	0.126243	0.276027	0
10488	5.66352	0	0	0.015767	0	0.126243	0.276027	0
10489	5.66406	0	0	0.015767	0	0.126243	0.276027	0
10490	5.6646	0	0	0.015767	0	0.126243	0.276027	0
10491	5.66514	0	0	0.015767	0	0.126243	0.276027	0
10492	5.66568	0	0	0.015767	0	0.126243	0.276027	0
10493	5.66622	0	0	0.015767	0	0.126243	0.276027	0
10494	5.66676	0	0	0.015767	0	0.126243	0.276027	0
10495	5.6673	0	0	0.015767	0	0.126243	0.276027	0
10496	5.66784	0	0	0.015767	0	0.126243	0.276027	0
10497	5.66838	0	0	0.015767	0	0.126243	0.276027	0
10498	5.66892	0	0	0.015767	0	0.126243	0.276027	0
10499	5.66946	0	0	0.015767	0	0.126243	0.276027	0
10500	5.67	0	0	0.015767	0	0.126243	0.276027	0
10501	5.67054	0	0	0.015767	0	0.126243	0.276027	0
10502	5.67108	0	0	0.015767	0	0.126243	0.276027	0
10503	5.67162	0	0	0.015767	0	0.126243	0.276027	0
10504	5.67216	0	0	0.015767	0	0.126243	0.276027	0
10505	5.6727	0	0	0.015767	0	0.126243	0.276027	0
10506	5.67324	0	0	0.015767	0	0.126243	0.276027	0
10507	5.67378	0	0	0.015767	0	0.126243	0.276027	0
10508	5.67432	0	0	0.015767	0	0.126243	0.276027	0
10509	5.67486	0	0	0.015767	0	0.126243	0.276027	0
10510	5.6754	0	0	0.015767	0	0.126243	0.276027	0
10511	5.67594	0	0	0.015767	0	0.126243	0.276027	0
10512	5.67648	0	0	0.015767	0	0.126243	0.276027	0
10513	5.67702	0	0	0.015767	0	0.126243	0.276027	0
10514	5.67756	0	0	0.015767	0	0.126243	0.276027	0
10515	5.6781	0	0	0.015767	0	0.126243	0.276027	0
10516	5.67864	0	0	0.015767	0	0.126243	0.276027	0
10517	5.67918	0	0	0.015767	0	0.126243	0.276027	0
10518	5.67972	0	0	0.015767	0	0.126243	0.276027	0
10519	5.68026	0	0	0.015767	0	0.126243	0.276027	0
10520	5.6808	0	0	0.015767	0	0.126243	0.276027	0
10521	5.68134	0	0	0.015767	0	0.126243	0.276027	0
10522	5.68188	0	0	0.015767	0	0.126243	0.276027	0
10523	5.68242	0	0	0.015767	0	0.126243	0.276027	0
10524	5.68296	0	0	0.015767	0	0.126243	0.276027	0
10525	5.6835	0	0	0.015767	0	0.126243	0.276027	0
10526	5.68404	0	0	0.015767	0	0.126243	0.276027	0
10527	5.68458	0	0	0.015767	0	0.126243	0.276027	0
10528	5.68512	0	0	0.015767	0	0.126243	0.276027	0
10529	5.68566	0	0	0.015767	0	0.126243	0.276027	0
10530	5.6862	0	0	0.015767	0	0.126243	0.276027	0
10531	5.68674	0	0	0.015767	0	0.126243	0.276027	0
10532	5.68728	0	0	0.015767	0	0.126243	0.276027	0
10533	5.68782	0	0	0.015767	0	0.126243	0.276027	0
10534	5.68836	0	0	0.015767	0	0.126243	0.276027	0
10535	5.6889	0	0	0.015767	0	0.126243	0.276027	0
10536	5.68944	0	0	0.015767	0	0.126243	0.276027	0
10537	5.68998	0	0	0.015767	0	0.126243	0.276027	0
10538	5.69052	0	0	0.015767	0	0.126243	0.276027	0
10539	5.69106	0	0	0.015767	0	0.126243	0.276027	0
10540	5.6916	0	0	0.015767	0	0.126243	0.276027	0
10541	5.69214	0	0	0.015767	0	0.126243	0.276027	0
10542	5.69268	0	0	0.015767	0	0.126243	0.276027	0
10543	5.69322	0	0	0.015767	0	0.126243	0.276027	0
10544	5.69376	0	0	0.015767	0	0.126243	0.276027	0
10545	5.6943	0	0	0.015767	0	0.126243	0.276027	0
10546	5.69484	0	0	0.015767	0	0.126243	0.276027	0
10547	5.69538	0	0	0.015767	0	0.126243	0.276027	0
10548	5.69592	0	0	0.015767	0	0.126243	0.276027	0
10549	5.69646	0	0	0.015767	0	0.126243	0.276027	0
10550	5.697	0	0	0.015767	0	0.126243	0.276027	0
10551	5.69754	0	0	0.015767	0	0.126243	0.276027	0
10552	5.69808	0	0	0.015767	0	0.126243	0.276027	0
10553	5.69862	0	0	0.015767	0	0.126243	0.276027	0
10554	5.69916	0	0	0.015767	0	0.126243	0.276027	0
10555	5.6997	0	0	0.015767	0	0.126243	0.276027	0
10556	5.70024	0	0	0.015767	0	0.126243	0.276027	0
10557	5.70078	0	0	0.015767	0	0.126243	0.276027	0
10558	5.70132	0	0	0.015767	0	0.126243	0.276027	0
10559	5.70186	0	0	0.015767	0	0.126243	0.276027	0
10560	5.7024	0	0	0.015767	0	0.126243	0.276027	0
10561	5.70294	0	0	0.015767	0	0.126243	0.276027	0
10562	5.70348	0	0	0.015767	0	0.126243	0.276027	0
10563	5.70402	0	0	0.015767	0	0.126243	0.276027	0
10564	5.70456	0	0	0.015767	0	0.126243	0.276027	0
10565	5.7051	0	0	0.015767	0	0.126243	0.276027	0
10566	5.70564	0	0	0.015767	0	0.126243	0.276027	0
10567	5.70618	0	0	0.015767	0	0.126243	0.276027	0
10568	5.70672	0	0	0.015767	0	0.126243	0.276027	0
10569	5.70726	0	0	0.015767	0	0.126243	0.276027	0
10570	5.7078	0	0	0.015767	0	0.126243	0.276027	0
10571	5.70834	0	0	0.015767	0	0.126243	0.276027	0
10572	5.70888	0	0	0.015767	0	0.126243	0.276027	0
10573	5.70942	0	0	0.015767	0	0.126243	0.276027	0
10574	5.70996	0	0	0.015767	0	0.126243	0.276027	0
10575	5.7105	0	0	0.015767	0	0.126243	0.276027	0
10576	5.71104	0	0	0.015767	0	0.126243	0.276027	0
10577	5.71158	0	0	0.015767	0	0.126243	0.276027	0
10578	5.71212	0	0	0.015767	0	0.126243	0.276027	0
10579	5.71266	0	0	0.015767	0	0.126243	0.276027	0
10580	5.7132	0	0	0.015767	0	0.126243	0.276027	0
10581	5.71374	0	0	0.015767	0	0.126243	0.276027	0
10582	5.71428	0	0	0.015767	0	0.126243	0.276027	0
10583	5.71482	0	0	0.015767	0	0.126243	0.276027	0
10584	5.71536	0	0	0.015767	0	0.126243	0.276027	0
10585	5.7159	0	0	0.015767	0	0.126243	0.276027	0
10586	5.71644	0	0	0.015767	0	0.126243	0.276027	0
10587	5.71698	0	0	0.015767	0	0.126243	0.276027	0
10588	5.71752	0	0	0.015767	0	0.126243	0.276027	0
10589	5.71806	0	0	0.015767	0	0.126243	0.276027	0
10590	5.7186	0	0	0.015767	0	0.126243	0.276027	0
10591	5.71914	0	0	0.015767	0	0.126243	0.276027	0
10592	5.71968	0	0	0.015767	0	0.126243	0.276027	0
10593	5.72022	0	0	0.015767	0	0.126243	0.276027	0
10594	5.72076	0	0	0.015767	0	0.126243	0.276027	0
10595	5.7213	0	0	0.015767	0	0.126243	0.276027	0
10596	5.72184	0	0	0.015767	0	0.126243	0.276027	0
10597	5.72238	0	0	0.015767	0	0.126243	0.276027	0
10598	5.72292	0	0	0.015767	0	0.126243	0.276027	0
10599	5.72346	0	0	0.015767	0	0.126243	0.276027	0
10600	5.724	0	0	0.015767	0	0.126243	0.276027	0
10601	5.72454	0	0	0.015767	0	0.126243	0.276027	0
10602	5.72508	0	0	0.015767	0	0.126243	0.276027	0
10603	5.72562	0	0	0.015767	0	0.126243	0.276027	0
10604	5.72616	0	0	0.015767	0	0.126243	0.276027	0
10605	5.7267	0	0	0.015767	0	0.126243	0.276027	0
10606	5.72724	0	0	0.015767	0	0.126243	0.276027	0
10607	5.72778	0	0	0.015767	0	0.126243	0.276027	0
10608	5.72832	0	0	0.015767	0	0.126243	0.276027	0
10609	5.72886	0	0	0.015767	0	0.126243	0.276027	0
10610	5.7294	0	0	0.015767	0	0.126243	0.276027	0
10611	5.72994	0	0	0.015767	0	0.126243	0.276027	0
10612	5.73048	0	0	0.015767	0	0.126243	0.276027	0
10613	5.73102	0	0	0.015767	0	0.126243	0.276027	0
10614	5.73156	0	0	0.015767	0	0.126243	0.276027	0
10615	5.7321	0	0	0.015767	0	0.126243	0.276027	0
10616	5.73264	0	0	0.015767	0	0.126243	0.276027	0
10617	5.73318	0	0	0.015767	0	0.126243	0.276027	0
10618	5.73372	0	0	0.015767	0	0.126243	0.276027	0
10619	5.73426	0	0	0.015767	0	0.126243	0.276027	0
10620	5.7348	0	0	0.015767	0	0.126243	0.276027	0
10621	5.73534	0	0	0.015767	0	0.126243	0.276027	0
10622	5.73588	0	0	0.015767	0	0.126243	0.276027	0
10623	5.73642	0	0	0.015767	0	0.126243	0.276027	0
10624	5.73696	0	0	0.015767	0	0.126243	0.276027	0
10625	5.7375	0	0	0.015767	0	0.126243	0.276027	0
10626	5.73804	0	0	0.015767	0	0.126243	0.276027	0
10627	5.73858	0	0	0.015767	0	0.126243	0.276027	0
10628	5.73912	0	0	0.015767	0	0.126243	0.276027	0
10629	5.73966	0	0	0.015767	0	0.126243	0.276027	0
10630	5.7402	0	0	0.015767	0	0.126243	0.276027	0
10631	5.74074	0	0	0.015767	0	0.126243	0.276027	0
10632	5.74128	0	0	0.015767	0	0.126243	0.276027	0
10633	5.74182	0	0	0.015767	0	0.126243	0.276027	0
10634	5.74236	0	0	0.015767	0	0.126243	0.276027	0
10635	5.7429	0	0	0.015767	0	0.126243	0.276027	0
10636	5.74344	0	0	0.015767	0	0.126243	0.276027	0
10637	5.74398	0	0	0.015767	0	0.126243	0.276027	0
10638	5.74452	0	0	0.015767	0	0.126243	0.276027	0
10639	5.74506	0	0	0.015767	0	0.126243	0.276027	0
10640	5.7456	0	0	0.015767	0	0.126243	0.276027	0
10641	5.74614	0	0	0.015767	0	0.126243	0.276027	0
10642	5.74668	0	0	0.015767	0	0.126243	0.276027	0
10643	5.74722	0	0	0.015767	0	0.126243	0.276027	0
10644	5.74776	0	0	0.015767	0	0.126243	0.276027	0
10645	5.7483	0	0	0.015767	0	0.126243	0.276027	0
10646	5.74884	0	0	0.015767	0	0.126243	0.276027	0
10647	5.74938	0	0	0.015767	0	0.126243	0.276027	0
10648	5.74992	0	0	0.015767	0	0.126243	0.276027	0
10649	5.75046	0	0	0.015767	0	0.126243	0.276027	0
10650	5.751	0	0	0.015767	0	0.126243	0.276027	0
10651	5.75154	0	0	0.015767	0	0.126243	0.276027	0
10652	5.75208	0	0	0.015767	0	0.126243	0.276027	0
10653	5.75262	0	0	0.015767	0	0.126243	0.276027	0
10654	5.75316	0	0	0.015767	0	0.126243	0.276027	0
10655	5.7537	0	0	0.015767	0	0.126243	0.276027	0
10656	5.75424	0	0	0.015767	0	0.126243	0.276027	0
10657	5.75478	0	0	0.015767	0	0.126243	0.276027	0
10658	5.75532	0	0	0.015767	0	0.126243	0.276027	0
10659	5.75586	0	0	0.015767	0	0.126243	0.276027	0
10660	5.7564	0	0	0.015767	0	0.126243	0.276027	0
10661	5.75694	0	0	0.015767	0	0.126243	0.276027	0
10662	5.75748	0	0	0.015767	0	0.126243	0.276027	0
10663	5.75802	0	0	0.015767	0	0.126243	0.276027	0
10664	5.75856	0	0	0.015767	0	0.126243	0.276027	0
10665	5.7591	0	0	0.015767	0	0.126243	0.276027	0
10666	5.75964	0	0	0.015767	0	0.126243	0.276027	0
10667	5.76018	0	0	0.015767	0	0.126243	0.276027	0
10668	5.76072	0	0	0.015767	0	0.126243	0.276027	0
10669	5.76126	0	0	0.015767	0	0.126243	0.276027	0
10670	5.7618	0	0	0.015767	0	0.126243	0.276027	0
10671	5.76234	0	0	0.015767	0	0.126243	0.276027	0
10672	5.76288	0	0	0.015767	0	0.126243	0.276027	0
10673	5.76342	0	0	0.015767	0	0.126243	0.276027	0
10674	5.76396	0	0	0.015767	0	0.126243	0.276027	0
10675	5.7645	0	0	0.015767	0	0.126243	0.276027	0
10676	5.76504	0	0	0.015767	0	0.126243	0.276027	0
10677	5.76558	0	0	0.015767	0	0.126243	0.276027	0
10678	5.76612	0	0	0.015767	0	0.126243	0.276027	0
10679	5.76666	0	0	0.015767	0	0.126243	0.276027	0
10680	5.7672	0	0	0.015767	0	0.126243	0.276027	0
10681	5.76774	0	0	0.015767	0	0.126243	0.276027	0
10682	5.76828	0	0	0.015767	0	0.126243	0.276027	0
10683	5.76882	0	0	0.015767	0	0.126243	0.276027	0
10684	5.76936	0	0	0.015767	0	0.126243	0.276027	0
10685	5.7699	0	0	0.015767	0	0.126243	0.276027	0
10686	5.77044	0	0	0.015767	0	0.126243	0.276027	0
10687	5.77098	0	0	0.015767	0	0.126243	0.276027	0
10688	5.77152	0	0	0.015767	0	0.126243	0.276027	0
10689	5.77206	0	0	0.015767	0	0.126243	0.276027	0
10690	5.7726	0	0	0.015767	0	0.126243	0.276027	0
10691	5.77314	0	0	0.015767	0	0.126243	0.276027	0
10692	5.77368	0	0	0.015767	0	0.126243	0.276027	0
10693	5.77422	0	0	0.015767	0	0.126243	0.276027	0
10694	5.77476	0	0	0.015767	0	0.126243	0.276027	0
10695	5.7753	0	0	0.015767	0	0.126243	0.276027	0
10696	5.77584	0	0	0.015767	0	0.126243	0.276027	0
10697	5.77638	0	0	0.015767	0	0.126243	0.276027	0
10698	5.77692	0	0	0.015767	0	0.126243	0.276027	0
10699	5.77746	0	0	0.015767	0	0.126243	0.276027	0
10700	5.778	0	0	0.015767	0	0.126243	0.276027	0
10701	5.77854	0	0	0.015767	0	0.126243	0.276027	0
10702	5.77908	0	0	0.015767	0	0.126243	0.276027	0
10703	5.77962	0	0	0.015767	0	0.126243	0.276027	0
10704	5.78016	0	0	0.015767	0	0.126243	0.276027	0
10705	5.7807	0	0	0.015767	0	0.126243	0.276027	0
10706	5.78124	0	0	0.015767	0	0.126243	0.276027	0
10707	5.78178	0	0	0.015767	0	0.126243	0.276027	0
10708	5.78232	0	0	0.015767	0	0.126243	0.276027	0
10709	5.78286	0	0	0.015767	0	0.126243	0.276027	0
10710	5.7834	0	0	0.015767	0	0.126243	0.276027	0
10711	5.78394	0	0	0.015767	0	0.126243	0.276027	0
10712	5.78448	0	0	0.015767	0	0.126243	0.276027	0
10713	5.78502	0	0	0.015767	0	0.126243	0.276027	0
10714	5.78556	0	0	0.015767	0	0.126243	0.276027	0
10715	5.7861	0	0	0.015767	0	0.126243	0.276027	0
10716	5.78664	0	0	0.015767	0	0.126243	0.276027	0
10717	5.78718	0	0	0.015767	0	0.126243	0.276027	0
10718	5.78772	0	0	0.015767	0	0.126243	0.276027	0
10719	5.78826	0	0	0.015767	0	0.126243	0.276027	0
10720	5.7888	0	0	0.015767	0	0.126243	0.276027	0
10721	5.78934	0	0	0.015767	0	0.126243	0.276027	0
10722	5.78988	0	0	0.015767	0	0.126243	0.276027	0
10723	5.79042	0	0	0.015767	0	0.126243	0.276027	0
10724	5.79096	0	0	0.015767	0	0.126243	0.276027	0
10725	5.7915	0	0	0.015767	0	0.126243	0.276027	0
10726	5.79204	0	0	0.015767	0	0.126243	0.276027	0
10727	5.79258	0	0	0.015767	0	0.126243	0.276027	0
10728	5.79312	0	0	0.015767	0	0.126243	0.276027	0
10729	5.79366	0	0	0.015767	0	0.126243	0.276027	0
10730	5.7942	0	0	0.015767	0	0.126243	0.276027	0
10731	5.79474	0	0	0.015767	0	0.126243	0.276027	0
10732	5.79528	0	0	0.015767	0	0.126243	0.276027	0
10733	5.79582	0	0	0.015767	0	0.126243	0.276027	0
10734	5.79636	0	0	0.015767	0	0.126243	0.276027	0
10735	5.7969	0	0	0.015767	0	0.126243	0.276027	0
10736	5.79744	0	0	0.015767	0	0.126243	0.276027	0
10737	5.79798	0	0	0.015767	0	0.126243	0.276027	0
10738	5.79852	0	0	0.015767	0	0.126243	0.276027	0
10739	5.79906	0	0	0.015767	0	0.126243	0.276027	0
10740	5.7996	0	0	0.015767	0	0.126243	0.276027	0
10741	5.80014	0	0	0.015767	0	0.126243	0.276027	0
10742	5.80068	0	0	0.015767	0	0.126243	0.276027	0
10743	5.80122	0	0	0.015767	0	0.126243	0.276027	0
10744	5.80176	0	0	0.015767	0	0.126243	0.276027	0
10745	5.8023	0	0	0.015767	0	0.126243	0.276027	0
10746	5.80284	0	0	0.015767	0	0.126243	0.276027	0
10747	5.80338	0	0	0.015767	0	0.126243	0.276027	0
10748	5.80392	0	0	0.015767	0	0.126243	0.276027	0
10749	5.80446	0	0	0.015767	0	0.126243	0.276027	0
10750	5.805	0	0	0.015767	0	0.126243	0.276027	0
10751	5.80554	0	0	0.015767	0	0.126243	0.276027	0
10752	5.80608	0	0	0.015767	0	0.126243	0.276027	0
10753	5.80662	0	0	0.015767	0	0.126243	0.276027	0
10754	5.80716	0	0	0.015767	0	0.126243	0.276027	0
10755	5.8077	0	0	0.015767	0	0.126243	0.276027	0
10756	5.80824	0	0	0.015767	0	0.126243	0.276027	0
10757	5.80878	0	0	0.015767	0	0.126243	0.276027	0
10758	5.80932	0	0	0.015767	0	0.126243	0.276027	0
10759	5.80986	0	0	0.015767	0	0.126243	0.276027	0
10760	5.8104	0	0	0.015767	0	0.126243	0.276027	0
10761	5.81094	0	0	0.015767	0	0.126243	0.276027	0
10762	5.81148	0	0	0.015767	0	0.126243	0.276027	0
10763	5.81202	0	0	0.015767	0	0.126243	0.276027	0
10764	5.81256	0	0	0.015767	0	0.126243	0.276027	0
10765	5.8131	0	0	0.015767	0	0.126243	0.276027	0
10766	5.81364	0	0	0.015767	0	0.126243	0.276027	0
10767	5.81418	0	0	0.015767	0	0.126243	0.276027	0
10768	5.81472	0	0	0.015767	0	0.126243	0.276027	0
10769	5.81526	0	0	0.015767	0	0.126243	0.276027	0
10770	5.8158	0	0	0.015767	0	0.126243	0.276027	0
10771	5.81634	0	0	0.015767	0	0.126243	0.276027	0
10772	5.81688	0	0	0.015767	0	0.126243	0.276027	0
10773	5.81742	0	0	0.015767	0	0.126243	0.276027	0
10774	5.81796	0	0	0.015767	0	0.126243	0.276027	0
10775	5.8185	0	0	0.015767	0	0.126243	0.276027	0
10776	5.81904	0	0	0.015767	0	0.126243	0.276027	0
10777	5.81958	0	0	0.015767	0	0.126243	0.276027	0
10778	5.82012	0	0	0.015767	0	0.126243	0.276027	0
10779	5.82066	0	0	0.015767	0	0.126243	0.276027	0
10780	5.8212	0	0	0.015767	0	0.126243	0.276027	0
10781	5.82174	0	0	0.015767	0	0.126243	0.276027	0
10782	5.82228	0	0	0.015767	0	0.126243	0.276027	0
10783	5.82282	0	0	0.015767	0	0.126243	0.276027	0
10784	5.82336	0	0	0.015767	0	0.126243	0.276027	0
10785	5.8239	0	0	0.015767	0	0.126243	0.276027	0
10786	5.82444	0	0	0.015767	0	0.126243	0.276027	0
10787	5.82498	0	0	0.015767	0	0.126243	0.276027	0
10788	5.82552	0	0	0.015767	0	0.126243	0.276027	0
10789	5.82606	0	0	0.015767	0	0.126243	0.276027	0
10790	5.8266	0	0	0.015767	0	0.126243	0.276027	0
10791	5.82714	0	0	0.015767	0	0.126243	0.276027	0
10792	5.82768	0	0	0.015767	0	0.126243	0.276027	0
10793	5.82822	0	0	0.015767	0	0.126243	0.276027	0
10794	5.82876	0	0	0.015767	0	0.126243	0.276027	0
10795	5.8293	0	0	0.015767	0	0.126243	0.276027	0
10796	5.82984	0	0	0.015767	0	0.126243	0.276027	0
10797	5.83038	0	0	0.015767	0	0.126243	0.276027	0
10798	5.83092	0	0	0.015767	0	0.126243	0.276027	0
10799	5.83146	0	0	0.015767	0	0.126243	0.276027	0
10800	5.832	0	0	0.015767	0	0.126243	0.276027	0
10801	5.83254	0	0	0.015767	0	0.126243	0.276027	0
10802	5.83308	0	0	0.015767	0	0.126243	0.276027	0
10803	5.83362	0	0	0.015767	0	0.126243	0.276027	0
10804	5.83416	0	0	0.015767	0	0.126243	0.276027	0
10805	5.8347	0	0	0.015767	0	0.126243	0.276027	0
10806	5.83524	0	0	0.015767	0	0.126243	0.276027	0
10807	5.83578	0	0	0.015767	0	0.126243	0.276027	0
10808	5.83632	0	0	0.015767	0	0.126243	0.276027	0
10809	5.83686	0	0	0.015767	0	0.126243	0.276027	0
10810	5.8374	0	0	0.015767	0	0.126243	0.276027	0
10811	5.83794	0	0	0.015767	0	0.126243	0.276027	0
10812	5.83848	0	0	0.015767	0	0.126243	0.276027	0
10813	5.83902	0	0	0.015767	0	0.126243	0.276027	0
