TimeSlice	Time	LH_BicepsFemorisPosterior	LH_TensorFasciaLatae	neur2	LH_BicepsFemorisPosterior
8883	4.79682	0.0432985	0	-0.0539224	0
8884	4.79736	0.0432985	0	-0.0539358	0
8885	4.7979	0.0432985	0	-0.0539492	0
8886	4.79844	0.0432985	0	-0.0539625	0
8887	4.79898	0.0432985	0	-0.0539759	0
8888	4.79952	0.0432985	0	-0.0539893	0
8889	4.80006	0.0432985	0	-0.0540026	0
8890	4.8006	0.0432985	0	-0.054016	0
8891	4.80114	0.0432985	0	-0.0540293	0
8892	4.80168	0.0432985	0	-0.0540426	0
8893	4.80222	0.0432985	0	-0.054056	0
8894	4.80276	0.0432985	0	-0.0540693	0
8895	4.8033	0.0432985	0	-0.0540826	0
8896	4.80384	0.0432985	0	-0.0540959	0
8897	4.80438	0.0432985	0	-0.0541092	0
8898	4.80492	0.0432985	0	-0.0541225	0
8899	4.80546	0.0432985	0	-0.0541358	0
8900	4.806	0.0432985	0	-0.0541491	0
8901	4.80654	0.0432985	0	-0.0541623	0
8902	4.80708	0.0432985	0	-0.0541756	0
8903	4.80762	0.0432985	0	-0.0541888	2.29956e-006
8904	4.80816	0.0432985	0	-0.0542021	2.29956e-006
8905	4.8087	0.0432985	0	-0.0542153	2.29956e-006
8906	4.80924	0.0432985	0	-0.0542285	0
8907	4.80978	0.0432985	0	-0.0542417	0
8908	4.81032	0.0432985	0	-0.0542549	0
8909	4.81086	0.0432985	0	-0.0542681	-2.29956e-006
8910	4.8114	0.0432985	0	-0.0542813	-2.29956e-006
8911	4.81194	0.0432985	0	-0.0542944	-2.29956e-006
8912	4.81248	0.0432985	0	-0.0543076	2.29956e-006
8913	4.81302	0.0432985	0	-0.0543207	2.29956e-006
8914	4.81356	0.0432985	0	-0.0543339	2.29956e-006
8915	4.8141	0.0432985	0	-0.054347	-2.29956e-006
8916	4.81464	0.0432985	0	-0.0543601	-2.29956e-006
8917	4.81518	0.0432985	0	-0.0543732	-2.29956e-006
8918	4.81572	0.0432985	0	-0.0543863	2.29956e-006
8919	4.81626	0.0432985	0	-0.0543993	2.29956e-006
8920	4.8168	0.0432985	0	-0.0544124	2.29956e-006
8921	4.81734	0.0432985	0	-0.0544254	-2.29956e-006
8922	4.81788	0.0432985	0	-0.0544384	-2.29956e-006
8923	4.81842	0.0432985	0	-0.0544514	-2.29956e-006
8924	4.81896	0.0432985	0	-0.0544644	2.29956e-006
8925	4.8195	0.0432985	0	-0.0544774	2.29956e-006
8926	4.82004	0.0432985	0	-0.0544904	2.29956e-006
8927	4.82058	0.0432985	0	-0.0545033	0
8928	4.82112	0.0432985	0	-0.0545163	0
8929	4.82166	0.0432985	0	-0.0545292	0
8930	4.8222	0.0432985	0	-0.0545421	-2.29956e-006
8931	4.82274	0.0432985	0	-0.0545549	-2.29956e-006
8932	4.82328	0.0432985	0	-0.0545678	-2.29956e-006
8933	4.82382	0.0432985	0	-0.0545807	2.29956e-006
8934	4.82436	0.0432985	0	-0.0545935	2.29956e-006
8935	4.8249	0.0432985	0	-0.0546063	2.29956e-006
8936	4.82544	0.0432985	0	-0.0546191	-2.29956e-006
8937	4.82598	0.0432985	0	-0.0546319	-2.29956e-006
8938	4.82652	0.0432985	0	-0.0546446	-2.29956e-006
8939	4.82706	0.0432985	0	-0.0546574	2.29956e-006
8940	4.8276	0.0432985	0	-0.0546701	2.29956e-006
8941	4.82814	0.0432985	0	-0.0546828	2.29956e-006
8942	4.82868	0.0432985	0	-0.0546955	-2.29956e-006
8943	4.82922	0.0432985	0	-0.0547081	-2.29956e-006
8944	4.82976	0.0432985	0	-0.0547208	-2.29956e-006
8945	4.8303	0.0432985	0	-0.0547334	0
8946	4.83084	0.0432985	0	-0.054746	0
8947	4.83138	0.0432985	0	-0.0547586	0
8948	4.83192	0.0432985	0	-0.0547712	2.29956e-006
8949	4.83246	0.0432985	0	-0.0547837	2.29956e-006
8950	4.833	0.0432985	0	-0.0547962	2.29956e-006
8951	4.83354	0.0432985	0	-0.0548087	-2.29956e-006
8952	4.83408	0.0432985	0	-0.0548212	-2.29956e-006
8953	4.83462	0.0432985	0	-0.0548336	-2.29956e-006
8954	4.83516	0.0432985	0	-0.0548461	2.29956e-006
8955	4.8357	0.0432985	0	-0.0548585	2.29956e-006
8956	4.83624	0.0432985	0	-0.0548709	2.29956e-006
8957	4.83678	0.0432985	0	-0.0548832	-2.29956e-006
8958	4.83732	0.0432985	0	-0.0548956	-2.29956e-006
8959	4.83786	0.0432985	0	-0.0549079	-2.29956e-006
8960	4.8384	0.0432985	0	-0.0549201	0
8961	4.83894	0.0432985	0	-0.0549324	0
8962	4.83948	0.0432985	0	-0.0549446	0
8963	4.84002	0.0432985	0	-0.0549569	2.29956e-006
8964	4.84056	0.0432985	0	-0.0549691	2.29956e-006
8965	4.8411	0.0432985	0	-0.0549812	2.29956e-006
8966	4.84164	0.0432985	0	-0.0549934	-2.29956e-006
8967	4.84218	0.0432985	0	-0.0550055	-2.29956e-006
8968	4.84272	0.0432985	0	-0.0550175	-2.29956e-006
8969	4.84326	0.0432985	0	-0.0550296	2.29956e-006
8970	4.8438	0.0432985	0	-0.0550416	2.29956e-006
8971	4.84434	0.0432985	0	-0.0550536	2.29956e-006
8972	4.84488	0.0432985	0	-0.0550656	-2.29956e-006
8973	4.84542	0.0432985	0	-0.0550776	-2.29956e-006
8974	4.84596	0.0432985	0	-0.0550895	-2.29956e-006
8975	4.8465	0.0432985	0	-0.0551014	2.29956e-006
8976	4.84704	0.0432985	0	-0.0551133	2.29956e-006
8977	4.84758	0.0432985	0	-0.0551251	2.29956e-006
8978	4.84812	0.0432985	0	-0.0551369	-2.29956e-006
8979	4.84866	0.0432985	0	-0.0551487	-2.29956e-006
8980	4.8492	0.0432985	0	-0.0551604	-2.29956e-006
8981	4.84974	0.0432985	0	-0.0551722	2.29956e-006
8982	4.85028	0.0432985	0	-0.0551838	2.29956e-006
8983	4.85082	0.0432985	0	-0.0551955	2.29956e-006
8984	4.85136	0.0432985	0	-0.0552071	0
8985	4.8519	0.0432985	0	-0.0552187	0
8986	4.85244	0.0432985	0	-0.0552303	0
8987	4.85298	0.0432985	0	-0.0552418	0
8988	4.85352	0.0432985	0	-0.0552533	0
8989	4.85406	0.0432985	0	-0.0552648	0
8990	4.8546	0.0432985	0	-0.0552763	0
8991	4.85514	0.0432985	0	-0.0552877	0
8992	4.85568	0.0432985	0	-0.0552991	0
8993	4.85622	0.0432985	0	-0.0553104	0
8994	4.85676	0.0432985	0	-0.0553217	0
8995	4.8573	0.0432985	0	-0.055333	0
8996	4.85784	0.0432985	0	-0.0553442	0
8997	4.85838	0.0432985	0	-0.0553555	0
8998	4.85892	0.0432985	0	-0.0553666	0
8999	4.85946	0.0432985	0	-0.0553778	0
9000	4.86	0.0432985	0	-0.0553889	0
9001	4.86054	0.0432985	0	-0.0554	0
9002	4.86108	0.0432985	0	-0.055411	0
9003	4.86162	0.0432985	0	-0.055422	0
9004	4.86216	0.0432985	0	-0.055433	0
9005	4.8627	0.0432985	0	-0.0554439	0
9006	4.86324	0.0432985	0	-0.0554548	0
9007	4.86378	0.0432985	0	-0.0554657	0
9008	4.86432	0.0432985	0	-0.0554765	0
9009	4.86486	0.0432985	0	-0.0554873	0
9010	4.8654	0.0432985	0	-0.055498	0
9011	4.86594	0.0432985	0	-0.0555088	0
9012	4.86648	0.0432985	0	-0.0555194	0
9013	4.86702	0.0432985	0	-0.0555301	0
9014	4.86756	0.0432985	0	-0.0555407	0
9015	4.8681	0.0432985	0	-0.0555512	0
9016	4.86864	0.0432985	0	-0.0555618	0
9017	4.86918	0.0432985	0	-0.0555723	0
9018	4.86972	0.0432985	0	-0.0555827	0
9019	4.87026	0.0432985	0	-0.0555931	0
9020	4.8708	0.0432985	0	-0.0556035	0
9021	4.87134	0.0432985	0	-0.0556138	0
9022	4.87188	0.0432985	0	-0.0556241	0
9023	4.87242	0.0432985	0	-0.0556344	0
9024	4.87296	0.0432985	0	-0.0556446	0
9025	4.8735	0.0432985	0	-0.0556547	0
9026	4.87404	0.0432985	0	-0.0556649	0
9027	4.87458	0.0432985	0	-0.055675	0
9028	4.87512	0.0432985	0	-0.055685	0
9029	4.87566	0.0432985	0	-0.055695	0
9030	4.8762	0.0432985	0	-0.055705	0
9031	4.87674	0.0432985	0	-0.0557149	0
9032	4.87728	0.0432985	0	-0.0557248	0
9033	4.87782	0.0432985	0	-0.0557346	0
9034	4.87836	0.0432985	0	-0.0557444	0
9035	4.8789	0.0432985	0	-0.0557542	0
9036	4.87944	0.0432985	0	-0.0557639	0
9037	4.87998	0.0432985	0	-0.0557735	0
9038	4.88052	0.0432985	0	-0.0557832	0
9039	4.88106	0.0432985	0	-0.0557927	0
9040	4.8816	0.0432985	0	-0.0558023	0
9041	4.88214	0.0432985	0	-0.0558118	0
9042	4.88268	0.0432985	0	-0.0558212	0
9043	4.88322	0.0432985	0	-0.0558306	0
9044	4.88376	0.0432985	0	-0.05584	2.29956e-006
9045	4.8843	0.0432985	0	-0.0558493	2.29956e-006
9046	4.88484	0.0432985	0	-0.0558585	2.29956e-006
9047	4.88538	0.0432985	0	-0.0558678	-2.29956e-006
9048	4.88592	0.0432985	0	-0.0558769	-2.29956e-006
9049	4.88646	0.0432985	0	-0.0558861	-2.29956e-006
9050	4.887	0.0432985	0	-0.0558951	0
9051	4.88754	0.0432985	0	-0.0559042	0
9052	4.88808	0.0432985	0	-0.0559132	0
9053	4.88862	0.0432985	0	-0.0559221	0
9054	4.88916	0.0432985	0	-0.055931	0
9055	4.8897	0.0432985	0	-0.0559398	0
9056	4.89024	0.0432985	0	-0.0559486	0
9057	4.89078	0.0432985	0	-0.0559574	0
9058	4.89132	0.0432985	0	-0.0559661	0
9059	4.89186	0.0432985	0	-0.0559747	0
9060	4.8924	0.0432985	0	-0.0559833	0
9061	4.89294	0.0432985	0	-0.0559919	0
9062	4.89348	0.0432985	0	-0.0560004	2.29956e-006
9063	4.89402	0.0432985	0	-0.0560089	2.29956e-006
9064	4.89456	0.0432985	0	-0.0560173	2.29956e-006
9065	4.8951	0.0432985	0	-0.0560256	0
9066	4.89564	0.0432985	0	-0.0560339	0
9067	4.89618	0.0432985	0	-0.0560422	0
9068	4.89672	0.0432985	0	-0.0560504	0
9069	4.89726	0.0432985	0	-0.0560586	0
9070	4.8978	0.0432985	0	-0.0560667	0
9071	4.89834	0.0432985	0	-0.0560747	0
9072	4.89888	0.0432985	0	-0.0560827	0
9073	4.89942	0.0432985	0	-0.0560907	0
9074	4.89996	0.0432985	0	-0.0560986	0
9075	4.9005	0.0432985	0	-0.0561064	0
9076	4.90104	0.0432985	0	-0.0561142	0
9077	4.90158	0.0432985	0	-0.056122	-2.29956e-006
9078	4.90212	0.0432985	0	-0.0561297	-2.29956e-006
9079	4.90266	0.0432985	0	-0.0561373	-2.29956e-006
9080	4.9032	0.0432985	0	-0.0561449	2.29956e-006
9081	4.90374	0.0432985	0	-0.0561524	2.29956e-006
9082	4.90428	0.0432985	0	-0.0561599	2.29956e-006
9083	4.90482	0.0432985	0	-0.0561673	-2.29956e-006
9084	4.90536	0.0432985	0	-0.0561747	-2.29956e-006
9085	4.9059	0.0432985	0	-0.056182	-2.29956e-006
9086	4.90644	0.0432985	0	-0.0561893	2.29956e-006
9087	4.90698	0.0432985	0	-0.0561965	2.29956e-006
9088	4.90752	0.0432985	0	-0.0562037	2.29956e-006
9089	4.90806	0.0432985	0	-0.0562108	0
9090	4.9086	0.0432985	0	-0.0562178	0
9091	4.90914	0.0432985	0	-0.0562248	0
9092	4.90968	0.0432985	0	-0.0562317	0
9093	4.91022	0.0432985	0	-0.0562386	0
9094	4.91076	0.0432985	0	-0.0562454	0
9095	4.9113	0.0432985	0	-0.0562522	-2.29956e-006
9096	4.91184	0.0432985	0	-0.0562589	-2.29956e-006
9097	4.91238	0.0432985	0	-0.0562656	-2.29956e-006
9098	4.91292	0.0432957	0	-0.0562722	-0.00174537
9099	4.91346	0.0432957	0	-0.0562787	-0.00174537
9100	4.914	0.0432957	0	-0.0562852	-0.00174537
9101	4.91454	0.0432957	0	-0.0562916	0
9102	4.91508	0.0432957	0	-0.056298	0
9103	4.91562	0.0432957	0	-0.0563043	0
9104	4.91616	0.0432882	0	-0.0563106	-0.00463132
9105	4.9167	0.0432882	0	-0.0563168	-0.00463132
9106	4.91724	0.0432882	0	-0.0563229	-0.00463132
9107	4.91778	0.0432882	0	-0.056329	0
9108	4.91832	0.0432882	0	-0.0563351	0
9109	4.91886	0.0432882	0	-0.056341	0
9110	4.9194	0.0432763	0	-0.0563469	-0.007354
9111	4.91994	0.0432763	0	-0.0563528	-0.007354
9112	4.92048	0.0432763	0	-0.0563586	-0.007354
9113	4.92102	0.0432763	0	-0.0563643	-2.29956e-006
9114	4.92156	0.0432763	0	-0.05637	-2.29956e-006
9115	4.9221	0.0432763	0	-0.0563756	-2.29956e-006
9116	4.92264	0.0432601	0	-0.0563811	-0.0099709
9117	4.92318	0.0432601	0	-0.0563866	-0.0099709
9118	4.92372	0.0432601	0	-0.0563921	-0.0099709
9119	4.92426	0.0432601	0	-0.0563974	2.29956e-006
9120	4.9248	0.0432601	0	-0.0564028	2.29956e-006
9121	4.92534	0.0432601	0	-0.056408	2.29956e-006
9122	4.92588	0.0432399	0	-0.0564132	-0.0124774
9123	4.92642	0.0432399	0	-0.0564183	-0.0124774
9124	4.92696	0.0432399	0	-0.0564234	-0.0124774
9125	4.9275	0.0432399	0	-0.0564284	-2.29956e-006
9126	4.92804	0.0432399	0	-0.0564334	-2.29956e-006
9127	4.92858	0.0432399	0	-0.0564382	-2.29956e-006
9128	4.92912	0.0432158	0	-0.0564431	-0.0148713
9129	4.92966	0.0432158	0	-0.0564478	-0.0148713
9130	4.9302	0.0432158	0	-0.0564525	-0.0148713
9131	4.93074	0.0432158	0	-0.0564572	-2.29956e-006
9132	4.93128	0.0432158	0	-0.0564617	-2.29956e-006
9133	4.93182	0.0432158	0	-0.0564663	-2.29956e-006
9134	4.93236	0.043188	0	-0.0564707	-0.0171708
9135	4.9329	0.043188	0	-0.0564751	-0.0171708
9136	4.93344	0.043188	0	-0.0564794	-0.0171708
9137	4.93398	0.043188	0	-0.0564837	-2.29956e-006
9138	4.93452	0.043188	0	-0.0564879	-2.29956e-006
9139	4.93506	0.043188	0	-0.056492	-2.29956e-006
9140	4.9356	0.0431566	0.350566	-0.0564961	-0.0193623
9141	4.93614	0.0431566	0.350566	-0.0565001	-0.0193623
9142	4.93668	0.0431566	0.350566	-0.056504	-0.0193623
9143	4.93722	0.0431566	0.350511	-0.0565079	-4.59912e-006
9144	4.93776	0.0431566	0.350511	-0.0565117	-4.59912e-006
9145	4.9383	0.0431566	0.350511	-0.0565155	-4.59912e-006
9146	4.93884	0.0431219	1.40237	-0.0565192	-0.0214503
9147	4.93938	0.0431219	1.40237	-0.0565228	-0.0214503
9148	4.93992	0.0431219	1.40237	-0.0565263	-0.0214503
9149	4.94046	0.0431219	1.40233	-0.0565298	-6.89869e-006
9150	4.941	0.0431219	1.40233	-0.0565333	-6.89869e-006
9151	4.94154	0.0431219	1.40233	-0.0565366	-6.89869e-006
9152	4.94208	0.0430864	2.56458	-0.0565399	-0.0218941
9153	4.94262	0.0430864	2.56458	-0.0565431	-0.0218941
9154	4.94316	0.0430864	2.56458	-0.0565463	-0.0218941
9155	4.9437	0.0430864	2.56451	-0.0565494	-1.14978e-005
9156	4.94424	0.0430864	2.56451	-0.0565524	-1.14978e-005
9157	4.94478	0.0430864	2.56451	-0.0565554	-1.14978e-005
9158	4.94532	0.043051	3.83577	-0.0565583	-0.0218435
9159	4.94586	0.043051	3.83577	-0.0565611	-0.0218435
9160	4.9464	0.043051	3.83577	-0.0565639	-0.0218435
9161	4.94694	0.043051	3.83565	-0.0565666	-1.37974e-005
9162	4.94748	0.043051	3.83565	-0.0565693	-1.37974e-005
9163	4.94802	0.043051	3.83565	-0.0565718	-1.37974e-005
9164	4.94856	0.0430157	5.20841	-0.0565743	-0.0217952
9165	4.9491	0.0430157	5.20841	-0.0565768	-0.0217952
9166	4.94964	0.0430157	5.20841	-0.0565791	-0.0217952
9167	4.95018	0.0430157	5.20828	-0.0565814	-1.37974e-005
9168	4.95072	0.0430157	5.20828	-0.0565837	-1.37974e-005
9169	4.95126	0.0430157	5.20828	-0.0565858	-1.37974e-005
9170	4.9518	0.0429805	6.67558	-0.0565879	-0.0217309
9171	4.95234	0.0429805	6.67558	-0.0565899	-0.0217309
9172	4.95288	0.0429805	6.67558	-0.0565919	-0.0217309
9173	4.95342	0.0429804	6.6754	-0.0565938	-2.29956e-005
9174	4.95396	0.0429804	6.6754	-0.0565956	-2.29956e-005
9175	4.9545	0.0429804	6.6754	-0.0565974	-2.29956e-005
9176	4.95504	0.0429454	8.23243	-0.0565991	-0.0215952
9177	4.95558	0.0429454	8.23243	-0.0566007	-0.0215952
9178	4.95612	0.0429454	8.23243	-0.0566022	-0.0215952
9179	4.95666	0.0429454	8.23219	-0.0566037	-2.29956e-005
9180	4.9572	0.0429454	8.23219	-0.0566051	-2.29956e-005
9181	4.95774	0.0429454	8.23219	-0.0566065	-2.29956e-005
9182	4.95828	0.0429106	9.87143	-0.0566078	-0.0214503
9183	4.95882	0.0429106	9.87143	-0.056609	-0.0214503
9184	4.95936	0.0429106	9.87143	-0.0566101	-0.0214503
9185	4.9599	0.0429106	9.87115	-0.0566112	-3.21939e-005
9186	4.96044	0.0429106	9.87115	-0.0566122	-3.21939e-005
9187	4.96098	0.0429106	9.87115	-0.0566131	-3.21939e-005
9188	4.96152	0.0428761	11.5851	-0.056614	-0.0213123
9189	4.96206	0.0428761	11.5851	-0.0566147	-0.0213123
9190	4.9626	0.0428761	11.5851	-0.0566155	-0.0213123
9191	4.96314	0.042876	11.5848	-0.0566161	-3.6793e-005
9192	4.96368	0.042876	11.5848	-0.0566167	-3.6793e-005
9193	4.96422	0.042876	11.5848	-0.0566172	-3.6793e-005
9194	4.96476	0.0428417	13.3661	-0.0566177	-0.0211767
9195	4.9653	0.0428417	13.3661	-0.056618	-0.0211767
9196	4.96584	0.0428417	13.3661	-0.0566183	-0.0211767
9197	4.96638	0.0428416	13.3657	-0.0566185	-4.59912e-005
9198	4.96692	0.0428416	13.3657	-0.0566187	-4.59912e-005
9199	4.96746	0.0428416	13.3657	-0.0566188	-4.59912e-005
9200	4.968	0.0428075	15.2073	-0.0566188	-0.0210456
9201	4.96854	0.0428075	15.2073	-0.0566188	-0.0210456
9202	4.96908	0.0428075	15.2073	-0.0566186	-0.0210456
9203	4.96962	0.0428075	15.2069	-0.0566184	-4.82908e-005
9204	4.97016	0.0428075	15.2069	-0.0566182	-4.82908e-005
9205	4.9707	0.0428075	15.2069	-0.0566178	-4.82908e-005
9206	4.97124	0.0427736	17.1019	-0.0566174	-0.020926
9207	4.97178	0.0427736	17.1019	-0.056617	-0.020926
9208	4.97232	0.0427736	17.1019	-0.0566164	-0.020926
9209	4.97286	0.0427735	17.1014	-0.0566158	-5.7489e-005
9210	4.9734	0.0427735	17.1014	-0.0566151	-5.7489e-005
9211	4.97394	0.0427735	17.1014	-0.0566143	-5.7489e-005
9212	4.97448	0.0427397	19.0431	-0.0566135	-0.0208087
9213	4.97502	0.0427397	19.0431	-0.0566126	-0.0208087
9214	4.97556	0.0427397	19.0431	-0.0566116	-0.0208087
9215	4.9761	0.0427396	19.0425	-0.0566105	-6.43877e-005
9216	4.97664	0.0427396	19.0425	-0.0566094	-6.43877e-005
9217	4.97718	0.0427396	19.0425	-0.0566082	-6.43877e-005
9218	4.97772	0.0427061	21.0245	-0.056607	-0.0206938
9219	4.97826	0.0427061	21.0245	-0.0566056	-0.0206938
9220	4.9788	0.0427061	21.0245	-0.0566042	-0.0206938
9221	4.97934	0.042706	21.0239	-0.0566027	-7.58855e-005
9222	4.97988	0.042706	21.0239	-0.0566012	-7.58855e-005
9223	4.98042	0.042706	21.0239	-0.0565995	-7.58855e-005
9224	4.98096	0.042673	23.0166	-0.0565978	-0.020358
9225	4.9815	0.042673	23.0166	-0.0565961	-0.020358
9226	4.98204	0.042673	23.0166	-0.0565942	-0.020358
9227	4.98258	0.0426729	23.0159	-0.0565923	-8.27842e-005
9228	4.98312	0.0426729	23.0159	-0.0565903	-8.27842e-005
9229	4.98366	0.0426729	23.0159	-0.0565883	-8.27842e-005
9230	4.9842	0.0426406	24.9977	-0.0565861	-0.0199234
9231	4.98474	0.0426406	24.9977	-0.0565839	-0.0199234
9232	4.98528	0.0426406	24.9977	-0.0565816	-0.0199234
9233	4.98582	0.0426405	24.997	-0.0565793	-8.96829e-005
9234	4.98636	0.0426405	24.997	-0.0565768	-8.96829e-005
9235	4.9869	0.0426405	24.997	-0.0565744	-8.96829e-005
9236	4.98744	0.0426088	26.9669	-0.0565718	-0.0195693
9237	4.98798	0.0426088	26.9669	-0.0565691	-0.0195693
9238	4.98852	0.0426088	26.9669	-0.0565664	-0.0195693
9239	4.98906	0.0426086	26.9661	-0.0565636	-9.88812e-005
9240	4.9896	0.0426086	26.9661	-0.0565608	-9.88812e-005
9241	4.99014	0.0426086	26.9661	-0.0565578	-9.88812e-005
9242	4.99068	0.0425774	28.9227	-0.0565548	-0.0192404
9243	4.99122	0.0425774	28.9227	-0.0565517	-0.0192404
9244	4.99176	0.0425774	28.9227	-0.0565486	-0.0192404
9245	4.9923	0.0425773	28.9219	-0.0565454	-0.00010348
9246	4.99284	0.0425773	28.9219	-0.0565421	-0.00010348
9247	4.99338	0.0425773	28.9219	-0.0565387	-0.00010348
9248	4.99392	0.0425466	30.864	-0.0565352	-0.0189369
9249	4.99446	0.0425466	30.864	-0.0565317	-0.0189369
9250	4.995	0.0425466	30.864	-0.0565281	-0.0189369
9251	4.99554	0.0425464	30.8632	-0.0565245	-0.000108079
9252	4.99608	0.0425464	30.8632	-0.0565207	-0.000108079
9253	4.99662	0.0425464	30.8632	-0.0565169	-0.000108079
9254	4.99716	0.0425162	32.7896	-0.056513	-0.0186402
9255	4.9977	0.0425162	32.7896	-0.0565091	-0.0186402
9256	4.99824	0.0425162	32.7896	-0.056505	-0.0186402
9257	4.99878	0.042516	32.7887	-0.0565009	-0.000119577
9258	4.99932	0.042516	32.7887	-0.0564967	-0.000119577
9259	4.99986	0.042516	32.7887	-0.0568554	-0.000119577
9260	5.0004	0.0424863	34.6981	-0.0568139	-0.0183574
9261	5.00094	0.0424863	34.6981	-0.0567762	-0.0183574
9262	5.00148	0.0424863	34.6981	-0.0567417	-0.0183574
9263	5.00202	0.0424861	34.6972	-0.0567103	-0.000124176
9264	5.00256	0.0424861	34.6972	-0.0566816	-0.000124176
9265	5.0031	0.0424861	34.6972	-0.0566553	-0.000124176
9266	5.00364	0.0424568	36.588	-0.0566311	-0.0180815
9267	5.00418	0.0424568	36.588	-0.0566088	-0.0180815
9268	5.00472	0.0424568	36.588	-0.0565882	-0.0180815
9269	5.00526	0.0424566	36.5871	-0.0565692	-0.000135674
9270	5.0058	0.0424566	36.5871	-0.0565515	-0.000135674
9271	5.00634	0.0424566	36.5871	-0.056535	-0.000135674
9272	5.00688	0.0424295	38.3538	-0.0565197	-0.0166879
9273	5.00742	0.0424295	38.3538	-0.0565053	-0.0166879
9274	5.00796	0.0424295	38.3538	-0.0564917	-0.0166879
9275	5.0085	0.0424293	38.3528	-0.0564789	-0.000135674
9276	5.00904	0.0424293	38.3528	-0.0564668	-0.000135674
9277	5.00958	0.0424293	38.3528	-0.0564554	-0.000135674
9278	5.01012	0.0424033	40.0886	-0.0564444	-0.016044
9279	5.01066	0.0424033	40.0886	-0.0564339	-0.016044
9280	5.0112	0.0424033	40.0886	-0.0564238	-0.016044
9281	5.01174	0.0424031	40.0876	-0.0564141	-0.000140273
9282	5.01228	0.0424031	40.0876	-0.0564047	-0.000140273
9283	5.01282	0.0424031	40.0876	-0.0563956	-0.000140273
9284	5.01336	0.042378	41.7984	-0.0563868	-0.0154669
9285	5.0139	0.042378	41.7984	-0.0563781	-0.0154669
9286	5.01444	0.042378	41.7984	-0.0563696	-0.0154669
9287	5.01498	0.0423778	41.7974	-0.0563613	-0.000142573
9288	5.01552	0.0423778	41.7974	-0.0563531	-0.000142573
9289	5.01606	0.0423778	41.7974	-0.0563451	-0.000142573
9290	5.0166	0.0423534	43.4882	-0.0563371	-0.0150966
9291	5.01714	0.0423534	43.4882	-0.0563292	-0.0150966
9292	5.01768	0.0423534	43.4882	-0.0563214	-0.0150966
9293	5.01822	0.0423531	43.4872	-0.0563136	-0.000151771
9294	5.01876	0.0423531	43.4872	-0.0563058	-0.000151771
9295	5.0193	0.0423531	43.4872	-0.0562981	-0.000151771
9296	5.01984	0.042329	45.1612	-0.0562904	-0.0148828
9297	5.02038	0.042329	45.1612	-0.0562827	-0.0148828
9298	5.02092	0.042329	45.1612	-0.056275	-0.0148828
9299	5.02146	0.0423287	45.1601	-0.0562672	-0.000154071
9300	5.022	0.0423287	45.1601	-0.0562595	-0.000154071
9301	5.02254	0.0423287	45.1601	-0.0562517	-0.000154071
9302	5.02308	0.0423048	46.8188	-0.056244	-0.014754
9303	5.02362	0.0423048	46.8188	-0.0562361	-0.014754
9304	5.02416	0.0423048	46.8188	-0.0562283	-0.014754
9305	5.0247	0.0423046	46.8177	-0.0562204	-0.00015867
9306	5.02524	0.0423046	46.8177	-0.0562125	-0.00015867
9307	5.02578	0.0423046	46.8177	-0.0562045	-0.00015867
9308	5.02632	0.0422808	48.4613	-0.0561965	-0.0146712
9309	5.02686	0.0422808	48.4613	-0.0561884	-0.0146712
9310	5.0274	0.0422808	48.4613	-0.0561802	-0.0146712
9311	5.02794	0.0422806	48.4602	-0.0561721	-0.000163269
9312	5.02848	0.0422806	48.4602	-0.0561638	-0.000163269
9313	5.02902	0.0422806	48.4602	-0.0561555	-0.000163269
9314	5.02956	0.0422569	50.0873	-0.0561472	-0.0145907
9315	5.0301	0.0422569	50.0873	-0.0561387	-0.0145907
9316	5.03064	0.0422569	50.0873	-0.0561303	-0.0145907
9317	5.03118	0.0422566	50.0863	-0.0561217	-0.000170168
9318	5.03172	0.0422566	50.0863	-0.0561131	-0.000170168
9319	5.03226	0.0422566	50.0863	-0.0561044	-0.000170168
9320	5.0328	0.0422331	51.695	-0.0560957	-0.0145079
9321	5.03334	0.0422331	51.695	-0.0560869	-0.0145079
9322	5.03388	0.0422331	51.695	-0.056078	-0.0145079
9323	5.03442	0.0422329	51.694	-0.0560691	-0.000172467
9324	5.03496	0.0422329	51.694	-0.0560601	-0.000172467
9325	5.0355	0.0422329	51.694	-0.056051	-0.000172467
9326	5.03604	0.0422095	53.2818	-0.0560419	-0.0144114
9327	5.03658	0.0422095	53.2818	-0.0560327	-0.0144114
9328	5.03712	0.0422095	53.2818	-0.0560235	-0.0144114
9329	5.03766	0.0422092	53.2807	-0.0560141	-0.000177066
9330	5.0382	0.0422092	53.2807	-0.0560047	-0.000177066
9331	5.03874	0.0422092	53.2807	-0.0559953	-0.000177066
9332	5.03928	0.0421861	54.8449	-0.0559857	-0.0142895
9333	5.03982	0.0421861	54.8449	-0.0559761	-0.0142895
9334	5.04036	0.0421861	54.8449	-0.0559664	-0.0142895
9335	5.0409	0.0421858	54.8437	-0.0559567	-0.000179366
9336	5.04144	0.0421858	54.8437	-0.0559469	-0.000179366
9337	5.04198	0.0421858	54.8437	-0.055937	-0.000179366
9338	5.04252	0.0421629	56.3814	-0.0559271	-0.0141446
9339	5.04306	0.0421629	56.3814	-0.055917	-0.0141446
9340	5.0436	0.0421629	56.3814	-0.055907	-0.0141446
9341	5.04414	0.0421626	56.3802	-0.0558968	-0.000183965
9342	5.04468	0.0421626	56.3802	-0.0558866	-0.000183965
