TimeSlice	Time	adductorbrevis	bicepsfemorisposterior	flexordigitorumlongus	medialgastrocnemius	rectusfemoris	tensorfascialatae	tibialisanterior
3282	1.77228	87.5086	72.3983	99.9748	98.7192	97.9216	62.6585	99.9975
3285	1.7739	87.5678	72.3948	99.9752	98.7212	97.9255	62.8638	99.9977
3288	1.77552	87.6275	72.3921	99.9755	98.7233	97.9293	63.0702	99.9979
3291	1.77714	87.6876	72.3903	99.9759	98.7255	97.9333	63.2777	99.9981
3294	1.77876	87.7482	72.3892	99.9763	98.7277	97.9373	63.4862	99.9983
3297	1.78038	87.8091	72.389	99.9767	98.7299	97.9414	63.6958	99.9985
3300	1.782	87.8705	72.3896	99.9771	98.7322	97.9455	63.9063	99.9986
3303	1.78362	87.9322	72.3911	99.9775	98.7346	97.9497	64.1179	99.9988
3306	1.78524	87.9944	72.3934	99.9779	98.737	97.954	64.3305	99.9989
3309	1.78686	88.0569	72.3966	99.9782	98.7395	97.9584	64.544	99.9991
3312	1.78848	88.1199	72.4005	99.9786	98.742	97.9628	64.7585	99.9992
3315	1.7901	88.1832	72.4053	99.979	98.7446	97.9673	64.9739	99.9993
3318	1.79172	88.247	72.411	99.9794	98.7472	97.9718	65.1903	99.9995
3321	1.79334	88.3111	72.4175	99.9797	98.7499	97.9765	65.4075	99.9996
3324	1.79496	88.3756	72.4249	99.9801	98.7527	97.9812	65.6257	99.9996
3327	1.79658	88.4405	72.4331	99.9805	98.7555	97.9859	65.8448	99.9997
3330	1.7982	88.5058	72.4421	99.9809	98.7583	97.9907	66.0646	99.9998
3333	1.79982	88.5714	72.452	99.9812	98.7612	97.9956	66.2854	99.9999
3336	1.80144	88.6374	72.4628	99.9816	98.7642	98.0006	66.507	99.9999
3339	1.80306	88.7038	72.4744	99.982	98.7672	98.0056	66.7293	100
3342	1.80468	88.7705	72.4869	99.9823	98.7702	98.0107	66.9525	100
3345	1.8063	88.8376	72.5002	99.9827	98.7734	98.0158	67.1764	100
3348	1.80792	88.905	72.5143	99.983	98.7765	98.021	67.4011	100
3351	1.80954	88.9728	72.5293	99.9834	98.7797	98.0263	67.6265	100
3354	1.81116	89.041	72.5452	99.9837	98.783	98.0317	67.8527	100
3357	1.81278	89.1095	72.562	99.9841	98.7863	98.0371	68.0796	99.9999
3360	1.8144	89.1783	72.5795	99.9845	98.7897	98.0426	68.3071	99.9999
3363	1.81602	89.2474	72.598	99.9848	98.7931	98.0481	68.5354	99.9998
3366	1.81764	89.3169	72.6173	99.9851	98.7966	98.0537	68.7642	99.9997
3369	1.81926	89.3867	72.6374	99.9855	98.8001	98.0594	68.9938	99.9997
3372	1.82088	89.4568	72.6584	99.9858	98.8037	98.0651	69.2239	99.9995
3375	1.8225	89.5272	72.6802	99.9862	98.8073	98.0709	69.4546	99.9994
3378	1.82412	89.598	72.7029	99.9865	98.811	98.0767	69.6859	99.9993
3381	1.82574	89.669	72.7265	99.9868	98.8147	98.0826	69.9178	99.9991
3384	1.82736	89.7404	72.7509	99.9872	98.8184	98.0886	70.1502	99.999
3387	1.82898	89.812	72.7761	99.9875	98.8222	98.0947	70.3831	99.9988
3390	1.8306	89.8839	72.8022	99.9878	98.8261	98.1008	70.6165	99.9986
3393	1.83222	89.9561	72.8291	99.9881	98.83	98.1069	70.8505	99.9984
3396	1.83384	90.0286	72.8569	99.9884	98.834	98.1131	71.0849	99.9982
3399	1.83546	90.1014	72.8856	99.9887	98.838	98.1194	71.3197	99.9979
3402	1.83708	90.1744	72.915	99.9891	98.842	98.1257	71.555	99.9977
3405	1.8387	90.2477	72.9453	99.9894	98.8461	98.1321	71.7906	99.9974
3408	1.84032	90.3213	72.9765	99.9897	98.8502	98.1386	72.0267	99.9971
3411	1.84194	90.3951	73.0085	99.99	98.8544	98.1451	72.2631	99.9968
3414	1.84356	90.4691	73.0413	99.9903	98.8586	98.1517	72.4999	99.9964
3417	1.84518	90.5434	73.0749	99.9905	98.8629	98.1583	72.737	99.9961
3420	1.8468	90.6179	73.1094	99.9908	98.8672	98.165	72.9744	99.9957
3423	1.84842	90.6927	73.1447	99.9911	98.8715	98.1717	73.2122	99.9954
3426	1.85004	90.7677	73.1808	99.9914	98.8759	98.1785	73.4501	99.9949
3429	1.85166	90.8428	73.2178	99.9917	98.8803	98.1854	73.6884	99.9945
3432	1.85328	90.9182	73.2555	99.992	98.8848	98.1923	73.9269	99.9941
3435	1.8549	90.9939	73.2941	99.9922	98.8893	98.1992	74.1655	99.9936
3438	1.85652	91.0697	73.3335	99.9925	98.8939	98.2062	74.4044	99.9931
3441	1.85814	91.1457	73.3737	99.9928	98.8985	98.2133	74.6434	99.9926
3444	1.85976	91.2219	73.4147	99.993	98.9031	98.2204	74.8826	99.9921
3447	1.86138	91.2982	73.4565	99.9933	98.9078	98.2276	75.1219	99.9916
3450	1.863	91.3748	73.4991	99.9935	98.9125	98.2348	75.3614	99.991
3453	1.86462	91.4515	73.5425	99.9938	98.9172	98.2421	75.6009	99.9904
3456	1.86624	91.5283	73.5867	99.994	98.922	98.2494	75.8405	99.9898
3459	1.86786	91.6053	73.6317	99.9942	98.9268	98.2568	76.0801	99.9892
3462	1.86948	91.6825	73.6775	99.9945	98.9317	98.2642	76.3198	99.9885
3465	1.8711	91.7598	73.7241	99.9947	98.9366	98.2717	76.5594	99.9879
3468	1.87272	91.8372	73.7714	99.9949	98.9415	98.2792	76.7991	99.9872
3471	1.87434	91.9148	73.8195	99.9951	98.9465	98.2868	77.0387	99.9865
3474	1.87596	91.9924	73.8684	99.9954	98.9515	98.2944	77.2782	99.9857
3477	1.87758	92.0702	73.918	99.9956	98.9565	98.3021	77.5177	99.985
3480	1.8792	92.1481	73.9684	99.9958	98.9616	98.3098	77.7571	99.9842
3483	1.88082	92.2261	74.0195	99.996	98.9667	98.3175	77.9963	99.9834
3486	1.88244	92.3042	74.0714	99.9962	98.9718	98.3253	78.2354	99.9825
3489	1.88406	92.3823	74.1241	99.9964	98.977	98.3332	78.4743	99.9817
3492	1.88568	92.4605	74.1775	99.9966	98.9821	98.3411	78.7131	99.9808
3495	1.8873	92.5388	74.2316	99.9967	98.9874	98.349	78.9516	99.9799
3498	1.88892	92.6172	74.2865	99.9969	98.9926	98.357	79.1899	99.979
3501	1.89054	92.6956	74.3421	99.9971	98.9979	98.365	79.4279	99.978
3504	1.89216	92.774	74.3984	99.9973	99.0032	98.3731	79.6657	99.977
3507	1.89378	92.8525	74.4554	99.9974	99.0085	98.3812	79.9032	99.976
3510	1.8954	92.931	74.5131	99.9976	99.0139	98.3893	80.1403	99.975
3513	1.89702	93.0095	74.5716	99.9977	99.0193	98.3975	80.3772	99.9739
3516	1.89864	93.0881	74.6307	99.9979	99.0247	98.4057	80.6136	99.9729
3519	1.90026	93.1666	74.6906	99.998	99.0301	98.414	80.8497	99.9717
3522	1.90188	93.2451	74.7511	99.9982	99.0356	98.4223	81.0853	99.9706
3525	1.9035	93.3236	74.8123	99.9983	99.041	98.4306	81.3205	99.9694
3528	1.90512	93.4021	74.8742	99.9984	99.0466	98.439	81.5553	99.9682
3531	1.90674	93.4806	74.9367	99.9986	99.0521	98.4474	81.7896	99.967
3534	1.90836	93.559	75	99.9987	99.0576	98.4558	82.0234	99.9658
3537	1.90998	93.6374	75.0639	99.9988	99.0632	98.4643	82.2567	99.9645
3540	1.9116	93.7157	75.1284	99.9989	99.0688	98.4728	82.4894	99.9632
3543	1.91322	93.794	75.1936	99.999	99.0744	98.4814	82.7216	99.9619
3546	1.91484	93.8722	75.2594	99.9991	99.08	98.49	82.9532	99.9605
3549	1.91646	93.9503	75.3259	99.9992	99.0857	98.4986	83.1842	99.9591
3552	1.91808	94.0283	75.393	99.9993	99.0914	98.5072	83.4145	99.9577
3555	1.9197	94.1062	75.4607	99.9994	99.0971	98.5159	83.6442	99.9563
3558	1.92132	94.184	75.5291	99.9995	99.1028	98.5246	83.8732	99.9548
3561	1.92294	94.2617	75.598	99.9995	99.1085	98.5333	84.1015	99.9533
3564	1.92456	94.3393	75.6676	99.9996	99.1142	98.5421	84.3291	99.9518
3567	1.92618	94.4167	75.7378	99.9997	99.12	98.5508	84.5559	99.9502
3570	1.9278	94.494	75.8085	99.9997	99.1257	98.5596	84.782	99.9486
3573	1.92942	94.5711	75.8799	99.9998	99.1315	98.5685	85.0073	99.947
3576	1.93104	94.6481	75.9518	99.9998	99.1373	98.5773	85.2318	99.9453
3579	1.93266	94.7249	76.0243	99.9998	99.1431	98.5862	85.4554	99.9436
3582	1.93428	94.8015	76.0973	99.9999	99.1489	98.5951	85.6782	99.9419
3585	1.9359	94.8779	76.1709	99.9999	99.1547	98.6041	85.9001	99.9401
3588	1.93752	94.9542	76.2451	99.9999	99.1606	98.613	86.1211	99.9384
3591	1.93914	95.0302	76.3198	100	99.1664	98.622	86.3411	99.9366
3594	1.94076	95.106	76.3951	100	99.1723	98.631	86.5602	99.9347
3597	1.94238	95.1816	76.4709	100	99.1782	98.64	86.7784	99.9328
3600	1.944	95.257	76.5472	100	99.184	98.6491	86.9955	99.9309
3603	1.94562	95.3321	76.624	100	99.1899	98.6581	87.2116	99.929
3606	1.94724	95.4069	76.7013	100	99.1958	98.6672	87.4267	99.927
3609	1.94886	95.4815	76.7792	100	99.2017	98.6763	87.6407	99.925
3612	1.95048	95.5558	76.8575	100	99.2076	98.6854	87.8537	99.923
3615	1.9521	95.6298	76.9363	99.9999	99.2135	98.6945	88.0655	99.9209
3618	1.95372	95.7036	77.0156	99.9999	99.2194	98.7036	88.2762	99.9188
3621	1.95534	95.777	77.0954	99.9999	99.2253	98.7128	88.4857	99.9166
3624	1.95696	95.8501	77.1757	99.9998	99.2312	98.722	88.6941	99.9145
3627	1.95858	95.9229	77.2563	99.9998	99.2372	98.7311	88.9012	99.9123
3630	1.9602	95.9954	77.3375	99.9998	99.2431	98.7403	89.1071	99.91
3633	1.96182	96.0676	77.4191	99.9997	99.249	98.7495	89.3118	99.9077
3636	1.96344	96.1393	77.5012	99.9996	99.2549	98.7587	89.5153	99.9054
3639	1.96506	96.2108	77.5836	99.9996	99.2608	98.7679	89.7174	99.9031
3642	1.96668	96.2818	77.6665	99.9995	99.2668	98.7772	89.9182	99.9007
3645	1.9683	96.3525	77.7498	99.9994	99.2727	98.7864	90.1177	99.8983
3648	1.96992	96.4228	77.8336	99.9994	99.2786	98.7956	90.3158	99.8958
3651	1.97154	96.4926	77.9177	99.9993	99.2845	98.8049	90.5125	99.8934
3654	1.97316	96.5621	78.0022	99.9992	99.2904	98.8141	90.7078	99.8908
3657	1.97478	96.6312	78.0871	99.9991	99.2963	98.8234	90.9017	99.8883
3660	1.9764	96.6998	78.1724	99.999	99.3022	98.8327	91.0942	99.8857
3663	1.97802	96.768	78.2581	99.9989	99.3081	98.8419	91.2852	99.8831
3666	1.97964	96.8358	78.3441	99.9988	99.314	98.8512	91.4747	99.8804
3669	1.98126	96.9031	78.4305	99.9987	99.3199	98.8605	91.6627	99.8777
3672	1.98288	96.9699	78.5172	99.9985	99.3258	98.8697	91.8491	99.875
3675	1.9845	97.0363	78.6042	99.9984	99.3316	98.879	92.034	99.8722
3678	1.98612	97.1021	78.6917	99.9983	99.3375	98.8883	92.2173	99.8694
3681	1.98774	97.1675	78.7794	99.9981	99.3434	98.8976	92.399	99.8666
3684	1.98936	97.2324	78.8675	99.998	99.3492	98.9068	92.5791	99.8637
3687	1.99098	97.2967	78.9558	99.9979	99.3551	98.9161	92.7575	99.8608
3690	1.9926	97.3605	79.0445	99.9977	99.3609	98.9254	92.9343	99.8579
3693	1.99422	97.4238	79.1335	99.9976	99.3667	98.9346	93.1094	99.8549
3696	1.99584	97.4866	79.2227	99.9974	99.3725	98.9439	93.2827	99.8519
3699	1.99746	97.5488	79.3123	99.9972	99.3783	98.9531	93.4544	99.8488
3702	1.99908	97.6104	79.4021	99.9971	99.3841	98.9624	93.6242	99.8457
3705	2.0007	97.6715	79.4922	99.9969	99.3899	98.9716	93.7923	99.8426
3708	2.00232	97.732	79.5825	99.9967	99.3956	98.9808	93.9586	99.8394
3711	2.00394	97.7918	79.6731	99.9965	99.4014	98.99	94.1231	99.8362
3714	2.00556	97.8511	79.764	99.9963	99.4071	98.9992	94.2858	99.833
3717	2.00718	97.9098	79.855	99.9961	99.4128	99.0084	94.4465	99.8297
3720	2.0088	97.9679	79.9464	99.9959	99.4185	99.0176	94.6054	99.8264
3723	2.01042	98.0253	80.0379	99.9957	99.4242	99.0268	94.7624	99.8231
3726	2.01204	98.0821	80.1297	99.9955	99.4298	99.0359	94.9175	99.8197
3729	2.01366	98.1382	80.2216	99.9953	99.4355	99.0451	95.0706	99.8163
3732	2.01528	98.1937	80.3138	99.9951	99.4411	99.0542	95.2218	99.8128
3735	2.0169	98.2485	80.4061	99.9949	99.4467	99.0633	95.371	99.8093
3738	2.01852	98.3027	80.4987	99.9947	99.4523	99.0724	95.5182	99.8058
3741	2.02014	98.3561	80.5914	99.9944	99.4579	99.0815	95.6634	99.8022
3744	2.02176	98.4089	80.6843	99.9942	99.4635	99.0906	95.8065	99.7986
3747	2.02338	98.461	80.7774	99.994	99.469	99.0996	95.9475	99.795
3750	2.025	98.5123	80.8706	99.9937	99.4745	99.1087	96.0865	99.7913
3753	2.02662	98.5629	80.964	99.9935	99.48	99.1177	96.2233	99.7876
3756	2.02824	98.6128	81.0575	99.9932	99.4855	99.1267	96.3581	99.7838
3759	2.02986	98.662	81.1512	99.993	99.491	99.1357	96.4907	99.78
3762	2.03148	98.7104	81.245	99.9927	99.4964	99.1446	96.6211	99.7762
3765	2.0331	98.7581	81.3389	99.9924	99.5018	99.1535	96.7493	99.7724
3768	2.03472	98.8049	81.4329	99.9922	99.5072	99.1625	96.8754	99.7684
3771	2.03634	98.8511	81.5271	99.9919	99.5126	99.1713	96.9992	99.7645
3774	2.03796	98.8964	81.6213	99.9916	99.5179	99.1802	97.1208	99.7605
3777	2.03958	98.9409	81.7157	99.9913	99.5232	99.189	97.2401	99.7565
3780	2.0412	98.9847	81.8101	99.9911	99.5285	99.1978	97.3571	99.7525
3783	2.04282	99.0276	81.9046	99.9908	99.5338	99.2066	97.4719	99.7484
3786	2.04444	99.0697	81.9992	99.9905	99.5391	99.2154	97.5843	99.7443
3789	2.04606	99.111	82.0938	99.9902	99.5443	99.2241	97.6945	99.7402
3792	2.04768	99.1514	82.1886	99.9899	99.5495	99.2328	97.8022	99.736
3795	2.0493	99.1911	82.2833	99.9896	99.5546	99.2415	97.9076	99.7317
3798	2.05092	99.2298	82.3782	99.9893	99.5598	99.2501	98.0106	99.7275
3801	2.05254	99.2677	82.473	99.989	99.5649	99.2588	98.1112	99.7232
3804	2.05416	99.3047	82.5679	99.9887	99.57	99.2673	98.2094	99.7188
3807	2.05578	99.3409	82.6629	99.9883	99.5751	99.2759	98.3051	99.7145
3810	2.0574	99.3762	82.7578	99.988	99.5801	99.2844	98.3984	99.7101
3813	2.05902	99.4106	82.8528	99.9877	99.5851	99.2929	98.4893	99.7056
3816	2.06064	99.4441	82.9478	99.9874	99.5901	99.3014	98.5776	99.7012
3819	2.06226	99.4766	83.0428	99.987	99.595	99.3098	98.6634	99.6967
3822	2.06388	99.5083	83.1377	99.9867	99.6	99.3182	98.7467	99.6921
3825	2.0655	99.5391	83.2327	99.9864	99.6048	99.3265	98.8275	99.6875
3828	2.06712	99.5689	83.3277	99.986	99.6097	99.3349	98.9057	99.6829
3831	2.06874	99.5978	83.4226	99.9857	99.6145	99.3431	98.9814	99.6783
3834	2.07036	99.6257	83.5175	99.9854	99.6194	99.3514	99.0544	99.6736
3837	2.07198	99.6527	83.6124	99.985	99.6241	99.3596	99.1249	99.6689
3840	2.0736	99.6788	83.7073	99.9847	99.6289	99.3678	99.1928	99.6641
3843	2.07522	99.7038	83.802	99.9843	99.6336	99.3759	99.258	99.6594
3846	2.07684	99.7279	83.8968	99.9839	99.6383	99.384	99.3205	99.6545
3849	2.07846	99.7511	83.9915	99.9836	99.6429	99.3921	99.3805	99.6497
3852	2.08008	99.7732	84.0861	99.9832	99.6475	99.4001	99.4377	99.6448
3855	2.0817	99.7944	84.1806	99.9829	99.6521	99.408	99.4922	99.6399
3858	2.08332	99.8145	84.2751	99.9825	99.6567	99.416	99.5441	99.6349
3861	2.08494	99.8337	84.3695	99.9821	99.6612	99.4239	99.5932	99.63
3864	2.08656	99.8518	84.4638	99.9818	99.6657	99.4317	99.6396	99.6249
3867	2.08818	99.8689	84.5581	99.9814	99.6702	99.4395	99.6833	99.6199
3870	2.0898	99.885	84.6522	99.981	99.6746	99.4473	99.7241	99.6148
3873	2.09142	99.9001	84.7462	99.9806	99.679	99.455	99.7623	99.6097
3876	2.09304	99.9141	84.8401	99.9802	99.6834	99.4627	99.7976	99.6046
3879	2.09466	99.9271	84.9339	99.9799	99.6877	99.4703	99.8301	99.5994
3882	2.09628	99.9391	85.0276	99.9795	99.692	99.4779	99.8599	99.5942
3885	2.0979	99.95	85.1212	99.9791	99.6963	99.4855	99.8868	99.589
3888	2.09952	99.9598	85.2146	99.9787	99.7005	99.493	99.9108	99.5837
3891	2.10114	99.9686	85.3079	99.9783	99.7047	99.5004	99.9321	99.5784
3894	2.10276	99.9763	85.401	99.9779	99.7089	99.5078	99.9504	99.5731
3897	2.10438	99.9829	85.4941	99.9775	99.713	99.5152	99.9659	99.5677
3900	2.106	99.9885	85.5869	99.9771	99.7171	99.5225	99.9785	99.5623
3903	2.10762	99.993	85.6796	99.9767	99.7212	99.5297	99.9883	99.5569
3906	2.10924	99.9963	85.7722	99.9763	99.7252	99.537	99.9951	99.5515
3909	2.11086	99.9986	85.8645	99.9759	99.7292	99.5441	99.999	99.546
3912	2.11248	99.9998	85.9568	99.9755	99.7332	99.5512	100	99.5405
3915	2.1141	99.9999	86.0488	99.9751	99.7371	99.5583	99.998	99.535
3918	2.11572	99.9989	86.1407	99.9747	99.741	99.5653	99.9931	99.5294
3921	2.11734	99.9967	86.2324	99.9743	99.7449	99.5723	99.9853	99.5239
3924	2.11896	99.9935	86.3238	99.9739	99.7487	99.5792	99.9745	99.5182
3927	2.12058	99.9891	86.4152	99.9734	99.7525	99.5861	99.9607	99.5126
3930	2.1222	99.9836	86.5063	99.973	99.7562	99.5929	99.9439	99.507
3933	2.12382	99.977	86.5972	99.9726	99.76	99.5997	99.9242	99.5013
3936	2.12544	99.9693	86.6879	99.9722	99.7637	99.6064	99.9014	99.4956
3939	2.12706	99.9604	86.7784	99.9718	99.7673	99.613	99.8756	99.4898
3942	2.12868	99.9503	86.8686	99.9714	99.7709	99.6196	99.8469	99.484
3945	2.1303	99.9392	86.9587	99.971	99.7745	99.6262	99.8151	99.4783
3948	2.13192	99.9268	87.0485	99.9705	99.7781	99.6327	99.7802	99.4724
3951	2.13354	99.9134	87.1382	99.9701	99.7816	99.6391	99.7424	99.4666
3954	2.13516	99.8988	87.2275	99.9697	99.7851	99.6455	99.7015	99.4607
3957	2.13678	99.883	87.3167	99.9693	99.7885	99.6518	99.6575	99.4549
3960	2.1384	99.866	87.4056	99.9688	99.7919	99.6581	99.6105	99.449
3963	2.14002	99.8479	87.4943	99.9684	99.7953	99.6644	99.5604	99.443
3966	2.14164	99.8287	87.5827	99.968	99.7987	99.6705	99.5073	99.4371
3969	2.14326	99.8083	87.6709	99.9676	99.802	99.6766	99.451	99.4311
3972	2.14488	99.7867	87.7588	99.9671	99.8052	99.6827	99.3918	99.4251
3975	2.1465	99.7639	87.8465	99.9667	99.8085	99.6887	99.3294	99.4191
3978	2.14812	99.74	87.9339	99.9663	99.8117	99.6947	99.2639	99.4131
3981	2.14974	99.7148	88.021	99.9659	99.8149	99.7006	99.1953	99.407
3984	2.15136	99.6885	88.1079	99.9654	99.818	99.7064	99.1236	99.4009
3987	2.15298	99.6611	88.1945	99.965	99.8211	99.7122	99.0488	99.3948
3990	2.1546	99.6324	88.2809	99.9646	99.8242	99.7179	98.971	99.3887
3993	2.15622	99.6026	88.3669	99.9641	99.8272	99.7236	98.89	99.3826
3996	2.15784	99.5715	88.4527	99.9637	99.8302	99.7292	98.8058	99.3764
3999	2.15946	99.5393	88.5382	99.9633	99.8332	99.7347	98.7186	99.3702
4002	2.16108	99.5059	88.6234	99.9628	99.8361	99.7402	98.6282	99.3641
4005	2.1627	99.4714	88.7083	99.9624	99.8391	99.7457	98.5348	99.3579
4008	2.16432	99.4356	88.793	99.962	99.8419	99.751	98.4381	99.3516
4011	2.16594	99.3986	88.8773	99.9616	99.8448	99.7563	98.3384	99.3454
4014	2.16756	99.3605	88.9613	99.9611	99.8476	99.7616	98.2355	99.3391
4017	2.16918	99.3211	89.0451	99.9607	99.8503	99.7668	98.1295	99.3329
4020	2.1708	99.2806	89.1285	99.9603	99.8531	99.7719	98.0204	99.3266
4023	2.17242	99.2389	89.2117	99.9598	99.8558	99.777	97.9081	99.3203
4026	2.17404	99.1959	89.2945	99.9594	99.8584	99.7821	97.7927	99.314
4029	2.17566	99.1518	89.377	99.959	99.8611	99.787	97.6742	99.3077
4032	2.17728	99.1065	89.4592	99.9585	99.8637	99.7919	97.5525	99.3013
4035	2.1789	99.06	89.5411	99.9581	99.8663	99.7968	97.4277	99.295
4038	2.18052	99.0124	89.6227	99.9577	99.8688	99.8016	97.2998	99.2886
4041	2.18214	98.9635	89.7039	99.9573	99.8713	99.8063	97.1687	99.2822
4044	2.18376	98.9134	89.7848	99.9568	99.8738	99.811	97.0345	99.2758
4047	2.18538	98.8621	89.8654	99.9564	99.8762	99.8156	96.8971	99.2694
4050	2.187	98.8097	89.9457	99.956	99.8786	99.8202	96.7567	99.263
4053	2.18862	98.7561	90.0257	99.9556	99.881	99.8247	96.6131	99.2566
4056	2.19024	98.7012	90.1053	99.9551	99.8834	99.8291	96.4663	99.2502
4059	2.19186	98.6452	90.1846	99.9547	99.8857	99.8335	96.3165	99.2438
4062	2.19348	98.588	90.2635	99.9543	99.888	99.8378	96.1635	99.2373
4065	2.1951	98.5296	90.3421	99.9539	99.8902	99.8421	96.0074	99.2309
4068	2.19672	98.4701	90.4204	99.9534	99.8925	99.8463	95.8482	99.2244
4071	2.19834	98.4093	90.4983	99.953	99.8947	99.8504	95.6858	99.2179
4074	2.19996	98.3474	90.5759	99.9526	99.8968	99.8545	95.5204	99.2115
4077	2.20158	98.2843	90.6532	99.9522	99.899	99.8585	95.3518	99.205
4080	2.2032	98.22	90.7301	99.9518	99.9011	99.8625	95.1802	99.1985
4083	2.20482	98.1545	90.8066	99.9513	99.9031	99.8664	95.0054	99.192
4086	2.20644	98.0879	90.8829	99.9509	99.9052	99.8702	94.8276	99.1855
4089	2.20806	98.0201	90.9587	99.9505	99.9072	99.874	94.6467	99.179
4092	2.20968	97.9511	91.0342	99.9501	99.9092	99.8777	94.4626	99.1725
4095	2.2113	97.881	91.1094	99.9497	99.9112	99.8814	94.2755	99.166
4098	2.21292	97.8097	91.1842	99.9493	99.9131	99.885	94.0854	99.1595
4101	2.21454	97.7372	91.2586	99.9489	99.915	99.8885	93.8922	99.153
4104	2.21616	97.6636	91.3327	99.9485	99.9169	99.892	93.6959	99.1465
4107	2.21778	97.5888	91.4065	99.9481	99.9187	99.8954	93.4965	99.14
4110	2.2194	97.5129	91.4798	99.9476	99.9205	99.8988	93.2942	99.1335
4113	2.22102	97.4359	91.5529	99.9472	99.9223	99.9021	93.0887	99.127
4116	2.22264	97.3576	91.6255	99.9468	99.9241	99.9054	92.8803	99.1205
4119	2.22426	97.2783	91.6978	99.9464	99.9258	99.9086	92.6688	99.114
4122	2.22588	97.1978	91.7697	99.946	99.9275	99.9117	92.4543	99.1075
4125	2.2275	97.1161	91.8413	99.9456	99.9292	99.9148	92.2368	99.1009
4128	2.22912	97.0334	91.9125	99.9452	99.9308	99.9178	92.0163	99.0944
4131	2.23074	96.9495	91.9834	99.9448	99.9325	99.9208	91.7928	99.0879
4134	2.23236	96.8645	92.0538	99.9444	99.9341	99.9237	91.5663	99.0814
4137	2.23398	96.7784	92.1239	99.944	99.9356	99.9265	91.3369	99.0749
4140	2.2356	96.6911	92.1937	99.9437	99.9372	99.9293	91.1045	99.0685
4143	2.23722	96.6027	92.2631	99.9433	99.9387	99.932	90.8692	99.062
4146	2.23884	96.5133	92.3321	99.9429	99.9402	99.9347	90.6309	99.0555
4149	2.24046	96.4227	92.4007	99.9425	99.9417	99.9373	90.3896	99.049
4152	2.24208	96.331	92.469	99.9421	99.9431	99.9399	90.1455	99.0426
4155	2.2437	96.2383	92.5369	99.9417	99.9445	99.9424	89.8984	99.0361
4158	2.24532	96.1444	92.6044	99.9413	99.9459	99.9448	89.6485	99.0296
4161	2.24694	96.0495	92.6716	99.941	99.9473	99.9472	89.3956	99.0232
4164	2.24856	95.9535	92.7384	99.9406	99.9487	99.9496	89.1399	99.0168
4167	2.25018	95.8564	92.8048	99.9402	99.95	99.9518	88.8813	99.0103
4170	2.2518	95.7582	92.8709	99.9398	99.9513	99.9541	88.6199	99.0039
4173	2.25342	95.659	92.9365	99.9395	99.9526	99.9562	88.3556	98.9975
4176	2.25504	95.5587	93.0018	99.9391	99.9538	99.9583	88.0885	98.9911
4179	2.25666	95.4574	93.0668	99.9387	99.9551	99.9604	87.8186	98.9847
4182	2.25828	95.355	93.1313	99.9384	99.9563	99.9624	87.5458	98.9784
4185	2.2599	95.2515	93.1955	99.938	99.9575	99.9643	87.2703	98.972
4188	2.26152	95.1471	93.2594	99.9376	99.9586	99.9662	86.992	98.9656
4191	2.26314	95.0416	93.3228	99.9373	99.9598	99.968	86.711	98.9593
4194	2.26476	94.935	93.3859	99.9369	99.9609	99.9698	86.4272	98.953
4197	2.26638	94.8275	93.4486	99.9365	99.962	99.9716	86.1407	98.9467
4200	2.268	94.7189	93.511	99.9362	99.9631	99.9732	85.8514	98.9404
4203	2.26962	94.6093	93.573	99.9358	99.9641	99.9748	85.5595	98.9341
4206	2.27124	94.4988	93.6346	99.9355	99.9651	99.9764	85.2648	98.9278
4209	2.27286	94.3872	93.6958	99.9351	99.9662	99.9779	84.9675	98.9216
4212	2.27448	94.2746	93.7567	99.9348	99.9672	99.9794	84.6676	98.9154
4215	2.2761	94.1611	93.8172	99.9344	99.9681	99.9808	84.365	98.9091
4218	2.27772	94.0466	93.8773	99.9341	99.9691	99.9821	84.0598	98.9029
4221	2.27934	93.9311	93.9371	99.9338	99.97	99.9835	83.7519	98.8968
4224	2.28096	93.8146	93.9965	99.9334	99.9709	99.9847	83.4415	98.8906
4227	2.28258	93.6972	94.0555	99.9331	99.9718	99.9859	83.1285	98.8845
4230	2.2842	93.5788	94.1141	99.9328	99.9727	99.9871	82.8129	98.8783
4233	2.28582	93.4595	94.1724	99.9324	99.9736	99.9882	82.4948	98.8722
4236	2.28744	93.3393	94.2304	99.9321	99.9744	99.9892	82.1742	98.8661
4239	2.28906	93.2181	94.2879	99.9318	99.9752	99.9902	81.8511	98.8601
4242	2.29068	93.096	94.3451	99.9314	99.976	99.9911	81.5255	98.854
4245	2.2923	92.973	94.402	99.9311	99.9768	99.992	81.1974	98.848
4248	2.29392	92.8491	94.4585	99.9308	99.9776	99.9929	80.8668	98.842
4251	2.29554	92.7242	94.5146	99.9305	99.9783	99.9937	80.5338	98.836
4254	2.29716	92.5985	94.5703	99.9302	99.9791	99.9944	80.1984	98.8301
4257	2.29878	92.4719	94.6257	99.9298	99.9798	99.9951	79.8606	98.8242
4260	2.3004	92.3444	94.6807	99.9295	99.9805	99.9958	79.5205	98.8183
4263	2.30202	92.216	94.7354	99.9292	99.9812	99.9964	79.1779	98.8124
4266	2.30364	92.0868	94.7897	99.9289	99.9819	99.9969	78.8331	98.8065
4269	2.30526	91.9567	94.8437	99.9286	99.9825	99.9975	78.4859	98.8007
