TimeSlice	Time	bicepsfemorisposterior	gracilisanterior	gracilisposterior	illiopsoas	rectusfemoris	semimembranosus	semitendinosus	tibialisanterior	vastusintermedius	vastuslateralis	vastusmedialis
16217	8.75718	0.0337544	8.88889e-005	0.000135878	0.123305	0.0778843	1.27784e-005	0.0601587	3.84876e-005	7.13897e-005	8.62132e-006	0.000203507
16218	8.75772	0.0337544	8.68486e-005	0.000132442	0.123304	0.0778809	1.39594e-005	0.0601601	3.82599e-005	7.24807e-005	3.04575e-006	0.000205818
16219	8.75826	0.0337543	8.50485e-005	0.000132551	0.123305	0.0778793	1.32861e-005	0.0601613	3.08502e-005	7.69909e-005	2.99197e-006	0.000206233
16220	8.7588	0.033756	8.58174e-005	0.000133805	0.123305	0.0778777	1.44425e-005	0.0601553	2.72648e-005	7.79626e-005	2.93945e-006	0.000208429
16221	8.75934	0.0337577	8.64956e-005	0.000135021	0.123304	0.0778798	1.19485e-005	0.06015	3.09796e-005	7.77661e-005	2.88815e-006	0.000214127
16222	8.75988	0.0337575	8.67011e-005	0.000135053	0.123304	0.07788	7.77792e-006	0.0601505	3.09847e-005	7.75738e-005	2.83805e-006	0.000217787
16223	8.76042	0.0337572	8.68825e-005	0.000135083	0.123305	0.0778802	7.40349e-006	0.060151	3.09897e-005	7.73856e-005	2.78912e-006	0.000217699
16224	8.76096	0.033757	8.70424e-005	0.000135113	0.123305	0.0778804	7.04716e-006	0.0601514	3.09945e-005	7.72015e-005	4.53857e-006	0.000217614
16225	8.7615	0.0337568	8.71836e-005	0.000135142	0.123305	0.0778806	6.70806e-006	0.0601518	3.09992e-005	7.70212e-005	6.24722e-006	0.000217533
16226	8.76204	0.0337566	8.80936e-005	0.00013517	0.123305	0.0778826	8.18261e-006	0.0601521	3.10037e-005	7.68448e-005	6.11877e-006	0.000217456
16227	8.76258	0.033751	8.88965e-005	0.000135197	0.123305	0.0778846	9.58585e-006	0.0601524	3.1008e-005	7.66721e-005	5.99332e-006	0.000217381
16228	8.76312	0.0337457	8.88192e-005	0.00013637	0.123305	0.0778865	9.12399e-006	0.0601526	3.10123e-005	7.65031e-005	5.87079e-006	0.00021731
16229	8.76366	0.0337461	8.8751e-005	0.000137508	0.123305	0.0778884	8.68446e-006	0.0601528	2.74219e-005	7.63377e-005	5.75112e-006	0.000217242
16230	8.7642	0.0337483	8.86909e-005	0.000137464	0.123305	0.0778885	8.26619e-006	0.060153	2.57401e-005	7.73233e-005	7.43148e-006	0.000217177
16231	8.76474	0.0337503	8.86378e-005	0.000138569	0.123305	0.0778885	9.66539e-006	0.0601532	2.7705e-005	7.71405e-005	9.07266e-006	0.000215317
16232	8.76528	0.0337505	8.8591e-005	0.000139641	0.123305	0.077885	1.09969e-005	0.0601551	2.78117e-005	7.69615e-005	1.24728e-005	0.000213535
16233	8.76582	0.0337506	8.93353e-005	0.000139532	0.123305	0.0778815	1.04668e-005	0.0601568	2.7915e-005	7.79338e-005	1.39964e-005	0.000215423
16234	8.76636	0.0337507	8.99919e-005	0.000139427	0.123306	0.0778817	9.96236e-006	0.0601566	2.80152e-005	7.7738e-005	1.18899e-005	0.000217232
16235	8.7669	0.0337509	8.97855e-005	0.000139325	0.123305	0.0778819	9.48229e-006	0.0601564	2.81123e-005	7.75463e-005	1.16299e-005	0.000217167
16236	8.76744	0.033751	8.96035e-005	0.000139226	0.123304	0.0778838	9.02544e-006	0.0601562	2.82063e-005	7.85061e-005	1.13759e-005	0.000217105
16237	8.76798	0.0337511	8.94429e-005	0.00013913	0.123304	0.0778858	1.03879e-005	0.0601561	2.82975e-005	7.8298e-005	1.11278e-005	0.000217045
16238	8.76852	0.0337512	8.93012e-005	0.000139037	0.123304	0.0778859	1.16845e-005	0.0601559	3.37775e-005	7.69469e-005	1.08855e-005	0.000216988
16239	8.76906	0.0337513	8.91763e-005	0.000138946	0.123305	0.0778878	1.11212e-005	0.0601558	3.90876e-005	7.67721e-005	1.24461e-005	0.000216934
16240	8.7696	0.0337532	8.9066e-005	0.000138859	0.123305	0.0778896	1.23823e-005	0.0601557	4.06385e-005	7.6601e-005	1.39703e-005	0.000216881
16241	8.77014	0.033755	8.89687e-005	0.000138774	0.123305	0.0778897	1.35825e-005	0.0601556	4.21412e-005	7.64335e-005	1.36617e-005	0.00022402
16242	8.77068	0.0337549	8.88829e-005	0.000136397	0.123305	0.0778897	1.47246e-005	0.0601573	4.18001e-005	7.62696e-005	1.33603e-005	0.000225467
16243	8.77122	0.0337548	8.88072e-005	0.000134092	0.123305	0.0778825	1.58115e-005	0.0601587	4.14696e-005	7.26668e-005	9.47145e-006	0.000217866
16244	8.77176	0.0337565	8.67765e-005	0.000134151	0.123305	0.0778755	1.50485e-005	0.0601601	3.57576e-005	7.02883e-005	3.87605e-006	0.000219572
16245	8.7723	0.0337581	8.49849e-005	0.000134209	0.123306	0.0778758	1.43225e-005	0.0601613	3.02227e-005	7.14028e-005	2.00565e-006	0.000223003
16246	8.77284	0.033756	8.53685e-005	0.000134265	0.123306	0.0778761	1.36316e-005	0.0601606	3.02513e-005	7.13461e-005	1.97614e-006	0.000222695
16247	8.77338	0.0337541	8.57068e-005	0.00013432	0.123306	0.0778764	1.29741e-005	0.06016	3.0279e-005	7.12907e-005	1.94731e-006	0.0002224
16248	8.77392	0.033754	8.60052e-005	0.000134373	0.123306	0.0778766	1.23484e-005	0.0601594	3.03059e-005	7.12364e-005	1.91915e-006	0.00022032
16249	8.77446	0.033754	8.66613e-005	0.000134424	0.123305	0.0778769	1.17529e-005	0.0601536	3.03319e-005	7.11832e-005	1.89166e-006	0.000218328
16250	8.775	0.0337539	8.72402e-005	0.000134474	0.123303	0.0778808	1.11863e-005	0.0601485	3.03571e-005	7.11312e-005	1.8648e-006	0.000218217
16251	8.77554	0.0337539	8.7358e-005	0.000135669	0.123302	0.077881	1.24443e-005	0.0601492	3.03815e-005	7.10803e-005	1.83857e-006	0.00021811
16252	8.77608	0.0337557	8.74619e-005	0.000136829	0.123302	0.0778812	1.00469e-005	0.0601498	3.22024e-005	7.2178e-005	5.40744e-006	0.000216211
16253	8.77662	0.0337519	8.75536e-005	0.000136805	0.123302	0.0778832	5.96827e-006	0.0601504	3.39669e-005	7.32523e-005	8.89307e-006	0.000217987
16254	8.77716	0.0337465	8.76345e-005	0.000136783	0.123302	0.0778833	7.47859e-006	0.0601509	2.84876e-005	7.65985e-005	8.70291e-006	0.000221484
16255	8.7777	0.0337469	8.84915e-005	0.000136761	0.123302	0.0778852	8.91588e-006	0.0601513	2.31782e-005	7.87261e-005	1.03144e-005	0.000224835
16256	8.77824	0.0337472	8.92475e-005	0.00013674	0.123303	0.0778854	8.48641e-006	0.0601517	2.34253e-005	7.73658e-005	1.18884e-005	0.000228044
16257	8.77878	0.0337475	8.91288e-005	0.000137866	0.123303	0.0778855	8.07772e-006	0.060152	2.36648e-005	7.71821e-005	1.16283e-005	0.000227524
16258	8.77932	0.0337478	8.90242e-005	0.000138959	0.123303	0.0778856	7.68878e-006	0.0601523	2.38968e-005	7.70022e-005	1.13744e-005	0.000227026
16259	8.77986	0.0337481	8.89318e-005	0.000138871	0.123303	0.0778857	7.31866e-006	0.0601526	2.41216e-005	7.68262e-005	1.11263e-005	0.000226548
16260	8.7804	0.0337483	8.88504e-005	0.000138786	0.123304	0.077884	6.96643e-006	0.0601528	2.43395e-005	7.66539e-005	9.0868e-006	0.000226091
16261	8.78094	0.0337486	8.87785e-005	0.000138703	0.123304	0.0778823	6.63124e-006	0.0601548	2.99423e-005	7.76328e-005	7.09487e-006	0.000222058
16262	8.78148	0.0337488	8.87151e-005	0.000138623	0.123303	0.0778825	6.31226e-006	0.0601565	3.35741e-005	7.85908e-005	6.94665e-006	0.000218196
16263	8.78202	0.0337508	8.86592e-005	0.000138545	0.123302	0.0778844	6.0087e-006	0.0601563	2.99042e-005	7.83809e-005	6.80188e-006	0.00021809
16264	8.78256	0.0337527	8.86098e-005	0.00013847	0.123303	0.0778863	7.51707e-006	0.0601561	2.81454e-005	7.81755e-005	6.66049e-006	0.000221584
16265	8.7831	0.0337528	8.85663e-005	0.000138397	0.123303	0.0778846	8.9525e-006	0.060156	2.82385e-005	7.79745e-005	8.31965e-006	0.00022493
16266	8.78364	0.0337546	8.85279e-005	0.000138326	0.123303	0.0778829	1.03185e-005	0.0601576	2.65314e-005	7.77778e-005	9.9401e-006	0.000222744
16267	8.78418	0.0337563	8.92796e-005	0.000138257	0.123303	0.0778849	1.16185e-005	0.0601591	2.48772e-005	7.75852e-005	1.15228e-005	0.000222447
16268	8.78472	0.0337561	8.99428e-005	0.000138191	0.123303	0.0778868	1.10583e-005	0.0601586	2.50716e-005	7.73968e-005	1.30685e-005	0.000223959
16269	8.78526	0.0337559	8.97422e-005	0.000138126	0.123303	0.0778869	1.05252e-005	0.0601582	2.526e-005	7.72124e-005	1.27809e-005	0.000223611
16270	8.7858	0.0337558	8.95653e-005	0.000138064	0.123303	0.077887	1.0018e-005	0.0601578	2.54425e-005	7.70319e-005	1.25001e-005	0.000223278
16271	8.78634	0.0337575	8.94092e-005	0.000138003	0.123304	0.077887	9.53519e-006	0.0601593	3.28084e-005	7.68552e-005	1.22258e-005	0.000222958
16272	8.78688	0.033759	8.92715e-005	0.000137944	0.123304	0.0778871	9.07578e-006	0.0601606	3.99457e-005	7.78298e-005	1.19579e-005	0.000222652
16273	8.78742	0.0337587	8.915e-005	0.000139034	0.123304	0.0778872	1.04358e-005	0.06016	3.96727e-005	7.87836e-005	1.34935e-005	0.000222359
16274	8.78796	0.0337566	8.90429e-005	0.000140091	0.123304	0.0778872	1.17301e-005	0.0601594	3.94082e-005	7.74221e-005	1.49933e-005	0.000218484
16275	8.7885	0.0337546	8.89483e-005	0.000136527	0.123303	0.0778873	1.11646e-005	0.0601589	4.09491e-005	7.60897e-005	1.46608e-005	0.000211177
16276	8.78904	0.0337545	8.69009e-005	0.00013307	0.123304	0.0778838	1.24236e-005	0.0601585	3.70505e-005	7.47857e-005	8.94436e-006	0.000207773
16277	8.78958	0.0337544	8.50948e-005	0.000133161	0.123304	0.0778803	1.36218e-005	0.0601582	3.14756e-005	7.35094e-005	5.1585e-006	0.000208106
16278	8.79012	0.0337544	8.58581e-005	0.000134396	0.123304	0.0778805	1.29647e-005	0.0601525	3.14653e-005	7.34079e-005	6.85269e-006	0.000210223
16279	8.79066	0.0337561	8.65316e-005	0.000135594	0.123304	0.0778825	1.23395e-005	0.0601475	3.14553e-005	7.33084e-005	6.71012e-006	0.000214048
16280	8.7912	0.0337578	8.67329e-005	0.000135609	0.123303	0.0778845	1.17444e-005	0.0601484	3.14457e-005	7.32112e-005	6.57087e-006	0.000215914
16281	8.79174	0.0337575	8.69105e-005	0.000135622	0.123304	0.0778846	1.11782e-005	0.0601491	3.32336e-005	7.31159e-005	6.43487e-006	0.000215905
16282	8.79228	0.0337573	8.70671e-005	0.000135636	0.123304	0.0778847	1.06393e-005	0.0601497	3.31688e-005	7.30227e-005	6.30204e-006	0.000214098
16283	8.79282	0.0337571	8.72053e-005	0.000135648	0.123304	0.077883	1.01265e-005	0.0601503	3.13088e-005	7.29315e-005	6.17231e-006	0.000212368
16284	8.79336	0.0337569	8.73273e-005	0.000136808	0.123304	0.0778814	6.04402e-006	0.0601508	3.13037e-005	7.28423e-005	6.0456e-006	0.000212508
16285	8.7939	0.0337567	8.74348e-005	0.000137933	0.123304	0.0778815	2.15893e-006	0.0601512	3.12987e-005	7.27549e-005	5.92185e-006	0.00021444
16286	8.79444	0.0337565	8.75297e-005	0.000137876	0.123305	0.0778817	3.85347e-006	0.0601516	3.30912e-005	7.26694e-005	5.80099e-006	0.00021629
16287	8.79498	0.0337509	8.8399e-005	0.000137821	0.123304	0.0778819	7.26331e-006	0.0601519	3.4828e-005	7.25857e-005	5.68295e-006	0.000216264
16288	8.79552	0.0337456	8.91659e-005	0.000137768	0.123304	0.077882	8.71101e-006	0.0601522	3.47138e-005	7.25038e-005	5.56766e-006	0.000219835
16289	8.79606	0.033746	8.90569e-005	0.000137716	0.123304	0.0778822	8.29145e-006	0.0601543	3.46031e-005	7.24237e-005	5.45506e-006	0.000223255
16290	8.7966	0.0337482	8.89607e-005	0.000137666	0.123303	0.0778824	7.89218e-006	0.0601561	2.91041e-005	7.23453e-005	5.34508e-006	0.000222936
16291	8.79714	0.0337502	8.88758e-005	0.000137617	0.123304	0.0778825	7.51222e-006	0.0601559	2.37756e-005	7.22685e-005	5.23767e-006	0.000222631
16292	8.79768	0.0337504	8.8801e-005	0.00013757	0.123304	0.0778827	7.15064e-006	0.0601558	2.40042e-005	7.21934e-005	5.13277e-006	0.000222339
16293	8.79822	0.0337505	8.87349e-005	0.000137524	0.123304	0.0778828	6.80654e-006	0.0601557	2.42257e-005	7.21198e-005	5.03031e-006	0.000222059
16294	8.79876	0.0337507	8.86767e-005	0.00013748	0.123304	0.0778848	6.47908e-006	0.0601556	2.44403e-005	7.20479e-005	4.93024e-006	0.000218196
16295	8.7993	0.0337508	8.86253e-005	0.000137437	0.123304	0.0778849	6.16745e-006	0.0601555	2.46482e-005	7.65673e-005	4.83251e-006	0.000214496
16296	8.79984	0.0337509	8.85799e-005	0.000137395	0.123305	0.077885	7.66815e-006	0.0601554	2.48497e-005	8.09904e-005	4.73706e-006	0.000214546
16297	8.80038	0.033751	8.93255e-005	0.000137355	0.123305	0.0778869	9.09627e-006	0.0601553	2.32477e-005	8.07294e-005	6.44108e-006	0.000214595
16298	8.80092	0.0337511	8.99833e-005	0.000135021	0.123304	0.077887	1.04553e-005	0.0601571	2.70872e-005	8.04739e-005	8.10535e-006	0.000218235
16299	8.80146	0.0337512	8.97779e-005	0.000132757	0.123304	0.077887	1.17487e-005	0.0601586	3.4402e-005	8.02239e-005	1.15281e-005	0.000221723
16300	8.802	0.0337513	8.95968e-005	0.000134005	0.123304	0.0778871	1.29795e-005	0.0601599	3.4301e-005	7.99792e-005	1.48709e-005	0.000221469
16301	8.80254	0.0337532	8.7473e-005	0.000135215	0.123304	0.0778872	1.41507e-005	0.0601611	3.24058e-005	7.97398e-005	1.63386e-005	0.000221225
16302	8.80308	0.033755	8.55994e-005	0.00013524	0.123305	0.0778872	1.34681e-005	0.0601605	3.23667e-005	7.95054e-005	1.7772e-005	0.000220992
16303	8.80362	0.0337549	8.59105e-005	0.000135265	0.123305	0.0778873	1.28185e-005	0.0601599	3.23288e-005	7.9276e-005	1.73747e-005	0.000220769
16304	8.80416	0.0337548	8.6185e-005	0.000135289	0.123305	0.0778874	1.22003e-005	0.0601593	3.40893e-005	7.90516e-005	1.69867e-005	0.000220555
16305	8.8047	0.0337547	8.64271e-005	0.000135313	0.123304	0.0778874	1.1612e-005	0.0601589	3.3998e-005	7.88319e-005	1.66078e-005	0.000214959
16306	8.80524	0.0337546	8.66407e-005	0.000135335	0.123303	0.0778839	1.10522e-005	0.0601531	3.21122e-005	7.63219e-005	1.08459e-005	0.0002078
16307	8.80578	0.0337545	8.68292e-005	0.000135357	0.123304	0.0778804	1.23167e-005	0.0601481	3.20822e-005	7.38655e-005	5.21844e-006	0.000208133
16308	8.80632	0.0337563	8.69954e-005	0.000136526	0.123305	0.0778788	1.352e-005	0.0601488	3.20531e-005	7.37563e-005	3.31674e-006	0.000210248
16309	8.80686	0.0337579	8.71421e-005	0.00013766	0.123304	0.077879	1.28679e-005	0.0601495	3.20249e-005	7.36495e-005	1.45939e-006	0.000210478
16310	8.8074	0.0337577	8.76643e-005	0.000137611	0.123304	0.077881	1.22473e-005	0.0601501	3.19976e-005	7.35449e-005	3.23987e-006	0.000210697
16311	8.80794	0.0337574	8.81249e-005	0.000137564	0.123304	0.0778812	1.16567e-005	0.0601506	3.19711e-005	7.34426e-005	4.97881e-006	0.000212705
16312	8.80848	0.0337572	8.81385e-005	0.000137518	0.123304	0.0778814	1.10947e-005	0.0601511	3.19455e-005	7.44899e-005	4.87994e-006	0.000211033
16313	8.80902	0.033757	8.81505e-005	0.000137474	0.123304	0.0778816	1.05599e-005	0.0601515	3.19206e-005	7.55149e-005	4.78338e-006	0.000207635
16314	8.80956	0.0337568	8.81611e-005	0.000137431	0.123305	0.0778817	1.00509e-005	0.0601518	3.18966e-005	7.53706e-005	4.68908e-006	0.000207974
16315	8.8101	0.0337566	8.81704e-005	0.00013739	0.123304	0.0778819	5.97209e-006	0.0601522	3.18732e-005	7.52293e-005	4.59697e-006	0.000208299
16316	8.81064	0.0337564	8.81787e-005	0.00013735	0.123304	0.0778821	2.09049e-006	0.0601524	3.36479e-005	7.50911e-005	4.50701e-006	0.000208611
16317	8.81118	0.0337508	8.81859e-005	0.00013731	0.123305	0.077884	3.78834e-006	0.0601527	3.53675e-005	7.49558e-005	4.41915e-006	0.000212503
16318	8.81172	0.0337455	8.81923e-005	0.000137273	0.123305	0.0778859	5.40408e-006	0.0601529	3.52365e-005	7.48234e-005	4.33334e-006	0.000216232
16319	8.81226	0.0337477	8.89836e-005	0.000137236	0.123305	0.077886	5.14444e-006	0.0601549	2.97178e-005	7.46938e-005	4.24953e-006	0.000216209
16320	8.8128	0.0337498	8.96816e-005	0.0001372	0.123304	0.0778843	6.6946e-006	0.0601566	2.43703e-005	7.57144e-005	5.96492e-006	0.000216188
16321	8.81334	0.03375	8.95118e-005	0.000137166	0.123303	0.0778826	8.1698e-006	0.0601564	2.45805e-005	7.55659e-005	9.43755e-006	0.000216167
16322	8.81388	0.0337502	8.9362e-005	0.00013828	0.123303	0.0778828	7.77642e-006	0.0601562	2.47841e-005	7.4273e-005	1.10319e-005	0.000216147
16323	8.81442	0.0337503	8.92299e-005	0.00013936	0.123303	0.0778847	7.40205e-006	0.0601578	2.49814e-005	7.41551e-005	1.07919e-005	0.000219722
16324	8.81496	0.0337504	8.91133e-005	0.00013926	0.123303	0.0778866	7.04579e-006	0.0601592	2.51725e-005	7.40398e-005	1.05574e-005	0.000223147
16325	8.8155	0.0337506	8.90105e-005	0.000139163	0.123304	0.0778867	6.70676e-006	0.0601587	2.53578e-005	7.39269e-005	1.03284e-005	0.000222833
16326	8.81604	0.0337507	8.89197e-005	0.000139069	0.123304	0.0778868	6.38413e-006	0.0601583	2.55373e-005	7.49639e-005	1.01048e-005	0.000222532
16327	8.81658	0.033749	8.88397e-005	0.000138977	0.123304	0.0778868	7.87434e-006	0.0601579	2.57112e-005	7.59788e-005	9.88635e-006	0.000222244
16328	8.81712	0.0337474	8.87691e-005	0.000138889	0.123304	0.0778851	9.29249e-006	0.0601576	2.58797e-005	7.58246e-005	9.67301e-006	0.000221968
16329	8.81766	0.0337477	8.87068e-005	0.000135361	0.123304	0.0778852	8.84482e-006	0.0601573	2.6043e-005	7.56737e-005	9.46465e-006	0.000221703
16330	8.8182	0.033748	8.86519e-005	0.000133087	0.123304	0.0778871	8.41879e-006	0.0601588	2.97958e-005	7.5526e-005	9.26116e-006	0.00022145
16331	8.81874	0.0337483	8.9389e-005	0.000134325	0.123304	0.077889	9.81061e-006	0.0601602	3.34321e-005	7.53814e-005	7.26516e-006	0.000221208
16332	8.81928	0.0337503	8.80753e-005	0.000135525	0.123302	0.0778908	1.29324e-005	0.0601596	3.33611e-005	7.52399e-005	7.11296e-006	0.000220975
16333	8.81982	0.0337541	8.61307e-005	0.000136688	0.1233	0.077889	1.41059e-005	0.0601538	3.32924e-005	7.85439e-005	1.05588e-005	0.000217158
16334	8.82036	0.0337558	8.63793e-005	0.000136669	0.1233	0.0778872	1.34255e-005	0.0601487	3.32258e-005	8.17774e-005	1.2127e-005	0.000213502
16335	8.8209	0.0337557	8.65985e-005	0.000136651	0.1233	0.0778873	1.27779e-005	0.0601493	3.31612e-005	8.14996e-005	1.18614e-005	0.000213594
16336	8.82144	0.0337555	8.67919e-005	0.000136633	0.123301	0.0778855	1.21617e-005	0.0601499	3.30986e-005	8.12277e-005	1.1602e-005	0.000210088
16337	8.82198	0.0337554	8.69626e-005	0.000136616	0.123301	0.0778802	1.15753e-005	0.0601505	3.3038e-005	7.75193e-005	7.75418e-006	0.00020673
16338	8.82252	0.0337553	8.71131e-005	0.000136599	0.123301	0.0778768	1.10172e-005	0.060151	3.29793e-005	7.38898e-005	3.99609e-006	0.000207107
16339	8.82306	0.0337551	8.76387e-005	0.000136583	0.123301	0.077877	1.22834e-005	0.0601514	3.29224e-005	7.37802e-005	5.71739e-006	0.000207469
16340	8.8236	0.033755	8.81024e-005	0.000136567	0.123302	0.0778773	1.34883e-005	0.0601517	3.28672e-005	7.36728e-005	7.39854e-006	0.000207815
16341	8.82414	0.0337549	8.81186e-005	0.000136551	0.123302	0.0778775	1.28377e-005	0.0601521	3.28138e-005	7.35677e-005	5.44599e-006	0.000208147
16342	8.82468	0.0337566	8.8133e-005	0.000136537	0.123302	0.0778796	1.22186e-005	0.0601524	3.2762e-005	7.34649e-005	3.53898e-006	0.000208464
16343	8.82522	0.0337583	8.81456e-005	0.000136522	0.123302	0.0778816	1.16294e-005	0.0601526	3.27118e-005	7.33643e-005	3.4737e-006	0.000208769
16344	8.82576	0.033758	8.81568e-005	0.000136508	0.123303	0.0778835	1.10688e-005	0.0601528	3.26632e-005	7.44133e-005	3.40994e-006	0.00020906
16345	8.8263	0.0337577	8.81666e-005	0.000136495	0.123303	0.0778837	6.94069e-006	0.060153	3.26161e-005	7.42924e-005	3.34767e-006	0.000212934
16346	8.82684	0.0337521	8.89609e-005	0.000136481	0.123303	0.077882	3.01225e-006	0.060155	3.43677e-005	7.41742e-005	5.0841e-006	0.000216645
16347	8.82738	0.0337467	8.96616e-005	0.000136469	0.123303	0.0778821	2.86827e-006	0.0601567	3.6065e-005	7.52059e-005	6.78002e-006	0.000216605
16348	8.82792	0.033747	8.94942e-005	0.000136456	0.123303	0.0778823	4.52851e-006	0.0601565	3.59123e-005	7.50682e-005	6.63914e-006	0.000216566
16349	8.82846	0.0337473	8.93464e-005	0.000136444	0.123304	0.0778824	6.10846e-006	0.0601563	3.57645e-005	7.49334e-005	6.50155e-006	0.000216529
16350	8.829	0.0337476	8.92161e-005	0.000136433	0.123304	0.0778826	5.81475e-006	0.0601561	3.56211e-005	7.48014e-005	6.36716e-006	0.000221886
16351	8.82954	0.0337497	8.91012e-005	0.000137569	0.123303	0.0778827	5.53525e-006	0.060156	3.54823e-005	7.46723e-005	6.23591e-006	0.000227017
16352	8.83008	0.0337517	8.89998e-005	0.000138671	0.123302	0.0778829	7.06652e-006	0.0601558	3.53477e-005	7.56934e-005	6.10773e-006	0.00022654
16353	8.83062	0.0337518	8.89103e-005	0.000138591	0.123302	0.077883	8.52373e-006	0.0601557	3.16229e-005	7.66928e-005	7.77978e-006	0.000226083
16354	8.83116	0.0337518	8.88314e-005	0.000138515	0.123303	0.0778813	8.11323e-006	0.0601556	3.34053e-005	7.53759e-005	9.41282e-006	0.00022924
16355	8.8317	0.0337519	8.87617e-005	0.00013844	0.123303	0.0778815	7.72258e-006	0.0601573	3.33351e-005	7.40871e-005	9.21053e-006	0.000228669
16356	8.83224	0.0337519	8.87003e-005	0.000138368	0.123302	0.0778817	9.14807e-006	0.0601588	2.78754e-005	7.39732e-005	9.01296e-006	0.000224528
16357	8.83278	0.0337538	8.94317e-005	0.000138298	0.123301	0.07788	1.05046e-005	0.0601601	2.79768e-005	7.38617e-005	8.82e-006	0.000224156
16358	8.83332	0.0337556	9.0077e-005	0.00013823	0.123302	0.0778802	9.99833e-006	0.0601613	2.80751e-005	7.37526e-005	8.63154e-006	0.000223799
16359	8.83386	0.0337554	8.98606e-005	0.000139312	0.123302	0.0778804	9.51652e-006	0.0601606	2.81703e-005	7.36459e-005	8.44747e-006	0.000223458
16360	8.8344	0.0337553	8.96697e-005	0.000140361	0.123302	0.0778806	9.05801e-006	0.06016	2.46681e-005	7.46888e-005	8.2677e-006	0.000223131
16361	8.83494	0.0337552	8.95013e-005	0.00014023	0.123302	0.0778807	8.62168e-006	0.0601594	2.30717e-005	7.57096e-005	8.09212e-006	0.000222817
16362	8.83548	0.0337551	8.93528e-005	0.000137809	0.123303	0.0778809	8.20644e-006	0.060159	2.87139e-005	7.55611e-005	7.92063e-006	0.000222517
16363	8.83602	0.0337532	8.92217e-005	0.000135461	0.123303	0.0778847	9.60853e-006	0.0601585	3.23838e-005	7.54158e-005	7.75315e-006	0.00022223
16364	8.83656	0.0337495	8.71421e-005	0.000135479	0.123303	0.0778884	1.09428e-005	0.0601582	3.23453e-005	7.52736e-005	1.11841e-005	0.000221954
16365	8.8371	0.0337497	8.53075e-005	0.000135497	0.123303	0.0778884	1.22126e-005	0.0601525	3.59026e-005	7.51344e-005	1.27377e-005	0.000225285
16366	8.83764	0.0337517	8.56531e-005	0.000135514	0.123303	0.0778885	1.34209e-005	0.0601475	3.93495e-005	7.61457e-005	1.24579e-005	0.000223084
16367	8.83818	0.0337518	8.59579e-005	0.000135531	0.123303	0.0778849	1.45709e-005	0.0601484	3.9095e-005	7.3693e-005	1.03873e-005	0.00021738
16368	8.83872	0.0337536	8.66195e-005	0.000135547	0.123302	0.0778796	1.56652e-005	0.0601491	3.34566e-005	7.01451e-005	6.56779e-006	0.000217309
16369	8.83926	0.0337554	8.72033e-005	0.000135562	0.123301	0.077878	1.49093e-005	0.0601497	2.79931e-005	7.01152e-005	6.43186e-006	0.000217241
16370	8.8398	0.0337553	8.73254e-005	0.000135577	0.123301	0.0778782	1.419e-005	0.0601503	2.98881e-005	7.0086e-005	6.2991e-006	0.000217176
16371	8.84034	0.0337552	8.74332e-005	0.000135592	0.123302	0.0778784	1.35055e-005	0.0601508	3.17244e-005	7.00574e-005	6.16944e-006	0.000217113
16372	8.84088	0.033755	8.75283e-005	0.000135606	0.123302	0.0778786	1.28541e-005	0.0601512	3.17064e-005	7.11768e-005	6.0428e-006	0.000217054
16373	8.84142	0.0337513	8.76122e-005	0.00013562	0.123302	0.0778788	6.84247e-006	0.0601516	2.98917e-005	7.22724e-005	5.91911e-006	0.000218793
16374	8.84196	0.0337478	8.76862e-005	0.000135633	0.123302	0.077879	2.91877e-006	0.0601537	2.81333e-005	7.21972e-005	5.79832e-006	0.00022046
16375	8.8425	0.0337481	8.77515e-005	0.000135646	0.123303	0.0778793	4.57657e-006	0.0601556	3.0024e-005	7.21236e-005	7.47758e-006	0.000220259
16376	8.84304	0.0337483	8.78091e-005	0.000135659	0.123303	0.0778795	4.35694e-006	0.0601555	3.00587e-005	7.5494e-005	7.32043e-006	0.000218269
16377	8.84358	0.0337486	8.86455e-005	0.000135671	0.123303	0.0778796	5.94519e-006	0.0601554	2.64979e-005	7.87925e-005	8.9642e-006	0.000216364
16378	8.84412	0.0337488	8.85977e-005	0.00013683	0.123303	0.0778798	7.45663e-006	0.0601553	2.48448e-005	7.85783e-005	1.23669e-005	0.000218133
16379	8.84466	0.033749	8.85556e-005	0.000137955	0.123303	0.0778818	7.09773e-006	0.0601553	2.50402e-005	7.83687e-005	1.20957e-005	0.000221624
16380	8.8452	0.0337492	8.93041e-005	0.000137897	0.123303	0.0778838	6.75619e-006	0.0601552	2.52295e-005	7.81636e-005	1.18308e-005	0.000223172
16381	8.84574	0.0337512	8.91788e-005	0.000137841	0.123304	0.0778839	6.43116e-006	0.0601552	2.5413e-005	7.79628e-005	7.97762e-006	0.000221059
16382	8.84628	0.0337531	8.90682e-005	0.000137787	0.123304	0.077884	7.9191e-006	0.0601569	2.55908e-005	7.77663e-005	4.21431e-006	0.000219036
16383	8.84682	0.0337531	8.89707e-005	0.000137735	0.123304	0.0778841	9.33509e-006	0.0601584	2.57631e-005	7.7574e-005	4.13327e-006	0.000218895
16384	8.84736	0.0337531	8.88846e-005	0.000137684	0.123303	0.0778842	8.88535e-006	0.060158	2.593e-005	7.73858e-005	4.05413e-006	0.00021876
