TimeSlice	Time	neur1	neur2	neur3	neur4	neur5	neur6
32292	6.4584	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32293	6.4586	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32294	6.4588	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32295	6.459	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32296	6.4592	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32297	6.4594	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32298	6.4596	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32299	6.4598	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32300	6.46	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32301	6.4602	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32302	6.4604	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32303	6.4606	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32304	6.4608	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32305	6.461	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32306	6.4612	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32307	6.4614	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32308	6.4616	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32309	6.4618	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32310	6.462	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32311	6.4622	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32312	6.4624	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32313	6.4626	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32314	6.4628	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32315	6.463	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32316	6.4632	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32317	6.4634	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32318	6.4636	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32319	6.4638	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32320	6.464	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32321	6.4642	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32322	6.4644	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32323	6.4646	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32324	6.4648	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32325	6.465	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32326	6.4652	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32327	6.4654	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32328	6.4656	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32329	6.4658	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32330	6.466	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32331	6.4662	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32332	6.4664	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32333	6.4666	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32334	6.4668	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32335	6.467	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32336	6.4672	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32337	6.4674	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32338	6.4676	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32339	6.4678	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32340	6.468	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32341	6.4682	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32342	6.4684	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32343	6.4686	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32344	6.4688	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32345	6.469	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32346	6.4692	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32347	6.4694	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32348	6.4696	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32349	6.4698	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32350	6.47	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32351	6.4702	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32352	6.4704	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32353	6.4706	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32354	6.4708	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32355	6.471	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32356	6.4712	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32357	6.4714	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32358	6.4716	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32359	6.4718	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32360	6.472	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32361	6.4722	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32362	6.4724	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32363	6.4726	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32364	6.4728	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32365	6.473	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32366	6.4732	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32367	6.4734	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32368	6.4736	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32369	6.4738	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32370	6.474	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32371	6.4742	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32372	6.4744	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32373	6.4746	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32374	6.4748	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32375	6.475	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32376	6.4752	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32377	6.4754	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32378	6.4756	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32379	6.4758	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32380	6.476	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32381	6.4762	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32382	6.4764	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32383	6.4766	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32384	6.4768	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32385	6.477	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32386	6.4772	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32387	6.4774	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32388	6.4776	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32389	6.4778	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32390	6.478	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32391	6.4782	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32392	6.4784	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32393	6.4786	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32394	6.4788	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32395	6.479	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32396	6.4792	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32397	6.4794	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32398	6.4796	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32399	6.4798	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32400	6.48	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32401	6.4802	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32402	6.4804	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32403	6.4806	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32404	6.4808	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32405	6.481	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32406	6.4812	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32407	6.4814	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32408	6.4816	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32409	6.4818	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32410	6.482	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32411	6.4822	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32412	6.4824	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32413	6.4826	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32414	6.4828	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32415	6.483	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32416	6.4832	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32417	6.4834	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32418	6.4836	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32419	6.4838	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32420	6.484	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32421	6.4842	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32422	6.4844	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32423	6.4846	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32424	6.4848	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32425	6.485	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32426	6.4852	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32427	6.4854	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32428	6.4856	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32429	6.4858	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32430	6.486	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32431	6.4862	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32432	6.4864	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32433	6.4866	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32434	6.4868	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32435	6.487	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32436	6.4872	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32437	6.4874	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32438	6.4876	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32439	6.4878	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32440	6.488	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32441	6.4882	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32442	6.4884	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32443	6.4886	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32444	6.4888	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32445	6.489	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32446	6.4892	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32447	6.4894	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32448	6.4896	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32449	6.4898	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32450	6.49	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32451	6.4902	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32452	6.4904	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32453	6.4906	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32454	6.4908	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32455	6.491	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32456	6.4912	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32457	6.4914	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32458	6.4916	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32459	6.4918	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32460	6.492	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32461	6.4922	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32462	6.4924	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32463	6.4926	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32464	6.4928	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32465	6.493	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32466	6.4932	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32467	6.4934	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32468	6.4936	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32469	6.4938	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32470	6.494	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32471	6.4942	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32472	6.4944	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32473	6.4946	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32474	6.4948	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32475	6.495	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32476	6.4952	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32477	6.4954	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32478	6.4956	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32479	6.4958	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32480	6.496	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32481	6.4962	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32482	6.4964	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32483	6.4966	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32484	6.4968	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32485	6.497	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32486	6.4972	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32487	6.4974	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32488	6.4976	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32489	6.4978	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32490	6.498	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32491	6.4982	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32492	6.4984	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32493	6.4986	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32494	6.4988	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32495	6.499	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32496	6.4992	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32497	6.4994	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32498	6.4996	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32499	6.4998	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32500	6.5	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32501	6.5002	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32502	6.5004	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32503	6.5006	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32504	6.5008	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32505	6.501	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32506	6.5012	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32507	6.5014	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32508	6.5016	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32509	6.5018	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32510	6.502	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32511	6.5022	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32512	6.5024	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32513	6.5026	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32514	6.5028	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32515	6.503	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32516	6.5032	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32517	6.5034	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32518	6.5036	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32519	6.5038	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32520	6.504	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32521	6.5042	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32522	6.5044	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32523	6.5046	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32524	6.5048	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32525	6.505	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32526	6.5052	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32527	6.5054	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32528	6.5056	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32529	6.5058	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32530	6.506	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32531	6.5062	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32532	6.5064	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32533	6.5066	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32534	6.5068	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32535	6.507	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32536	6.5072	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32537	6.5074	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32538	6.5076	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32539	6.5078	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32540	6.508	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32541	6.5082	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32542	6.5084	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32543	6.5086	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32544	6.5088	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32545	6.509	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32546	6.5092	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32547	6.5094	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32548	6.5096	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32549	6.5098	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32550	6.51	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32551	6.5102	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32552	6.5104	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32553	6.5106	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32554	6.5108	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32555	6.511	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32556	6.5112	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32557	6.5114	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32558	6.5116	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32559	6.5118	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32560	6.512	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32561	6.5122	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32562	6.5124	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32563	6.5126	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32564	6.5128	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32565	6.513	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32566	6.5132	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32567	6.5134	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32568	6.5136	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32569	6.5138	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32570	6.514	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32571	6.5142	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32572	6.5144	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32573	6.5146	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32574	6.5148	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32575	6.515	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32576	6.5152	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32577	6.5154	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32578	6.5156	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32579	6.5158	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32580	6.516	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32581	6.5162	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32582	6.5164	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32583	6.5166	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32584	6.5168	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32585	6.517	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32586	6.5172	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32587	6.5174	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32588	6.5176	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32589	6.5178	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32590	6.518	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32591	6.5182	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32592	6.5184	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32593	6.5186	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32594	6.5188	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32595	6.519	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32596	6.5192	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32597	6.5194	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32598	6.5196	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32599	6.5198	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32600	6.52	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32601	6.5202	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32602	6.5204	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32603	6.5206	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32604	6.5208	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32605	6.521	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32606	6.5212	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32607	6.5214	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32608	6.5216	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32609	6.5218	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32610	6.522	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32611	6.5222	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32612	6.5224	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32613	6.5226	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32614	6.5228	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32615	6.523	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32616	6.5232	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32617	6.5234	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32618	6.5236	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32619	6.5238	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32620	6.524	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32621	6.5242	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32622	6.5244	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32623	6.5246	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32624	6.5248	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32625	6.525	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32626	6.5252	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32627	6.5254	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32628	6.5256	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32629	6.5258	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32630	6.526	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32631	6.5262	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32632	6.5264	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32633	6.5266	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32634	6.5268	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32635	6.527	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32636	6.5272	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32637	6.5274	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32638	6.5276	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32639	6.5278	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32640	6.528	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32641	6.5282	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32642	6.5284	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32643	6.5286	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32644	6.5288	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32645	6.529	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32646	6.5292	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32647	6.5294	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32648	6.5296	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32649	6.5298	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32650	6.53	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32651	6.5302	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32652	6.5304	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32653	6.5306	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32654	6.5308	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32655	6.531	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32656	6.5312	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32657	6.5314	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32658	6.5316	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32659	6.5318	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
32660	6.532	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
