TimeSlice	Time	neur39	neur40	neur41	neur42	neur43	neur44
15269	3.0538	-0.053939	-0.0546049	-0.0597791	-0.0594549	-0.0597979	-0.0601091
15270	3.054	-0.0539514	-0.0545956	-0.0597794	-0.0594539	-0.0597975	-0.0601094
15271	3.0542	-0.0539638	-0.0545862	-0.0597797	-0.0594528	-0.0597972	-0.0601097
15272	3.0544	-0.0539762	-0.0545768	-0.05978	-0.0594518	-0.0597968	-0.06011
15273	3.0546	-0.0539886	-0.0545675	-0.0597803	-0.0594507	-0.0597965	-0.0601103
15274	3.0548	-0.0540011	-0.0545581	-0.0597807	-0.0594496	-0.0597961	-0.0601106
15275	3.055	-0.0540135	-0.0545488	-0.059781	-0.0594486	-0.0597958	-0.0601109
15276	3.0552	-0.0540259	-0.0545394	-0.0597813	-0.0594475	-0.0597954	-0.0601112
15277	3.0554	-0.0540383	-0.05453	-0.0597816	-0.0594465	-0.0597951	-0.0601115
15278	3.0556	-0.0540508	-0.0545207	-0.059782	-0.0594454	-0.0597947	-0.0601117
15279	3.0558	-0.0540632	-0.0545113	-0.0597823	-0.0594443	-0.0597944	-0.060112
15280	3.056	-0.0540757	-0.0545019	-0.0597826	-0.0594433	-0.059794	-0.0601123
15281	3.0562	-0.0540881	-0.0544926	-0.059783	-0.0594422	-0.0597937	-0.0601126
15282	3.0564	-0.0541006	-0.0544832	-0.0597833	-0.0594411	-0.0597934	-0.0601129
15283	3.0566	-0.054113	-0.0544739	-0.0597836	-0.0594401	-0.059793	-0.0601131
15284	3.0568	-0.0541255	-0.0544645	-0.059784	-0.059439	-0.0597927	-0.0601134
15285	3.057	-0.0541379	-0.0544552	-0.0597843	-0.0594379	-0.0597924	-0.0601137
15286	3.0572	-0.0541504	-0.0544458	-0.0597846	-0.0594368	-0.0597921	-0.060114
15287	3.0574	-0.0541629	-0.0544364	-0.059785	-0.0594358	-0.0597917	-0.0601142
15288	3.0576	-0.0541754	-0.0544271	-0.0597853	-0.0594347	-0.0597914	-0.0601145
15289	3.0578	-0.0541879	-0.0544177	-0.0597856	-0.0594336	-0.0597911	-0.0601147
15290	3.058	-0.0542003	-0.0544084	-0.059786	-0.0594325	-0.0597908	-0.060115
15291	3.0582	-0.0542128	-0.054399	-0.0597863	-0.0594314	-0.0597905	-0.0601153
15292	3.0584	-0.0542253	-0.0543897	-0.0597867	-0.0594304	-0.0597901	-0.0601155
15293	3.0586	-0.0542378	-0.0543803	-0.059787	-0.0594293	-0.0597898	-0.0601158
15294	3.0588	-0.0542503	-0.054371	-0.0597874	-0.0594282	-0.0597895	-0.060116
15295	3.059	-0.0542628	-0.0543616	-0.0597877	-0.0594271	-0.0597892	-0.0601163
15296	3.0592	-0.0542753	-0.0543523	-0.0597881	-0.059426	-0.0597889	-0.0601165
15297	3.0594	-0.0542878	-0.0543429	-0.0597884	-0.0594249	-0.0597886	-0.0601168
15298	3.0596	-0.0543003	-0.0543336	-0.0597888	-0.0594238	-0.0597883	-0.060117
15299	3.0598	-0.0543129	-0.0543242	-0.0597891	-0.0594227	-0.059788	-0.0601172
15300	3.06	-0.0543254	-0.0543149	-0.0597895	-0.0594216	-0.0597877	-0.0601175
15301	3.0602	-0.0543379	-0.0543056	-0.0597898	-0.0594205	-0.0597874	-0.0601177
15302	3.0604	-0.0543504	-0.0542962	-0.0597902	-0.0594194	-0.0597871	-0.0601179
15303	3.0606	-0.054363	-0.0542869	-0.0597905	-0.0594183	-0.0597868	-0.0601182
15304	3.0608	-0.0543755	-0.0542775	-0.0597909	-0.0594172	-0.0597865	-0.0601184
15305	3.061	-0.054388	-0.0542682	-0.0597912	-0.0594161	-0.0597863	-0.0601186
15306	3.0612	-0.0544005	-0.0542589	-0.0597916	-0.059415	-0.059786	-0.0601188
15307	3.0614	-0.0544131	-0.0542495	-0.0597919	-0.0594139	-0.0597857	-0.0601191
15308	3.0616	-0.0544256	-0.0542402	-0.0597923	-0.0594128	-0.0597854	-0.0601193
15309	3.0618	-0.0544382	-0.0542309	-0.0597927	-0.0594117	-0.0597851	-0.0601195
15310	3.062	-0.0544507	-0.0542215	-0.059793	-0.0594106	-0.0597849	-0.0601197
15311	3.0622	-0.0544632	-0.0542122	-0.0597934	-0.0594095	-0.0597846	-0.0601199
15312	3.0624	-0.0544758	-0.0542029	-0.0597938	-0.0594084	-0.0597843	-0.0601201
15313	3.0626	-0.0544883	-0.0541935	-0.0597941	-0.0594072	-0.0597841	-0.0601203
15314	3.0628	-0.0545009	-0.0541842	-0.0597945	-0.0594061	-0.0597838	-0.0601205
15315	3.063	-0.0545134	-0.0541749	-0.0597949	-0.059405	-0.0597835	-0.0601207
15316	3.0632	-0.054526	-0.0541656	-0.0597952	-0.0594039	-0.0597833	-0.0601209
15317	3.0634	-0.0545386	-0.0541563	-0.0597956	-0.0594028	-0.059783	-0.0601211
15318	3.0636	-0.0545511	-0.0541469	-0.059796	-0.0594017	-0.0597827	-0.0601213
15319	3.0638	-0.0545637	-0.0541376	-0.0597963	-0.0594005	-0.0597825	-0.0601215
15320	3.064	-0.0545762	-0.0541283	-0.0597967	-0.0593994	-0.0597822	-0.0601217
15321	3.0642	-0.0545888	-0.054119	-0.0597971	-0.0593983	-0.059782	-0.0601219
15322	3.0644	-0.0546013	-0.0541097	-0.0597974	-0.0593972	-0.0597817	-0.0601221
15323	3.0646	-0.0546139	-0.0541004	-0.0597978	-0.059396	-0.0597815	-0.0601222
15324	3.0648	-0.0546265	-0.0540911	-0.0597982	-0.0593949	-0.0597812	-0.0601224
15325	3.065	-0.054639	-0.0540818	-0.0597986	-0.0593938	-0.059781	-0.0601226
15326	3.0652	-0.0546516	-0.0540725	-0.0597989	-0.0593926	-0.0597808	-0.0601228
15327	3.0654	-0.0546642	-0.0540632	-0.0597993	-0.0593915	-0.0597805	-0.0601229
15328	3.0656	-0.0546767	-0.0540539	-0.0597997	-0.0593904	-0.0597803	-0.0601231
15329	3.0658	-0.0546893	-0.0540446	-0.0598001	-0.0593892	-0.05978	-0.0601233
15330	3.066	-0.0547019	-0.0540353	-0.0598005	-0.0593881	-0.0597798	-0.0601234
15331	3.0662	-0.0547144	-0.054026	-0.0598008	-0.059387	-0.0597796	-0.0601236
15332	3.0664	-0.054727	-0.0540167	-0.0598012	-0.0593858	-0.0597794	-0.0601237
15333	3.0666	-0.0547396	-0.0540074	-0.0598016	-0.0593847	-0.0597791	-0.0601239
15334	3.0668	-0.0547521	-0.0539981	-0.059802	-0.0593836	-0.0597789	-0.0601241
15335	3.067	-0.0547647	-0.0539888	-0.0598024	-0.0593824	-0.0597787	-0.0601242
15336	3.0672	-0.0547773	-0.0539795	-0.0598027	-0.0593813	-0.0597785	-0.0601244
15337	3.0674	-0.0547898	-0.0539703	-0.0598031	-0.0593801	-0.0597782	-0.0601245
15338	3.0676	-0.0548024	-0.053961	-0.0598035	-0.059379	-0.059778	-0.0601246
15339	3.0678	-0.054815	-0.0539517	-0.0598039	-0.0593778	-0.0597778	-0.0601248
15340	3.068	-0.0548275	-0.0539424	-0.0598043	-0.0593767	-0.0597776	-0.0601249
15341	3.0682	-0.0548401	-0.0539332	-0.0598047	-0.0593755	-0.0597774	-0.060125
15342	3.0684	-0.0548527	-0.0539239	-0.0598051	-0.0593744	-0.0597772	-0.0601252
15343	3.0686	-0.0548652	-0.0539146	-0.0598055	-0.0593732	-0.059777	-0.0601253
15344	3.0688	-0.0548778	-0.0539054	-0.0598059	-0.0593721	-0.0597768	-0.0601254
15345	3.069	-0.0548904	-0.0538961	-0.0598062	-0.0593709	-0.0597766	-0.0601256
15346	3.0692	-0.0549029	-0.0538869	-0.0598066	-0.0593698	-0.0597764	-0.0601257
15347	3.0694	-0.0549155	-0.0538776	-0.059807	-0.0593686	-0.0597762	-0.0601258
15348	3.0696	-0.0549281	-0.0538683	-0.0598074	-0.0593675	-0.059776	-0.0601259
15349	3.0698	-0.0549406	-0.0538591	-0.0598078	-0.0593663	-0.0597758	-0.060126
15350	3.07	-0.0549532	-0.0538498	-0.0598082	-0.0593651	-0.0597756	-0.0601261
15351	3.0702	-0.0549657	-0.0538406	-0.0598086	-0.059364	-0.0597755	-0.0601262
15352	3.0704	-0.0549783	-0.0538314	-0.059809	-0.0593628	-0.0597753	-0.0601264
15353	3.0706	-0.0549908	-0.0538221	-0.0598094	-0.0593617	-0.0597751	-0.0601265
15354	3.0708	-0.0550034	-0.0538129	-0.0598098	-0.0593605	-0.0597749	-0.0601266
15355	3.071	-0.0550159	-0.0538037	-0.0598102	-0.0593593	-0.0597747	-0.0601267
15356	3.0712	-0.0550285	-0.0537944	-0.0598106	-0.0593582	-0.0597746	-0.0601268
15357	3.0714	-0.055041	-0.0537852	-0.059811	-0.059357	-0.0597744	-0.0601268
15358	3.0716	-0.0550536	-0.053776	-0.0598114	-0.0593558	-0.0597742	-0.0601269
15359	3.0718	-0.0550661	-0.0537667	-0.0598118	-0.0593547	-0.0597741	-0.060127
15360	3.072	-0.0550787	-0.0537575	-0.0598122	-0.0593535	-0.0597739	-0.0601271
15361	3.0722	-0.0550912	-0.0537483	-0.0598126	-0.0593523	-0.0597737	-0.0601272
15362	3.0724	-0.0551037	-0.0537391	-0.059813	-0.0593512	-0.0597736	-0.0601273
15363	3.0726	-0.0551163	-0.0537299	-0.0598134	-0.05935	-0.0597734	-0.0601273
15364	3.0728	-0.0551288	-0.0537207	-0.0598138	-0.0593488	-0.0597733	-0.0601274
15365	3.073	-0.0551413	-0.0537115	-0.0598142	-0.0593477	-0.0597731	-0.0601275
15366	3.0732	-0.0551539	-0.0537023	-0.0598147	-0.0593465	-0.0597729	-0.0601275
15367	3.0734	-0.0551664	-0.0536931	-0.0598151	-0.0593453	-0.0597728	-0.0601276
15368	3.0736	-0.0551789	-0.0536839	-0.0598155	-0.0593441	-0.0597727	-0.0601277
15369	3.0738	-0.0551914	-0.0536747	-0.0598159	-0.059343	-0.0597725	-0.0601277
15370	3.074	-0.0552039	-0.0536655	-0.0598163	-0.0593418	-0.0597724	-0.0601278
15371	3.0742	-0.0552165	-0.0536563	-0.0598167	-0.0593406	-0.0597722	-0.0601278
15372	3.0744	-0.055229	-0.0536471	-0.0598171	-0.0593394	-0.0597721	-0.0601279
15373	3.0746	-0.0552415	-0.053638	-0.0598175	-0.0593382	-0.059772	-0.0601279
15374	3.0748	-0.055254	-0.0536288	-0.0598179	-0.0593371	-0.0597718	-0.060128
15375	3.075	-0.0552665	-0.0536196	-0.0598183	-0.0593359	-0.0597717	-0.060128
15376	3.0752	-0.055279	-0.0536104	-0.0598188	-0.0593347	-0.0597716	-0.0601281
15377	3.0754	-0.0552915	-0.0536013	-0.0598192	-0.0593335	-0.0597714	-0.0601281
15378	3.0756	-0.055304	-0.0535921	-0.0598196	-0.0593323	-0.0597713	-0.0601281
15379	3.0758	-0.0553164	-0.053583	-0.05982	-0.0593311	-0.0597712	-0.0601282
15380	3.076	-0.0553289	-0.0535738	-0.0598204	-0.05933	-0.0597711	-0.0601282
15381	3.0762	-0.0553414	-0.0535646	-0.0598208	-0.0593288	-0.059771	-0.0601282
15382	3.0764	-0.0553539	-0.0535555	-0.0598213	-0.0593276	-0.0597708	-0.0601283
15383	3.0766	-0.0553664	-0.0535464	-0.0598217	-0.0593264	-0.0597707	-0.0601283
15384	3.0768	-0.0553788	-0.0535372	-0.0598221	-0.0593252	-0.0597706	-0.0601283
15385	3.077	-0.0553913	-0.0535281	-0.0598225	-0.059324	-0.0597705	-0.0601283
15386	3.0772	-0.0554037	-0.053519	-0.0598229	-0.0593228	-0.0597704	-0.0601283
15387	3.0774	-0.0554162	-0.0535098	-0.0598233	-0.0593216	-0.0597703	-0.0601283
15388	3.0776	-0.0554286	-0.0535007	-0.0598238	-0.0593204	-0.0597702	-0.0601283
15389	3.0778	-0.0554411	-0.0534916	-0.0598242	-0.0593192	-0.0597701	-0.0601283
15390	3.078	-0.0554535	-0.0534825	-0.0598246	-0.0593181	-0.05977	-0.0601283
15391	3.0782	-0.055466	-0.0534733	-0.059825	-0.0593169	-0.0597699	-0.0601283
15392	3.0784	-0.0554784	-0.0534642	-0.0598255	-0.0593157	-0.0597698	-0.0601283
15393	3.0786	-0.0554908	-0.0534551	-0.0598259	-0.0593145	-0.0597697	-0.0601283
15394	3.0788	-0.0555032	-0.053446	-0.0598263	-0.0593133	-0.0597697	-0.0601283
15395	3.079	-0.0555157	-0.0534369	-0.0598267	-0.0593121	-0.0597696	-0.0601283
15396	3.0792	-0.0555281	-0.0534278	-0.0598271	-0.0593109	-0.0597695	-0.0601283
15397	3.0794	-0.0555405	-0.0534188	-0.0598276	-0.0593097	-0.0597694	-0.0601283
15398	3.0796	-0.0555529	-0.0534097	-0.059828	-0.0593085	-0.0597693	-0.0601283
15399	3.0798	-0.0555653	-0.0534006	-0.0598284	-0.0593073	-0.0597693	-0.0601282
15400	3.08	-0.0555777	-0.0533915	-0.0598289	-0.0593061	-0.0597692	-0.0601282
15401	3.0802	-0.0555901	-0.0533824	-0.0598293	-0.0593049	-0.0597691	-0.0601282
15402	3.0804	-0.0556024	-0.0533734	-0.0598297	-0.0593037	-0.059769	-0.0601281
15403	3.0806	-0.0556148	-0.0533643	-0.0598301	-0.0593025	-0.059769	-0.0601281
15404	3.0808	-0.0556272	-0.0533552	-0.0598306	-0.0593013	-0.0597689	-0.0601281
15405	3.081	-0.0556395	-0.0533462	-0.059831	-0.0593001	-0.0597689	-0.060128
15406	3.0812	-0.0556519	-0.0533371	-0.0598314	-0.0592989	-0.0597688	-0.060128
15407	3.0814	-0.0556642	-0.0533281	-0.0598319	-0.0592977	-0.0597687	-0.0601279
15408	3.0816	-0.0556766	-0.0533191	-0.0598323	-0.0592964	-0.0597687	-0.0601279
15409	3.0818	-0.0556889	-0.05331	-0.0598327	-0.0592952	-0.0597686	-0.0601278
15410	3.082	-0.0557013	-0.053301	-0.0598331	-0.059294	-0.0597686	-0.0601278
15411	3.0822	-0.0557136	-0.053292	-0.0598336	-0.0592928	-0.0597685	-0.0601277
15412	3.0824	-0.0557259	-0.0532829	-0.059834	-0.0592916	-0.0597685	-0.0601276
15413	3.0826	-0.0557382	-0.0532739	-0.0598344	-0.0592904	-0.0597685	-0.0601276
15414	3.0828	-0.0557505	-0.0532649	-0.0598349	-0.0592892	-0.0597684	-0.0601275
15415	3.083	-0.0557628	-0.0532559	-0.0598353	-0.059288	-0.0597684	-0.0601274
15416	3.0832	-0.0557751	-0.0532469	-0.0598357	-0.0592868	-0.0597683	-0.0601274
15417	3.0834	-0.0557874	-0.0532379	-0.0598362	-0.0592856	-0.0597683	-0.0601273
15418	3.0836	-0.0557997	-0.0532289	-0.0598366	-0.0592844	-0.0597683	-0.0601272
15419	3.0838	-0.055812	-0.0532199	-0.059837	-0.0592831	-0.0597683	-0.0601271
15420	3.084	-0.0558242	-0.0532109	-0.0598375	-0.0592819	-0.0597682	-0.0601271
15421	3.0842	-0.0558365	-0.0532019	-0.0598379	-0.0592807	-0.0597682	-0.060127
15422	3.0844	-0.0558487	-0.0531929	-0.0598383	-0.0592795	-0.0597682	-0.0601269
15423	3.0846	-0.055861	-0.053184	-0.0598388	-0.0592783	-0.0597682	-0.0601268
15424	3.0848	-0.0558732	-0.053175	-0.0598392	-0.0592771	-0.0597681	-0.0601267
15425	3.085	-0.0558854	-0.053166	-0.0598397	-0.0592759	-0.0597681	-0.0601266
15426	3.0852	-0.0558977	-0.0531571	-0.0598401	-0.0592747	-0.0597681	-0.0601265
15427	3.0854	-0.0559099	-0.0531481	-0.0598405	-0.0592734	-0.0597681	-0.0601264
15428	3.0856	-0.0559221	-0.0531392	-0.059841	-0.0592722	-0.0597681	-0.0601263
15429	3.0858	-0.0559343	-0.0531302	-0.0598414	-0.059271	-0.0597681	-0.0601262
15430	3.086	-0.0559465	-0.0531213	-0.0598418	-0.0592698	-0.0597681	-0.060126
15431	3.0862	-0.0559586	-0.0531124	-0.0598423	-0.0592686	-0.0597681	-0.0601259
15432	3.0864	-0.0559708	-0.0531034	-0.0598427	-0.0592673	-0.0597681	-0.0601258
15433	3.0866	-0.055983	-0.0530945	-0.0598432	-0.0592661	-0.0597681	-0.0601257
15434	3.0868	-0.0559951	-0.0530856	-0.0598436	-0.0592649	-0.0597681	-0.0601256
15435	3.087	-0.0560073	-0.0530767	-0.059844	-0.0592637	-0.0597681	-0.0601254
15436	3.0872	-0.0560194	-0.0530678	-0.0598445	-0.0592625	-0.0597681	-0.0601253
15437	3.0874	-0.0560316	-0.0530589	-0.0598449	-0.0592613	-0.0597681	-0.0601252
15438	3.0876	-0.0560437	-0.05305	-0.0598454	-0.05926	-0.0597682	-0.060125
15439	3.0878	-0.0560558	-0.0530411	-0.0598458	-0.0592588	-0.0597682	-0.0601249
15440	3.088	-0.0560679	-0.0530322	-0.0598462	-0.0592576	-0.0597682	-0.0601247
15441	3.0882	-0.05608	-0.0530233	-0.0598467	-0.0592564	-0.0597682	-0.0601246
15442	3.0884	-0.0560921	-0.0530144	-0.0598471	-0.0592551	-0.0597682	-0.0601244
15443	3.0886	-0.0561042	-0.0530056	-0.0598476	-0.0592539	-0.0597683	-0.0601243
15444	3.0888	-0.0561163	-0.0529967	-0.059848	-0.0592527	-0.0597683	-0.0601241
15445	3.089	-0.0561283	-0.0529879	-0.0598485	-0.0592515	-0.0597683	-0.060124
15446	3.0892	-0.0561404	-0.052979	-0.0598489	-0.0592503	-0.0597684	-0.0601238
15447	3.0894	-0.0561524	-0.0529702	-0.0598493	-0.059249	-0.0597684	-0.0601237
15448	3.0896	-0.0561644	-0.0529613	-0.0598498	-0.0592478	-0.0597684	-0.0601235
15449	3.0898	-0.0561765	-0.0529525	-0.0598502	-0.0592466	-0.0597685	-0.0601233
15450	3.09	-0.0561885	-0.0529437	-0.0598507	-0.0592454	-0.0597685	-0.0601231
15451	3.0902	-0.0562005	-0.0529348	-0.0598511	-0.0592441	-0.0597686	-0.060123
15452	3.0904	-0.0562125	-0.052926	-0.0598516	-0.0592429	-0.0597686	-0.0601228
15453	3.0906	-0.0562245	-0.0529172	-0.059852	-0.0592417	-0.0597687	-0.0601226
15454	3.0908	-0.0562365	-0.0529084	-0.0598524	-0.0592405	-0.0597687	-0.0601224
15455	3.091	-0.0562484	-0.0528996	-0.0598529	-0.0592392	-0.0597688	-0.0601222
15456	3.0912	-0.0562604	-0.0528908	-0.0598533	-0.059238	-0.0597688	-0.0601221
15457	3.0914	-0.0562723	-0.052882	-0.0598538	-0.0592368	-0.0597689	-0.0601219
15458	3.0916	-0.0562843	-0.0528732	-0.0598542	-0.0592356	-0.059769	-0.0601217
15459	3.0918	-0.0562962	-0.0528644	-0.0598547	-0.0592343	-0.059769	-0.0601215
15460	3.092	-0.0563081	-0.0528557	-0.0598551	-0.0592331	-0.0597691	-0.0601213
15461	3.0922	-0.05632	-0.0528469	-0.0598556	-0.0592319	-0.0597692	-0.0601211
15462	3.0924	-0.0563319	-0.0528381	-0.059856	-0.0592307	-0.0597692	-0.0601209
15463	3.0926	-0.0563438	-0.0528294	-0.0598565	-0.0592294	-0.0597693	-0.0601206
15464	3.0928	-0.0563557	-0.0528206	-0.0598569	-0.0592282	-0.0597694	-0.0601204
15465	3.093	-0.0563675	-0.0528119	-0.0598573	-0.059227	-0.0597695	-0.0601202
15466	3.0932	-0.0563794	-0.0528032	-0.0598578	-0.0592257	-0.0597695	-0.06012
15467	3.0934	-0.0563912	-0.0527944	-0.0598582	-0.0592245	-0.0597696	-0.0601198
15468	3.0936	-0.0564031	-0.0527857	-0.0598587	-0.0592233	-0.0597697	-0.0601195
15469	3.0938	-0.0564149	-0.052777	-0.0598591	-0.0592221	-0.0597698	-0.0601193
15470	3.094	-0.0564267	-0.0527683	-0.0598596	-0.0592208	-0.0597699	-0.0601191
15471	3.0942	-0.0564385	-0.0527596	-0.05986	-0.0592196	-0.05977	-0.0601189
15472	3.0944	-0.0564503	-0.0527509	-0.0598605	-0.0592184	-0.0597701	-0.0601186
15473	3.0946	-0.0564621	-0.0527422	-0.0598609	-0.0592171	-0.0597702	-0.0601184
15474	3.0948	-0.0564738	-0.0527335	-0.0598614	-0.0592159	-0.0597703	-0.0601181
15475	3.095	-0.0564856	-0.0527248	-0.0598618	-0.0592147	-0.0597704	-0.0601179
15476	3.0952	-0.0564973	-0.0527161	-0.0598623	-0.0592135	-0.0597705	-0.0601176
15477	3.0954	-0.056509	-0.0527075	-0.0598627	-0.0592122	-0.0597706	-0.0601174
15478	3.0956	-0.0565208	-0.0526988	-0.0598632	-0.059211	-0.0597707	-0.0601171
15479	3.0958	-0.0565325	-0.0526902	-0.0598636	-0.0592098	-0.0597708	-0.0601169
15480	3.096	-0.0565442	-0.0526815	-0.059864	-0.0592085	-0.0597709	-0.0601166
15481	3.0962	-0.0565558	-0.0526729	-0.0598645	-0.0592073	-0.059771	-0.0601163
15482	3.0964	-0.0565675	-0.0526642	-0.0598649	-0.0592061	-0.0597712	-0.0601161
15483	3.0966	-0.0565792	-0.0526556	-0.0598654	-0.0592049	-0.0597713	-0.0601158
15484	3.0968	-0.0565908	-0.052647	-0.0598658	-0.0592036	-0.0597714	-0.0601155
15485	3.097	-0.0566025	-0.0526384	-0.0598663	-0.0592024	-0.0597715	-0.0601153
15486	3.0972	-0.0566141	-0.0526298	-0.0598667	-0.0592012	-0.0597716	-0.060115
15487	3.0974	-0.0566257	-0.0526212	-0.0598672	-0.0591999	-0.0597718	-0.0601147
15488	3.0976	-0.0566373	-0.0526126	-0.0598676	-0.0591987	-0.0597719	-0.0601144
15489	3.0978	-0.0566489	-0.052604	-0.0598681	-0.0591975	-0.059772	-0.0601141
15490	3.098	-0.0566604	-0.0525954	-0.0598685	-0.0591962	-0.0597722	-0.0601138
15491	3.0982	-0.056672	-0.0525868	-0.059869	-0.059195	-0.0597723	-0.0601136
15492	3.0984	-0.0566835	-0.0525783	-0.0598694	-0.0591938	-0.0597724	-0.0601133
15493	3.0986	-0.0566951	-0.0525697	-0.0598699	-0.0591926	-0.0597726	-0.060113
15494	3.0988	-0.0567066	-0.0525612	-0.0598703	-0.0591913	-0.0597727	-0.0601127
15495	3.099	-0.0567181	-0.0525526	-0.0598708	-0.0591901	-0.0597729	-0.0601124
15496	3.0992	-0.0567296	-0.0525441	-0.0598712	-0.0591889	-0.059773	-0.060112
15497	3.0994	-0.0567411	-0.0525355	-0.0598716	-0.0591876	-0.0597732	-0.0601117
15498	3.0996	-0.0567526	-0.052527	-0.0598721	-0.0591864	-0.0597733	-0.0601114
15499	3.0998	-0.056764	-0.0525185	-0.0598725	-0.0591852	-0.0597735	-0.0601111
15500	3.1	-0.0567755	-0.05251	-0.059873	-0.059184	-0.0597736	-0.0601108
15501	3.1002	-0.0567869	-0.0525015	-0.0598734	-0.0591827	-0.0597738	-0.0601105
15502	3.1004	-0.0567983	-0.052493	-0.0598739	-0.0591815	-0.059774	-0.0601101
15503	3.1006	-0.0568097	-0.0524845	-0.0598743	-0.0591803	-0.0597741	-0.0601098
15504	3.1008	-0.0568211	-0.052476	-0.0598748	-0.059179	-0.0597743	-0.0601095
15505	3.101	-0.0568325	-0.0524676	-0.0598752	-0.0591778	-0.0597745	-0.0601092
15506	3.1012	-0.0568438	-0.0524591	-0.0598757	-0.0591766	-0.0597746	-0.0601088
15507	3.1014	-0.0568552	-0.0524506	-0.0598761	-0.0591754	-0.0597748	-0.0601085
15508	3.1016	-0.0568665	-0.0524422	-0.0598766	-0.0591741	-0.059775	-0.0601081
15509	3.1018	-0.0568778	-0.0524337	-0.059877	-0.0591729	-0.0597752	-0.0601078
15510	3.102	-0.0568891	-0.0524253	-0.0598775	-0.0591717	-0.0597753	-0.0601074
15511	3.1022	-0.0569004	-0.0524169	-0.0598779	-0.0591704	-0.0597755	-0.0601071
15512	3.1024	-0.0569117	-0.0524084	-0.0598783	-0.0591692	-0.0597757	-0.0601067
15513	3.1026	-0.0569229	-0.0524	-0.0598788	-0.059168	-0.0597759	-0.0601064
15514	3.1028	-0.0569342	-0.0523916	-0.0598792	-0.0591668	-0.0597761	-0.060106
15515	3.103	-0.0569454	-0.0523832	-0.0598797	-0.0591655	-0.0597763	-0.0601057
15516	3.1032	-0.0569566	-0.0523748	-0.0598801	-0.0591643	-0.0597765	-0.0601053
15517	3.1034	-0.0569679	-0.0523664	-0.0598806	-0.0591631	-0.0597767	-0.0601049
15518	3.1036	-0.056979	-0.0523581	-0.059881	-0.0591619	-0.0597769	-0.0601046
15519	3.1038	-0.0569902	-0.0523497	-0.0598815	-0.0591606	-0.0597771	-0.0601042
15520	3.104	-0.0570014	-0.0523413	-0.0598819	-0.0591594	-0.0597773	-0.0601038
15521	3.1042	-0.0570125	-0.052333	-0.0598824	-0.0591582	-0.0597775	-0.0601034
15522	3.1044	-0.0570236	-0.0523246	-0.0598828	-0.059157	-0.0597777	-0.0601031
15523	3.1046	-0.0570348	-0.0523163	-0.0598832	-0.0591557	-0.0597779	-0.0601027
15524	3.1048	-0.0570459	-0.052308	-0.0598837	-0.0591545	-0.0597781	-0.0601023
15525	3.105	-0.0570569	-0.0522996	-0.0598841	-0.0591533	-0.0597783	-0.0601019
15526	3.1052	-0.057068	-0.0522913	-0.0598846	-0.059152	-0.0597785	-0.0601015
15527	3.1054	-0.0570791	-0.052283	-0.059885	-0.0591508	-0.0597787	-0.0601011
15528	3.1056	-0.0570901	-0.0522747	-0.0598855	-0.0591496	-0.059779	-0.0601007
15529	3.1058	-0.0571011	-0.0522664	-0.0598859	-0.0591484	-0.0597792	-0.0601003
15530	3.106	-0.0571121	-0.0522581	-0.0598863	-0.0591472	-0.0597794	-0.0600999
15531	3.1062	-0.0571231	-0.0522499	-0.0598868	-0.0591459	-0.0597796	-0.0600995
15532	3.1064	-0.0571341	-0.0522416	-0.0598872	-0.0591447	-0.0597799	-0.0600991
15533	3.1066	-0.0571451	-0.0522333	-0.0598877	-0.0591435	-0.0597801	-0.0600987
15534	3.1068	-0.057156	-0.0522251	-0.0598881	-0.0591423	-0.0597803	-0.0600983
15535	3.107	-0.0571669	-0.0522168	-0.0598885	-0.059141	-0.0597806	-0.0600978
15536	3.1072	-0.0571779	-0.0522086	-0.059889	-0.0591398	-0.0597808	-0.0600974
15537	3.1074	-0.0571888	-0.0522004	-0.0598894	-0.0591386	-0.059781	-0.060097
15538	3.1076	-0.0571996	-0.0521922	-0.0598899	-0.0591374	-0.0597813	-0.0600966
15539	3.1078	-0.0572105	-0.052184	-0.0598903	-0.0591362	-0.0597815	-0.0600961
15540	3.108	-0.0572214	-0.0521758	-0.0598908	-0.0591349	-0.0597818	-0.0600957
15541	3.1082	-0.0572322	-0.0521676	-0.0598912	-0.0591337	-0.059782	-0.0600953
15542	3.1084	-0.057243	-0.0521594	-0.0598916	-0.0591325	-0.0597823	-0.0600948
15543	3.1086	-0.0572538	-0.0521512	-0.0598921	-0.0591313	-0.0597825	-0.0600944
15544	3.1088	-0.0572646	-0.052143	-0.0598925	-0.0591301	-0.0597828	-0.060094
15545	3.109	-0.0572754	-0.0521349	-0.0598929	-0.0591288	-0.059783	-0.0600935
15546	3.1092	-0.0572861	-0.0521267	-0.0598934	-0.0591276	-0.0597833	-0.0600931
15547	3.1094	-0.0572968	-0.0521186	-0.0598938	-0.0591264	-0.0597835	-0.0600926
15548	3.1096	-0.0573076	-0.0521104	-0.0598943	-0.0591252	-0.0597838	-0.0600922
15549	3.1098	-0.0573183	-0.0521023	-0.0598947	-0.059124	-0.0597841	-0.0600917
15550	3.11	-0.0573289	-0.0520942	-0.0598951	-0.0591228	-0.0597843	-0.0600912
15551	3.1102	-0.0573396	-0.0520861	-0.0598956	-0.0591215	-0.0597846	-0.0600908
15552	3.1104	-0.0573503	-0.052078	-0.059896	-0.0591203	-0.0597849	-0.0600903
