TimeSlice	Time	LH_AnkleZ	LH_Knee	LH_HipZ
9903	5.34762	-0.608427	-0.584629	-0.143603
9904	5.34816	-0.60916	-0.585105	-0.144206
9905	5.3487	-0.609894	-0.585581	-0.144809
9906	5.34924	-0.610629	-0.586055	-0.145413
9907	5.34978	-0.611365	-0.586529	-0.146016
9908	5.35032	-0.612101	-0.587002	-0.14662
9909	5.35086	-0.612839	-0.587474	-0.147225
9910	5.3514	-0.613577	-0.587946	-0.147829
9911	5.35194	-0.614316	-0.588416	-0.148434
9912	5.35248	-0.615056	-0.588886	-0.149039
9913	5.35302	-0.615796	-0.589355	-0.149645
9914	5.35356	-0.616537	-0.589823	-0.150251
9915	5.3541	-0.61728	-0.59029	-0.150857
9916	5.35464	-0.618023	-0.590757	-0.151463
9917	5.35518	-0.618766	-0.591223	-0.15207
9918	5.35572	-0.619511	-0.591688	-0.152677
9919	5.35626	-0.620256	-0.592152	-0.153284
9920	5.3568	-0.621002	-0.592615	-0.153892
9921	5.35734	-0.621749	-0.593077	-0.154499
9922	5.35788	-0.622497	-0.593539	-0.155107
9923	5.35842	-0.623245	-0.594	-0.155716
9924	5.35896	-0.623994	-0.59446	-0.156325
9925	5.3595	-0.624744	-0.594919	-0.156934
9926	5.36004	-0.625494	-0.595377	-0.157543
9927	5.36058	-0.626246	-0.595835	-0.158152
9928	5.36112	-0.626998	-0.596291	-0.158762
9929	5.36166	-0.627751	-0.596747	-0.159372
9930	5.3622	-0.628504	-0.597202	-0.159983
9931	5.36274	-0.629258	-0.597657	-0.160593
9932	5.36328	-0.630013	-0.59811	-0.161204
9933	5.36382	-0.630769	-0.598562	-0.161815
9934	5.36436	-0.631525	-0.599014	-0.162427
9935	5.3649	-0.632282	-0.599465	-0.163038
9936	5.36544	-0.63304	-0.599915	-0.16365
9937	5.36598	-0.633799	-0.600364	-0.164263
9938	5.36652	-0.634558	-0.600812	-0.164875
9939	5.36706	-0.635318	-0.60126	-0.165488
9940	5.3676	-0.636078	-0.601707	-0.166101
9941	5.36814	-0.636839	-0.602152	-0.166714
9942	5.36868	-0.637601	-0.602597	-0.167328
9943	5.36922	-0.638364	-0.603041	-0.167942
9944	5.36976	-0.639127	-0.603485	-0.168556
9945	5.3703	-0.63989	-0.603927	-0.16917
9946	5.37084	-0.640655	-0.604369	-0.169785
9947	5.37138	-0.64142	-0.604809	-0.1704
9948	5.37192	-0.642186	-0.605249	-0.171015
9949	5.37246	-0.642952	-0.605688	-0.171631
9950	5.373	-0.643719	-0.606126	-0.172246
9951	5.37354	-0.644487	-0.606564	-0.172862
9952	5.37408	-0.645255	-0.607	-0.173478
9953	5.37462	-0.646024	-0.607436	-0.174095
9954	5.37516	-0.646793	-0.60787	-0.174711
9955	5.3757	-0.647563	-0.608304	-0.175328
9956	5.37624	-0.648334	-0.608737	-0.175946
9957	5.37678	-0.649105	-0.609169	-0.176563
9958	5.37732	-0.649877	-0.609601	-0.177181
9959	5.37786	-0.65065	-0.610031	-0.177799
9960	5.3784	-0.651423	-0.61046	-0.178417
9961	5.37894	-0.652196	-0.610889	-0.179035
9962	5.37948	-0.652971	-0.611317	-0.179654
9963	5.38002	-0.653745	-0.611744	-0.180273
9964	5.38056	-0.654521	-0.61217	-0.180892
9965	5.3811	-0.655297	-0.612595	-0.181511
9966	5.38164	-0.656073	-0.613019	-0.182131
9967	5.38218	-0.65685	-0.613443	-0.182751
9968	5.38272	-0.657628	-0.613865	-0.183371
9969	5.38326	-0.658406	-0.614287	-0.183991
9970	5.3838	-0.659184	-0.614708	-0.184612
9971	5.38434	-0.659963	-0.615128	-0.185232
9972	5.38488	-0.660743	-0.615547	-0.185853
9973	5.38542	-0.661523	-0.615965	-0.186475
9974	5.38596	-0.662304	-0.616382	-0.187096
9975	5.3865	-0.663085	-0.616799	-0.187718
9976	5.38704	-0.663867	-0.617214	-0.18834
9977	5.38758	-0.664649	-0.617629	-0.188962
9978	5.38812	-0.665432	-0.618043	-0.189584
9979	5.38866	-0.666215	-0.618456	-0.190207
9980	5.3892	-0.666999	-0.618868	-0.19083
9981	5.38974	-0.667783	-0.619279	-0.191453
9982	5.39028	-0.668568	-0.619689	-0.192076
9983	5.39082	-0.669353	-0.620098	-0.192699
9984	5.39136	-0.670139	-0.620507	-0.193323
9985	5.3919	-0.670925	-0.620914	-0.193947
9986	5.39244	-0.671711	-0.621321	-0.194571
9987	5.39298	-0.672498	-0.621727	-0.195195
9988	5.39352	-0.673286	-0.622132	-0.19582
9989	5.39406	-0.674074	-0.622536	-0.196445
9990	5.3946	-0.674862	-0.622939	-0.19707
9991	5.39514	-0.675651	-0.623341	-0.197695
9992	5.39568	-0.67644	-0.623742	-0.19832
9993	5.39622	-0.677229	-0.624143	-0.198946
9994	5.39676	-0.67802	-0.624542	-0.199571
9995	5.3973	-0.67881	-0.624941	-0.200197
9996	5.39784	-0.679601	-0.625339	-0.200824
9997	5.39838	-0.680392	-0.625736	-0.20145
9998	5.39892	-0.681184	-0.626132	-0.202077
9999	5.39946	-0.681976	-0.626527	-0.202703
10000	5.4	-0.682768	-0.626921	-0.20333
10001	5.40054	-0.683561	-0.627314	-0.203958
10002	5.40108	-0.684355	-0.627706	-0.204585
10003	5.40162	-0.685148	-0.628098	-0.205213
10004	5.40216	-0.685942	-0.628488	-0.20584
10005	5.4027	-0.686737	-0.628878	-0.206468
10006	5.40324	-0.687531	-0.629266	-0.207097
10007	5.40378	-0.688326	-0.629654	-0.207725
10008	5.40432	-0.689122	-0.630041	-0.208354
10009	5.40486	-0.689918	-0.630427	-0.208982
10010	5.4054	-0.690714	-0.630812	-0.209611
10011	5.40594	-0.69151	-0.631196	-0.21024
10012	5.40648	-0.692307	-0.63158	-0.21087
10013	5.40702	-0.693104	-0.631962	-0.211499
10014	5.40756	-0.693902	-0.632343	-0.212129
10015	5.4081	-0.6947	-0.632724	-0.212759
10016	5.40864	-0.695498	-0.633103	-0.213389
10017	5.40918	-0.696296	-0.633482	-0.214019
10018	5.40972	-0.697095	-0.63386	-0.214649
10019	5.41026	-0.697894	-0.634237	-0.21528
10020	5.4108	-0.698694	-0.634613	-0.215911
10021	5.41134	-0.699493	-0.634988	-0.216542
10022	5.41188	-0.700293	-0.635362	-0.217173
10023	5.41242	-0.701093	-0.635735	-0.217804
10024	5.41296	-0.701894	-0.636107	-0.218435
10025	5.4135	-0.702695	-0.636479	-0.219067
10026	5.41404	-0.703496	-0.636849	-0.219699
10027	5.41458	-0.704297	-0.637219	-0.220331
10028	5.41512	-0.705099	-0.637587	-0.220963
10029	5.41566	-0.7059	-0.637955	-0.221595
10030	5.4162	-0.706703	-0.638322	-0.222228
10031	5.41674	-0.707505	-0.638688	-0.22286
10032	5.41728	-0.708308	-0.639053	-0.223493
10033	5.41782	-0.70911	-0.639417	-0.224126
10034	5.41836	-0.709913	-0.63978	-0.224759
10035	5.4189	-0.710717	-0.640142	-0.225392
10036	5.41944	-0.71152	-0.640503	-0.226026
10037	5.41998	-0.712324	-0.640863	-0.226659
10038	5.42052	-0.713128	-0.641223	-0.227293
10039	5.42106	-0.713932	-0.641581	-0.227927
10040	5.4216	-0.714736	-0.641939	-0.228561
10041	5.42214	-0.715541	-0.642295	-0.229195
10042	5.42268	-0.716346	-0.642651	-0.22983
10043	5.42322	-0.717151	-0.643006	-0.230464
10044	5.42376	-0.717956	-0.64336	-0.231099
10045	5.4243	-0.718761	-0.643713	-0.231734
10046	5.42484	-0.719566	-0.644064	-0.232369
10047	5.42538	-0.720372	-0.644416	-0.233004
10048	5.42592	-0.721178	-0.644766	-0.233639
10049	5.42646	-0.721984	-0.645115	-0.234274
10050	5.427	-0.72279	-0.645463	-0.23491
10051	5.42754	-0.723596	-0.64581	-0.235546
10052	5.42808	-0.724403	-0.646157	-0.236181
10053	5.42862	-0.725209	-0.646502	-0.236817
10054	5.42916	-0.726016	-0.646847	-0.237454
10055	5.4297	-0.726823	-0.64719	-0.23809
10056	5.43024	-0.72763	-0.647533	-0.238726
10057	5.43078	-0.728437	-0.647875	-0.239363
10058	5.43132	-0.729244	-0.648216	-0.239999
10059	5.43186	-0.730052	-0.648556	-0.240636
10060	5.4324	-0.730859	-0.648895	-0.241273
10061	5.43294	-0.731667	-0.649233	-0.24191
10062	5.43348	-0.732474	-0.64957	-0.242547
10063	5.43402	-0.733282	-0.649906	-0.243185
10064	5.43456	-0.73409	-0.650241	-0.243822
10065	5.4351	-0.734898	-0.650575	-0.24446
10066	5.43564	-0.735706	-0.650909	-0.245097
10067	5.43618	-0.736514	-0.651241	-0.245735
10068	5.43672	-0.737322	-0.651573	-0.246373
10069	5.43726	-0.73813	-0.651903	-0.247011
10070	5.4378	-0.738939	-0.652233	-0.247649
10071	5.43834	-0.739747	-0.652561	-0.248288
10072	5.43888	-0.740556	-0.652889	-0.248926
10073	5.43942	-0.741364	-0.653216	-0.249565
10074	5.43996	-0.742173	-0.653542	-0.250203
10075	5.4405	-0.742981	-0.653867	-0.250842
10076	5.44104	-0.74379	-0.654191	-0.251481
10077	5.44158	-0.744598	-0.654514	-0.25212
10078	5.44212	-0.745407	-0.654836	-0.252759
10079	5.44266	-0.746216	-0.655157	-0.253398
10080	5.4432	-0.747024	-0.655477	-0.254038
10081	5.44374	-0.747833	-0.655797	-0.254677
10082	5.44428	-0.748642	-0.656115	-0.255317
10083	5.44482	-0.749451	-0.656432	-0.255956
10084	5.44536	-0.750259	-0.656749	-0.256596
10085	5.4459	-0.751068	-0.657064	-0.257236
10086	5.44644	-0.751877	-0.657379	-0.257876
10087	5.44698	-0.752685	-0.657693	-0.258516
10088	5.44752	-0.753494	-0.658005	-0.259156
10089	5.44806	-0.754303	-0.658317	-0.259797
10090	5.4486	-0.755112	-0.658628	-0.260437
10091	5.44914	-0.75592	-0.658938	-0.261078
10092	5.44968	-0.756729	-0.659247	-0.261718
10093	5.45022	-0.757537	-0.659555	-0.262359
10094	5.45076	-0.758346	-0.659862	-0.263
10095	5.4513	-0.759154	-0.660168	-0.26364
10096	5.45184	-0.759962	-0.660474	-0.264281
10097	5.45238	-0.760771	-0.660778	-0.264923
10098	5.45292	-0.761579	-0.661081	-0.265564
10099	5.45346	-0.762387	-0.661384	-0.266205
10100	5.454	-0.763195	-0.661685	-0.266846
10101	5.45454	-0.764003	-0.661986	-0.267488
10102	5.45508	-0.764811	-0.662285	-0.268129
10103	5.45562	-0.765619	-0.662584	-0.268771
10104	5.45616	-0.766427	-0.662882	-0.269412
10105	5.4567	-0.767235	-0.663178	-0.270054
10106	5.45724	-0.768042	-0.663474	-0.270696
10107	5.45778	-0.76885	-0.663769	-0.271338
10108	5.45832	-0.769657	-0.664063	-0.27198
10109	5.45886	-0.770464	-0.664356	-0.272622
10110	5.4594	-0.771271	-0.664648	-0.273264
10111	5.45994	-0.772079	-0.664939	-0.273907
10112	5.46048	-0.772885	-0.665229	-0.274549
10113	5.46102	-0.773692	-0.665519	-0.275191
10114	5.46156	-0.774499	-0.665807	-0.275834
10115	5.4621	-0.775305	-0.666094	-0.276476
10116	5.46264	-0.776112	-0.666381	-0.277119
10117	5.46318	-0.776918	-0.666666	-0.277762
10118	5.46372	-0.777724	-0.666951	-0.278404
10119	5.46426	-0.77853	-0.667235	-0.279047
10120	5.4648	-0.779335	-0.667517	-0.27969
10121	5.46534	-0.780141	-0.667799	-0.280333
10122	5.46588	-0.780946	-0.66808	-0.280976
10123	5.46642	-0.781752	-0.66836	-0.281619
10124	5.46696	-0.782557	-0.668639	-0.282262
10125	5.4675	-0.783361	-0.668917	-0.282906
10126	5.46804	-0.784166	-0.669194	-0.283549
10127	5.46858	-0.78497	-0.66947	-0.284192
10128	5.46912	-0.785775	-0.669745	-0.284836
10129	5.46966	-0.786579	-0.670019	-0.285479
10130	5.4702	-0.787383	-0.670293	-0.286123
10131	5.47074	-0.788186	-0.670565	-0.286766
10132	5.47128	-0.78899	-0.670836	-0.28741
10133	5.47182	-0.789793	-0.671107	-0.288053
10134	5.47236	-0.790596	-0.671376	-0.288697
10135	5.4729	-0.791399	-0.671645	-0.289341
10136	5.47344	-0.792201	-0.671913	-0.289985
10137	5.47398	-0.793003	-0.67218	-0.290629
10138	5.47452	-0.793805	-0.672445	-0.291273
10139	5.47506	-0.794607	-0.67271	-0.291917
10140	5.4756	-0.795409	-0.672974	-0.292561
10141	5.47614	-0.79621	-0.673237	-0.293205
10142	5.47668	-0.797011	-0.673499	-0.293849
10143	5.47722	-0.797812	-0.67376	-0.294493
10144	5.47776	-0.798612	-0.674021	-0.295137
10145	5.4783	-0.799413	-0.67428	-0.295781
10146	5.47884	-0.800213	-0.674538	-0.296426
10147	5.47938	-0.801012	-0.674796	-0.29707
10148	5.47992	-0.801812	-0.675052	-0.297714
10149	5.48046	-0.802611	-0.675308	-0.298359
10150	5.481	-0.80341	-0.675562	-0.299003
10151	5.48154	-0.804208	-0.675816	-0.299648
10152	5.48208	-0.805006	-0.676069	-0.300292
10153	5.48262	-0.805804	-0.67632	-0.300937
10154	5.48316	-0.806602	-0.676571	-0.301581
10155	5.4837	-0.807399	-0.676821	-0.302226
10156	5.48424	-0.808196	-0.67707	-0.30287
10157	5.48478	-0.808993	-0.677318	-0.303515
10158	5.48532	-0.809789	-0.677565	-0.30416
10159	5.48586	-0.810585	-0.677812	-0.304805
10160	5.4864	-0.811381	-0.678057	-0.305449
10161	5.48694	-0.812176	-0.678301	-0.306094
10162	5.48748	-0.812971	-0.678545	-0.306739
10163	5.48802	-0.813765	-0.678787	-0.307384
10164	5.48856	-0.81456	-0.679029	-0.308028
10165	5.4891	-0.815354	-0.679269	-0.308673
10166	5.48964	-0.816147	-0.679509	-0.309318
10167	5.49018	-0.81694	-0.679748	-0.309963
10168	5.49072	-0.817733	-0.679986	-0.310608
10169	5.49126	-0.818525	-0.680223	-0.311253
10170	5.4918	-0.819318	-0.680459	-0.311898
10171	5.49234	-0.820109	-0.680694	-0.312542
10172	5.49288	-0.820901	-0.680928	-0.313187
10173	5.49342	-0.821691	-0.681161	-0.313832
10174	5.49396	-0.822482	-0.681394	-0.314477
10175	5.4945	-0.823272	-0.681625	-0.315122
10176	5.49504	-0.824062	-0.681855	-0.315767
10177	5.49558	-0.824851	-0.682085	-0.316412
10178	5.49612	-0.82564	-0.682313	-0.317057
10179	5.49666	-0.826428	-0.682541	-0.317702
10180	5.4972	-0.827216	-0.682768	-0.318347
10181	5.49774	-0.828004	-0.682994	-0.318992
10182	5.49828	-0.828791	-0.683219	-0.319637
10183	5.49882	-0.829578	-0.683443	-0.320282
10184	5.49936	-0.830364	-0.683666	-0.320928
10185	5.4999	-0.83115	-0.683888	-0.321573
10186	5.50044	-0.831936	-0.684109	-0.322218
10187	5.50098	-0.832721	-0.684329	-0.322863
10188	5.50152	-0.833505	-0.684549	-0.323508
10189	5.50206	-0.834289	-0.684767	-0.324153
10190	5.5026	-0.835073	-0.684985	-0.324798
10191	5.50314	-0.835856	-0.685201	-0.325443
10192	5.50368	-0.836639	-0.685417	-0.326088
10193	5.50422	-0.837421	-0.685632	-0.326733
10194	5.50476	-0.838203	-0.685846	-0.327378
10195	5.5053	-0.838984	-0.686059	-0.328023
10196	5.50584	-0.839765	-0.686271	-0.328668
10197	5.50638	-0.840545	-0.686482	-0.329313
10198	5.50692	-0.841325	-0.686692	-0.329958
10199	5.50746	-0.842104	-0.686902	-0.330603
10200	5.508	-0.842883	-0.68711	-0.331248
10201	5.50854	-0.843662	-0.687317	-0.331892
10202	5.50908	-0.844439	-0.687524	-0.332537
10203	5.50962	-0.845217	-0.68773	-0.333182
10204	5.51016	-0.845994	-0.687934	-0.333827
10205	5.5107	-0.84677	-0.688138	-0.334472
10206	5.51124	-0.847546	-0.688341	-0.335117
10207	5.51178	-0.848321	-0.688543	-0.335761
10208	5.51232	-0.849095	-0.688744	-0.336406
10209	5.51286	-0.84987	-0.688944	-0.337051
10210	5.5134	-0.850643	-0.689144	-0.337696
10211	5.51394	-0.851416	-0.689342	-0.33834
10212	5.51448	-0.852189	-0.68954	-0.338985
10213	5.51502	-0.852961	-0.689736	-0.339629
10214	5.51556	-0.853732	-0.689932	-0.340274
10215	5.5161	-0.854503	-0.690127	-0.340919
10216	5.51664	-0.855273	-0.69032	-0.341563
10217	5.51718	-0.856043	-0.690513	-0.342207
10218	5.51772	-0.856812	-0.690706	-0.342852
10219	5.51826	-0.857581	-0.690897	-0.343496
10220	5.5188	-0.858349	-0.691087	-0.344141
10221	5.51934	-0.859116	-0.691276	-0.344785
10222	5.51988	-0.859883	-0.691465	-0.345429
10223	5.52042	-0.86065	-0.691652	-0.346074
10224	5.52096	-0.861415	-0.691839	-0.346718
10225	5.5215	-0.86218	-0.692025	-0.347362
10226	5.52204	-0.862945	-0.692209	-0.348006
10227	5.52258	-0.863709	-0.692393	-0.34865
10228	5.52312	-0.864472	-0.692577	-0.349294
10229	5.52366	-0.865235	-0.692759	-0.349938
10230	5.5242	-0.865997	-0.69294	-0.350582
10231	5.52474	-0.866758	-0.69312	-0.351226
10232	5.52528	-0.867519	-0.6933	-0.35187
10233	5.52582	-0.868279	-0.693478	-0.352514
10234	5.52636	-0.869039	-0.693656	-0.353157
10235	5.5269	-0.869797	-0.693833	-0.353801
10236	5.52744	-0.870556	-0.694009	-0.354445
10237	5.52798	-0.871313	-0.694184	-0.355088
10238	5.52852	-0.87207	-0.694358	-0.355732
10239	5.52906	-0.872827	-0.694531	-0.356375
10240	5.5296	-0.873582	-0.694703	-0.357019
10241	5.53014	-0.874337	-0.694875	-0.357662
10242	5.53068	-0.875092	-0.695045	-0.358306
10243	5.53122	-0.875845	-0.695215	-0.358949
10244	5.53176	-0.876599	-0.695384	-0.359592
10245	5.5323	-0.877351	-0.695552	-0.360235
10246	5.53284	-0.878103	-0.695719	-0.360878
10247	5.53338	-0.878854	-0.695885	-0.361521
10248	5.53392	-0.879604	-0.69605	-0.362164
10249	5.53446	-0.880354	-0.696215	-0.362807
10250	5.535	-0.881103	-0.696378	-0.36345
10251	5.53554	-0.881851	-0.696541	-0.364093
10252	5.53608	-0.882598	-0.696702	-0.364735
10253	5.53662	-0.883345	-0.696863	-0.365378
10254	5.53716	-0.884091	-0.697023	-0.36602
10255	5.5377	-0.884837	-0.697182	-0.366663
10256	5.53824	-0.885582	-0.697341	-0.367305
10257	5.53878	-0.886326	-0.697498	-0.367948
10258	5.53932	-0.887069	-0.697654	-0.36859
10259	5.53986	-0.887812	-0.69781	-0.369232
10260	5.5404	-0.888554	-0.697965	-0.369874
10261	5.54094	-0.889295	-0.698119	-0.370516
10262	5.54148	-0.890035	-0.698272	-0.371158
10263	5.54202	-0.890775	-0.698424	-0.3718
10264	5.54256	-0.891514	-0.698575	-0.372442
10265	5.5431	-0.892252	-0.698725	-0.373084
10266	5.54364	-0.89299	-0.698875	-0.373725
10267	5.54418	-0.893726	-0.699023	-0.374367
10268	5.54472	-0.894462	-0.699171	-0.375008
10269	5.54526	-0.895198	-0.699318	-0.37565
10270	5.5458	-0.895932	-0.699464	-0.376291
10271	5.54634	-0.896666	-0.699609	-0.376932
10272	5.54688	-0.897399	-0.699753	-0.377573
10273	5.54742	-0.898131	-0.699897	-0.378214
10274	5.54796	-0.898862	-0.700039	-0.378855
10275	5.5485	-0.899593	-0.700181	-0.379496
10276	5.54904	-0.900323	-0.700322	-0.380137
10277	5.54958	-0.901052	-0.700462	-0.380778
10278	5.55012	-0.90178	-0.700601	-0.381418
10279	5.55066	-0.902507	-0.700739	-0.382059
10280	5.5512	-0.903234	-0.700877	-0.382699
10281	5.55174	-0.90396	-0.701013	-0.383339
10282	5.55228	-0.904685	-0.701149	-0.38398
10283	5.55282	-0.90541	-0.701284	-0.38462
10284	5.55336	-0.906133	-0.701418	-0.38526
10285	5.5539	-0.906856	-0.701551	-0.3859
10286	5.55444	-0.907578	-0.701683	-0.38654
10287	5.55498	-0.908299	-0.701814	-0.387179
10288	5.55552	-0.909019	-0.701945	-0.387819
10289	5.55606	-0.909738	-0.702075	-0.388458
10290	5.5566	-0.910457	-0.702204	-0.389098
10291	5.55714	-0.911175	-0.702332	-0.389737
10292	5.55768	-0.911892	-0.702459	-0.390376
10293	5.55822	-0.912608	-0.702585	-0.391015
10294	5.55876	-0.913323	-0.70271	-0.391654
10295	5.5593	-0.914037	-0.702835	-0.392293
10296	5.55984	-0.914751	-0.702959	-0.392932
10297	5.56038	-0.915464	-0.703082	-0.393571
10298	5.56092	-0.916176	-0.703204	-0.394209
10299	5.56146	-0.916887	-0.703325	-0.394848
10300	5.562	-0.917597	-0.703445	-0.395486
10301	5.56254	-0.918306	-0.703565	-0.396124
10302	5.56308	-0.919015	-0.703684	-0.396762
10303	5.56362	-0.919722	-0.703802	-0.3974
10304	5.56416	-0.920429	-0.703919	-0.398038
10305	5.5647	-0.921135	-0.704035	-0.398676
10306	5.56524	-0.92184	-0.70415	-0.399313
10307	5.56578	-0.922544	-0.704265	-0.399951
10308	5.56632	-0.923247	-0.704378	-0.400588
10309	5.56686	-0.923949	-0.704491	-0.401225
10310	5.5674	-0.924651	-0.704603	-0.401862
10311	5.56794	-0.925351	-0.704714	-0.402499
10312	5.56848	-0.926051	-0.704825	-0.403136
10313	5.56902	-0.92675	-0.704934	-0.403773
10314	5.56956	-0.927447	-0.705043	-0.40441
10315	5.5701	-0.928144	-0.705151	-0.405046
10316	5.57064	-0.92884	-0.705258	-0.405683
10317	5.57118	-0.929536	-0.705364	-0.406319
10318	5.57172	-0.93023	-0.70547	-0.406955
10319	5.57226	-0.930923	-0.705574	-0.407591
10320	5.5728	-0.931616	-0.705678	-0.408227
10321	5.57334	-0.932307	-0.705781	-0.408863
10322	5.57388	-0.932998	-0.705883	-0.409498
10323	5.57442	-0.933687	-0.705984	-0.410134
10324	5.57496	-0.934376	-0.706085	-0.410769
10325	5.5755	-0.935064	-0.706184	-0.411404
10326	5.57604	-0.93575	-0.706283	-0.412039
10327	5.57658	-0.936436	-0.706381	-0.412674
10328	5.57712	-0.937121	-0.706478	-0.413309
10329	5.57766	-0.937805	-0.706575	-0.413943
10330	5.5782	-0.938488	-0.70667	-0.414578
10331	5.57874	-0.93917	-0.706765	-0.415212
10332	5.57928	-0.939851	-0.706859	-0.415846
10333	5.57982	-0.940532	-0.706952	-0.41648
10334	5.58036	-0.941211	-0.707044	-0.417114
10335	5.5809	-0.941889	-0.707136	-0.417748
10336	5.58144	-0.942566	-0.707227	-0.418382
10337	5.58198	-0.943243	-0.707317	-0.419015
10338	5.58252	-0.943918	-0.707406	-0.419648
10339	5.58306	-0.944592	-0.707494	-0.420282
10340	5.5836	-0.945266	-0.707581	-0.420915
10341	5.58414	-0.945938	-0.707668	-0.421548
10342	5.58468	-0.94661	-0.707754	-0.42218
10343	5.58522	-0.94728	-0.707839	-0.422813
10344	5.58576	-0.94795	-0.707923	-0.423445
10345	5.5863	-0.948618	-0.708007	-0.424077
10346	5.58684	-0.949286	-0.708089	-0.42471
10347	5.58738	-0.949952	-0.708171	-0.425342
10348	5.58792	-0.950618	-0.708252	-0.425973
10349	5.58846	-0.951282	-0.708332	-0.426605
10350	5.589	-0.951946	-0.708412	-0.427236
10351	5.58954	-0.952608	-0.708491	-0.427868
10352	5.59008	-0.95327	-0.708568	-0.428499
10353	5.59062	-0.95393	-0.708646	-0.42913
10354	5.59116	-0.954589	-0.708722	-0.429761
10355	5.5917	-0.955248	-0.708797	-0.430391
10356	5.59224	-0.955905	-0.708872	-0.431022
10357	5.59278	-0.956562	-0.708946	-0.431652
10358	5.59332	-0.957217	-0.709019	-0.432282
10359	5.59386	-0.957871	-0.709091	-0.432912
10360	5.5944	-0.958525	-0.709163	-0.433542
10361	5.59494	-0.959177	-0.709234	-0.434172
10362	5.59548	-0.959828	-0.709304	-0.434801
10363	5.59602	-0.960478	-0.709373	-0.435431
10364	5.59656	-0.961128	-0.709441	-0.43606
10365	5.5971	-0.961776	-0.709509	-0.436689
10366	5.59764	-0.962423	-0.709576	-0.437318
10367	5.59818	-0.963069	-0.709642	-0.437946
10368	5.59872	-0.963714	-0.709707	-0.438575
10369	5.59926	-0.964358	-0.709772	-0.439203
10370	5.5998	-0.965001	-0.709836	-0.439831
10371	5.60034	-0.965642	-0.709899	-0.440459
10372	5.60088	-0.966283	-0.709961	-0.441087
10373	5.60142	-0.966923	-0.710022	-0.441714
10374	5.60196	-0.967561	-0.710083	-0.442342
10375	5.6025	-0.968199	-0.710143	-0.442969
10376	5.60304	-0.968836	-0.710202	-0.443596
10377	5.60358	-0.969471	-0.71026	-0.444223
10378	5.60412	-0.970105	-0.710318	-0.44485
10379	5.60466	-0.970739	-0.710375	-0.445476
10380	5.6052	-0.971371	-0.710431	-0.446103
10381	5.60574	-0.972002	-0.710486	-0.446729
10382	5.60628	-0.972632	-0.710541	-0.447355
10383	5.60682	-0.973261	-0.710594	-0.44798
10384	5.60736	-0.973889	-0.710647	-0.448606
10385	5.6079	-0.974515	-0.7107	-0.449231
10386	5.60844	-0.975141	-0.710751	-0.449856
10387	5.60898	-0.975765	-0.710802	-0.450481
10388	5.60952	-0.976389	-0.710852	-0.451106
10389	5.61006	-0.977011	-0.710901	-0.451731
10390	5.6106	-0.977632	-0.710949	-0.452355
10391	5.61114	-0.978253	-0.710997	-0.45298
10392	5.61168	-0.978872	-0.711044	-0.453604
10393	5.61222	-0.979489	-0.71109	-0.454227
10394	5.61276	-0.980106	-0.711136	-0.454851
10395	5.6133	-0.980722	-0.71118	-0.455474
10396	5.61384	-0.981337	-0.711224	-0.456098
10397	5.61438	-0.98195	-0.711267	-0.456721
10398	5.61492	-0.982562	-0.71131	-0.457344
10399	5.61546	-0.983173	-0.711351	-0.457966
10400	5.616	-0.983784	-0.711392	-0.458589
10401	5.61654	-0.984392	-0.711433	-0.459211
10402	5.61708	-0.985	-0.711472	-0.459833
10403	5.61762	-0.985607	-0.711511	-0.460455
10404	5.61816	-0.986212	-0.711549	-0.461076
10405	5.6187	-0.986817	-0.711586	-0.461698
10406	5.61924	-0.98742	-0.711622	-0.462319
10407	5.61978	-0.988022	-0.711658	-0.46294
10408	5.62032	-0.988623	-0.711693	-0.463561
10409	5.62086	-0.989223	-0.711727	-0.464182
10410	5.6214	-0.989822	-0.711761	-0.464802
10411	5.62194	-0.990419	-0.711794	-0.465422
10412	5.62248	-0.991016	-0.711826	-0.466042
10413	5.62302	-0.991611	-0.711857	-0.466662
10414	5.62356	-0.992205	-0.711888	-0.467281
10415	5.6241	-0.992798	-0.711918	-0.467901
10416	5.62464	-0.993389	-0.711947	-0.46852
10417	5.62518	-0.99398	-0.711975	-0.469139
10418	5.62572	-0.994569	-0.712003	-0.469757
10419	5.62626	-0.995158	-0.71203	-0.470376
10420	5.6268	-0.995745	-0.712056	-0.470994
10421	5.62734	-0.996331	-0.712081	-0.471612
10422	5.62788	-0.996915	-0.712106	-0.47223
10423	5.62842	-0.997499	-0.71213	-0.472848
10424	5.62896	-0.998081	-0.712153	-0.473465
10425	5.6295	-0.998662	-0.712176	-0.474082
10426	5.63004	-0.999242	-0.712198	-0.474699
10427	5.63058	-0.999821	-0.712219	-0.475316
10428	5.63112	-1.0004	-0.71224	-0.475932
10429	5.63166	-1.00098	-0.712259	-0.476548
10430	5.6322	-1.00155	-0.712278	-0.477165
10431	5.63274	-1.00212	-0.712297	-0.47778
10432	5.63328	-1.0027	-0.712314	-0.478396
10433	5.63382	-1.00327	-0.712331	-0.479011
10434	5.63436	-1.00384	-0.712347	-0.479626
10435	5.6349	-1.00441	-0.712363	-0.480241
10436	5.63544	-1.00498	-0.712377	-0.480856
10437	5.63598	-1.00554	-0.712391	-0.48147
10438	5.63652	-1.00611	-0.712405	-0.482085
10439	5.63706	-1.00667	-0.712417	-0.482699
